2459877.7923611  13.978380290546 -12.113942165868 0.9945134232
2459877.7930556  13.978424583017 -12.114181421056 0.9945132342
2459877.7937500  13.978468875584 -12.114420674755 0.9945130451
2459877.7944444  13.978513168248 -12.114659926969 0.9945128561
2459877.7951389  13.978557461009 -12.114899177696 0.9945126671
2459877.7958333  13.978601753866 -12.115138426933 0.9945124780
2459877.7965278  13.978646046821 -12.115377674684 0.9945122890
2459877.7972222  13.978690339872 -12.115616920949 0.9945120999
2459877.7979167  13.978734633021 -12.115856165726 0.9945119109
2459877.7986111  13.978778926265 -12.116095409012 0.9945117218
2459877.7993056  13.978823219607 -12.116334650814 0.9945115328
2459877.8000000  13.978867513046 -12.116573891128 0.9945113438
2459877.8006944  13.978911806581 -12.116813129952 0.9945111547
2459877.8013889  13.978956100213 -12.117052367290 0.9945109657
2459877.8020833  13.979000393942 -12.117291603141 0.9945107766
2459877.8027778  13.979044687767 -12.117530837501 0.9945105876
2459877.8034722  13.979088981690 -12.117770070377 0.9945103986
2459877.8041667  13.979133275710 -12.118009301764 0.9945102095
2459877.8048611  13.979177569825 -12.118248531661 0.9945100205
2459877.8055556  13.979221864039 -12.118487760072 0.9945098314
2459877.8062500  13.979266158349 -12.118726986995 0.9945096424
2459877.8069444  13.979310452755 -12.118966212428 0.9945094533
2459877.8076389  13.979354747258 -12.119205436376 0.9945092643
2459877.8083333  13.979399041859 -12.119444658835 0.9945090753
2459877.8090278  13.979443336556 -12.119683879806 0.9945088862
2459877.8097222  13.979487631349 -12.119923099286 0.9945086972
2459877.8104167  13.979531926240 -12.120162317281 0.9945085081
2459877.8111111  13.979576221228 -12.120401533787 0.9945083191
2459877.8118056  13.979620516312 -12.120640748802 0.9945081301
2459877.8125000  13.979664811493 -12.120879962332 0.9945079410
2459877.8131944  13.979709106771 -12.121119174373 0.9945077520
2459877.8138889  13.979753402146 -12.121358384924 0.9945075629
2459877.8145833  13.979797697618 -12.121597593988 0.9945073739
2459877.8152778  13.979841993186 -12.121836801564 0.9945071848
2459877.8159722  13.979886288851 -12.122076007649 0.9945069958
2459877.8166667  13.979930584614 -12.122315212247 0.9945068068
2459877.8173611  13.979974880473 -12.122554415358 0.9945066177
2459877.8180556  13.980019176428 -12.122793616977 0.9945064287
2459877.8187500  13.980063472481 -12.123032817109 0.9945062396
2459877.8194444  13.980107768630 -12.123272015753 0.9945060506
2459877.8201389  13.980152064877 -12.123511212909 0.9945058616
2459877.8208333  13.980196361220 -12.123750408572 0.9945056725
2459877.8215278  13.980240657660 -12.123989602750 0.9945054835
2459877.8222222  13.980284954197 -12.124228795439 0.9945052944
2459877.8229167  13.980329250830 -12.124467986636 0.9945051054
2459877.8236111  13.980373547561 -12.124707176347 0.9945049164
2459877.8243056  13.980417844388 -12.124946364568 0.9945047273
2459877.8250000  13.980462141312 -12.125185551299 0.9945045383
