2461328.2104167  16.517423835093 -26.491244244138 1000000.0000000000
2461328.2111111  16.517423834068 -26.491244229986 1000000.0000000000
2461328.2118056  16.517423833043 -26.491244215836 1000000.0000000000
2461328.2125000  16.517423832018 -26.491244201689 1000000.0000000000
2461328.2131944  16.517423830994 -26.491244187544 1000000.0000000000
2461328.2138889  16.517423829970 -26.491244173402 1000000.0000000000
2461328.2145833  16.517423828946 -26.491244159263 1000000.0000000000
2461328.2152778  16.517423827923 -26.491244145125 1000000.0000000000
2461328.2159722  16.517423826900 -26.491244130991 1000000.0000000000
2461328.2166667  16.517423825877 -26.491244116858 1000000.0000000000
2461328.2173611  16.517423824854 -26.491244102729 1000000.0000000000
2461328.2180556  16.517423823832 -26.491244088601 1000000.0000000000
2461328.2187500  16.517423822810 -26.491244074476 1000000.0000000000
2461328.2194444  16.517423821788 -26.491244060354 1000000.0000000000
2461328.2201389  16.517423820766 -26.491244046234 1000000.0000000000
2461328.2208333  16.517423819745 -26.491244032117 1000000.0000000000
2461328.2215278  16.517423818724 -26.491244018001 1000000.0000000000
2461328.2222222  16.517423817703 -26.491244003889 1000000.0000000000
2461328.2229167  16.517423816683 -26.491243989779 1000000.0000000000
2461328.2236111  16.517423815663 -26.491243975671 1000000.0000000000
2461328.2243056  16.517423814643 -26.491243961566 1000000.0000000000
2461328.2250000  16.517423813623 -26.491243947463 1000000.0000000000
2461328.2256944  16.517423812603 -26.491243933363 1000000.0000000000
2461328.2263889  16.517423811584 -26.491243919265 1000000.0000000000
2461328.2270833  16.517423810565 -26.491243905170 1000000.0000000000
2461328.2277778  16.517423809547 -26.491243891077 1000000.0000000000
2461328.2284722  16.517423808529 -26.491243876987 1000000.0000000000
2461328.2291667  16.517423807510 -26.491243862899 1000000.0000000000
2461328.2298611  16.517423806493 -26.491243848814 1000000.0000000000
2461328.2305556  16.517423805475 -26.491243834731 1000000.0000000000
2461328.2312500  16.517423804458 -26.491243820650 1000000.0000000000
2461328.2319444  16.517423803441 -26.491243806572 1000000.0000000000
2461328.2326389  16.517423802424 -26.491243792497 1000000.0000000000
2461328.2333333  16.517423801408 -26.491243778424 1000000.0000000000
2461328.2340278  16.517423800392 -26.491243764353 1000000.0000000000
2461328.2347222  16.517423799376 -26.491243750285 1000000.0000000000
2461328.2354167  16.517423798360 -26.491243736219 1000000.0000000000
2461328.2361111  16.517423797345 -26.491243722156 1000000.0000000000
2461328.2368056  16.517423796329 -26.491243708095 1000000.0000000000
2461328.2375000  16.517423795315 -26.491243694037 1000000.0000000000
2461328.2381944  16.517423794300 -26.491243679981 1000000.0000000000
2461328.2388889  16.517423793286 -26.491243665928 1000000.0000000000
2461328.2395833  16.517423792272 -26.491243651877 1000000.0000000000
2461328.2402778  16.517423791258 -26.491243637829 1000000.0000000000
2461328.2409722  16.517423790244 -26.491243623783 1000000.0000000000
2461328.2416667  16.517423789231 -26.491243609739 1000000.0000000000
2461328.2423611  16.517423788218 -26.491243595698 1000000.0000000000
2461328.2430556  16.517423787205 -26.491243581660 1000000.0000000000
2461328.2437500  16.517423786193 -26.491243567624 1000000.0000000000
2461328.2444444  16.517423785181 -26.491243553590 1000000.0000000000
2461328.2451389  16.517423784169 -26.491243539559 1000000.0000000000
2461328.2458333  16.517423783157 -26.491243525531 1000000.0000000000
2461328.2465278  16.517423782146 -26.491243511504 1000000.0000000000
2461328.2472222  16.517423781135 -26.491243497481 1000000.0000000000
2461328.2479167  16.517423780124 -26.491243483460 1000000.0000000000
2461328.2486111  16.517423779113 -26.491243469441 1000000.0000000000
2461328.2493056  16.517423778103 -26.491243455425 1000000.0000000000
2461328.2500000  16.517423777093 -26.491243441411 1000000.0000000000
2461328.2506944  16.517423776083 -26.491243427399 1000000.0000000000
2461328.2513889  16.517423775074 -26.491243413391 1000000.0000000000
2461328.2520833  16.517423774064 -26.491243399384 1000000.0000000000
2461328.2527778  16.517423773055 -26.491243385380 1000000.0000000000
2461328.2534722  16.517423772047 -26.491243371379 1000000.0000000000
2461328.2541667  16.517423771038 -26.491243357380 1000000.0000000000
2461328.2548611  16.517423770030 -26.491243343383 1000000.0000000000
2461328.2555556  16.517423769022 -26.491243329389 1000000.0000000000
2461328.2562500  16.517423768014 -26.491243315398 1000000.0000000000
2461328.2569444  16.517423767007 -26.491243301409 1000000.0000000000
2461328.2576389  16.517423766000 -26.491243287422 1000000.0000000000
2461328.2583333  16.517423764993 -26.491243273438 1000000.0000000000
2461328.2590278  16.517423763986 -26.491243259457 1000000.0000000000
2461328.2597222  16.517423762980 -26.491243245477 1000000.0000000000
2461328.2604167  16.517423761974 -26.491243231501 1000000.0000000000
2461328.2611111  16.517423760968 -26.491243217526 1000000.0000000000
2461328.2618056  16.517423759963 -26.491243203555 1000000.0000000000
2461328.2625000  16.517423758957 -26.491243189585 1000000.0000000000
2461328.2631944  16.517423757952 -26.491243175619 1000000.0000000000
2461328.2638889  16.517423756948 -26.491243161654 1000000.0000000000
2461328.2645833  16.517423755943 -26.491243147693 1000000.0000000000
2461328.2652778  16.517423754939 -26.491243133733 1000000.0000000000
2461328.2659722  16.517423753935 -26.491243119776 1000000.0000000000
2461328.2666667  16.517423752931 -26.491243105822 1000000.0000000000
2461328.2673611  16.517423751928 -26.491243091870 1000000.0000000000
2461328.2680556  16.517423750925 -26.491243077920 1000000.0000000000
2461328.2687500  16.517423749922 -26.491243063973 1000000.0000000000
2461328.2694444  16.517423748919 -26.491243050029 1000000.0000000000
2461328.2701389  16.517423747917 -26.491243036087 1000000.0000000000
2461328.2708333  16.517423746914 -26.491243022147 1000000.0000000000
2461328.2715278  16.517423745913 -26.491243008210 1000000.0000000000
2461328.2722222  16.517423744911 -26.491242994276 1000000.0000000000
2461328.2729167  16.517423743910 -26.491242980344 1000000.0000000000
2461328.2736111  16.517423742909 -26.491242966414 1000000.0000000000
2461328.2743056  16.517423741908 -26.491242952487 1000000.0000000000
2461328.2750000  16.517423740907 -26.491242938562 1000000.0000000000
2461328.2756944  16.517423739907 -26.491242924640 1000000.0000000000
2461328.2763889  16.517423738907 -26.491242910720 1000000.0000000000
2461328.2770833  16.517423737907 -26.491242896803 1000000.0000000000
2461328.2777778  16.517423736908 -26.491242882888 1000000.0000000000
2461328.2784722  16.517423735908 -26.491242868976 1000000.0000000000
2461328.2791667  16.517423734909 -26.491242855066 1000000.0000000000
2461328.2798611  16.517423733911 -26.491242841158 1000000.0000000000
2461328.2805556  16.517423732912 -26.491242827254 1000000.0000000000
2461328.2812500  16.517423731914 -26.491242813351 1000000.0000000000
2461328.2819444  16.517423730916 -26.491242799451 1000000.0000000000
2461328.2826389  16.517423729918 -26.491242785554 1000000.0000000000
2461328.2833333  16.517423728921 -26.491242771659 1000000.0000000000
2461328.2840278  16.517423727924 -26.491242757766 1000000.0000000000
2461328.2847222  16.517423726927 -26.491242743876 1000000.0000000000
2461328.2854167  16.517423725930 -26.491242729989 1000000.0000000000
2461328.2861111  16.517423724934 -26.491242716104 1000000.0000000000
2461328.2868056  16.517423723938 -26.491242702221 1000000.0000000000
2461328.2875000  16.517423722942 -26.491242688341 1000000.0000000000
2461328.2881944  16.517423721946 -26.491242674463 1000000.0000000000
2461328.2888889  16.517423720951 -26.491242660588 1000000.0000000000
