 2456292.5   4.881894724736  -0.000001734338   4.896773411740  -0.402833749615 0.9833050   0.000043359090   0.004731482096 2456293.00221894   2.46  -2.92 340.16  0.1628065 -0.8897235 -0.3857133
 2456293.5   4.899678200855  -0.000001809093   4.916041889727  -0.401470314726 0.9832947   0.000043359542   0.004731531480 2456294.00254607   1.98  -3.03 326.99  0.1800226 -0.8869174 -0.3844969
 2456294.5   4.917462952090  -0.000001741194   4.935288164983  -0.399973232576 0.9832906   0.000043359725   0.004731551456 2456295.00286954   1.49  -3.15 313.82  0.1971838 -0.8838362 -0.3831612
 2456295.5   4.935249006469  -0.000001529263   4.954510256943  -0.398343164336 0.9832924   0.000043359646   0.004731542830 2456296.00318901   1.01  -3.27 300.64  0.2142850 -0.8804806 -0.3817063
 2456296.5   4.953036361812  -0.000001178916   4.973706235017  -0.396580844650 0.9832999   0.000043359315   0.004731506632 2456297.00350417   0.52  -3.38 287.47  0.2313212 -0.8768514 -0.3801326
 2456297.5   4.970824974759  -0.000000703272   4.992874204343  -0.394687088524 0.9833129   0.000043358742   0.004731444106 2456298.00381470   0.04  -3.49 274.31  0.2482870 -0.8729494 -0.3784405
 2456298.5   4.988614748074  -0.000000123260   5.012012282085  -0.392662798889 0.9833311   0.000043357941   0.004731356689 2456299.00412030  -0.45  -3.61 261.14  0.2651771 -0.8687753 -0.3766304
 2456299.5   5.006405516503   0.000000532468   5.031118563166  -0.390508973586 0.9833541   0.000043356926   0.004731245963 2456300.00442064  -0.93  -3.72 247.97  0.2819864 -0.8643303 -0.3747027
 2456300.5   5.024197032850   0.000001228298   5.050191078568  -0.388226708988 0.9833816   0.000043355713   0.004731113587 2456301.00471539  -1.41  -3.83 234.80  0.2987092 -0.8596152 -0.3726580
 2456301.5   5.041988957770   0.000001923410   5.069227757715  -0.385817196381 0.9834133   0.000043354316   0.004730961182 2456302.00500424  -1.89  -3.94 221.63  0.3153401 -0.8546312 -0.3704966
 2456302.5   5.059780858366   0.000002574733   5.088226415864  -0.383281708021 0.9834488   0.000043352749   0.004730790189 2456303.00528683  -2.37  -4.04 208.46  0.3318736 -0.8493798 -0.3682194
 2456303.5   5.077572220413   0.000003140948   5.107184788096  -0.380621574534 0.9834880   0.000043351022   0.004730601718 2456304.00556283  -2.85  -4.15 195.29  0.3483040 -0.8438623 -0.3658269
 2456304.5   5.095362475687   0.000003586854   5.126100612880  -0.377838161910 0.9835307   0.000043349141   0.004730396412 2456305.00583190  -3.32  -4.26 182.13  0.3646257 -0.8380807 -0.3633200
 2456305.5   5.113151040141   0.000003887068   5.144971737436  -0.374932858459 0.9835768   0.000043347106   0.004730174395 2456306.00609374  -3.80  -4.36 168.96  0.3808333 -0.8320368 -0.3606996
 2456306.5   5.130937353744   0.000004028105   5.163796200853  -0.371907075853 0.9836266   0.000043344915   0.004729935287 2456307.00634805  -4.27  -4.46 155.79  0.3969213 -0.8257328 -0.3579666
 2456307.5   5.148720912185   0.000004008471   5.182572266704  -0.368762258886 0.9836800   0.000043342560   0.004729678308 2456308.00659455  -4.74  -4.56 142.62  0.4128845 -0.8191710 -0.3551220
 2456308.5   5.166501284694   0.000003837131   5.201298409566  -0.365499894781 0.9837374   0.000043340032   0.004729402411 2456309.00683299  -5.20  -4.66 129.46  0.4287177 -0.8123539 -0.3521669
 2456309.5   5.184278118090   0.000003531092   5.219973279931  -0.362121516618 0.9837990   0.000043337319   0.004729106414 2456310.00706317  -5.67  -4.76 116.29  0.4444161 -0.8052840 -0.3491023
 2456310.5   5.202051131137   0.000003112890   5.238595669699  -0.358628701165 0.9838650   0.000043334412   0.004728789106 2456311.00728489  -6.13  -4.86 103.12  0.4599747 -0.7979639 -0.3459294
 2456311.5   5.219820104398   0.000002608447   5.257164488006  -0.355023063977 0.9839357   0.000043331298   0.004728449315 2456312.00749798  -6.59  -4.95  89.95  0.4753889 -0.7903963 -0.3426493
 2456312.5   5.237584869659   0.000002045473   5.275678747651  -0.351306254204 0.9840113   0.000043327968   0.004728085949 2456313.00770228  -7.04  -5.04  76.79  0.4906541 -0.7825838 -0.3392631
 2456313.5   5.255345301268   0.000001452364   5.294137558774  -0.347479950143 0.9840920   0.000043324413   0.004727698006 2456314.00789766  -7.50  -5.14  63.62  0.5057657 -0.7745291 -0.3357719
 2456314.5   5.273101310217   0.000000857451   5.312540126578  -0.343545855503 0.9841781   0.000043320624   0.004727284584 2456315.00808401  -7.95  -5.23  50.45  0.5207194 -0.7662351 -0.3321770
 2456315.5   5.290852840805   0.000000288415   5.330885751391  -0.339505695925 0.9842697   0.000043316595   0.004726844881 2456316.00826123  -8.39  -5.31  37.29  0.5355109 -0.7577045 -0.3284795
