 2456372.5  11 54 42 4129  41 5871    0 8257  **  9  7 7212
 2456373.5  11 58 38 9674  38 1425    0 8249  **  9  7 7212
 2456374.5  12  2 35 5203  34 6979    0 8224  **  9  7 7212
 2456375.5  12  6 32  711  31 2533    0 8178  **  9  7 7212
 2456376.5  12 10 28 6197  27 8086    0 8111  **  9  7 7212
 2456377.5  12 14 25 1667  24 3640    0 8027  **  9  7 7212
 2456378.5  12 18 21 7129  20 9194    0 7935  **  9  7 7212
 2456379.5  12 22 18 2597  17 4747    0 7850  **  9  7 7212
 2456380.5  12 26 14 8085  14  301    0 7784  **  9  7 7212
 2456381.5  12 30 11 3603  10 5855    0 7748  **  9  7 7212
 2456382.5  12 34  7 9154   7 1408    0 7746  **  9  7 7212
 2456383.5  12 38  4 4733   3 6962    0 7771  **  9  7 7212
 2456384.5  12 42  1  326   0 2516    0 7810  **  9  7 7212
 2456385.5  12 45 57 5916  56 8069    0 7847  **  9  7 7212
 2456386.5  12 49 54 1489  53 3623    0 7866  **  9  7 7212
 2456387.5  12 53 50 7035  49 9177    0 7858  **  9  7 7212
 2456388.5  12 57 47 2550  46 4730    0 7820  **  9  7 7212
 2456389.5  13  1 43 8040  43  284    0 7756  **  9  7 7212
 2456390.5  13  5 40 3512  39 5838    0 7674  **  9  7 7212
 2456391.5  13  9 36 8980  36 1391    0 7588  **  9  7 7212
 2456392.5  13 13 33 4454  32 6945    0 7509  **  9  7 7212
 2456393.5  13 17 29 9944  29 2499    0 7446  **  9  7 7212
 2456394.5  13 21 26 5455  25 8052    0 7403  **  9  7 7212
 2456395.5  13 25 23  988  22 3606    0 7382  **  9  7 7212
 2456396.5  13 29 19 6539  18 9160    0 7379  **  9  7 7212
 2456397.5  13 33 16 2103  15 4713    0 7390  **  9  7 7212
 2456398.5  13 37 12 7673  12  267    0 7406  **  9  7 7212
 2456399.5  13 41  9 3242   8 5821    0 7421  **  9  7 7212
 2456400.5  13 45  5 8802   5 1375    0 7427  **  9  7 7212
 2456401.5  13 49  2 4348   1 6928    0 7420  **  9  7 7212
 2456402.5  13 52 58 9875  58 2482    0 7393  **  9  7 7212
 2456403.5  13 56 55 5383  54 8036    0 7347  **  9  7 7212
 2456404.5  14  0 52  872  51 3589    0 7283  **  9  7 7212
 2456405.5  14  4 48 6351  47 9143    0 7208  **  9  7 7212
 2456406.5  14  8 45 1831  44 4697    0 7134  **  9  7 7212
 2456407.5  14 12 41 7326  41  250    0 7075  **  9  7 7212
 2456408.5  14 16 38 2849  37 5804    0 7045  **  9  7 7212
 2456409.5  14 20 34 8408  34 1358    0 7050  **  9  7 7212
 2456410.5  14 24 31 4001  30 6911    0 7089  **  9  7 7212
 2456411.5  14 28 27 9614  27 2465    0 7149  **  9  7 7212
 2456412.5  14 32 24 5231  23 8019    0 7212  **  9  7 7212
 2456413.5  14 36 21  832  20 3572    0 7260  **  9  7 7212
 2456414.5  14 40 17 6407  16 9126    0 7281  **  9  7 7212
 2456415.5  14 44 14 1949  13 4680    0 7270  **  9  7 7212
 2456416.5  14 48 10 7465  10  233    0 7231  **  9  7 7212
 2456417.5  14 52  7 2961   6 5787    0 7174  **  9  7 7212
 2456418.5  14 56  3 8450   3 1341    0 7110  **  9  7 7212
 2456419.5  15  0  0 3944  59 6894    0 7049  **  9  7 7212
 2456420.5  15  3 56 9451  56 2448    0 7003  **  9  7 7212
 2456421.5  15  7 53 4978  52 8002    0 6976  **  9  7 7212
 2456422.5  15 11 50  526  49 3556    0 6971  **  9  7 7212
 2456423.5  15 15 46 6094  45 9109    0 6985  **  9  7 7212
 2456424.5  15 19 43 1678  42 4663    0 7015  **  9  7 7212
 2456425.5  15 23 39 7269  39  217    0 7053  **  9  7 7212
 2456426.5  15 27 36 2861  35 5770    0 7091  **  9  7 7212
 2456427.5  15 31 32 8447  32 1324    0 7123  **  9  7 7212
 2456428.5  15 35 29 4020  28 6878    0 7142  **  9  7 7212
 2456429.5  15 39 25 9576  25 2431    0 7144  **  9  7 7212
 2456430.5  15 43 22 5112  21 7985    0 7127  **  9  7 7212
 2456431.5  15 47 19  631  18 3539    0 7092  **  9  7 7212
 2456432.5  15 51 15 6136  14 9092    0 7044  **  9  7 7212
 2456433.5  15 55 12 1637  11 4646    0 6991  **  9  7 7212
 2456434.5  15 59  8 7147   8  200    0 6948  **  9  7 7212
 2456435.5  16  3  5 2680   4 5753    0 6926  **  9  7 7212
 2456436.5  16  7  1 8246   1 1307    0 6939  **  9  7 7212
 2456437.5  16 10 58 3850  57 6861    0 6989  **  9  7 7212
 2456438.5  16 14 54 9483  54 2414    0 7069  **  9  7 7212
 2456439.5  16 18 51 5129  50 7968    0 7161  **  9  7 7212
 2456440.5  16 22 48  766  47 3522    0 7244  **  9  7 7212
 2456441.5  16 26 44 6377  43 9075    0 7301  **  9  7 7212
 2456442.5  16 30 41 1953  40 4629    0 7324  **  9  7 7212
 2456443.5  16 34 37 7497  37  183    0 7315  **  9  7 7212
 2456444.5  16 38 34 3019  33 5736    0 7282  **  9  7 7212
 2456445.5  16 42 30 8529  30 1290    0 7239  **  9  7 7212
 2456446.5  16 46 27 4041  26 6844    0 7197  **  9  7 7212
 2456447.5  16 50 23 9564  23 2398    0 7166  **  9  7 7212
 2456448.5  16 54 20 5105  19 7951    0 7154  **  9  7 7212
 2456449.5  16 58 17  667  16 3505    0 7162  **  9  7 7212
 2456450.5  17  2 13 6248  12 9059    0 7190  **  9  7 7212
 2456451.5  17  6 10 1846   9 4612    0 7233  **  9  7 7212
 2456452.5  17 10  6 7453   6  166    0 7287  **  9  7 7212
 2456453.5  17 14  3 3062   2 5720    0 7343  **  9  7 7212
 2456454.5  17 17 59 8666  59 1273    0 7393  **  9  7 7212
 2456455.5  17 21 56 4259  55 6827    0 7432  **  9  7 7212
 2456456.5  17 25 52 9834  52 2381    0 7453  **  9  7 7212
 2456457.5  17 29 49 5390  48 7934    0 7456  **  9  7 7212
 2456458.5  17 33 46  927  45 3488    0 7439  **  9  7 7212
 2456459.5  17 37 42 6449  41 9042    0 7408  **  9  7 7212
 2456460.5  17 41 39 1964  38 4595    0 7369  **  9  7 7212
 2456461.5  17 45 35 7482  35  149    0 7333  **  9  7 7212
 2456462.5  17 49 32 3015  31 5703    0 7312  **  9  7 7212
 2456463.5  17 53 28 8575  28 1256    0 7319  **  9  7 7212
 2456464.5  17 57 25 4171  24 6810    0 7361  **  9  7 7212
 2456465.5  18  1 21 9801  21 2364    0 7437  **  9  7 7212
 2456466.5  18  5 18 5453  17 7917    0 7536  **  9  7 7212
 2456467.5  18  9 15 1108  14 3471    0 7637  **  9  7 7212
 2456468.5  18 13 11 6743  10 9025    0 7718  **  9  7 7212
 2456469.5  18 17  8 2344   7 4579    0 7765  **  9  7 7212
 2456470.5  18 21  4 7908   4  132    0 7775  **  9  7 7212
 2456471.5  18 25  1 3441   0 5686    0 7756  **  9  7 7212
 2456472.5  18 28 57 8958  57 1240    0 7719  **  9  7 7212
 2456473.5  18 32 54 4472  53 6793    0 7679  **  9  7 7212
 2456474.5  18 36 50 9995  50 2347    0 7648  **  9  7 7212
 2456475.5  18 40 47 5533  46 7901    0 7633  **  9  7 7212
 2456476.5  18 44 44 1092  43 3454    0 7637  **  9  7 7212
 2456477.5  18 48 40 6669  39 9008    0 7661  **  9  7 7212
 2456478.5  18 52 37 2263  36 4562    0 7701  **  9  7 7212
 2456479.5  18 56 33 7867  33  115    0 7752  **  9  7 7212
 2456480.5  19  0 30 3475  29 5669    0 7806  **  9  7 7212
 2456481.5  19  4 26 9080  26 1223    0 7857  **  9  7 7212
 2456482.5  19  8 23 4672  22 6776    0 7896  **  9  7 7212
 2456483.5  19 12 20  249  19 2330    0 7919  **  9  7 7212
 2456484.5  19 16 16 5805  15 7884    0 7922  **  9  7 7212
 2456485.5  19 20 13 1342  12 3437    0 7904  **  9  7 7212
 2456486.5  19 24  9 6861   8 8991    0 7870  **  9  7 7212
 2456487.5  19 28  6 2371   5 4545    0 7826  **  9  7 7212
 2456488.5  19 32  2 7879   2   98    0 7780  **  9  7 7212
 2456489.5  19 35 59 3398  58 5652    0 7746  **  9  7 7212
 2456490.5  19 39 55 8938  55 1206    0 7732  **  9  7 7212
 2456491.5  19 43 52 4508  51 6759    0 7748  **  9  7 7212
 2456492.5  19 47 49  110  48 2313    0 7797  **  9  7 7212
 2456493.5  19 51 45 5740  44 7867    0 7873  **  9  7 7212
 2456494.5  19 55 42 1381  41 3421    0 7960  **  9  7 7212
 2456495.5  19 59 38 7013  37 8974    0 8039  **  9  7 7212
 2456496.5  20  3 35 2618  34 4528    0 8091  **  9  7 7212
 2456497.5  20  7 31 8186  31   82    0 8105  **  9  7 7212
 2456498.5  20 11 28 3719  27 5635    0 8083  **  9  7 7212
 2456499.5  20 15 24 9226  24 1189    0 8037  **  9  7 7212
 2456500.5  20 19 21 4725  20 6743    0 7982  **  9  7 7212
 2456501.5  20 23 18  227  17 2296    0 7931  **  9  7 7212
 2456502.5  20 27 14 5744  13 7850    0 7895  **  9  7 7212
 2456503.5  20 31 11 1281  10 3404    0 7877  **  9  7 7212
 2456504.5  20 35  7 6837   6 8957    0 7879  **  9  7 7212
 2456505.5  20 39  4 2409   3 4511    0 7898  **  9  7 7212
 2456506.5  20 43  0 7994   0   65    0 7929  **  9  7 7212
 2456507.5  20 46 57 3583  56 5618    0 7964  **  9  7 7212
 2456508.5  20 50 53 9170  53 1172    0 7997  **  9  7 7212
 2456509.5  20 54 50 4747  49 6726    0 8021  **  9  7 7212
 2456510.5  20 58 47  308  46 2279    0 8029  **  9  7 7212
 2456511.5  21  2 43 5850  42 7833    0 8017  **  9  7 7212
 2456512.5  21  6 40 1371  39 3387    0 7984  **  9  7 7212
 2456513.5  21 10 36 6874  35 8940    0 7933  **  9  7 7212
 2456514.5  21 14 33 2364  32 4494    0 7869  **  9  7 7212
 2456515.5  21 18 29 7850  29   48    0 7802  **  9  7 7212
 2456516.5  21 22 26 3343  25 5602    0 7742  **  9  7 7212
 2456517.5  21 26 22 8854  22 1155    0 7699  **  9  7 7212
 2456518.5  21 30 19 4392  18 6709    0 7683  **  9  7 7212
 2456519.5  21 34 15 9958  15 2263    0 7696  **  9  7 7212
 2456520.5  21 38 12 5552  11 7816    0 7735  **  9  7 7212
 2456521.5  21 42  9 1161   8 3370    0 7791  **  9  7 7212
 2456522.5  21 46  5 6770   4 8924    0 7846  **  9  7 7212
 2456523.5  21 50  2 2361   1 4477    0 7883  **  9  7 7212
 2456524.5  21 53 58 7920  58   31    0 7889  **  9  7 7212
 2456525.5  21 57 55 3443  54 5585    0 7859  **  9  7 7212
 2456526.5  22  1 51 8937  51 1138    0 7799  **  9  7 7212
 2456527.5  22  5 48 4414  47 6692    0 7722  **  9  7 7212
 2456528.5  22  9 44 9891  44 2246    0 7645  **  9  7 7212
 2456529.5  22 13 41 5379  40 7799    0 7579  **  9  7 7212
 2456530.5  22 17 38  885  37 3353    0 7532  **  9  7 7212
 2456531.5  22 21 34 6413  33 8907    0 7506  **  9  7 7212
 2456532.5  22 25 31 1959  30 4460    0 7499  **  9  7 7212
 2456533.5  22 29 27 7519  27   14    0 7504  **  9  7 7212
 2456534.5  22 33 24 3085  23 5568    0 7517  **  9  7 7212
 2456535.5  22 37 20 8651  20 1121    0 7530  **  9  7 7212
 2456536.5  22 41 17 4210  16 6675    0 7535  **  9  7 7212
 2456537.5  22 45 13 9755  13 2229    0 7526  **  9  7 7212
 2456538.5  22 49 10 5282   9 7782    0 7499  **  9  7 7212
 2456539.5  22 53  7  788   6 3336    0 7452  **  9  7 7212
 2456540.5  22 57  3 6275   2 8890    0 7385  **  9  7 7212
 2456541.5  23  1  0 1747  59 4444    0 7304  **  9  7 7212
 2456542.5  23  4 56 7214  55 9997    0 7216  **  9  7 7212
 2456543.5  23  8 53 2685  52 5551    0 7134  **  9  7 7212
 2456544.5  23 12 49 8172  49 1105    0 7067  **  9  7 7212
 2456545.5  23 16 46 3684  45 6658    0 7026  **  9  7 7212
 2456546.5  23 20 42 9225  42 2212    0 7013  **  9  7 7212
 2456547.5  23 24 39 4792  38 7766    0 7026  **  9  7 7212
 2456548.5  23 28 36  377  35 3319    0 7057  **  9  7 7212
 2456549.5  23 32 32 5965  31 8873    0 7092  **  9  7 7212
 2456550.5  23 36 29 1541  28 4427    0 7114  **  9  7 7212
 2456551.5  23 40 25 7092  24 9980    0 7112  **  9  7 7212
 2456552.5  23 44 22 2611  21 5534    0 7077  **  9  7 7212
 2456553.5  23 48 18 8100  18 1088    0 7012  **  9  7 7212
 2456554.5  23 52 15 3568  14 6641    0 6927  **  9  7 7212
 2456555.5  23 56 11 9030  11 2195    0 6835  23 59 52 2464
 2456556.5   0  0  8 4500   7 7749    0 6751  **  9  7 7212
 2456557.5   0  4  4 9987   4 3302    0 6685  **  9  7 7212
 2456558.5   0  8  1 5496   0 8856    0 6640  **  9  7 7212
 2456559.5   0 11 58 1026  57 4410    0 6617  **  9  7 7212
 2456560.5   0 15 54 6573  53 9963    0 6610  **  9  7 7212
 2456561.5   0 19 51 2130  50 5517    0 6613  **  9  7 7212
 2456562.5   0 23 47 7689  47 1071    0 6618  **  9  7 7212
 2456563.5   0 27 44 3244  43 6625    0 6619  **  9  7 7212
 2456564.5   0 31 40 8787  40 2178    0 6609  **  9  7 7212
 2456565.5   0 35 37 4314  36 7732    0 6582  **  9  7 7212
 2456566.5   0 39 33 9822  33 3286    0 6536  **  9  7 7212
 2456567.5   0 43 30 5311  29 8839    0 6472  **  9  7 7212
 2456568.5   0 47 27  784  26 4393    0 6391  **  9  7 7212
 2456569.5   0 51 23 6249  22 9947    0 6303  **  9  7 7212
 2456570.5   0 55 20 1716  19 5500    0 6216  **  9  7 7212
 2456571.5   0 59 16 7197  16 1054    0 6143  **  9  7 7212
 2456572.5   1  3 13 2702  12 6608    0 6095  **  9  7 7212
 2456573.5   1  7  9 8238   9 2161    0 6077  **  9  7 7212
 2456574.5   1 11  6 3803   5 7715    0 6088  **  9  7 7212
 2456575.5   1 15  2 9388   2 3269    0 6119  **  9  7 7212
 2456576.5   1 18 59 4979  58 8822    0 6157  **  9  7 7212
 2456577.5   1 22 56  562  55 4376    0 6186  **  9  7 7212
 2456578.5   1 26 52 6122  51 9930    0 6193  **  9  7 7212
 2456579.5   1 30 49 1654  48 5483    0 6170  **  9  7 7212
 2456580.5   1 34 45 7156  45 1037    0 6119  **  9  7 7212
 2456581.5   1 38 42 2637  41 6591    0 6046  **  9  7 7212
 2456582.5   1 42 38 8108  38 2144    0 5964  **  9  7 7212
 2456583.5   1 46 35 3583  34 7698    0 5885  **  9  7 7212
 2456584.5   1 50 31 9073  31 3252    0 5821  **  9  7 7212
 2456585.5   1 54 28 4585  27 8806    0 5779  **  9  7 7212
 2456586.5   1 58 25  119  24 4359    0 5760  **  9  7 7212
 2456587.5   2  2 21 5674  20 9913    0 5761  **  9  7 7212
 2456588.5   2  6 18 1241  17 5467    0 5775  **  9  7 7212
 2456589.5   2 10 14 6815  14 1020    0 5795  **  9  7 7212
 2456590.5   2 14 11 2386  10 6574    0 5812  **  9  7 7212
 2456591.5   2 18  7 7949   7 2128    0 5822  **  9  7 7212
 2456592.5   2 22  4 3498   3 7681    0 5817  **  9  7 7212
 2456593.5   2 26  0 9029   0 3235    0 5794  **  9  7 7212
 2456594.5   2 29 57 4542  56 8789    0 5753  **  9  7 7212
 2456595.5   2 33 54   39  53 4342    0 5697  **  9  7 7212
 2456596.5   2 37 50 5525  49 9896    0 5629  **  9  7 7212
 2456597.5   2 41 47 1010  46 5450    0 5560  **  9  7 7212
 2456598.5   2 45 43 6504  43 1003    0 5501  **  9  7 7212
 2456599.5   2 49 40 2020  39 6557    0 5463  **  9  7 7212
 2456600.5   2 53 36 7568  36 2111    0 5457  **  9  7 7212
 2456601.5   2 57 33 3149  32 7664    0 5484  **  9  7 7212
 2456602.5   3  1 29 8756  29 3218    0 5538  **  9  7 7212
 2456603.5   3  5 26 4375  25 8772    0 5603  **  9  7 7212
 2456604.5   3  9 22 9988  22 4325    0 5662  **  9  7 7212
 2456605.5   3 13 19 5580  18 9879    0 5701  **  9  7 7212
 2456606.5   3 17 16 1143  15 5433    0 5710  **  9  7 7212
 2456607.5   3 21 12 6676  12  986    0 5689  **  9  7 7212
 2456608.5   3 25  9 2185   8 6540    0 5645  **  9  7 7212
 2456609.5   3 29  5 7683   5 2094    0 5589  **  9  7 7212
 2456610.5   3 33  2 3182   1 7648    0 5534  **  9  7 7212
 2456611.5   3 36 58 8692  58 3201    0 5491  **  9  7 7212
 2456612.5   3 40 55 4222  54 8755    0 5467  **  9  7 7212
 2456613.5   3 44 51 9775  51 4309    0 5467  **  9  7 7212
 2456614.5   3 48 48 5349  47 9862    0 5487  **  9  7 7212
 2456615.5   3 52 45  940  44 5416    0 5524  **  9  7 7212
 2456616.5   3 56 41 6539  41  970    0 5569  **  9  7 7212
 2456617.5   4  0 38 2138  37 6523    0 5615  **  9  7 7212
 2456618.5   4  4 34 7731  34 2077    0 5654  **  9  7 7212
 2456619.5   4  8 31 3311  30 7631    0 5681  **  9  7 7212
 2456620.5   4 12 27 8875  27 3184    0 5690  **  9  7 7212
 2456621.5   4 16 24 4420  23 8738    0 5682  **  9  7 7212
 2456622.5   4 20 20 9949  20 4292    0 5657  **  9  7 7212
 2456623.5   4 24 17 5464  16 9845    0 5619  **  9  7 7212
 2456624.5   4 28 14  975  13 5399    0 5576  **  9  7 7212
 2456625.5   4 32 10 6490  10  953    0 5537  **  9  7 7212
 2456626.5   4 36  7 2021   6 6506    0 5515  **  9  7 7212
 2456627.5   4 40  3 7580   3 2060    0 5520  **  9  7 7212
 2456628.5   4 44  0 3173  59 7614    0 5559  **  9  7 7212
 2456629.5   4 47 56 8798  56 3167    0 5631  **  9  7 7212
 2456630.5   4 51 53 4444  52 8721    0 5723  **  9  7 7212
 2456631.5   4 55 50   92  49 4275    0 5817  **  9  7 7212
 2456632.5   4 59 46 5722  45 9829    0 5894  **  9  7 7212
 2456633.5   5  3 43 1322  42 5382    0 5940  **  9  7 7212
 2456634.5   5  7 39 6888  39  936    0 5952  **  9  7 7212
 2456635.5   5 11 36 2425  35 6490    0 5936  **  9  7 7212
 2456636.5   5 15 32 7947  32 2043    0 5903  **  9  7 7212
 2456637.5   5 19 29 3465  28 7597    0 5868  **  9  7 7212
 2456638.5   5 23 25 8992  25 3151    0 5842  **  9  7 7212
 2456639.5   5 27 22 4537  21 8704    0 5833  **  9  7 7212
 2456640.5   5 31 19  103  18 4258    0 5845  **  9  7 7212
 2456641.5   5 35 15 5689  14 9812    0 5878  **  9  7 7212
 2456642.5   5 39 12 1293  11 5365    0 5927  **  9  7 7212
 2456643.5   5 43  8 6907   8  919    0 5987  **  9  7 7212
 2456644.5   5 47  5 2523   4 6473    0 6050  **  9  7 7212
 2456645.5   5 51  1 8134   1 2026    0 6108  **  9  7 7212
 2456646.5   5 54 58 3733  57 7580    0 6153  **  9  7 7212
 2456647.5   5 58 54 9316  54 3134    0 6182  **  9  7 7212
 2456648.5   6  2 51 4879  50 8687    0 6192  **  9  7 7212
 2456649.5   6  6 48  425  47 4241    0 6184  **  9  7 7212
 2456650.5   6 10 44 5956  43 9795    0 6161  **  9  7 7212
 2456651.5   6 14 41 1478  40 5348    0 6130  **  9  7 7212
 2456652.5   6 18 37 7000  37  902    0 6098  **  9  7 7212
 2456653.5   6 22 34 2532  33 6456    0 6077  **  9  7 7212
 2456654.5   6 26 30 8085  30 2009    0 6076  **  9  7 7212
 2456655.5   6 30 27 3668  26 7563    0 6104  **  9  7 7212
 2456656.5   6 34 23 9282  23 3117    0 6166  **  9  7 7212
 2456657.5   6 38 20 4925  19 8671    0 6254  **  9  7 7212
 2456658.5   6 42 17  580  16 4224    0 6356  **  9  7 7212
