 3  23   -4.937  6.616  -25  16 -22   41.34  1.17   14.543 281.11  0.796
 3  24   -5.443  6.694  -25  16 -23   53.50  1.15   18.431 282.72  0.870
 3  25   -5.613  6.435  -26  17 -24   65.66  1.12   21.510 282.67  0.932
 3  26   -5.447  5.826  -25  17 -25   77.82  1.10   23.596 279.21  0.975
 3  27   -4.970  4.876  -25  17 -26   89.98  1.07   24.507 257.34  0.997
 3  28   -4.233  3.620  -24  18 -26  102.13  1.04   24.085 131.98  0.995
 3  29   -3.300  2.124  -23  18 -26  114.29  1.01   22.227 114.93  0.967
 3  30   -2.242  0.480  -21  18 -25  126.45  0.98   18.930 107.89  0.914
 3  31   -1.122 -1.203  -20  19 -24  138.61  0.95   14.336 101.95  0.838
 4   1    0.002 -2.810  -18  19 -23  150.78  0.92    8.749  96.13  0.743
 4   2    1.088 -4.236  -17  19 -22  162.95  0.89    2.605  90.48  0.636
 4   3    2.101 -5.391  -16  19 -21  175.14  0.86  356.389  85.27  0.523
 4   4    3.012 -6.211  -15  19 -19  187.33  0.83  350.543  80.83  0.410
 4   5    3.793 -6.653  -14  19 -18  199.53  0.81  345.408  77.39  0.303
 4   6    4.414 -6.705  -14  19 -16  211.73  0.78  341.214  75.13  0.206
 4   7    4.845 -6.376  -14  19 -15  223.95  0.76  338.106  74.20  0.125
 4   8    5.058 -5.702  -14  19 -14  236.16  0.74  336.164  74.93  0.063
 4   9    5.028 -4.735  -14  19 -13  248.39  0.72  335.426  78.57  0.022
 4  10    4.740 -3.539  -15  19 -12  260.61  0.70  335.891  97.24  0.002
 4  11    4.193 -2.188  -16  19 -12  272.84  0.68  337.514 235.49  0.004
 4  12    3.401 -0.754  -17  18 -12  285.06  0.66  340.206 250.03  0.026
 4  13    2.390  0.693  -17  18 -12  297.29  0.64  343.828 256.34  0.066
 4  14    1.205  2.091  -18  18 -13  309.51  0.62  348.190 261.57  0.121
 4  15   -0.101  3.384  -20  18 -14  321.73  0.61  353.068 266.52  0.190
 4  16   -1.460  4.527  -21  18 -16  333.94  0.59  358.219 271.24  0.270
 4  17   -2.801  5.478  -22  18 -17  346.15  0.57    3.406 275.63  0.358
 4  18   -4.046  6.202  -23  17 -19  358.35  0.55    8.408 279.58  0.451
 4  19   -5.117  6.662  -24  17 -21   10.55  0.53   13.033 282.93  0.548
 4  20   -5.941  6.830  -24  17 -22   22.75  0.51   17.105 285.57  0.644
 4  21   -6.452  6.676  -24  18 -24   34.93  0.49   20.460 287.39  0.737
 4  22   -6.603  6.182  -24  18 -25   47.11  0.46   22.925 288.26  0.823
 4  23   -6.368  5.341  -24  18 -26   59.29  0.43   24.320 288.00  0.898
 4  24   -5.747  4.171  -23  19 -26   71.47  0.40   24.456 286.24  0.955
 4  25   -4.773  2.719  -21  19 -26   83.64  0.37   23.171 281.42  0.990
 4  26   -3.509  1.064  -20  20 -26   95.81  0.33   20.375 128.04  1.000
 4  27   -2.042 -0.684  -18  20 -25  107.98  0.29   16.121 102.66  0.981
 4  28   -0.474 -2.398  -16  20 -24  120.15  0.26   10.661  95.95  0.934
 4  29    1.089 -3.948  -14  21 -22  132.33  0.22    4.441  89.96  0.862
 4  30    2.547 -5.225  -13  21 -21  144.51  0.18  358.010  84.41  0.771
 5   1    3.818 -6.151  -11  21 -19  156.70  0.15  351.891  79.56  0.666
 5   2    4.841 -6.680  -10  22 -18  168.90  0.12  346.481  75.63  0.554
 5   3    5.580 -6.805  -10  22 -16  181.10  0.09  342.032  72.74  0.442
 5   4    6.018 -6.541  -10  22 -15  193.31  0.06  338.679  70.90  0.336
 5   5    6.156 -5.928  -10  22 -13  205.53  0.03  336.485  70.10  0.239
 5   6    6.009 -5.018  -10  22 -12  217.76  0.00  335.471  70.25  0.155
 5   7    5.598 -3.871  -10  22 -11  229.99 -0.03  335.632  71.30  0.088
 5   8    4.950 -2.555  -11  22 -11  242.22 -0.05  336.938  73.11  0.040
 5   9    4.095 -1.137  -12  22 -11  254.46 -0.07  339.323  75.29  0.010
 5  10    3.065  0.314  -12  22 -11  266.70 -0.10  342.678  29.90  0.000
 5  11    1.893  1.735  -13  21 -11  278.94 -0.12  346.839 265.22  0.009
 5  12    0.616  3.067  -14  21 -12  291.18 -0.14  351.595 268.85  0.036
 5  13   -0.723  4.259  -16  21 -14  303.42 -0.16  356.701 273.02  0.080
 5  14   -2.081  5.267  -17  21 -15  315.65 -0.18    1.904 277.16  0.139
 5  15   -3.404  6.052  -18  20 -17  327.88 -0.19    6.969 281.03  0.211
 5  16   -4.635  6.582  -19  20 -19  340.11 -0.21   11.692 284.45  0.294
 5  17   -5.712  6.830  -20  20 -21  352.33 -0.23   15.900 287.28  0.385
 5  18   -6.570  6.774  -20  20 -22    4.55 -0.25   19.444 289.42  0.482
 5  19   -7.144  6.397  -20  20 -24   16.76 -0.28   22.179 290.81  0.583
 5  20   -7.374  5.692  -20  20 -25   28.96 -0.30   23.952 291.37  0.683
 5  21   -7.211  4.663  -19  20 -25   41.16 -0.33   24.592 291.06  0.778
 5  22   -6.628  3.338  -18  20 -26   53.35 -0.36   23.924 289.86  0.863
 5  23   -5.623  1.771  -16  21 -25   65.54 -0.39   21.798 287.97  0.932
 5  24   -4.233  0.049  -14  21 -25   77.72 -0.42   18.155 286.50  0.979
 5  25   -2.534 -1.709  -12  21 -24   89.91 -0.46   13.108 308.57  0.999
 5  26   -0.643 -3.366  -10  22 -23  102.09 -0.49    7.006  83.13  0.989
 5  27    1.298 -4.789   -8  22 -21  114.27 -0.52    0.395  81.68  0.950
 5  28    3.137 -5.868   -6  23 -19  126.46 -0.56  353.891  77.70  0.884
 5  29    4.737 -6.536   -5  23 -18  138.65 -0.59  348.018  73.91  0.797
 5  30    5.992 -6.771   -4  24 -16  150.85 -0.62  343.122  70.90  0.696
 5  31    6.840 -6.591   -3  24 -14  163.06 -0.65  339.384  68.86  0.588
 6   1    7.264 -6.041   -3  25 -13  175.27 -0.68  336.867  67.80  0.479
 6   2    7.281 -5.182   -3  25 -11  187.49 -0.71  335.573  67.66  0.374
 6   3    6.934 -4.081   -3  25 -10  199.72 -0.73  335.474  68.33  0.277
 6   4    6.279 -2.806   -3  25 -10  211.95 -0.76  336.521  69.68  0.191
 6   5    5.377 -1.423   -4  25 -10  224.19 -0.78  338.650  71.51  0.120
 6   6    4.288  0.004   -4  25 -10  236.43 -0.80  341.761  73.39  0.064
 6   7    3.067  1.415   -5  25 -10  248.68 -0.82  345.716  74.05  0.025
 6   8    1.761  2.752   -6  25 -11  260.93 -0.84  350.326  65.81  0.004
 6   9    0.413  3.963   -7  25 -12  273.18 -0.86  355.362 306.16  0.002
 6  10   -0.943  5.001   -9  25 -13  285.42 -0.88    0.571 286.03  0.017
 6  11   -2.274  5.826  -10  24 -15  297.67 -0.89    5.702 285.78  0.050
 6  12   -3.544  6.402  -11  24 -17  309.92 -0.91   10.533 287.65  0.099
 6  13   -4.720  6.704  -12  24 -18  322.16 -0.92   14.878 289.76  0.163
 6  14   -5.758  6.713  -12  23 -20  334.40 -0.93   18.582 291.57  0.241
 6  15   -6.612  6.417  -12  23 -21  346.63 -0.95   21.514 292.83  0.329
 6  16   -7.226  5.812  -12  23 -23  358.86 -0.96   23.545 293.42  0.427
 6  17   -7.544  4.905  -12  23 -23   11.08 -0.98   24.539 293.25  0.530
 6  18   -7.508  3.717  -11  23 -24   23.29 -1.00   24.350 292.26  0.635
 6  19   -7.068  2.286  -10  23 -24   35.50 -1.02   22.832 290.43  0.737
 6  20   -6.194  0.675   -8  23 -24   47.70 -1.04   19.877 287.89  0.831
 6  21   -4.888 -1.024   -6  23 -23   59.90 -1.06   15.483 285.09  0.910
 6  22   -3.197 -2.693   -4  23 -22   72.09 -1.09    9.837 283.79  0.966
 6  23   -1.222 -4.200   -2  23 -21   84.28 -1.11    3.355 297.15  0.996
 6  24    0.890 -5.415    0  24 -19   96.46 -1.14  356.631  56.66  0.995
 6  25    2.957 -6.239    2  24 -17  108.65 -1.16  350.285  67.90  0.963
 6  26    4.802 -6.618    3  25 -15  120.85 -1.19  344.807  67.65  0.905
 6  27    6.276 -6.551    4  26 -14  133.04 -1.21  340.498  66.46  0.825
 6  28    7.286 -6.079    5  26 -12  145.24 -1.23  337.487  65.70  0.730
 6  29    7.796 -5.269    6  27 -11  157.45 -1.25  335.792  65.68  0.628
 6  30    7.823 -4.199    6  27  -9  169.67 -1.27  335.370  66.44  0.523
 7   1    7.421 -2.947    6  28  -9  181.89 -1.29  336.151  67.93  0.420
 7   2    6.666 -1.586    6  28  -8  194.12 -1.30  338.045  70.03  0.323
 7   3    5.642 -0.180    5  28  -8  206.35 -1.32  340.943  72.61  0.235
 7   4    4.430  1.212    4  28  -9  218.59 -1.33  344.710  75.40  0.159
 7   5    3.107  2.537    4  28  -9  230.84 -1.35  349.171  77.98  0.096
 7   6    1.735  3.744    3  28 -10  243.09 -1.36  354.115  79.36  0.048
 7   7    0.366  4.788    2  28 -12  255.34 -1.37  359.304  76.31  0.016
 7   8   -0.961  5.628    1  28 -13  267.59 -1.38    4.487  43.02  0.002
 7   9   -2.216  6.227    0  27 -15  279.84 -1.39    9.430 311.58  0.006
 7  10   -3.378  6.557   -1  27 -16  292.09 -1.40   13.928 298.59  0.028
 7  11   -4.429  6.598   -2  27 -18  304.34 -1.40   17.808 296.39  0.068
 7  12   -5.347  6.339   -2  26 -19  316.59 -1.41   20.931 296.01  0.125
 7  13   -6.106  5.783   -3  26 -20  328.83 -1.41   23.172 295.79  0.198
 7  14   -6.670  4.939   -2  26 -21  341.06 -1.42   24.415 295.21  0.284
 7  15   -6.996  3.832   -2  26 -22  353.29 -1.42   24.545 294.01  0.381
 7  16   -7.031  2.500   -1  25 -22    5.52 -1.43   23.446 292.08  0.486
 7  17   -6.722  0.995    1  25 -22   17.74 -1.43   21.024 289.36  0.595
 7  18   -6.026 -0.608    2  25 -21   29.94 -1.44   17.245 285.93  0.703
 7  19   -4.921 -2.216    4  25 -21   42.15 -1.45   12.195 282.06  0.803
 7  20   -3.424 -3.717    6  25 -19   54.34 -1.46    6.145 278.40  0.888
 7  21   -1.606 -4.990    8  25 -18   66.54 -1.47  359.555 276.72  0.952
 7  22    0.407 -5.926    9  25 -16   78.72 -1.48  353.005 284.88  0.990
 7  23    2.444 -6.443   11  26 -14   90.91 -1.49  347.057  21.25  0.997
 7  24    4.319 -6.507   12  26 -13  103.10 -1.50  342.139  56.80  0.975
 7  25    5.865 -6.134   13  27 -11  115.29 -1.51  338.501  61.31  0.927
 7  26    6.961 -5.384   14  27  -9  127.48 -1.52  336.243  62.91  0.857
 7  27    7.551 -4.339   15  28  -8  139.68 -1.52  335.357  64.37  0.771
 7  28    7.637 -3.089   15  28  -7  151.88 -1.53  335.773  66.24  0.675
 7  29    7.267 -1.718   15  29  -7  164.09 -1.54  337.385  68.67  0.575
 7  30    6.517 -0.302   15  29  -7  176.31 -1.54  340.061  71.61  0.475
 7  31    5.477  1.098   15  29  -7  188.53 -1.55  343.649  74.96  0.379
 8   1    4.242  2.426   14  29  -8  200.76 -1.55  347.971  78.55  0.288
 8   2    2.900  3.635   13  30  -9  213.00 -1.56  352.820  82.11  0.207
 8   3    1.528  4.684   12  29 -10  225.23 -1.56  357.970  85.26  0.136
 8   4    0.190  5.532   12  29 -11  237.48 -1.56    3.181  87.38  0.078
 8   5   -1.064  6.146   11  29 -13  249.72 -1.56    8.220  86.93  0.036
 8   6   -2.203  6.494   10  29 -14  261.97 -1.56   12.873  77.50  0.010
 8   7   -3.206  6.554    9  29 -16  274.22 -1.56   16.952   5.50  0.002
 8   8   -4.064  6.313    8  29 -17  286.46 -1.55   20.297 310.85  0.013
 8   9   -4.772  5.772    8  29 -18  298.71 -1.54   22.772 301.89  0.044
 8  10   -5.323  4.944    8  28 -19  310.95 -1.54   24.254 298.50  0.094
 8  11   -5.705  3.858    9  28 -20  323.19 -1.53   24.635 296.09  0.162
 8  12   -5.896  2.555    9  28 -20  335.42 -1.52   23.820 293.55  0.246
 8  13   -5.863  1.092   10  27 -20  347.65 -1.51   21.739 290.50  0.344
 8  14   -5.566 -0.459   11  27 -20  359.87 -1.50   18.373 286.81  0.450
 8  15   -4.969 -2.017   13  27 -19   12.08 -1.50   13.791 282.53  0.562
 8  16   -4.048 -3.485   14  26 -18   24.29 -1.49    8.193 277.89  0.673
 8  17   -2.806 -4.762   16  26 -16   36.48 -1.48    1.934 273.32  0.777
 8  18   -1.288 -5.748   17  26 -15   48.68 -1.48  355.489 269.55  0.867
 8  19    0.414 -6.357   19  27 -13   60.86 -1.47  349.377 267.85  0.937
 8  20    2.165 -6.537   20  27 -11   73.04 -1.47  344.056 272.40  0.982
 8  21    3.808 -6.276   21  27 -10   85.22 -1.46  339.864 328.49  0.998
 8  22    5.192 -5.609   22  28  -8   97.40 -1.45  336.997  49.16  0.987
 8  23    6.198 -4.605   22  28  -6  109.59 -1.44  335.532  59.34  0.950
 8  24    6.757 -3.357   23  29  -5  121.77 -1.43  335.450  63.53  0.891
 8  25    6.853 -1.959   23  29  -5  133.96 -1.43  336.666  66.90  0.816
 8  26    6.515 -0.500   23  29  -5  146.15 -1.42  339.046  70.38  0.730
 8  27    5.805  0.945   23  30  -5  158.35 -1.41  342.423  74.15  0.636
 8  28    4.803  2.316   23  30  -5  170.55 -1.40  346.599  78.19  0.540
 8  29    3.601  3.562   22  30  -6  182.76 -1.40  351.357  82.36  0.444
 8  30    2.290  4.642   21  30  -8  194.98 -1.39  356.466  86.47  0.351
 8  31    0.955  5.519   21  30  -9  207.20 -1.38    1.689  90.30  0.264
 9   1   -0.330  6.163   20  30 -11  219.43 -1.37    6.801  93.57  0.185
 9   2   -1.503  6.543   19  30 -13  231.66 -1.36   11.590  95.90  0.117
 9   3   -2.520  6.637   18  30 -14  243.89 -1.35   15.867  96.63  0.063
 9   4   -3.353  6.427   18  30 -16  256.12 -1.34   19.460  93.69  0.024
 9   5   -3.990  5.909   17  30 -17  268.36 -1.33   22.217  73.21  0.004
 9   6   -4.430  5.092   17  29 -18  280.60 -1.31   23.996 325.35  0.004
 9   7   -4.681  4.003   17  29 -19  292.83 -1.29   24.670 302.68  0.025
 9   8   -4.751  2.688   18  29 -19  305.07 -1.27   24.134 296.20  0.068
 9   9   -4.646  1.207   19  29 -19  317.30 -1.25   22.320 291.78  0.132
 9  10   -4.362 -0.361   20  29 -18  329.52 -1.23   19.217 287.46  0.214
 9  11   -3.891 -1.931   21  29 -18  341.74 -1.21   14.906 282.81  0.312
 9  12   -3.222 -3.407   22  28 -17  353.95 -1.19    9.584 277.82  0.420
 9  13   -2.352 -4.698   23  28 -15    6.15 -1.17    3.576 272.72  0.534
 9  14   -1.291 -5.714   24  28 -14   18.35 -1.15  357.303 267.86  0.647
 9  15   -0.073 -6.381   25  28 -12   30.53 -1.13  351.222 263.67  0.753
 9  16    1.238 -6.646   26  28 -10   42.71 -1.11  345.757 260.61  0.846
 9  17    2.553 -6.487   27  28  -8   54.89 -1.09  341.245 259.33  0.920
 9  18    3.765 -5.918   28  29  -7   67.06 -1.06  337.921 261.44  0.971
 9  19    4.771 -4.990   28  29  -5   79.23 -1.04  335.923 279.12  0.996
 9  20    5.481 -3.778   28  29  -4   91.40 -1.02  335.299  43.59  0.996
 9  21    5.839 -2.375   29  29  -3  103.56 -1.00  336.023  62.28  0.971
 9  22    5.821 -0.877   29  30  -3  115.73 -0.97  338.000  68.43  0.926
 9  23    5.438  0.630   28  30  -3  127.91 -0.95  341.078  73.13  0.863
 9  24    4.731  2.072   28  30  -3  140.08 -0.93  345.058  77.65  0.788
 9  25    3.758  3.391   28  30  -4  152.27 -0.92  349.707  82.21  0.702
 9  26    2.595  4.538   27  30  -6  164.45 -0.90  354.775  86.73  0.611
 9  27    1.323  5.479   26  30  -7  176.65 -0.88    0.013  91.08  0.517
 9  28    0.022  6.182   25  30  -9  188.84 -0.86    5.188  95.10  0.423
 9  29   -1.227  6.624   24  30 -11  201.05 -0.85   10.090  98.61  0.331
 9  30   -2.354  6.781   23  30 -13  213.26 -0.83   14.537 101.46  0.244
10   1   -3.298  6.637   23  30 -14  225.47 -0.81   18.365 103.47  0.166
10   2   -4.015  6.183   22  30 -16  237.69 -0.79   21.418 104.40  0.099
10   3   -4.476  5.419   22  30 -17  249.91 -0.77   23.547 103.66  0.047
10   4   -4.670  4.363   22  30 -18  262.13 -0.75   24.603  98.86  0.013
10   5   -4.603  3.053   22  30 -18  274.35 -0.72   24.451  30.66  0.000
10   6   -4.294  1.549   23  30 -18  286.57 -0.70   22.987 296.81  0.011
10   7   -3.773 -0.068   24  30 -18  298.79 -0.67   20.171 288.43  0.047
10   8   -3.073 -1.701   25  30 -17  311.01 -0.64   16.068 282.84  0.106
10   9   -2.231 -3.247   26  29 -16  323.22 -0.62   10.877 277.46  0.186
10  10   -1.281 -4.603   27  29 -15  335.42 -0.59    4.936 272.06  0.283
10  11   -0.260 -5.682   28  29 -13  347.62 -0.56  358.682 266.84  0.392
10  12    0.794 -6.412   28  30 -11  359.81 -0.53  352.574 262.12  0.506
10  13    1.838 -6.748   29  30 -10   11.99 -0.49  347.022 258.18  0.619
10  14    2.827 -6.672   29  30  -8   24.17 -0.46  342.341 255.22  0.726
10  15    3.708 -6.196   30  30  -6   36.34 -0.43  338.751 253.38  0.820
10  16    4.433 -5.358   30  30  -4   48.50 -0.40  336.391 252.79  0.898
10  17    4.953 -4.221   30  31  -3   60.66 -0.37  335.334 253.69  0.954
10  18    5.231 -2.862   30  31  -2   72.81 -0.33  335.593 257.33  0.989
10  19    5.242 -1.372   30  31  -1   84.96 -0.30  337.124 348.03  1.000
10  20    4.974  0.162   29  31  -1   97.12 -0.27  339.824  71.87  0.989
10  21    4.436  1.660   29  31  -2  109.27 -0.24  343.524  77.89  0.958
10  22    3.651  3.050   28  31  -2  121.43 -0.21  348.003  82.70  0.909
10  23    2.655  4.278   27  31  -3  133.59 -0.19  353.001  87.34  0.845
10  24    1.498  5.300   26  31  -5  145.75 -0.16  358.249  91.84  0.769
10  25    0.242  6.085   25  31  -7  157.92 -0.14    3.491  96.08  0.685
10  26   -1.047  6.607   24  31  -9  170.09 -0.12    8.502  99.90  0.594
10  27   -2.297  6.848   23  31 -11  182.27 -0.10   13.096 103.20  0.500
10  28   -3.435  6.795   22  30 -13  194.45 -0.08   17.118 105.89  0.405
10  29   -4.389  6.439   21  30 -14  206.64 -0.06   20.428 107.87  0.312
10  30   -5.096  5.778   20  30 -16  218.84 -0.04   22.888 109.09  0.224
10  31   -5.502  4.819   20  30 -17  231.03 -0.02   24.357 109.49  0.144
11   1   -5.570  3.586   20  30 -17  243.24  0.01   24.683 109.03  0.078
11   2   -5.286  2.124   21  30 -18  255.44  0.03   23.724 107.77  0.030
11   3   -4.659  0.504   21  30 -17  267.65  0.06   21.378 106.82  0.004
11   4   -3.725 -1.180   22  30 -17  279.86  0.09   17.637 277.56  0.003
11   5   -2.548 -2.815   23  30 -16  292.06  0.11   12.642 275.09  0.029
11   6   -1.210 -4.282   24  30 -14  304.26  0.14    6.713 270.43  0.082
11   7    0.194 -5.474   25  30 -13  316.46  0.18    0.321 265.41  0.158
11   8    1.568 -6.308   26  30 -11  328.65  0.21  353.990 260.63  0.253
11   9    2.825 -6.734   26  31  -9  340.84  0.24  348.190 256.47  0.360
11  10    3.899 -6.739   26  31  -7  353.02  0.27  343.265 253.18  0.473
11  11    4.743 -6.339   26  31  -5    5.19  0.31  339.433 250.86  0.585
11  12    5.333 -5.579   26  32  -4   17.35  0.34  336.812 249.52  0.692
11  13    5.665 -4.518   26  32  -2   29.51  0.38  335.455 249.10  0.787
11  14    5.744 -3.229   26  33  -1   41.66  0.41  335.371 249.49  0.867
11  15    5.583 -1.791   25  33  -1   53.81  0.45  336.530 250.43  0.930
11  16    5.200 -0.284   25  33   0   65.95  0.48  338.861 251.19  0.973
11  17    4.613  1.214   24  33   0   78.09  0.52  342.238 246.83  0.996
11  18    3.841  2.632   23  33  -1   90.23  0.55  346.477 103.55  0.998
11  19    2.905  3.908   22  33  -2  102.37  0.58  351.340  93.28  0.982
11  20    1.827  4.992   20  33  -3  114.51  0.60  356.556  95.21  0.947
11  21    0.637  5.845   19  33  -4  126.65  0.63    1.850  98.46  0.896
11  22   -0.628  6.440   18  33  -6  138.80  0.65    6.971 101.85  0.832
11  23   -1.922  6.758   16  32  -8  150.95  0.67   11.712 104.99  0.756
11  24   -3.191  6.789   15  32 -10  163.10  0.69   15.906 107.66  0.671
11  25   -4.371  6.526   13  32 -12  175.26  0.70   19.423 109.77  0.579
11  26   -5.393  5.972   12  32 -14  187.43  0.72   22.144 111.22  0.483
11  27   -6.183  5.134   12  31 -15  199.60  0.74   23.952 111.99  0.385
11  28   -6.666  4.026   11  31 -16  211.78  0.75   24.719 112.02  0.289
11  29   -6.779  2.682   11  31 -16  223.96  0.77   24.304 111.32  0.199
