 2456282.5 1   16. W  -0.5
 2456283.5 1   15. W  -0.5
 2456284.5 1   15. W  -0.5
 2456285.5 1   14. W  -0.5
 2456286.5 1   14. W  -0.5
 2456287.5 1   13. W  -0.5
 2456288.5 1   13. W  -0.5
 2456289.5 1   12. W  -0.6
 2456290.5 1   12. W  -0.6
 2456291.5 1   11. W  -0.6
 2456292.5 1   11. W  -0.6
 2456293.5 1   10. W  -0.6
 2456294.5 1   10. W  -0.7
 2456295.5 1    9. W  -0.7
 2456296.5 1    9. W  -0.7
 2456297.5 1    8. W  -0.8
 2456298.5 1    8. W  -0.8
 2456299.5 1    7. W  -0.8
 2456300.5 1    6. W  -0.9
 2456301.5 1    6. W  -0.9
 2456302.5 1    5. W  -1.0
 2456303.5 1    5. W  -1.0
 2456304.5 1    4. W  -1.1
 2456305.5 1    4. W  -1.1
 2456306.5 1    3. W  -1.2
 2456307.5 1    3. W  -1.3
 2456308.5 1    2. W  -1.3
 2456309.5 1    2. W  -1.4
 2456310.5 1    2. E  -1.4
 2456311.5 1    2. E  -1.4
 2456312.5 1    2. E  -1.4
 2456313.5 1    3. E  -1.4
 2456314.5 1    3. E  -1.4
 2456315.5 1    4. E  -1.4
 2456316.5 1    4. E  -1.3
 2456317.5 1    5. E  -1.3
 2456318.5 1    6. E  -1.3
 2456319.5 1    6. E  -1.3
 2456320.5 1    7. E  -1.2
 2456321.5 1    8. E  -1.2
 2456322.5 1    8. E  -1.2
 2456323.5 1    9. E  -1.2
 2456324.5 1   10. E  -1.1
 2456325.5 1   11. E  -1.1
 2456326.5 1   11. E  -1.1
 2456327.5 1   12. E  -1.1
 2456328.5 1   13. E  -1.1
 2456329.5 1   13. E  -1.1
 2456330.5 1   14. E  -1.0
 2456331.5 1   15. E  -1.0
 2456332.5 1   15. E  -1.0
 2456333.5 1   16. E  -1.0
 2456334.5 1   16. E  -1.0
 2456335.5 1   17. E  -0.9
 2456336.5 1   17. E  -0.9
 2456337.5 1   18. E  -0.8
 2456338.5 1   18. E  -0.8
 2456339.5 1   18. E  -0.7
 2456340.5 1   18. E  -0.6
 2456341.5 1   18. E  -0.4
 2456342.5 1   18. E  -0.3
 2456343.5 1   18. E  -0.1
 2456344.5 1   17. E   0.2
 2456345.5 1   16. E   0.4
 2456346.5 1   16. E   0.8
 2456347.5 1   15. E   1.1
 2456348.5 1   13. E   1.6
 2456349.5 1   12. E   2.0
 2456350.5 1   11. E   2.5
 2456351.5 1    9. E   3.1
 2456352.5 1    8. E   3.7
 2456353.5 1    6. E   4.3
 2456354.5 1    5. E   4.9
 2456355.5 1    4. W   5.3
 2456356.5 1    4. W  99.0
 2456357.5 1    5. W   5.1
 2456358.5 1    6. W   4.6
 2456359.5 1    8. W   4.1
 2456360.5 1    9. W   3.6
 2456361.5 1   11. W   3.2
 2456362.5 1   13. W   2.8
 2456363.5 1   14. W   2.4
 2456364.5 1   16. W   2.1
 2456365.5 1   17. W   1.8
 2456366.5 1   19. W   1.6
 2456367.5 1   20. W   1.4
 2456368.5 1   21. W   1.2
 2456369.5 1   22. W   1.1
 2456370.5 1   23. W   0.9
 2456371.5 1   24. W   0.8
 2456372.5 1   24. W   0.7
 2456373.5 1   25. W   0.6
 2456374.5 1   26. W   0.6
 2456375.5 1   26. W   0.5
 2456376.5 1   27. W   0.4
 2456377.5 1   27. W   0.4
 2456378.5 1   27. W   0.3
 2456379.5 1   27. W   0.3
 2456380.5 1   28. W   0.3
 2456381.5 1   28. W   0.2
 2456382.5 1   28. W   0.2
 2456383.5 1   28. W   0.2
 2456384.5 1   28. W   0.2
 2456385.5 1   28. W   0.1
 2456386.5 1   28. W   0.1
 2456387.5 1   27. W   0.1
 2456388.5 1   27. W   0.1
 2456389.5 1   27. W   0.1
 2456390.5 1   27. W   0.0
 2456391.5 1   26. W   0.0
 2456392.5 1   26. W   0.0
 2456393.5 1   26. W   0.0
 2456394.5 1   25. W   0.0
 2456395.5 1   25. W  -0.1
 2456396.5 1   24. W  -0.1
 2456397.5 1   24. W  -0.1
 2456398.5 1   23. W  -0.2
 2456399.5 1   23. W  -0.2
 2456400.5 1   22. W  -0.2
 2456401.5 1   22. W  -0.3
 2456402.5 1   21. W  -0.3
 2456403.5 1   20. W  -0.3
 2456404.5 1   20. W  -0.4
 2456405.5 1   19. W  -0.4
 2456406.5 1   18. W  -0.5
 2456407.5 1   17. W  -0.5
 2456408.5 1   17. W  -0.6
 2456409.5 1   16. W  -0.7
 2456410.5 1   15. W  -0.7
 2456411.5 1   14. W  -0.8
 2456412.5 1   13. W  -0.9
 2456413.5 1   12. W  -1.0
 2456414.5 1   11. W  -1.1
 2456415.5 1   10. W  -1.2
 2456416.5 1    9. W  -1.3
