 2456282.5  -1.  -2.  -4.  -6.  -7.  -7.  -6.  -5.  -3.  -1.   0.   0.  -1.   0.  -2.  -5.  -9. -13. -16. -17. -15. -12.  -8.  -4.
 2456283.5  -1.  -2.  -4.  -6.  -7.  -7.  -6.  -5.  -3.  -1.   0.   0.  -1.   0.  -1.  -5.  -9. -13. -16. -17. -16. -12.  -8.  -4.
 2456284.5  -1.  -2.  -4.  -5.  -7.  -7.  -6.  -5.  -3.  -1.   0.   0.  -1.   0.  -1.  -4.  -9. -13. -16. -17. -16. -13.  -8.  -4.
 2456285.5  -1.  -2.  -4.  -5.  -6.  -7.  -6.  -5.  -3.  -1.   0.   0.  -1.   0.  -1.  -4.  -9. -13. -16. -17. -16. -13.  -9.  -4.
 2456286.5  -1.  -2.  -4.  -5.  -6.  -7.  -6.  -5.  -3.  -2.   0.   0.  -1.   0.  -1.  -4.  -8. -13. -16. -17. -16. -13.  -9.  -5.
 2456287.5   0.  -2.  -3.  -5.  -6.  -7.  -6.  -5.  -3.  -2.   0.   0.  -1.   0.  -1.  -4.  -8. -12. -16. -17. -16. -13.  -9.  -5.
 2456288.5   0.  -2.  -3.  -5.  -6.  -7.  -6.  -5.  -3.  -2.   0.   0.  -2.   0.  -1.  -4.  -8. -12. -16. -17. -16. -13.  -9.  -5.
 2456289.5   0.  -1.  -3.  -5.  -6.  -7.  -6.  -5.  -4.  -2.  -1.   0.  -2.   0.  -1.  -3.  -8. -12. -15. -17. -16. -14.  -9.  -5.
 2456290.5   0.  -1.  -3.  -5.  -6.  -7.  -6.  -5.  -4.  -2.  -1.   0.  -2.   0.  -1.  -3.  -7. -12. -15. -17. -16. -14. -10.  -5.
 2456291.5   0.  -1.  -3.  -5.  -6.  -7.  -6.  -5.  -4.  -2.  -1.   0.  -2.   0.  -1.  -3.  -7. -11. -15. -17. -16. -14. -10.  -6.
 2456292.5   0.  -1.  -3.  -4.  -6.  -7.  -6.  -5.  -4.  -2.  -1.   0.  -2.   0.   0.  -3.  -7. -11. -15. -17. -16. -14. -10.  -6.
 2456293.5   0.  -1.  -3.  -4.  -6.  -6.  -6.  -6.  -4.  -2.  -1.   0.  -2.   0.   0.  -3.  -7. -11. -15. -17. -17. -14. -10.  -6.
 2456294.5   0.  -1.  -2.  -4.  -6.  -6.  -6.  -6.  -4.  -2.  -1.   0.  -2.   0.   0.  -3.  -6. -11. -15. -17. -17. -14. -10.  -6.
 2456295.5   0.  -1.  -2.  -4.  -5.  -6.  -6.  -6.  -4.  -3.  -1.   0.  -2.   0.   0.  -2.  -6. -11. -14. -17. -17. -14. -11.  -6.
 2456296.5   0.  -1.  -2.  -4.  -5.  -6.  -6.  -6.  -4.  -3.  -1.   0.  -3.   0.   0.  -2.  -6. -10. -14. -17. -17. -15. -11.  -6.
 2456297.5   0.  -1.  -2.  -4.  -5.  -6.  -6.  -6.  -4.  -3.  -1.   0.  -3.   0.   0.  -2.  -6. -10. -14. -17. -17. -15. -11.  -7.
 2456298.5   0.  -1.  -2.  -3.  -5.  -6.  -6.  -6.  -4.  -3.  -1.   0.  -3.   0.   0.  -2.  -6. -10. -14. -17. -17. -15. -11.  -7.
 2456299.5   0.  -1.  -2.  -3.  -5.  -6.  -6.  -6.  -5.  -3.  -1.   0.  -3.  -1.   0.  -2.  -5. -10. -14. -16. -17. -15. -12.  -7.
 2456300.5   0.   0.  -2.  -3.  -5.  -6.  -6.  -6.  -5.  -3.  -1.   0.  -3.  -1.   0.  -2.  -5. -10. -14. -16. -17. -15. -12.  -7.
 2456301.5   0.   0.  -2.  -3.  -5.  -6.  -6.  -6.  -5.  -3.  -2.   0.  -4.  -1.   0.  -2.  -5.  -9. -13. -16. -17. -15. -12.  -8.
 2456302.5   0.   0.  -1.  -3.  -5.  -6.  -6.  -6.  -5.  -3.  -2.  -1.  -4.  -1.   0.  -1.  -5.  -9. -13. -16. -17. -15. -12.  -8.
 2456303.5   0.   0.  -1.  -3.  -4.  -6.  -6.  -6.  -5.  -3.  -2.  -1.  -4.  -1.   0.  -1.  -4.  -9. -13. -16. -17. -16. -12.  -8.
 2456304.5   0.   0.  -1.  -3.  -4.  -6.  -6.  -6.  -5.  -4.  -2.  -1.  -4.  -1.   0.  -1.  -4.  -8. -13. -16. -17. -16. -12.  -8.
 2456305.5   0.   0.  -1.  -3.  -4.  -5.  -6.  -6.  -5.  -4.  -2.  -1.  -4.  -1.   0.  -1.  -4.  -8. -12. -15. -17. -16. -13.  -8.
 2456306.5   0.   0.  -1.  -2.  -4.  -5.  -6.  -6.  -5.  -4.  -2.  -1.  -4.  -1.   0.  -1.  -4.  -8. -12. -15. -17. -16. -13.  -9.
 2456307.5   0.   0.  -1.  -2.  -4.  -5.  -6.  -6.  -5.  -4.  -2.  -1.  -5.  -1.   0.  -1.  -4.  -8. -12. -15. -16. -16. -13.  -9.
 2456308.5   0.   0.  -1.  -2.  -4.  -5.  -6.  -6.  -5.  -4.  -2.  -1.  -5.  -2.   0.  -1.  -3.  -7. -12. -15. -16. -16. -13.  -9.
 2456309.5   0.   0.  -1.  -2.  -3.  -5.  -6.  -6.  -5.  -4.  -2.  -1.  -5.  -2.   0.  -1.  -3.  -7. -11. -15. -16. -16. -13.  -9.
 2456310.5   0.   0.  -1.  -2.  -3.  -5.  -6.  -6.  -5.  -4.  -3.  -1.  -5.  -2.   0.  -1.  -3.  -7. -11. -15. -16. -16. -13. -10.
