 2459447.5 -14.3025  3.9360   0.409062554327   427.9158   2.9020 -0.0053
 2459448.5 -14.2986  4.0135   0.409062923718   427.9726   2.9792 -0.0053
 2459449.5 -14.3551  4.0865   0.409063271214   428.0054   3.0520 -0.0054
 2459450.5 -14.4585  4.1447   0.409063547188   428.0194   3.1102 -0.0055
 2459451.5 -14.5874  4.1823   0.409063723405   428.0232   3.1478 -0.0055
 2459452.5 -14.7193  4.1984   0.409063795142   428.0257   3.1639 -0.0055
 2459453.5 -14.8346  4.1959   0.409063777100   428.0346   3.1614 -0.0055
 2459454.5 -14.9200  4.1806   0.409063696608   428.0555   3.1459 -0.0055
 2459455.5 -14.9682  4.1593   0.409063586997   428.0911   3.1245 -0.0055
 2459456.5 -14.9785  4.1390   0.409063482474   428.1417   3.1039 -0.0055
 2459457.5 -14.9552  4.1263   0.409063414550   428.2058   3.0909 -0.0055
 2459458.5 -14.9074  4.1265   0.409063409379   428.2797   3.0908 -0.0055
 2459459.5 -14.8479  4.1434   0.409063485162   428.3583   3.1073 -0.0055
 2459460.5 -14.7926  4.1785   0.409063649148   428.4354   3.1420 -0.0055
 2459461.5 -14.7586  4.2304   0.409063894362   428.5040   3.1936 -0.0056
 2459462.5 -14.7618  4.2941   0.409064197051   428.5579   3.2570 -0.0056
 2459463.5 -14.8124  4.3614   0.409064516828   428.5930   3.3241 -0.0057
 2459464.5 -14.9113  4.4214   0.409064801899   428.6088   3.3841 -0.0058
 2459465.5 -15.0469  4.4637   0.409065000460   428.6099   3.4263 -0.0058
 2459466.5 -15.1957  4.4806   0.409065076177   428.6057   3.4433 -0.0058
 2459467.5 -15.3276  4.4707   0.409065022045   428.6080   3.4334 -0.0058
 2459468.5 -15.4152  4.4397   0.409064865824   428.6279   3.4023 -0.0058
 2459469.5 -15.4415  4.3993   0.409064663479   428.6721   3.3617 -0.0057
 2459470.5 -15.4063  4.3633   0.409064482837   428.7408   3.3254 -0.0057
 2459471.5 -15.3253  4.3442   0.409064384029   428.8278   3.3058 -0.0057
 2459472.5 -15.2253  4.3495   0.409064403613   428.9225   3.3107 -0.0057
 2459473.5 -15.1370  4.3803   0.409064546658   429.0126   3.3411 -0.0057
 2459474.5 -15.0869  4.4313   0.409064787785   429.0877   3.3917 -0.0058
 2459475.5 -15.0914  4.4928   0.409065079729   429.1411   3.4530 -0.0058
 2459476.5 -15.1540  4.5533   0.409065366414   429.1713   3.5132 -0.0059
 2459477.5 -15.2657  4.6021   0.409065596755   429.1820   3.5620 -0.0059
 2459478.5 -15.4085  4.6320   0.409065735537   429.1802   3.5919 -0.0060
 2459479.5 -15.5606  4.6401   0.409065768889   429.1746   3.6001 -0.0060
 2459480.5 -15.7011  4.6280   0.409065703886   429.1735   3.5880 -0.0060
 2459481.5 -15.8138  4.6004   0.409065563773   429.1834   3.5603 -0.0059
 2459482.5 -15.8893  4.5640   0.409065381251   429.2081   3.5238 -0.0059
 2459483.5 -15.9250  4.5263   0.409065191968   429.2486   3.4859 -0.0059
 2459484.5 -15.9240  4.4940   0.409065029425   429.3037   3.4533 -0.0058
 2459485.5 -15.8947  4.4730   0.409064921514   429.3701   3.4320 -0.0058
 2459486.5 -15.8489  4.4674   0.409064888168   429.4432   3.4261 -0.0058
 2459487.5 -15.8011  4.4793   0.409064939380   429.5171   3.4376 -0.0058
 2459488.5 -15.7671  4.5082   0.409065073115   429.5856   3.4661 -0.0058
 2459489.5 -15.7624  4.5507   0.409065273104   429.6426   3.5084 -0.0059
 2459490.5 -15.7993  4.6003   0.409065507433   429.6830   3.5578 -0.0059
 2459491.5 -15.8832  4.6475   0.409065729899   429.7048   3.6049 -0.0060
 2459492.5 -16.0085  4.6811   0.409065886717   429.7099   3.6385 -0.0060
 2459493.5 -16.1568  4.6913   0.409065929985   429.7059   3.6487 -0.0060
 2459494.5 -16.2984  4.6731   0.409065835345   429.7043   3.6305 -0.0060
 2459495.5 -16.4007  4.6291   0.409065616074   429.7183   3.5865 -0.0060
 2459496.5 -16.4396  4.5702   0.409065324083   429.7574   3.5273 -0.0059
 2459497.5 -16.4088  4.5117   0.409065034182   429.8243   3.4685 -0.0058
 2459498.5 -16.3224  4.4684   0.409064818370   429.9133   3.4248 -0.0058
 2459499.5 -16.2090  4.4500   0.409064722952   430.0131   3.4059 -0.0058
 2459500.5 -16.1021  4.4585   0.409064757908   430.1106   3.4140 -0.0058
 2459501.5 -16.0299  4.4890   0.409064899594   430.1943   3.4441 -0.0058
 2459502.5 -16.0101  4.5321   0.409065101985   430.2573   3.4868 -0.0059
 2459503.5 -16.0473  4.5764   0.409065310620   430.2976   3.5309 -0.0059
 2459504.5 -16.1343  4.6116   0.409065475156   430.3180   3.5660 -0.0059
 2459505.5 -16.2553  4.6301   0.409065558502   430.3248   3.5845 -0.0060
 2459506.5 -16.3900  4.6279   0.409065541923   430.3261   3.5823 -0.0060
 2459507.5 -16.5177  4.6053   0.409065426111   430.3301   3.5597 -0.0059
 2459508.5 -16.6209  4.5659   0.409065228694   430.3437   3.5202 -0.0059
 2459509.5 -16.6879  4.5157   0.409064979217   430.3717   3.4699 -0.0058
