2459224.1505750 P
2459236.0492125 A
2459249.2936375 P
2459263.9316750 A
2459275.7207875 P
2459291.7103000 A
2459303.7610875 P
2459319.2401750 A
2459332.1405625 P
2459346.4120000 A
2459360.5763376 P
2459373.6021501 A
2459388.9131751 P
2459401.1156376 A
2459416.9336376 P
2459428.8160626 A
2459443.8859751 P
2459456.5987876 A
2459468.9190876 P
2459484.4053251 A
2459496.2277376 P
2459512.1446126 A
2459524.4289376 P
2459539.5922126 A
2459552.9195376 P
2459566.5937626 A
