T  70.0 2459360.9616285968  1.10837387  0.37010397  0.00073682  0.00012381  0.00004209  0.00459246 -2.03321879 -0.36125079  0.01142434 -0.00296119  0.01784315  0.00486046  2459360.865419   2.15969  -2.33345  -0.35430  2459361.077222  -1.60687   2.67339  -0.36930  2459360.905984   2.32913  -2.57794  -0.35730  2459361.036643  -1.77636   2.91788  -0.36655  2459360.964862  -3.05197  -2.93278  -0.36152  2459360.977766  -2.67848  -3.01054  -0.36243  2459360.971318 1.016  0.02289657  0.01352796  0.00851684  -2.86512
P  70.0 2459537.8640755010  4.10062407 -0.34102913  0.00075776 -0.00016752  0.00004314  0.00470775  0.95903142  0.33345246  0.00869001  0.00274450  0.01573721  0.00428681  2459537.750274   0.95031  -1.65800   0.32587  2459538.003791  -1.61224   3.08083   0.34252  2459537.804451   0.76072  -1.98808   0.32953  2459537.949576  -1.42254  -2.87214   0.33906      999.000000 999.00000 999.00000 999.00000      999.000000 999.00000 999.00000 999.00000  2459537.877022 0.978  0.02087061  0.01126678  0.00716510  -0.33104
