2456439.9631944  18.601725993637 -19.033936081373 360111.21150
2456439.9638889  18.602455403144 -19.032695713025 360112.89730
2456439.9645833  18.603184794177 -19.031454714100 360114.58386
2456439.9652778  18.603914166744 -19.030213084656 360116.27117
2456439.9659722  18.604643509182 -19.028970828202 360117.95925
2456439.9666667  18.605372844773 -19.027727938007 360119.64808
2456439.9673611  18.606102161875 -19.026484417531 360121.33767
2456439.9680556  18.606831460473 -19.025240266872 360123.02801
2456439.9687500  18.607560740560 -19.023995486105 360124.71911
2456439.9694444  18.608290002121 -19.022750075324 360126.41098
2456439.9701389  18.609019245164 -19.021504034585 360128.10359
2456439.9708333  18.609748458036 -19.020257367456 360129.79697
2456439.9715278  18.610477663997 -19.019010067089 360131.49110
2456439.9722222  18.611206851419 -19.017762137008 360133.18599
2456439.9729167  18.611936020284 -19.016513577299 360134.88164
2456439.9736111  18.612665170579 -19.015264388060 360136.57804
2456439.9743056  18.613394302310 -19.014014569347 360138.27520
2456439.9750000  18.614123415464 -19.012764121253 360139.97311
2456439.9756944  18.614852498396 -19.011513047399 360141.67179
2456439.9763889  18.615581574373 -19.010261340791 360143.37122
2456439.9770833  18.616310631749 -19.009009005043 360145.07140
2456439.9777778  18.617039670510 -19.007756040246 360146.77234
2456439.9784722  18.617768690663 -19.006502446460 360148.47404
2456439.9791667  18.618497692194 -19.005248223775 360150.17649
2456439.9798611  18.619226675094 -19.003993372273 360151.87970
2456439.9805556  18.619955627732 -19.002737895637 360153.58366
2456439.9812500  18.620684573352 -19.001481786752 360155.28838
2456439.9819444  18.621413500320 -19.000225049289 360156.99386
2456439.9826389  18.622142408620 -18.998967683351 360158.70009
2456439.9833333  18.622871298262 -18.997709688984 360160.40707
2456439.9840278  18.623600169229 -18.996451066286 360162.11481
2456439.9847222  18.624329021506 -18.995191815351 360163.82331
2456439.9854167  18.625057843494 -18.993931939878 360165.53256
2456439.9861111  18.625786658395 -18.992671432678 360167.24256
2456439.9868056  18.626515454585 -18.991410297485 360168.95332
2456439.9875000  18.627244232071 -18.990148534354 360170.66483
2456439.9881944  18.627972990838 -18.988886143375 360172.37710
2456439.9888889  18.628701730872 -18.987623124647 360174.09012
2456439.9895833  18.629430452180 -18.986359478222 360175.80390
2456439.9902778  18.630159143149 -18.985095207899 360177.51843
2456439.9909722  18.630887826970 -18.983830306362 360179.23372
2456439.9916667  18.631616492028 -18.982564777396 360180.94975
2456439.9923611  18.632345138330 -18.981298621063 360182.66655
2456439.9930556  18.633073765863 -18.980031837454 360184.38409
2456439.9937500  18.633802374611 -18.978764426662 360186.10239
2456439.9944444  18.634530964581 -18.977496388744 360187.82145
2456439.9951389  18.635259524171 -18.976227727554 360189.54125
2456439.9958333  18.635988076543 -18.974958435676 360191.26181
2456439.9965278  18.636716610117 -18.973688516914 360192.98312
2456439.9972222  18.637445124877 -18.972417971368 360194.70519
2456439.9979167  18.638173620807 -18.971146799127 360196.42801
2456439.9986111  18.638902097916 -18.969875000250 360198.15158
2456439.9993056  18.639630556189 -18.968602574831 360199.87590
2456440.0000000  18.640358984040 -18.967329526769 360201.60098
2456440.0006944  18.641087404613 -18.966055848531 360203.32681
2456440.0013889  18.641815806336 -18.964781543983 360205.05339
2456440.0020833  18.642544189193 -18.963506613218 360206.78072
2456440.0027778  18.643272553170 -18.962231056338 360208.50880
2456440.0034722  18.644000898275 -18.960954873389 360210.23764
2456440.0041667  18.644729224492 -18.959678064470 360211.96723
2456440.0048611  18.645457520238 -18.958400633554 360213.69757
2456440.0055556  18.646185808660 -18.957122572950 360215.42866
2456440.0062500  18.646914078174 -18.955843886625 360217.16051
2456440.0069444  18.647642328763 -18.954564574668 360218.89310
2456440.0076389  18.648370560437 -18.953284637139 360220.62645
2456440.0083333  18.649098773179 -18.952004074134 360222.36055
2456440.0090278  18.649826966976 -18.950722885743 360224.09539
2456440.0097222  18.650555130275 -18.949441075961 360225.83099
2456440.0104167  18.651283286182 -18.948158637019 360227.56735
2456440.0111111  18.652011423130 -18.946875572933 360229.30445
2456440.0118056  18.652739541102 -18.945591883792 360231.04230
2456440.0125000  18.653467640108 -18.944307569652 360232.78090
2456440.0131944  18.654195720131 -18.943022630612 360234.52025
2456440.0138889  18.654923781158 -18.941737066761 360236.26036
2456440.0145833  18.655651811647 -18.940450882149 360238.00121
2456440.0152778  18.656379834683 -18.939164068902 360239.74281
2456440.0159722  18.657107838701 -18.937876631096 360241.48517
2456440.0166667  18.657835823708 -18.936588568784 360243.22827
2456440.0173611  18.658563789690 -18.935299882066 360244.97212
2456440.0180556  18.659291736632 -18.934010571038 360246.71673
2456440.0187500  18.660019664542 -18.932720635749 360248.46208
2456440.0194444  18.660747561864 -18.931430080345 360250.20818
2456440.0201389  18.661475451666 -18.930138896841 360251.95503
2456440.0208333  18.662203322415 -18.928847089329 360253.70263
2456440.0215278  18.662931174094 -18.927554657901 360255.45098
2456440.0222222  18.663659006698 -18.926261602648 360257.20008
2456440.0229167  18.664386820211 -18.924967923660 360258.94992
2456440.0236111  18.665114614642 -18.923673620991 360260.70052
2456440.0243056  18.665842378444 -18.922378698842 360262.45186
2456440.0250000  18.666570134666 -18.921083149116 360264.20396
2456440.0256944  18.667297871784 -18.919786975962 360265.95680
2456440.0263889  18.668025589782 -18.918490179471 360267.71039
2456440.0270833  18.668753288647 -18.917192759745 360269.46473
2456440.0277778  18.669480968386 -18.915894716842 360271.21981
2456440.0284722  18.670208628983 -18.914596050851 360272.97565
2456440.0291667  18.670936258905 -18.913296766024 360274.73223
2456440.0298611  18.671663881202 -18.911996854123 360276.48956
2456440.0305556  18.672391484336 -18.910696319383 360278.24763
2456440.0312500  18.673119068300 -18.909395161895 360280.00646
2456440.0319444  18.673846633081 -18.908093381747 360281.76603
2456440.0326389  18.674574178685 -18.906790979003 360283.52635
2456440.0333333  18.675301705098 -18.905487953753 360285.28741
2456440.0340278  18.676029200795 -18.904184310308 360287.04923
2456440.0347222  18.676756688806 -18.902880040312 360288.81179
2456440.0354167  18.677484157604 -18.901575148060 360290.57509
2456440.0361111  18.678211607176 -18.900269633653 360292.33915
2456440.0368056  18.678939037528 -18.898963497148 360294.10395
2456440.0375000  18.679666448647 -18.897656738636 360295.86950
2456440.0381944  18.680393840517 -18.896349358225 360297.63579
2456440.0388889  18.681121201645 -18.895041360221 360299.40283
2456440.0395833  18.681848555020 -18.893732736209 360301.17061
2456440.0402778  18.682575889125 -18.892423490543 360302.93915
2456440.0409722  18.683303203968 -18.891113623275 360304.70842
2456440.0416667  18.684030499534 -18.889803134507 360306.47845
2456440.0423611  18.684757775817 -18.888492024318 360308.24922
2456440.0430556  18.685485021308 -18.887180297117 360310.02073
2456440.0437500  18.686212259003 -18.885867944351 360311.79299
2456440.0444444  18.686939477392 -18.884554970416 360313.56600
2456440.0451389  18.687666676462 -18.883241375410 360315.33975
2456440.0458333  18.688393856220 -18.881927159390 360317.11424
2456440.0465278  18.689121016650 -18.880612322449 360318.88948
2456440.0472222  18.689848157740 -18.879296864692 360320.66547
2456440.0479167  18.690575268014 -18.877980790540 360322.44220
2456440.0486111  18.691302370424 -18.876664091361 360324.21968
2456440.0493056  18.692029453472 -18.875346771614 360325.99790
2456440.0500000  18.692756517165 -18.874028831359 360327.77686
2456440.0506944  18.693483561488 -18.872710270684 360329.55657
2456440.0513889  18.694210586428 -18.871391089699 360331.33702
2456440.0520833  18.694937591992 -18.870071288451 360333.11822
2456440.0527778  18.695664566693 -18.868750871461 360334.90016
2456440.0534722  18.696391533471 -18.867429829978 360336.68285
2456440.0541667  18.697118480836 -18.866108168520 360338.46628
2456440.0548611  18.697845408797 -18.864785887135 360340.25045
2456440.0555556  18.698572317340 -18.863462985929 360342.03536
2456440.0562500  18.699299206449 -18.862139464989 360343.82102
2456440.0569444  18.700026076133 -18.860815324381 360345.60743
2456440.0576389  18.700752914914 -18.859490568674 360347.39457
2456440.0583333  18.701479745705 -18.858165189029 360349.18246
2456440.0590278  18.702206557049 -18.856839189960 360350.97109
2456440.0597222  18.702933348932 -18.855512571572 360352.76047
2456440.0604167  18.703660121340 -18.854185333966 360354.55059
2456440.0611111  18.704386874280 -18.852857477191 360356.34145
2456440.0618056  18.705113596283 -18.851529005870 360358.13305
2456440.0625000  18.705840310253 -18.850199911051 360359.92540
2456440.0631944  18.706567004719 -18.848870197349 360361.71848
2456440.0638889  18.707293679689 -18.847539864820 360363.51231
2456440.0645833  18.708020335149 -18.846208913562 360365.30689
2456440.0652778  18.708746971083 -18.844877343674 360367.10220
2456440.0659722  18.709473587501 -18.843545155210 360368.89826
2456440.0666667  18.710200172944 -18.842212352845 360370.69505
2456440.0673611  18.710926750285 -18.840878927537 360372.49259
2456440.0680556  18.711653308090 -18.839544883910 360374.29087
2456440.0687500  18.712379846341 -18.838210222058 360376.08989
