2456626.0618056  13.300392580343  -9.775132727796 378008.80166
2456626.0625000  13.301003192692  -9.777891858286 378004.57358
2456626.0631944  13.301613822158  -9.780650761015 378000.34562
2456626.0638889  13.302224483722  -9.783409533768 377996.11778
2456626.0645833  13.302835162411  -9.786168078602 377991.89005
2456626.0652778  13.303445873195  -9.788926493226 377987.66244
2456626.0659722  13.304056608605  -9.791684728697 377983.43496
2456626.0666667  13.304667361143  -9.794442735960 377979.20758
2456626.0673611  13.305278145797  -9.797200612779 377974.98033
2456626.0680556  13.305888955072  -9.799958310110 377970.75320
2456626.0687500  13.306499781487  -9.802715778980 377966.52618
2456626.0694444  13.307110640031  -9.805473117142 377962.29928
2456626.0701389  13.307721523205  -9.808230275543 377958.07251
2456626.0708333  13.308332423524  -9.810987205197 377953.84585
2456626.0715278  13.308943355986  -9.813744003879 377949.61931
2456626.0722222  13.309554313085  -9.816500622522 377945.39289
2456626.0729167  13.310165287335  -9.819257012135 377941.16659
2456626.0736111  13.310776293740  -9.822013270514 377936.94041
2456626.0743056  13.311387324794  -9.824769348578 377932.71435
2456626.0750000  13.311998373000  -9.827525197330 377928.48841
2456626.0756944  13.312609453377  -9.830280914579 377924.26259
2456626.0763889  13.313220558410  -9.833036451241 377920.03690
2456626.0770833  13.313831680601  -9.835791758304 377915.81132
2456626.0777778  13.314442834975  -9.838546933601 377911.58586
2456626.0784722  13.315054006504  -9.841301879079 377907.36053
2456626.0791667  13.315665210218  -9.844056692584 377903.13531
2456626.0798611  13.316276438617  -9.846811325103 377898.91022
2456626.0805556  13.316887684175  -9.849565727520 377894.68525
2456626.0812500  13.317498961932  -9.852319997699 377890.46040
2456626.0819444  13.318110264383  -9.855074086615 377886.23568
2456626.0826389  13.318721583996  -9.857827945145 377882.01107
2456626.0833333  13.319332935823  -9.860581671170 377877.78659
2456626.0840278  13.319944312352  -9.863335215659 377873.56223
2456626.0847222  13.320555706049  -9.866088529475 377869.33799
2456626.0854167  13.321167131971  -9.868841710525 377865.11388
2456626.0861111  13.321778582606  -9.871594709758 377860.88989
2456626.0868056  13.322390050412  -9.874347478036 377856.66602
2456626.0875000  13.323001550458  -9.877100113282 377852.44228
2456626.0881944  13.323613075224  -9.879852566436 377848.21865
2456626.0888889  13.324224617166  -9.882604788350 377843.99516
2456626.0895833  13.324836191368  -9.885356876992 377839.77178
2456626.0902778  13.325447790287  -9.888108783213 377835.54853
2456626.0909722  13.326059406392  -9.890860457937 377831.32541
2456626.0916667  13.326671054770  -9.893611999122 377827.10241
2456626.0923611  13.327282720325  -9.896363308563 377822.87953
2456626.0930556  13.327894418169  -9.899114484317 377818.65678
2456626.0937500  13.328506140751  -9.901865477217 377814.43415
2456626.0944444  13.329117880513  -9.904616238089 377810.21165
2456626.0951389  13.329729652577  -9.907366865008 377805.98928
2456626.0958333  13.330341449389  -9.910117308798 377801.76702
2456626.0965278  13.330953263385  -9.912867520272 377797.54490
2456626.0972222  13.331565109697  -9.915617597529 377793.32290
2456626.0979167  13.332176980764  -9.918367491381 377789.10103
2456626.0986111  13.332788869027  -9.921117152663 377784.87928
2456626.0993056  13.333400789607  -9.923866679402 377780.65766
2456626.1000000  13.334012734957  -9.926616022485 377776.43616
2456626.1006944  13.334624697507  -9.929365132713 377772.21479
2456626.1013889  13.335236692387  -9.932114108134 377767.99355
2456626.1020833  13.335848712047  -9.934862899625 377763.77244
2456626.1027778  13.336460748911  -9.937611457973 377759.55145
2456626.1034722  13.337072818118  -9.940359881246 377755.33059
2456626.1041667  13.337684912114  -9.943108120317 377751.10986
2456626.1048611  13.338297023317  -9.945856125953 377746.88925
2456626.1055556  13.338909166878  -9.948603996250 377742.66877
2456626.1062500  13.339521327655  -9.951351632955 377738.44842
2456626.1069444  13.340133520805  -9.954099134171 377734.22820
2456626.1076389  13.340745738746  -9.956846450664 377730.00811
2456626.1083333  13.341357973908  -9.959593533277 377725.78815
2456626.1090278  13.341970241455  -9.962340480134 377721.56831
2456626.1097222  13.342582533809  -9.965087242021 377717.34860
2456626.1104167  13.343194843374  -9.967833769688 377713.12902
2456626.1111111  13.343807185346  -9.970580161359 377708.90958
2456626.1118056  13.344419552131  -9.973326367782 377704.69026
2456626.1125000  13.345031936134  -9.976072339699 377700.47107
2456626.1131944  13.345644352556  -9.978818175351 377696.25201
2456626.1138889  13.346256793800  -9.981563825485 377692.03307
2456626.1145833  13.346869252266  -9.984309240820 377687.81427
2456626.1152778  13.347481743164  -9.987054519628 377683.59560
2456626.1159722  13.348094258894  -9.989799612633 377679.37706
2456626.1166667  13.348706791849  -9.992544470561 377675.15865
2456626.1173611  13.349319357250  -9.995289191690 377670.94037
2456626.1180556  13.349931947491  -9.998033726743 377666.72223
2456626.1187500  13.350544554962 -10.000778026427 377662.50421
2456626.1194444  13.351157194892 -10.003522189049 377658.28632
2456626.1201389  13.351769852060 -10.006266116139 377654.06857
2456626.1208333  13.352382541690 -10.009009905956 377649.85095
2456626.1215278  13.352995256168 -10.011753509209 377645.63346
2456626.1222222  13.353607987895 -10.014496876672 377641.41610
2456626.1229167  13.354220752098 -10.017240106597 377637.19887
2456626.1236111  13.354833541158 -10.019983149679 377632.98177
2456626.1243056  13.355446347471 -10.022725956685 377628.76481
2456626.1250000  13.356059186272 -10.025468625885 377624.54798
2456626.1256944  13.356672049939 -10.028211107962 377620.33128
2456626.1263889  13.357284930863 -10.030953353677 377616.11472
2456626.1270833  13.357897844289 -10.033695461319 377611.89829
2456626.1277778  13.358510782590 -10.036437381561 377607.68199
