2456358.1333333  18.794664954017 -19.692815237974      32.8035390689
2456358.1340278  18.794665872183 -19.692814230986      32.8035287131
2456358.1347222  18.794666790332 -19.692813224013      32.8035183572
2456358.1354167  18.794667708466 -19.692812217052      32.8035080013
2456358.1361111  18.794668626584 -19.692811210107      32.8034976453
2456358.1368056  18.794669544685 -19.692810203174      32.8034872893
2456358.1375000  18.794670462771 -19.692809196256      32.8034769332
2456358.1381944  18.794671380842 -19.692808189351      32.8034665770
2456358.1388889  18.794672298896 -19.692807182460      32.8034562208
2456358.1395833  18.794673216934 -19.692806175583      32.8034458645
2456358.1402778  18.794674134957 -19.692805168719      32.8034355081
2456358.1409722  18.794675052964 -19.692804161870      32.8034251517
2456358.1416667  18.794675970955 -19.692803155034      32.8034147952
2456358.1423611  18.794676888930 -19.692802148212      32.8034044387
2456358.1430556  18.794677806889 -19.692801141404      32.8033940821
2456358.1437500  18.794678724833 -19.692800134610      32.8033837255
2456358.1444444  18.794679642760 -19.692799127829      32.8033733687
2456358.1451389  18.794680560672 -19.692798121062      32.8033630120
2456358.1458333  18.794681478567 -19.692797114309      32.8033526551
2456358.1465278  18.794682396447 -19.692796107569      32.8033422982
2456358.1472222  18.794683314311 -19.692795100844      32.8033319413
2456358.1479167  18.794684232160 -19.692794094132      32.8033215843
2456358.1486111  18.794685149992 -19.692793087435      32.8033112272
2456358.1493056  18.794686067809 -19.692792080750      32.8033008701
2456358.1500000  18.794686985609 -19.692791074080      32.8032905129
2456358.1506944  18.794687903394 -19.692790067424      32.8032801556
2456358.1513889  18.794688821163 -19.692789060781      32.8032697983
2456358.1520833  18.794689738916 -19.692788054152      32.8032594409
2456358.1527778  18.794690656653 -19.692787047537      32.8032490835
2456358.1534722  18.794691574375 -19.692786040936      32.8032387260
2456358.1541667  18.794692492080 -19.692785034348      32.8032283684
2456358.1548611  18.794693409770 -19.692784027774      32.8032180108
2456358.1555556  18.794694327444 -19.692783021214      32.8032076531
2456358.1562500  18.794695245102 -19.692782014668      32.8031972954
2456358.1569444  18.794696162744 -19.692781008135      32.8031869376
2456358.1576389  18.794697080370 -19.692780001617      32.8031765797
2456358.1583333  18.794697997980 -19.692778995112      32.8031662218
2456358.1590278  18.794698915575 -19.692777988621      32.8031558638
2456358.1597222  18.794699833153 -19.692776982144      32.8031455058
2456358.1604167  18.794700750716 -19.692775975681      32.8031351477
2456358.1611111  18.794701668263 -19.692774969231      32.8031247895
2456358.1618056  18.794702585794 -19.692773962795      32.8031144313
2456358.1625000  18.794703503309 -19.692772956373      32.8031040730
2456358.1631944  18.794704420808 -19.692771949965      32.8030937146
2456358.1638889  18.794705338292 -19.692770943570      32.8030833562
2456358.1645833  18.794706255760 -19.692769937190      32.8030729978
2456358.1652778  18.794707173211 -19.692768930822      32.8030626392
2456358.1659722  18.794708090647 -19.692767924469      32.8030522807
2456358.1666667  18.794709008067 -19.692766918130      32.8030419220
2456358.1673611  18.794709925471 -19.692765911804      32.8030315633
2456358.1680556  18.794710842859 -19.692764905493      32.8030212045
2456358.1687500  18.794711760232 -19.692763899194      32.8030108457
2456358.1694444  18.794712677588 -19.692762892911      32.8030004868
2456358.1701389  18.794713594929 -19.692761886640      32.8029901279
2456358.1708333  18.794714512254 -19.692760880384      32.8029797688
2456358.1715278  18.794715429563 -19.692759874141      32.8029694098
2456358.1722222  18.794716346856 -19.692758867912      32.8029590506
2456358.1729167  18.794717264133 -19.692757861696      32.8029486915
2456358.1736111  18.794718181394 -19.692756855495      32.8029383322
2456358.1743056  18.794719098640 -19.692755849307      32.8029279729
2456358.1750000  18.794720015870 -19.692754843134      32.8029176135
2456358.1756944  18.794720933083 -19.692753836974      32.8029072541
2456358.1763889  18.794721850281 -19.692752830828      32.8028968946
2456358.1770833  18.794722767463 -19.692751824695      32.8028865350
2456358.1777778  18.794723684629 -19.692750818576      32.8028761754
2456358.1784722  18.794724601779 -19.692749812471      32.8028658157
2456358.1791667  18.794725518914 -19.692748806380      32.8028554560
2456358.1798611  18.794726436032 -19.692747800303      32.8028450962
2456358.1805556  18.794727353135 -19.692746794240      32.8028347363
2456358.1812500  18.794728270222 -19.692745788190      32.8028243764
2456358.1819444  18.794729187293 -19.692744782154      32.8028140165
2456358.1826389  18.794730104348 -19.692743776132      32.8028036564
2456358.1833333  18.794731021387 -19.692742770124      32.8027932963
2456358.1840278  18.794731938410 -19.692741764129      32.8027829362
2456358.1847222  18.794732855418 -19.692740758148      32.8027725759
2456358.1854167  18.794733772409 -19.692739752181      32.8027622157
2456358.1861111  18.794734689385 -19.692738746228      32.8027518553
2456358.1868056  18.794735606345 -19.692737740289      32.8027414949
