2456655.3798611  15.215232304930 -15.671789737829      10.5207897024
2456655.3805556  15.215236680440 -15.671805603016      10.5207812062
2456655.3812500  15.215241055918 -15.671821468035      10.5207727100
2456655.3819444  15.215245431368 -15.671837332891      10.5207642137
2456655.3826389  15.215249806785 -15.671853197575      10.5207557173
2456655.3833333  15.215254182172 -15.671869062091      10.5207472209
2456655.3840278  15.215258557529 -15.671884926443      10.5207387243
2456655.3847222  15.215262932854 -15.671900790624      10.5207302276
2456655.3854167  15.215267308150 -15.671916654641      10.5207217309
2456655.3861111  15.215271683414 -15.671932518486      10.5207132341
2456655.3868056  15.215276058647 -15.671948382164      10.5207047371
2456655.3875000  15.215280433850 -15.671964245678      10.5206962401
2456655.3881944  15.215284809022 -15.671980109020      10.5206877430
2456655.3888889  15.215289184163 -15.671995972194      10.5206792458
2456655.3895833  15.215293559275 -15.672011835205      10.5206707486
2456655.3902778  15.215297934354 -15.672027698044      10.5206622512
2456655.3909722  15.215302309404 -15.672043560719      10.5206537537
2456655.3916667  15.215306684423 -15.672059423223      10.5206452562
2456655.3923611  15.215311059410 -15.672075285558      10.5206367586
2456655.3930556  15.215315434368 -15.672091147730      10.5206282608
2456655.3937500  15.215319809295 -15.672107009731      10.5206197630
2456655.3944444  15.215324184191 -15.672122871567      10.5206112651
2456655.3951389  15.215328559056 -15.672138733232      10.5206027671
2456655.3958333  15.215332933890 -15.672154594730      10.5205942691
2456655.3965278  15.215337308695 -15.672170456063      10.5205857709
2456655.3972222  15.215341683467 -15.672186317225      10.5205772726
2456655.3979167  15.215346058210 -15.672202178223      10.5205687743
2456655.3986111  15.215350432922 -15.672218039049      10.5205602759
2456655.3993056  15.215354807602 -15.672233899708      10.5205517773
2456655.4000000  15.215359182253 -15.672249760203      10.5205432787
2456655.4006944  15.215363556872 -15.672265620526      10.5205347800
2456655.4013889  15.215367931462 -15.672281480685      10.5205262812
2456655.4020833  15.215372306019 -15.672297340673      10.5205177824
2456655.4027778  15.215376680547 -15.672313200497      10.5205092834
2456655.4034722  15.215381055044 -15.672329060149      10.5205007843
2456655.4041667  15.215385429510 -15.672344919634      10.5204922852
2456655.4048611  15.215389803945 -15.672360778955      10.5204837860
2456655.4055556  15.215394178350 -15.672376638104      10.5204752866
2456655.4062500  15.215398552724 -15.672392497089      10.5204667872
2456655.4069444  15.215402927067 -15.672408355903      10.5204582877
2456655.4076389  15.215407301379 -15.672424214549      10.5204497881
2456655.4083333  15.215411675661 -15.672440073031      10.5204412885
2456655.4090278  15.215416049912 -15.672455931341      10.5204327887
2456655.4097222  15.215420424133 -15.672471789488      10.5204242888
2456655.4104167  15.215424798322 -15.672487647463      10.5204157889
2456655.4111111  15.215429172482 -15.672503505274      10.5204072889
2456655.4118056  15.215433546610 -15.672519362914      10.5203987887
2456655.4125000  15.215437920707 -15.672535220385      10.5203902885
2456655.4131944  15.215442294774 -15.672551077693      10.5203817882
2456655.4138889  15.215446668810 -15.672566934830      10.5203732878
2456655.4145833  15.215451042816 -15.672582791802      10.5203647874
2456655.4152778  15.215455416790 -15.672598648603      10.5203562868
2456655.4159722  15.215459790734 -15.672614505240      10.5203477861
2456655.4166667  15.215464164647 -15.672630361706      10.5203392854
2456655.4173611  15.215468538529 -15.672646218003      10.5203307846
2456655.4180556  15.215472912381 -15.672662074137      10.5203222836
2456655.4187500  15.215477286202 -15.672677930099      10.5203137826
2456655.4194444  15.215481659993 -15.672693785898      10.5203052815
2456655.4201389  15.215486033752 -15.672709641524      10.5202967803
2456655.4208333  15.215490407482 -15.672725496987      10.5202882791
2456655.4215278  15.215494781179 -15.672741352278      10.5202797777
2456655.4222222  15.215499154846 -15.672757207402      10.5202712763
2456655.4229167  15.215503528484 -15.672773062362      10.5202627747
2456655.4236111  15.215507902089 -15.672788917150      10.5202542731
2456655.4243056  15.215512275665 -15.672804771774      10.5202457714
2456655.4250000  15.215516649209 -15.672820626226      10.5202372695
2456655.4256944  15.215521022724 -15.672836480515      10.5202287676
2456655.4263889  15.215525396206 -15.672852334632      10.5202202657
2456655.4270833  15.215529769659 -15.672868188585      10.5202117636
2456655.4277778  15.215534143080 -15.672884042367      10.5202032614
2456655.4284722  15.215538516471 -15.672899895981      10.5201947592
2456655.4291667  15.215542889832 -15.672915749431      10.5201862568
2456655.4298611  15.215547263161 -15.672931602709      10.5201777544
2456655.4305556  15.215551636460 -15.672947455824      10.5201692519
2456655.4312500  15.215556009728 -15.672963308767      10.5201607493
2456655.4319444  15.215560382965 -15.672979161546      10.5201522466
2456655.4326389  15.215564756172 -15.672995014153      10.5201437438
2456655.4333333  15.215569129348 -15.673010866597      10.5201352409
2456655.4340278  15.215573502493 -15.673026718868      10.5201267379
2456655.4347222  15.215577875608 -15.673042570976      10.5201182349
2456655.4354167  15.215582248691 -15.673058422913      10.5201097318
2456655.4361111  15.215586621744 -15.673074274685      10.5201012285
2456655.4368056  15.215590994766 -15.673090126286      10.5200927252
2456655.4375000  15.215595367757 -15.673105977719      10.5200842218
2456655.4381944  15.215599740718 -15.673121828989      10.5200757183
2456655.4388889  15.215604113648 -15.673137680086      10.5200672147
2456655.4395833  15.215608486548 -15.673153531020      10.5200587110
2456655.4402778  15.215612859416 -15.673169381782      10.5200502073
2456655.4409722  15.215617232254 -15.673185232381      10.5200417034
2456655.4416667  15.215621605061 -15.673201082807      10.5200331995
2456655.4423611  15.215625977837 -15.673216933070      10.5200246955
2456655.4430556  15.215630350582 -15.673232783161      10.5200161913
2456655.4437500  15.215634723298 -15.673248633088      10.5200076871
2456655.4444444  15.215639095981 -15.673264482844      10.5199991828
2456655.4451389  15.215643468635 -15.673280332436      10.5199906784
2456655.4458333  15.215647841257 -15.673296181856      10.5199821740
2456655.4465278  15.215652213850 -15.673312031112      10.5199736694
2456655.4472222  15.215656586411 -15.673327880197      10.5199651648
2456655.4479167  15.215660958942 -15.673343729118      10.5199566600
2456655.4486111  15.215665331441 -15.673359577867      10.5199481552
2456655.4493056  15.215669703910 -15.673375426452      10.5199396503
2456655.4500000  15.215674076348 -15.673391274866      10.5199311453
2456655.4506944  15.215678448756 -15.673407123115      10.5199226402
2456655.4513889  15.215682821132 -15.673422971193      10.5199141350
2456655.4520833  15.215687193479 -15.673438819108      10.5199056297
