2457741.0895833  10.154576560599  11.882211842640 1000000.0000000000
2457741.0902778  10.154576566417  11.882211814539 1000000.0000000000
2457741.0909722  10.154576572234  11.882211786440 1000000.0000000000
2457741.0916667  10.154576578051  11.882211758342 1000000.0000000000
2457741.0923611  10.154576583867  11.882211730246 1000000.0000000000
2457741.0930556  10.154576589684  11.882211702152 1000000.0000000000
2457741.0937500  10.154576595499  11.882211674059 1000000.0000000000
2457741.0944444  10.154576601315  11.882211645967 1000000.0000000000
2457741.0951389  10.154576607129  11.882211617878 1000000.0000000000
2457741.0958333  10.154576612944  11.882211589790 1000000.0000000000
2457741.0965278  10.154576618758  11.882211561703 1000000.0000000000
2457741.0972222  10.154576624572  11.882211533619 1000000.0000000000
2457741.0979167  10.154576630385  11.882211505536 1000000.0000000000
2457741.0986111  10.154576636198  11.882211477454 1000000.0000000000
2457741.0993056  10.154576642011  11.882211449374 1000000.0000000000
2457741.1000000  10.154576647823  11.882211421296 1000000.0000000000
2457741.1006944  10.154576653635  11.882211393219 1000000.0000000000
2457741.1013889  10.154576659446  11.882211365144 1000000.0000000000
2457741.1020833  10.154576665257  11.882211337071 1000000.0000000000
2457741.1027778  10.154576671068  11.882211308999 1000000.0000000000
2457741.1034722  10.154576676878  11.882211280929 1000000.0000000000
2457741.1041667  10.154576682688  11.882211252860 1000000.0000000000
2457741.1048611  10.154576688497  11.882211224793 1000000.0000000000
2457741.1055556  10.154576694306  11.882211196727 1000000.0000000000
2457741.1062500  10.154576700115  11.882211168664 1000000.0000000000
2457741.1069444  10.154576705923  11.882211140602 1000000.0000000000
2457741.1076389  10.154576711731  11.882211112541 1000000.0000000000
2457741.1083333  10.154576717539  11.882211084482 1000000.0000000000
2457741.1090278  10.154576723346  11.882211056425 1000000.0000000000
2457741.1097222  10.154576729153  11.882211028369 1000000.0000000000
2457741.1104167  10.154576734959  11.882211000315 1000000.0000000000
2457741.1111111  10.154576740765  11.882210972262 1000000.0000000000
2457741.1118056  10.154576746571  11.882210944211 1000000.0000000000
2457741.1125000  10.154576752376  11.882210916162 1000000.0000000000
2457741.1131944  10.154576758181  11.882210888114 1000000.0000000000
2457741.1138889  10.154576763985  11.882210860068 1000000.0000000000
2457741.1145833  10.154576769789  11.882210832024 1000000.0000000000
2457741.1152778  10.154576775593  11.882210803981 1000000.0000000000
2457741.1159722  10.154576781396  11.882210775939 1000000.0000000000
2457741.1166667  10.154576787199  11.882210747900 1000000.0000000000
2457741.1173611  10.154576793002  11.882210719862 1000000.0000000000
2457741.1180556  10.154576798804  11.882210691825 1000000.0000000000
2457741.1187500  10.154576804606  11.882210663790 1000000.0000000000
2457741.1194444  10.154576810407  11.882210635757 1000000.0000000000
2457741.1201389  10.154576816208  11.882210607725 1000000.0000000000
2457741.1208333  10.154576822009  11.882210579695 1000000.0000000000
2457741.1215278  10.154576827809  11.882210551666 1000000.0000000000
2457741.1222222  10.154576833609  11.882210523640 1000000.0000000000
2457741.1229167  10.154576839408  11.882210495614 1000000.0000000000
2457741.1236111  10.154576845207  11.882210467590 1000000.0000000000
2457741.1243056  10.154576851006  11.882210439568 1000000.0000000000
2457741.1250000  10.154576856804  11.882210411548 1000000.0000000000
2457741.1256944  10.154576862602  11.882210383529 1000000.0000000000
2457741.1263889  10.154576868400  11.882210355511 1000000.0000000000
2457741.1270833  10.154576874197  11.882210327496 1000000.0000000000
2457741.1277778  10.154576879994  11.882210299481 1000000.0000000000
2457741.1284722  10.154576885790  11.882210271469 1000000.0000000000
2457741.1291667  10.154576891586  11.882210243458 1000000.0000000000
2457741.1298611  10.154576897382  11.882210215448 1000000.0000000000
2457741.1305556  10.154576903177  11.882210187440 1000000.0000000000
2457741.1312500  10.154576908972  11.882210159434 1000000.0000000000
2457741.1319444  10.154576914766  11.882210131429 1000000.0000000000
2457741.1326389  10.154576920560  11.882210103426 1000000.0000000000
2457741.1333333  10.154576926354  11.882210075425 1000000.0000000000
2457741.1340278  10.154576932147  11.882210047425 1000000.0000000000
2457741.1347222  10.154576937940  11.882210019426 1000000.0000000000
2457741.1354167  10.154576943733  11.882209991430 1000000.0000000000
2457741.1361111  10.154576949525  11.882209963434 1000000.0000000000
2457741.1368056  10.154576955317  11.882209935441 1000000.0000000000
2457741.1375000  10.154576961108  11.882209907449 1000000.0000000000
2457741.1381944  10.154576966899  11.882209879458 1000000.0000000000
2457741.1388889  10.154576972690  11.882209851469 1000000.0000000000
2457741.1395833  10.154576978480  11.882209823482 1000000.0000000000
2457741.1402778  10.154576984270  11.882209795496 1000000.0000000000
2457741.1409722  10.154576990059  11.882209767512 1000000.0000000000
2457741.1416667  10.154576995848  11.882209739530 1000000.0000000000
2457741.1423611  10.154577001637  11.882209711549 1000000.0000000000
2457741.1430556  10.154577007425  11.882209683569 1000000.0000000000
2457741.1437500  10.154577013213  11.882209655591 1000000.0000000000
2457741.1444444  10.154577019001  11.882209627615 1000000.0000000000
2457741.1451389  10.154577024788  11.882209599640 1000000.0000000000
2457741.1458333  10.154577030575  11.882209571667 1000000.0000000000
2457741.1465278  10.154577036361  11.882209543696 1000000.0000000000
2457741.1472222  10.154577042147  11.882209515726 1000000.0000000000
2457741.1479167  10.154577047933  11.882209487757 1000000.0000000000
2457741.1486111  10.154577053718  11.882209459790 1000000.0000000000
2457741.1493056  10.154577059503  11.882209431825 1000000.0000000000
2457741.1500000  10.154577065288  11.882209403861 1000000.0000000000
2457741.1506944  10.154577071072  11.882209375899 1000000.0000000000
2457741.1513889  10.154577076856  11.882209347939 1000000.0000000000
