 2456292.5  14.6389 -5.9792   0.409034098049   266.2843  -6.3850  0.0066
 2456293.5  14.6562 -5.9422   0.409034271015   266.3461  -6.3483  0.0066
 2456294.5  14.6384 -5.9100   0.409034421167   266.3940  -6.3161  0.0065
 2456295.5  14.5928 -5.8889   0.409034517307   266.4308  -6.2951  0.0065
 2456296.5  14.5330 -5.8839   0.409034535417   266.4619  -6.2902  0.0065
 2456297.5  14.4781 -5.8972   0.409034464644   266.4949  -6.3036  0.0065
 2456298.5  14.4495 -5.9272   0.409034312652   266.5383  -6.3338  0.0066
 2456299.5  14.4663 -5.9680   0.409034108610   266.5997  -6.3748  0.0066
 2456300.5  14.5396 -6.0096   0.409033901097   266.6836  -6.4166  0.0066
 2456301.5  14.6663 -6.0398   0.409033748216   266.7888  -6.4472  0.0066
 2456302.5  14.8271 -6.0485   0.409033699913   266.9076  -6.4562  0.0066
 2456303.5  14.9900 -6.0311   0.409033778282   267.0273  -6.4391  0.0066
 2456304.5  15.1213 -5.9909   0.409033966637   267.1345  -6.3993  0.0066
 2456305.5  15.1973 -5.9383   0.409034215428   267.2198  -6.3469  0.0066
 2456306.5  15.2121 -5.8861   0.409034462405   267.2807  -6.2949  0.0065
 2456307.5  15.1762 -5.8451   0.409034655053   267.3214  -6.2540  0.0065
 2456308.5  15.1102 -5.8213   0.409034764087   267.3500  -6.2303  0.0065
 2456309.5  15.0364 -5.8157   0.409034785110   267.3756  -6.2248  0.0065
 2456310.5  14.9738 -5.8252   0.409034732618   267.4055  -6.2344  0.0065
 2456311.5  14.9353 -5.8447   0.409034631881   267.4450  -6.2540  0.0065
 2456312.5  14.9272 -5.8681   0.409034512133   267.4966  -6.2776  0.0065
 2456313.5  14.9505 -5.8896   0.409034401973   267.5607  -6.2992  0.0065
 2456314.5  15.0014 -5.9039   0.409034326489   267.6357  -6.3137  0.0065
 2456315.5  15.0720 -5.9070   0.409034305226   267.7187  -6.3171  0.0065
 2456316.5  15.1517 -5.8964   0.409034350411   267.8052  -6.3068  0.0065
 2456317.5  15.2278 -5.8714   0.409034465257   267.8905  -6.2820  0.0065
 2456318.5  15.2873 -5.8335   0.409034642560   267.9691  -6.2444  0.0065
 2456319.5  15.3185 -5.7865   0.409034864274   268.0365  -6.1976  0.0064
 2456320.5  15.3138 -5.7360   0.409035102857   268.0897  -6.1473  0.0064
 2456321.5  15.2714 -5.6890   0.409035324870   268.1278  -6.1003  0.0064
 2456322.5  15.1968 -5.6522   0.409035496749   268.1531  -6.0637  0.0064
 2456323.5  15.1030 -5.6313   0.409035591853   268.1707  -6.0428  0.0063
 2456324.5  15.0082 -5.6289   0.409035597231   268.1879  -6.0405  0.0063
 2456325.5  14.9332 -5.6439   0.409035518374   268.2129  -6.0555  0.0064
 2456326.5  14.8963 -5.6711   0.409035380527   268.2530  -6.0828  0.0064
 2456327.5  14.9090 -5.7018   0.409035225544   268.3128  -6.1137  0.0064
 2456328.5  14.9714 -5.7256   0.409035103841   268.3924  -6.1377  0.0064
 2456329.5  15.0709 -5.7329   0.409035062067   268.4868  -6.1453  0.0064
 2456330.5  15.1835 -5.7178   0.409035129019   268.5865  -6.1305  0.0064
 2456331.5  15.2796 -5.6803   0.409035304552   268.6797  -6.0933  0.0064
 2456332.5  15.3331 -5.6269   0.409035557274   268.7560  -6.0402  0.0063
 2456333.5  15.3296 -5.5686   0.409035834040   268.8097  -5.9819  0.0063
 2456334.5  15.2707 -5.5170   0.409036077953   268.8413  -5.9305  0.0063
 2456335.5  15.1716 -5.4809   0.409036246369   268.8568  -5.8945  0.0062
 2456336.5  15.0544 -5.4643   0.409036320958   268.8651  -5.8778  0.0062
 2456337.5  14.9410 -5.4658   0.409036307514   268.8749  -5.8794  0.0062
 2456338.5  14.8479 -5.4807   0.409036228828   268.8927  -5.8944  0.0062
 2456339.5  14.7847 -5.5028   0.409036115707   268.9224  -5.9165  0.0063
 2456340.5  14.7538 -5.5254   0.409035999676   268.9649  -5.9393  0.0063
 2456341.5  14.7522 -5.5430   0.409035908403   269.0191  -5.9570  0.0063
 2456342.5  14.7729 -5.5510   0.409035863307   269.0821  -5.9652  0.0063
 2456343.5  14.8059 -5.5466   0.409035878340   269.1501  -5.9610  0.0063
 2456344.5  14.8395 -5.5286   0.409035959112   269.2184  -5.9433  0.0063
 2456345.5  14.8612 -5.4979   0.409036101974   269.2820  -5.9127  0.0062
 2456346.5  14.8591 -5.4572   0.409036293208   269.3361  -5.8722  0.0062
 2456347.5  14.8240 -5.4114   0.409036509036   269.3772  -5.8265  0.0062
 2456348.5  14.7513 -5.3671   0.409036717489   269.4033  -5.7823  0.0062
 2456349.5  14.6438 -5.3317   0.409036883002   269.4155  -5.7469  0.0061
 2456350.5  14.5121 -5.3117   0.409036973819   269.4180  -5.7269  0.0061
 2456351.5  14.3742 -5.3110   0.409036970763   269.4181  -5.7262  0.0061
 2456352.5  14.2518 -5.3296   0.409036874484   269.4242  -5.7448  0.0061
 2456353.5  14.1649 -5.3626   0.409036708016   269.4444  -5.7780  0.0062
 2456354.5  14.1261 -5.4016   0.409036512854   269.4837  -5.8170  0.0062
 2456355.5  14.1369 -5.4362   0.409036339157   269.5427  -5.8518  0.0062
 2456356.5  14.1861 -5.4568   0.409036232819   269.6171  -5.8726  0.0062
 2456357.5  14.2528 -5.4575   0.409036223175   269.6985  -5.8736  0.0062
 2456358.5  14.3108 -5.4373   0.409036314803   269.7765  -5.8536  0.0062
 2456359.5  14.3360 -5.4008   0.409036485874   269.8415  -5.8173  0.0062
 2456360.5  14.3125 -5.3566   0.409036693938   269.8871  -5.7732  0.0061
 2456361.5  14.2367 -5.3153   0.409036887875   269.9120  -5.7320  0.0061
 2456362.5  14.1179 -5.2863   0.409037022247   269.9197  -5.7030  0.0061
 2456363.5  13.9741 -5.2754   0.409037069014   269.9174  -5.6921  0.0061
 2456364.5  13.8270 -5.2836   0.409037022684   269.9137  -5.7004  0.0061
 2456365.5  13.6956 -5.3080   0.409036898156   269.9163  -5.7248  0.0061
 2456366.5  13.5928 -5.3428   0.409036723591   269.9301  -5.7595  0.0061
 2456367.5  13.5240 -5.3810   0.409036532005   269.9575  -5.7979  0.0062
 2456368.5  13.4878 -5.4163   0.409036354399   269.9979  -5.8333  0.0062
 2456369.5  13.4778 -5.4437   0.409036215511   270.0487  -5.8609  0.0062
 2456370.5  13.4845 -5.4597   0.409036131850   270.1062  -5.8770  0.0062
 2456371.5  13.4964 -5.4627   0.409036111105   270.1658  -5.8802  0.0062
 2456372.5  13.5015 -5.4529   0.409036152051   270.2227  -5.8706  0.0062
 2456373.5  13.4884 -5.4326   0.409036244445   270.2724  -5.8504  0.0062
 2456374.5  13.4474 -5.4056   0.409036368970   270.3110  -5.8236  0.0062
 2456375.5  13.3722 -5.3778   0.409036497862   270.3361  -5.7958  0.0062
 2456376.5  13.2625 -5.3560   0.409036597321   270.3474  -5.7740  0.0061
