S  67.0 2456422.5136561254  0.82150416  0.30732658  0.00071020  0.00019046  0.00004222  0.00460751  0.82150416  0.30298757  0.00910742  0.00160012  0.01590362  0.00433214 2013  5 10
S  67.0 2456600.0269270055  3.81926019 -0.26537021  0.00071798 -0.00022574  0.00004298  0.00469022 -2.46392512 -0.25962032  0.01043505 -0.00228586  0.01721379  0.00468902 2013 11  3
