2456302.9356625 P
2456314.9524625 A
2456331.0095625 P
2456342.7704250 A
2456357.4719000 P
2456370.6338375 A
2456382.6606250 P
2456398.4310875 A
2456410.3280500 P
2456426.0636251 A
2456438.5715501 P
2456453.4025501 A
2456466.9663626 P
2456480.5246126 A
2456495.3489751 P
2456507.8703126 A
2456523.5596251 P
2456535.4899876 A
2456551.1881376 P
2456563.2612501 A
2456576.4680376 P
2456591.1000876 A
2456602.8902626 P
2456618.9093251 A
2456630.9231876 P
2456646.4919001 A
