 31   21 44  21 51  21 57  22  2  22  6  22 10  22 16  22 22  22 27  22 33  22 39  22 46  22 50  22 54  22 54  22 56  22 58  23  0  23  3  23  6  23  8  23 12  23 15  23 19  23 24  23 29  23 35  23 42
 32   21 51  22  4  22 15  22 23  22 31  22 37  22 49  22 59  23  9  23 18  23 29  23 41  23 47  23 55  23 55  23 59  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **
 33   22  1  22 20  22 35  22 48  22 59  23  8  23 25  23 39  23 53  ** **  ** **  ** **  ** **  ** **  ** **  ** **   0  3   0  7   0 11   0 16   0 21   0 27   0 34   0 41   0 49   0 59   1 10   1 24
 34   22 14  22 40  23  1  23 18  23 32  23 44  ** **  ** **  ** **   0  6   0 21   0 38   0 48   1  0   1  0   1  5   1 10   1 16   1 23   1 30   1 38   1 46   1 56   2  8   2 21   2 36   2 56   3 20
 35   22 35  23  9  23 35  23 55  ** **  ** **   0  5   0 24   0 41   0 58   1 17   1 39   1 52   2  7   2  7   2 13   2 21   2 29   2 37   2 47   2 57   3  9   3 23   3 40   3 59   4 24   4 59   6  4
 36   23 10  23 51  ** **  ** **   0 12   0 27   0 52   1 14   1 34   1 55   2 17   2 43   2 58   3 16   3 16   3 24   3 33   3 42   3 53   4  5   4 18   4 33   4 52   5 14   5 43   6 28  -- --  -- --
 37   ** **  ** **   0 20   0 43   1  2   1 18   1 46   2 10   2 33   2 55   3 19   3 47   4  4   4 24   4 24   4 33   4 42   4 53   5  5   5 18   5 33   5 51   6 12   6 40   7 19  -- --  -- --  -- --
 38    0  7   0 49   1 20   1 43   2  3   2 20   2 48   3 12   3 35   3 57   4 22   4 50   5  6   5 26   5 26   5 35   5 44   5 55   6  7   6 20   6 35   6 52   7 13   7 40   8 16  ** **  -- --  -- --
 39    1 29   2  6   2 34   2 55   3 13   3 29   3 55   4 17   4 38   4 59   5 21   5 47   6  2   6 19   6 19   6 27   6 36   6 45   6 55   7  6   7 19   7 34   7 51   8 11   8 36   9 11  10 13  -- --
 40    3  7   3 36   3 57   4 15   4 29   4 42   5  4   5 22   5 40   5 57   6 15   6 36   6 49   7  3   7  3   7  9   7 16   7 23   7 31   7 40   7 49   8  0   8 12   8 26   8 43   9  3   9 28  10  1
 41    4 50   5  9   5 24   5 36   5 47   5 56   6 12   6 25   6 38   6 51   7  4   7 19   7 28   7 38   7 38   7 43   7 47   7 52   7 58   8  4   8 11   8 18   8 26   8 35   8 45   8 57   9 11   9 27
 42    6 30   6 41   6 50   6 57   7  3   7  8   7 17   7 25   7 33   7 40   7 48   7 57   8  2   8  8   8  8   8 11   8 13   8 16   8 19   8 23   8 26   8 30   8 35   8 40   8 45   8 52   8 59   9  7
 43    8  8   8 10   8 13   8 15   8 16   8 18   8 20   8 22   8 24   8 26   8 29   8 31   8 33   8 34   8 34   8 35   8 36   8 37   8 38   8 39   8 40   8 41   8 42   8 43   8 45   8 47   8 49   8 51
 44    9 42   9 37   9 33   9 30   9 28   9 25   9 21   9 18   9 14   9 11   9  8   9  4   9  2   8 59   8 59   8 58   8 57   8 56   8 55   8 53   8 52   8 50   8 49   8 47   8 44   8 42   8 39   8 36
 45   11 15  11  3  10 53  10 45  10 38  10 32  10 21  10 12  10  4   9 56   9 47   9 37   9 31   9 25   9 25   9 22   9 19   9 16   9 13   9  9   9  5   9  0   8 55   8 50   8 44   8 37   8 29   8 20
 46   12 48  12 27  12 11  11 58  11 48  11 38  11 22  11  8  10 54  10 41  10 28  10 12  10  3   9 53   9 53   9 48   9 43   9 38   9 32   9 26   9 20   9 12   9  4   8 55   8 44   8 32   8 18   8  1
 47   14 19  13 51  13 29  13 11  12 57  12 44  12 22  12  4  11 46  11 29  11 11  10 50  10 38  10 24  10 24  10 18  10 12  10  4   9 57   9 48   9 39   9 28   9 16   9  2   8 46   8 27   8  3   7 30
 48   15 47  15 10  14 42  14 21  14  4  13 48  13 23  13  1  12 40  12 20  11 58  11 33  11 19  11  2  11  2  10 54  10 46  10 37  10 27  10 16  10  4   9 50   9 34   9 15   8 52   8 21   7 32  ++ ++
 49   17  2  16 20  15 49  15 26  15  6  14 50  14 22  13 58  13 35  13 13  12 49  12 22  12  5  11 47  11 47  11 38  11 29  11 18  11  7  10 54  10 40  10 24  10  4   9 39   9  6   8 10  ++ ++  ++ ++
 50   18  0  17 17  16 46  16 22  16  3  15 46  15 18  14 53  14 31  14  8  13 44  13 15  12 58  12 39  12 39  12 30  12 20  12 10  11 58  11 45  11 30  11 12  10 51  10 23   9 45  ++ ++  ++ ++  ++ ++
 51   18 38  18  0  17 32  17 10  16 51  16 36  16  9  15 46  15 24  15  3  14 39  14 12  13 56  13 38  13 38  13 29  13 20  13 10  12 59  12 46  12 32  12 16  11 56  11 31  10 58  10  0  ++ ++  ++ ++
 52   19  2  18 31  18  7  17 48  17 32  17 18  16 55  16 34  16 15  15 56  15 35  15 11  14 57  14 40  14 40  14 33  14 25  14 16  14  6  13 56  13 44  13 30  13 14  12 55  12 31  11 58  11  4  ++ ++
 53   19 18  18 54  18 35  18 20  18  7  17 55  17 36  17 19  17  3  16 46  16 29  16  9  15 57  15 44  15 44  15 38  15 31  15 24  15 17  15  8  14 59  14 48  14 36  14 22  14  5  13 45  13 18  12 41
 54   19 28  19 11  18 57  18 46  18 36  18 27  18 12  17 59  17 47  17 34  17 21  17  6  16 57  16 47  16 47  16 42  16 37  16 32  16 26  16 20  16 13  16  6  15 57  15 47  15 36  15 23  15  7  14 47
 55   19 36  19 25  19 16  19  8  19  2  18 56  18 46  18 37  18 28  18 20  18 11  18  1  17 55  17 48  17 48  17 45  17 42  17 38  17 35  17 31  17 26  17 21  17 16  17  9  17  2  16 54  16 45  16 34
 56   19 42  19 37  19 32  19 28  19 25  19 22  19 17  19 13  19  8  19  4  19  0  18 54  18 51  18 48  18 48  18 46  18 45  18 43  18 41  18 39  18 37  18 35  18 32  18 29  18 26  18 22  18 17  18 12
 57   19 48  19 48  19 48  19 48  19 47  19 47  19 47  19 47  19 47  19 47  19 47  19 47  19 47  19 47  19 47  19 47  19 47  19 47  19 47  19 47  19 47  19 47  19 47  19 47  19 47  19 47  19 47  19 47
 58   19 53  19 59  20  3  20  7  20 10  20 13  20 18  20 22  20 26  20 30  20 35  20 40  20 43  20 46  20 46  20 48  20 49  20 51  20 53  20 55  20 57  21  0  21  2  21  5  21  9  21 13  21 17  21 22
 59   20  0  20 11  20 20  20 27  20 34  20 39  20 49  20 58  21  6  21 15  21 24  21 34  21 40  21 47  21 47  21 50  21 53  21 57  22  0  22  4  22  9  22 14  22 19  22 26  22 33  22 41  22 50  23  2
 60   20  8  20 25  20 39  20 50  21  0  21  8  21 23  21 36  21 49  22  1  22 15  22 30  22 39  22 49  22 49  22 54  22 59  23  4  23 10  23 16  23 23  23 31  23 40  23 50  ** **  ** **  ** **  ** **
 61   20 19  20 43  21  2  21 17  21 30  21 41  22  1  22 18  22 35  22 51  23  8  23 29  23 41  23 54  23 54  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **   0  1   0 15   0 31   0 51
 62   20 36  21  7  21 31  21 50  22  6  22 20  22 44  23  5  23 25  23 44  ** **  ** **  ** **  ** **  ** **   0  1   0  7   0 14   0 22   0 31   0 41   0 52   1  4   1 19   1 36   1 57   2 25   3  6
 63   21  3  21 42  22 10  22 32  22 51  23  7  23 34  23 57  ** **  ** **   0  5   0 30   0 44   1  1   1  1   1  9   1 17   1 26   1 36   1 47   2  0   2 14   2 31   2 51   3 17   3 52   5  8  -- --
 64   21 47  22 31  23  1  23 25  23 45  ** **  ** **  ** **   0 19   0 41   1  5   1 32   1 49   2  8   2  8   2 17   2 26   2 37   2 48   3  1   3 16   3 33   3 54   4 20   4 57  -- --  -- --  -- --
 65   22 56  23 37  ** **  ** **  ** **   0  2   0 30   0 55   1 18   1 41   2  5   2 34   2 51   3 11   3 11   3 20   3 30   3 41   3 53   4  6   4 22   4 40   5  2   5 31   6 12  -- --  -- --  -- --
 66   ** **  ** **   0  7   0 30   0 49   1  5   1 33   1 57   2 19   2 41   3  4   3 32   3 48   4  7   4  7   4 15   4 24   4 35   4 46   4 58   5 12   5 29   5 48   6 12   6 44   7 35  -- --  -- --
 67    0 25   0 59   1 24   1 44   2  1   2 15   2 39   3  0   3 20   3 39   4  0   4 23   4 37   4 53   4 53   5  1   5  8   5 17   5 26   5 36   5 48   6  0   6 15   6 32   6 53   7 20   7 57   9 12
 68    2  5   2 30   2 49   3  4   3 17   3 28   3 47   4  3   4 19   4 34   4 50   5  9   5 20   5 32   5 32   5 37   5 43   5 50   5 56   6  4   6 12   6 21   6 31   6 43   6 56   7 12   7 31   7 55
 69    3 47   4  2   4 15   4 25   4 33   4 41   4 53   5  4   5 15   5 25   5 36   5 49   5 56   6  4   6  4   6  8   6 11   6 15   6 20   6 25   6 30   6 36   6 42   6 49   6 57   7  6   7 17   7 29
 70    5 27   5 34   5 40   5 44   5 48   5 52   5 58   6  3   6  8   6 13   6 19   6 25   6 28   6 32   6 32   6 34   6 35   6 37   6 39   6 42   6 44   6 47   6 50   6 53   6 57   7  1   7  5   7 11
 71    7  5   7  4   7  3   7  3   7  2   7  2   7  1   7  1   7  0   7  0   6 59   6 59   6 58   6 58   6 58   6 58   6 58   6 57   6 57   6 57   6 57   6 57   6 56   6 56   6 56   6 56   6 55   6 55
 72    8 42   8 33   8 26   8 20   8 15   8 11   8  4   7 57   7 51   7 45   7 39   7 32   7 28   7 24   7 24   7 22   7 20   7 17   7 15   7 12   7 10   7  6   7  3   6 59   6 55   6 50   6 45   6 39
 73   10 19  10  2   9 48   9 37   9 28   9 20   9  6   8 54   8 43   8 32   8 20   8  7   8  0   7 51   7 51   7 47   7 43   7 39   7 34   7 29   7 24   7 18   7 11   7  3   6 55   6 45   6 34   6 21
 74   11 55  11 29  11 10  10 54  10 41  10 29  10  9   9 52   9 37   9 21   9  4   8 45   8 34   8 22   8 22   8 16   8 10   8  4   7 57   7 49   7 41   7 32   7 21   7  9   6 56   6 40   6 20   5 55
 75   13 29  12 54  12 28  12  8  11 51  11 37  11 12  10 51  10 32  10 12   9 52   9 28   9 14   8 58   8 58   8 51   8 43   8 35   8 26   8 16   8  4   7 52   7 37   7 20   6 59   6 33   5 57   4 47
 76   14 52  14 10  13 40  13 17  12 58  12 42  12 14  11 50  11 28  11  6  10 43  10 16  10  0   9 41   9 41   9 33   9 24   9 14   9  3   8 51   8 37   8 21   8  2   7 39   7  9   6 23  ++ ++  ++ ++
 77   15 57  15 13  14 42  14 18  13 58  13 41  13 12  12 48  12 25  12  2  11 37  11  9  10 52  10 32  10 32  10 23  10 14  10  3   9 51   9 38   9 23   9  5   8 43   8 16   7 37  ++ ++  ++ ++  ++ ++
 78   16 42  16  1  15 32  15  9  14 50  14 33  14  6  13 42  13 20  12 58  12 34  12  6  11 49  11 30  11 30  11 21  11 12  11  1  10 50  10 37  10 22  10  5   9 44   9 18   8 41  ++ ++  ++ ++  ++ ++
 79   17  9  16 35  16 10  15 50  15 33  15 18  14 54  14 32  14 12  13 52  13 30  13  5  12 50  12 32  12 32  12 24  12 16  12  7  11 56  11 45  11 32  11 17  11  0  10 38  10 11   9 32  ++ ++  ++ ++
 80   17 27  17  0  16 40  16 23  16  9  15 57  15 36  15 18  15  0  14 43  14 25  14  3  13 50  13 36  13 36  13 29  13 22  13 15  13  6  12 57  12 46  12 35  12 21  12  6  11 47  11 23  10 51   9 57
 81   17 38  17 19  17  3  16 51  16 40  16 30  16 14  15 59  15 45  15 32  15 17  15  0  14 50  14 39  14 39  14 34  14 28  14 23  14 16  14  9  14  1  13 53  13 43  13 32  13 19  13  4  12 45  12 21
 82   17 46  17 33  17 23  17 14  17  6  16 59  16 48  16 37  16 28  16 18  16  7  15 55  15 49  15 41  15 41  15 37  15 33  15 29  15 25  15 20  15 15  15  9  15  2  14 55  14 47  14 37  14 26  14 12
 83   17 53  17 46  17 39  17 34  17 30  17 26  17 19  17 13  17  8  17  2  16 56  16 49  16 45  16 41  16 41  16 39  16 37  16 34  16 32  16 29  16 26  16 23  16 19  16 15  16 11  16  6  16  0  15 53
 84   17 59  17 57  17 55  17 54  17 53  17 52  17 50  17 48  17 47  17 45  17 44  17 42  17 41  17 40  17 40  17 40  17 39  17 38  17 38  17 37  17 36  17 36  17 35  17 34  17 33  17 32  17 30  17 28
 85   18  4  18  7  18 10  18 13  18 15  18 17  18 20  18 23  18 26  18 29  18 32  18 35  18 37  18 39  18 39  18 40  18 42  18 43  18 44  18 45  18 47  18 48  18 50  18 52  18 54  18 57  19  0  19  3
 86   18 10  18 19  18 26  18 33  18 38  18 43  18 51  18 59  19  6  19 13  19 20  19 29  19 34  19 40  19 40  19 42  19 45  19 48  19 51  19 55  19 58  20  2  20  7  20 12  20 18  20 25  20 33  20 42
 87   18 17  18 32  18 45  18 55  19  3  19 11  19 24  19 36  19 47  19 59  20 11  20 25  20 33  20 42  20 42  20 46  20 50  20 55  21  0  21  6  21 12  21 19  21 27  21 36  21 46  21 57  22 11  22 28
 88   18 27  18 49  19  6  19 20  19 32  19 43  20  1  20 17  20 32  20 47  21  4  21 22  21 33  21 46  21 46  21 52  21 58  22  5  22 12  22 20  22 29  22 39  22 50  23  3  23 18  23 37  ** **  ** **
 89   18 41  19 10  19 33  19 51  20  6  20 19  20 42  21  2  21 20  21 39  21 59  22 23  22 36  22 52  22 52  23  0  23  7  23 16  23 25  23 36  23 47  ** **  ** **  ** **  ** **  ** **   0  0   0 32
 90   19  4  19 41  20  8  20 29  20 47  21  3  21 29  21 52  22 13  22 34  22 57  23 24  23 40  23 59  23 59  ** **  ** **  ** **  ** **  ** **  ** **   0  1   0 16   0 35   0 57   1 27   2 15  -- --
 91   19 41  20 23  20 53  21 17  21 37  21 53  22 22  22 46  23  9  23 32  23 56  ** **  ** **  ** **  ** **   0  7   0 16   0 26   0 37   0 50   1  4   1 21   1 40   2  5   2 38   3 38  -- --  -- --
 92   20 38  21 22  21 52  22 16  22 36  22 52  23 21  23 45  ** **  ** **  ** **   0 25   0 42   1  2   1  2   1 11   1 21   1 32   1 44   1 57   2 13   2 31   2 54   3 22   4  5  -- --  -- --  -- --
 93   21 58  22 36  23  3  23 24  23 42  23 58  ** **  ** **   0  8   0 30   0 54   1 23   1 39   1 59   1 59   2  8   2 17   2 28   2 40   2 53   3  8   3 25   3 46   4 13   4 49  ** **  -- --  -- --
 94   23 31  ** **  ** **  ** **  ** **  ** **   0 24   0 46   1  7   1 27   1 49   2 15   2 30   2 47   2 47   2 55   3  4   3 13   3 23   3 34   3 47   4  1   4 18   4 38   5  4   5 38   6 38  -- --
 95   ** **   0  0   0 22   0 39   0 54   1  7   1 28   1 47   2  4   2 22   2 40   3  1   3 13   3 28   3 28   3 34   3 41   3 48   3 56   4  5   4 14   4 25   4 37   4 51   5  8   5 28   5 53   6 27
 96    1  9   1 29   1 45   1 57   2  8   2 17   2 33   2 47   3  0   3 13   3 26   3 42   3 51   4  1   4  1   4  5   4 10   4 16   4 21   4 27   4 34   4 41   4 49   4 59   5  9   5 21   5 35   5 53
 97    2 48   2 59   3  8   3 15   3 22   3 27   3 37   3 45   3 53   4  1   4  9   4 18   4 24   4 30   4 30   4 32   4 35   4 38   4 42   4 45   4 49   4 53   4 58   5  3   5  9   5 15   5 23   5 32
 98    4 25   4 28   4 31   4 33   4 35   4 36   4 39   4 42   4 44   4 47   4 49   4 52   4 54   4 56   4 56   4 57   4 58   4 59   5  0   5  1   5  2   5  3   5  5   5  6   5  8   5 10   5 12   5 15
 99    6  1   5 57   5 53   5 50   5 48   5 46   5 42   5 38   5 35   5 32   5 29   5 26   5 24   5 21   5 21   5 20   5 19   5 18   5 17   5 16   5 14   5 13   5 11   5  9   5  7   5  5   5  2   4 59
100    7 39   7 26   7 16   7  8   7  1   6 55   6 45   6 36   6 27   6 19   6 10   6  0   5 54   5 48   5 48   5 45   5 42   5 39   5 35   5 32   5 27   5 23   5 18   5 13   5  7   5  0   4 52   4 43
101    9 18   8 57   8 40   8 27   8 15   8  6   7 49   7 34   7 21   7  7   6 53   6 37   6 28   6 17   6 17   6 13   6  8   6  2   5 56   5 50   5 43   5 36   5 27   5 18   5  7   4 54   4 39   4 22
102   10 57  10 26  10  3   9 45   9 29   9 16   8 54   8 35   8 17   7 59   7 40   7 18   7  6   6 52   6 52   6 45   6 38   6 31   6 23   6 14   6  4   5 53   5 40   5 26   5  9   4 48   4 22   3 46
103   12 29  11 50  11 21  10 59  10 41  10 25   9 59   9 36   9 15   8 54   8 31   8  5   7 50   7 33   7 33   7 25   7 16   7  7   6 57   6 45   6 33   6 18   6  1   5 41   5 15   4 40   3 35  ++ ++
104   13 46  13  1  12 30  12  6  11 46  11 29  11  1  10 36  10 13   9 51   9 26   8 58   8 41   8 22   8 22   8 13   8  4   7 53   7 41   7 28   7 13   6 56   6 35   6  9   5 33   4 13  ++ ++  ++ ++
105   14 40  13 57  13 26  13  3  12 43  12 26  11 58  11 34  11 11  10 48  10 24   9 55   9 39   9 19   9 19   9 10   9  0   8 50   8 38   8 24   8  9   7 51   7 30   7  2   6 23  ++ ++  ++ ++  ++ ++
106   15 13  14 37  14 10  13 48  13 31  13 15  12 49  12 26  12  5  11 44  11 22  10 55  10 39  10 21  10 21  10 13  10  4   9 54   9 43   9 31   9 17   9  1   8 42   8 19   7 48   6 58  ++ ++  ++ ++
107   15 34  15  5  14 43  14 25  14 10  13 56  13 34  13 14  12 56  12 38  12 18  11 55  11 41  11 26  11 26  11 19  11 11  11  3  10 54  10 43  10 32  10 19  10  4   9 47   9 25   8 57   8 15  ++ ++
108   15 47  15 25  15  8  14 54  14 42  14 32  14 13  13 58  13 43  13 28  13 12  12 53  12 42  12 30  12 30  12 24  12 18  12 12  12  4  11 57  11 48  11 38  11 27  11 15  11  0  10 42  10 20   9 50
109   15 56  15 41  15 29  15 19  15 10  15  2  14 49  14 37  14 26  14 15  14  3  13 49  13 41  13 32  13 32  13 28  13 24  13 19  13 14  13  8  13  2  12 55  12 48  12 39  12 29  12 18  12  5  11 48
110   16  3  15 54  15 46  15 40  15 35  15 30  15 21  15 14  15  7  15  0  14 52  14 43  14 38  14 33  14 33  14 30  14 27  14 24  14 21  14 18  14 14  14 10  14  5  14  0  13 55  13 48  13 40  13 31
111   16  9  16  5  16  2  16  0  15 57  15 55  15 52  15 49  15 46  15 43  15 40  15 36  15 34  15 32  15 32  15 31  15 30  15 29  15 28  15 26  15 25  15 23  15 21  15 19  15 17  15 14  15 11  15  8
112   16 15  16 16  16 18  16 19  16 20  16 21  16 22  16 23  16 25  16 26  16 28  16 29  16 30  16 31  16 31  16 32  16 32  16 33  16 34  16 34  16 35  16 36  16 37  16 38  16 39  16 40  16 41  16 43
113   16 20  16 27  16 33  16 38  16 43  16 46  16 53  16 59  17  4  17 10  17 16  17 23  17 27  17 31  17 31  17 33  17 36  17 38  17 40  17 43  17 46  17 49  17 53  17 57  18  2  18  7  18 13  18 20
114   16 27  16 40  16 51  17  0  17  7  17 14  17 26  17 36  17 46  17 55  18  6  18 18  18 25  18 33  18 33  18 37  18 41  18 45  18 49  18 54  19  0  19  6  19 12  19 20  19 28  19 38  19 50  20  3
115   16 36  16 56  17 11  17 24  17 35  17 45  18  1  18 16  18 30  18 44  18 59  19 16  19 26  19 37  19 37  19 43  19 48  19 54  20  1  20  8  20 16  20 25  20 35  20 47  21  0  21 16  21 36  22  1
116   16 49  17 16  17 36  17 53  18  7  18 20  18 41  19  0  19 17  19 35  19 54  20 16  20 29  20 44  20 44  20 51  20 58  21  6  21 15  21 24  21 35  21 47  22  1  22 18  22 38  23  3  23 39  ** **
117   17  9  17 43  18  9  18 29  18 46  19  1  19 26  19 48  20  9  20 30  20 52  21 18  21 33  21 51  21 51  21 59  22  8  22 17  22 28  22 40  22 53  23  9  23 27  23 50  ** **  ** **  ** **   0 52
