2460641.8604167  13.332593825884 -10.063209622144 404928.58722
2460641.8611111  13.333091602889 -10.066926607793 404927.98037
2460641.8618056  13.333589393658 -10.070643441526 404927.37307
2460641.8625000  13.334087198208 -10.074360123356 404926.76531
2460641.8631944  13.334585016541 -10.078076653186 404926.15710
2460641.8638889  13.335082841292 -10.081792984183 404925.54844
2460641.8645833  13.335580687202 -10.085509209823 404924.93932
2460641.8652778  13.336078546909 -10.089225283279 404924.32976
2460641.8659722  13.336576420420 -10.092941204488 404923.71973
2460641.8666667  13.337074307733 -10.096656973350 404923.10926
2460641.8673611  13.337572208865 -10.100372589886 404922.49833
2460641.8680556  13.338070123816 -10.104088053990 404921.88695
2460641.8687500  13.338568052585 -10.107803365565 404921.27512
2460641.8694444  13.339065995190 -10.111518524626 404920.66284
2460641.8701389  13.339563951629 -10.115233531073 404920.05010
2460641.8708333  13.340061921903 -10.118948384808 404919.43691
2460641.8715278  13.340559906028 -10.122663085846 404918.82327
2460641.8722222  13.341057904004 -10.126377634087 404918.20917
2460641.8729167  13.341555915830 -10.130092029428 404917.59463
2460641.8736111  13.342053941524 -10.133806271892 404916.97963
2460641.8743056  13.342551981084 -10.137520361373 404916.36418
2460641.8750000  13.343050034511 -10.141234297774 404915.74828
2460641.8756944  13.343548101820 -10.144948081109 404915.13192
2460641.8763889  13.344046183013 -10.148661711278 404914.51512
2460641.8770833  13.344544278094 -10.152375188221 404913.89786
2460641.8777778  13.345042379677 -10.156088465011 404913.28015
2460641.8784722  13.345540502550 -10.159801635311 404912.66199
2460641.8791667  13.346038639326 -10.163514652205 404912.04337
2460641.8798611  13.346536790006 -10.167227515585 404911.42431
2460641.8805556  13.347034954606 -10.170940225472 404910.80479
2460641.8812500  13.347533133126 -10.174652781762 404910.18483
2460641.8819444  13.348031325567 -10.178365184360 404909.56441
2460641.8826389  13.348529531943 -10.182077433278 404908.94354
2460641.8833333  13.349027752256 -10.185789528416 404908.32221
2460641.8840278  13.349525986504 -10.189501469675 404907.70044
2460641.8847222  13.350024234705 -10.193213257073 404907.07822
2460641.8854167  13.350522496858 -10.196924890508 404906.45554
2460641.8861111  13.351020772963 -10.200636369877 404905.83242
2460641.8868056  13.351519063036 -10.204347695201 404905.20884
2460641.8875000  13.352017367077 -10.208058866378 404904.58481
2460641.8881944  13.352515685091 -10.211769883341 404903.96033
2460641.8888889  13.353014017079 -10.215480746000 404903.33540
2460641.8895833  13.353512363056 -10.219191454365 404902.71002
2460641.8902778  13.354010723022 -10.222902008335 404902.08419
2460641.8909722  13.354509089572 -10.226612360893 404901.45791
2460641.8916667  13.355007477531 -10.230322605888 404900.83118
2460641.8923611  13.355505879496 -10.234032696305 404900.20399
2460641.8930556  13.356004295467 -10.237742632043 404899.57636
2460641.8937500  13.356502725459 -10.241452413118 404898.94828
2460641.8944444  13.357001169471 -10.245162039433 404898.31974
2460641.8951389  13.357499627506 -10.248871510882 404897.69076
2460641.8958333  13.357998099577 -10.252580827485 404897.06132
2460641.8965278  13.358496585685 -10.256289989142 404896.43144
2460641.8972222  13.358995085836 -10.259998995788 404895.80110
2460641.8979167  13.359493600030 -10.263707847326 404895.17032
2460641.8986111  13.359992128282 -10.267416543771 404894.53909
2460641.8993056  13.360490670593 -10.271125085025 404893.90740
2460641.9000000  13.360989226962 -10.274833470981 404893.27527
2460641.9006944  13.361487797405 -10.278541701662 404892.64268
2460641.9013889  13.361986381923 -10.282249776961 404892.00965
2460641.9020833  13.362484980516 -10.285957696786 404891.37617
2460641.9027778  13.362983593198 -10.289665461143 404890.74223
2460641.9034722  13.363482219971 -10.293373069940 404890.10785
2460641.9041667  13.363980853407 -10.297080476067 404889.47302
2460641.9048611  13.364479508376 -10.300787773546 404888.83774
2460641.9055556  13.364978177451 -10.304494915278 404888.20201
2460641.9062500  13.365476860632 -10.308201901160 404887.56583
2460641.9069444  13.365975557936 -10.311908731212 404886.92920
2460641.9076389  13.366474269361 -10.315615405327 404886.29212
2460641.9083333  13.366972994915 -10.319321923449 404885.65459
2460641.9090278  13.367471734596 -10.323028285477 404885.01662
2460641.9097222  13.367970488420 -10.326734491425 404884.37819
2460641.9104167  13.368469256388 -10.330440541191 404883.73932
2460641.9111111  13.368968038499 -10.334146434678 404883.09999
2460641.9118056  13.369466834770 -10.337852171897 404882.46022
2460641.9125000  13.369965645200 -10.341557752754 404881.82000
2460641.9131944  13.370464469789 -10.345263177145 404881.17933
2460641.9138889  13.370963308554 -10.348968445084 404880.53821
2460641.9145833  13.371462161495 -10.352673556476 404879.89665
2460641.9152778  13.371961028610 -10.356378511215 404879.25463
2460641.9159722  13.372459909917 -10.360083309317 404878.61217
2460641.9166667  13.372958805415 -10.363787950684 404877.96926
2460641.9173611  13.373457707656 -10.367492388122 404877.32590
