2460478.1354167  13.351990364286  -9.440865372714 401431.22822
2460478.1361111  13.352493789062  -9.444645617944 401429.50919
2460478.1368056  13.352997234791  -9.448425770508 401427.78966
2460478.1375000  13.353500691469  -9.452205765039 401426.06962
2460478.1381944  13.354004164106  -9.455985634117 401424.34908
2460478.1388889  13.354507652703  -9.459765377646 401422.62804
2460478.1395833  13.355011157277  -9.463544995633 401420.90649
2460478.1402778  13.355514677827  -9.467324487983 401419.18444
2460478.1409722  13.356018214362  -9.471103854627 401417.46189
2460478.1416667  13.356521771901  -9.474883128215 401415.73883
2460478.1423611  13.357025340422  -9.478662243272 401414.01527
2460478.1430556  13.357528924944  -9.482441232434 401412.29120
2460478.1437500  13.358032525468  -9.486220095599 401410.56664
2460478.1444444  13.358536142011  -9.489998832785 401408.84157
2460478.1451389  13.359039774574  -9.493777443883 401407.11600
2460478.1458333  13.359543423157  -9.497555928798 401405.38992
2460478.1465278  13.360047092807  -9.501334320342 401403.66334
2460478.1472222  13.360550773465  -9.505112552817 401401.93626
2460478.1479167  13.361054470163  -9.508890658914 401400.20868
2460478.1486111  13.361558182915  -9.512668638649 401398.48059
2460478.1493056  13.362061911723  -9.516446491919 401396.75200
2460478.1500000  13.362565656588  -9.520224218621 401395.02291
2460478.1506944  13.363069417526  -9.524001818772 401393.29332
2460478.1513889  13.363573199577  -9.527779325125 401391.56322
2460478.1520833  13.364076992670  -9.531556671905 401389.83263
2460478.1527778  13.364580801844  -9.535333891868 401388.10153
2460478.1534722  13.365084627114  -9.539110985019 401386.36992
2460478.1541667  13.365588468484  -9.542887951263 401384.63782
2460478.1548611  13.366092325951  -9.546664790495 401382.90521
2460478.1555556  13.366596199535  -9.550441502725 401381.17211
2460478.1562500  13.367100094283  -9.554218120771 401379.43850
2460478.1569444  13.367604000100  -9.557994578708 401377.70438
2460478.1576389  13.368107922051  -9.561770909456 401375.96977
2460478.1583333  13.368611860136  -9.565547112912 401374.23466
2460478.1590278  13.369115814356  -9.569323188972 401372.49904
2460478.1597222  13.369619784728  -9.573099137653 401370.76292
2460478.1604167  13.370123771252  -9.576874958852 401369.02630
2460478.1611111  13.370627778987  -9.580650685434 401367.28918
2460478.1618056  13.371131797835  -9.584426251485 401365.55156
2460478.1625000  13.371635832853  -9.588201689861 401363.81344
2460478.1631944  13.372139884048  -9.591977000499 401362.07481
2460478.1638889  13.372643951420  -9.595752183298 401360.33569
2460478.1645833  13.373148034986  -9.599527238272 401358.59606
2460478.1652778  13.373652134746  -9.603302165316 401356.85593
2460478.1659722  13.374156255769  -9.607076997353 401355.11530
2460478.1666667  13.374660387938  -9.610851668355 401353.37418
2460478.1673611  13.375164536319  -9.614626211239 401351.63255
2460478.1680556  13.375668700914  -9.618400625900 401349.89042
2460478.1687500  13.376172881739  -9.622174912351 401348.14778
2460478.1694444  13.376677078794  -9.625949070494 401346.40465
2460478.1701389  13.377181292081  -9.629723100222 401344.66102
2460478.1708333  13.377685526693  -9.633497034623 401342.91689
2460478.1715278  13.378189772478  -9.637270807457 401341.17226
2460478.1722222  13.378694034517  -9.641044451720 401339.42712
2460478.1729167  13.379198312812  -9.644817967316 401337.68149
2460478.1736111  13.379702607380  -9.648591354259 401335.93536
2460478.1743056  13.380206918220  -9.652364612440 401334.18873
2460478.1750000  13.380711245334  -9.656137741761 401332.44159
2460478.1756944  13.381215593825  -9.659910775366 401330.69396
2460478.1763889  13.381719953521  -9.663683646897 401328.94583
2460478.1770833  13.382224329509  -9.667456389376 401327.19720
2460478.1777778  13.382728721806  -9.671229002817 401325.44806
2460478.1784722  13.383233130411  -9.675001487115 401323.69843
2460478.1791667  13.383737555327  -9.678773842168 401321.94830
2460478.1798611  13.384241996568  -9.682546067992 401320.19767
2460478.1805556  13.384746459233  -9.686318197665 401318.44654
2460478.1812500  13.385250933131  -9.690090164728 401316.69491
2460478.1819444  13.385755423373  -9.693862002363 401314.94278
2460478.1826389  13.386259929961  -9.697633710478 401313.19016
2460478.1833333  13.386764452899  -9.701405289002 401311.43703
2460478.1840278  13.387268992190  -9.705176737832 401309.68340
2460478.1847222  13.387773547850  -9.708948056983 401307.92928
2460478.1854167  13.388278124983  -9.712719279593 401306.17466
2460478.1861111  13.388782713383  -9.716490339086 401304.41953
2460478.1868056  13.389287318170  -9.720261268708 401302.66391
2460478.1875000  13.389791939344  -9.724032068356 401300.90779
2460478.1881944  13.390296576906  -9.727802737928 401299.15117
2460478.1888889  13.390801230873  -9.731573277437 401297.39406
2460478.1895833  13.391305901245  -9.735343686779 401295.63644
2460478.1902778  13.391810593137  -9.739113999145 401293.87833
2460478.1909722  13.392315296340  -9.742884147971 401292.11971
2460478.1916667  13.392820015966  -9.746654166438 401290.36060
2460478.1923611  13.393324752016  -9.750424054442 401288.60100
2460478.1930556  13.393829504507  -9.754193812002 401286.84089
2460478.1937500  13.394334273439  -9.757963439009 401285.08028
2460478.1944444  13.394839058819  -9.761732935400 401283.31918
2460478.1951389  13.395343865771  -9.765502334419 401281.55758
2460478.1958333  13.395848684066  -9.769271569396 401279.79548
2460478.1965278  13.396353518827  -9.773040673567 401278.03288
2460478.1972222  13.396858370053  -9.776809646825 401276.26979
2460478.1979167  13.397363237762  -9.780578489184 401274.50620
2460478.1986111  13.397868121956  -9.784347200546 401272.74211
2460478.1993056  13.398373027765  -9.788115814194 401270.97752
2460478.2000000  13.398877944946  -9.791884263367 401269.21244
2460478.2006944  13.399382878627  -9.795652581351 401267.44686
2460478.2013889  13.399887828812  -9.799420768036 401265.68078
2460478.2020833  13.400392795515  -9.803188823439 401263.91420
2460478.2027778  13.400897778738  -9.806956747457 401262.14713
2460478.2034722  13.401402778487  -9.810724540024 401260.37956
2460478.2041667  13.401907799904  -9.814492234481 401258.61149
2460478.2048611  13.402412832724  -9.818259763963 401256.84293
2460478.2055556  13.402917882088  -9.822027161798 401255.07387
2460478.2062500  13.403422947997  -9.825794427888 401253.30431
2460478.2069444  13.403928030466  -9.829561562245 401251.53425
2460478.2076389  13.404433129498  -9.833328564766 401249.76370
2460478.2083333  13.404938245092  -9.837095435347 401247.99266
2460478.2090278  13.405443382417  -9.840862207503 401246.22111
2460478.2097222  13.405948531171  -9.844628814138 401244.44907
2460478.2104167  13.406453696507  -9.848395288637 401242.67653
2460478.2111111  13.406958878440  -9.852161631018 401240.90350
2460478.2118056  13.407464076971  -9.855927841176 401239.12997
2460478.2125000  13.407969292100  -9.859693919008 401237.35595
2460478.2131944  13.408474523845  -9.863459864529 401235.58142
2460478.2138889  13.408979777366  -9.867225711185 401233.80641
2460478.2145833  13.409485042351  -9.870991391816 401232.03089
2460478.2152778  13.409990323958  -9.874756939862 401230.25488
2460478.2159722  13.410495622205  -9.878522355338 401228.47838
2460478.2166667  13.411000937092  -9.882287638139 401226.70138
2460478.2173611  13.411506268620  -9.886052788163 401224.92388
2460478.2180556  13.412011616805  -9.889817805424 401223.14589
2460478.2187500  13.412516986817  -9.893582723423 401221.36740
2460478.2194444  13.413022368321  -9.897347474853 401219.58842
2460478.2201389  13.413527766500  -9.901112093321 401217.80894
2460478.2208333  13.414033181355  -9.904876578732 401216.02896
2460478.2215278  13.414538612887  -9.908640930977 401214.24849
2460478.2222222  13.415044061113  -9.912405150071 401212.46753
2460478.2229167  13.415549531210  -9.916169269563 401210.68607
2460478.2236111  13.416055012826  -9.919933222050 401208.90412
2460478.2243056  13.416560511155  -9.923697041192 401207.12167
2460478.2250000  13.417066026194  -9.927460726883 401205.33872
2460478.2256944  13.417571557953  -9.931224279064 401203.55528
2460478.2263889  13.418077106430  -9.934987697625 401201.77135
2460478.2270833  13.418582671643  -9.938750982585 401199.98692
2460478.2277778  13.419088258779  -9.942514167541 401198.20200
2460478.2284722  13.419593857467  -9.946277184990 401196.41658
2460478.2291667  13.420099472908  -9.950040068639 401194.63067
2460478.2298611  13.420605105104  -9.953802818386 401192.84426
2460478.2305556  13.421110754054  -9.957565434130 401191.05736
2460478.2312500  13.421616419777  -9.961327915880 401189.26997
2460478.2319444  13.422122102271  -9.965090263538 401187.48208
2460478.2326389  13.422627806735  -9.968852510747 401185.69370
2460478.2333333  13.423133522794  -9.972614590026 401183.90482
2460478.2340278  13.423639255644  -9.976376535011 401182.11545
2460478.2347222  13.424145005289  -9.980138345643 401180.32558
2460478.2354167  13.424650771732  -9.983900021816 401178.53522
2460478.2361111  13.425156554988  -9.987661563544 401176.74437
2460478.2368056  13.425662355060  -9.991422970725 401174.95303
2460478.2375000  13.426168177151  -9.995184277061 401173.16119
2460478.2381944  13.426674010870  -9.998945414954 401171.36885
2460478.2388889  13.427179861422 -10.002706418106 401169.57603
2460478.2395833  13.427685728807 -10.006467286406 401167.78271
2460478.2402778  13.428191613041 -10.010228019876 401165.98889
2460478.2409722  13.428697514126 -10.013988618407 401164.19459
2460478.2416667  13.429203437276 -10.017749115751 401162.39979
2460478.2423611  13.429709372082 -10.021509444218 401160.60449
2460478.2430556  13.430215323756 -10.025269637551 401158.80871
2460478.2437500  13.430721292298 -10.029029695648 401157.01243
2460478.2444444  13.431227277727 -10.032789618521 401155.21566
2460478.2451389  13.431733280043 -10.036549406067 401153.41839
2460478.2458333  13.432239299250 -10.040309058222 401151.62063
2460478.2465278  13.432745340575 -10.044068608785 401149.82239
2460478.2472222  13.433251393587 -10.047827989967 401148.02364
2460478.2479167  13.433757463509 -10.051587235562 401146.22441
2460478.2486111  13.434263550343 -10.055346345460 401144.42468
2460478.2493056  13.434769654105 -10.059105319685 401142.62446
2460478.2500000  13.435275774795 -10.062864158127 401140.82375
2460478.2506944  13.435781912415 -10.066622860682 401139.02254
2460478.2513889  13.436288072213 -10.070381461324 401137.22085
2460478.2520833  13.436794243726 -10.074139892036 401135.41866
2460478.2527778  13.437300432187 -10.077898186664 401133.61598
2460478.2534722  13.437806637611 -10.081656345226 401131.81281
2460478.2541667  13.438312860000 -10.085414367614 401130.00914
2460478.2548611  13.438819099354 -10.089172253725 401128.20499
2460478.2555556  13.439325355690 -10.092930003573 401126.40034
2460478.2562500  13.439831634250 -10.096687651068 401124.59520
2460478.2569444  13.440337924559 -10.100445128123 401122.78957
2460478.2576389  13.440844231857 -10.104202468639 401120.98344
2460478.2583333  13.441350556160 -10.107959672634 401119.17683
2460478.2590278  13.441856897470 -10.111716739997 401117.36972
2460478.2597222  13.442363255787 -10.115473670629 401115.56213
2460478.2604167  13.442869636378 -10.119230498602 401113.75404
2460478.2611111  13.443376028746 -10.122987155697 401111.94546
2460478.2618056  13.443882438138 -10.126743675865 401110.13639
2460478.2625000  13.444388864572 -10.130500059118 401108.32683
2460478.2631944  13.444895308049 -10.134256305352 401106.51678
2460478.2638889  13.445401768569 -10.138012414460 401104.70623
2460478.2645833  13.445908246148 -10.141768386460 401102.89520
2460478.2652778  13.446414746048 -10.145524255353 401101.08368
2460478.2659722  13.446921257756 -10.149279952865 401099.27166
2460478.2666667  13.447427786532 -10.153035512990 401097.45916
2460478.2673611  13.447934332391 -10.156790935745 401095.64616
2460478.2680556  13.448440895335 -10.160546221023 401093.83267
2460478.2687500  13.448947475364 -10.164301368720 401092.01870
