 51624  10 33 25.0 +09 14 50  3.84 -0.148 P B1Ib SB     
 51839  10 35 35.8 -78 40 03  4.11  1.580   M0III       
 51849  10 36 01.9 -57 37 03  4.45  1.604   K3/K4II     
 51986  10 37 47.3 -48 17 08  3.84  0.300   A3m+        
 52154  10 39 46.0 -55 39 48  4.29  1.025   G2II        
 52419  10 43 22.2 -64 27 18  2.74 -0.220   B0Vp        
 52633  10 45 52.8 -80 36 03  4.45 -0.188   B2.5IV      
 52727  10 47 16.0 -49 28 52  2.69  0.901   G5III SB    
 52943  10 50 11.6 -16 15 15  3.11  1.232   K0/K1III    
 53229  10 53 57.1 +34 09 09  3.79  1.040   K0III-IV    
 53253  10 53 57.9 -58 54 52  3.78  0.945   K0III-IV    
 53417  10 56 14.0 +24 41 17  4.30  0.016   A1          
 53740  11 00 20.1 -18 21 37  4.08  1.079   K1III       
 53773  11 00 41.1 -42 17 16  4.37  0.116   A3IV        
 53910  11 02 31.7 +56 19 14  2.34  0.033   A1V         
 53954  11 02 56.5 +20 07 05  4.42  0.053   A1m         
 54061  11 04 25.7 +61 41 20  1.81  1.061   F7V comp    
 54463  11 09 05.1 -59 02 15  3.93  1.225   G0Ia0       
 54539  11 10 18.4 +44 26 09  3.00  1.144   K1III       
 54682  11 12 13.5 -22 53 20  4.46  0.025   A1V         
 54872  11 14 43.1 +20 27 38  2.56  0.128   A4V         
 54879  11 14 50.6 +15 22 00  3.33 -0.003   A2V         
 55084  11 17 14.8 -03 42 53  4.45  0.210   A7IVn       
 55219  11 19 05.9 +33 01 53  3.49  1.400   K3III SB    
 55282  11 19 55.0 -14 50 27  3.56  1.112   K0III       
 55425  11 21 32.1 -54 33 15  3.90 -0.157   B5Vn        
 55434  11 21 43.8 +05 57 58  4.05 -0.058   B9.5Vs      
 55642  11 24 31.4 +10 27 58  4.00  0.423   F2IV SB     
 55705  11 25 27.5 -17 44 50  4.06  0.216   A9V         
 56211  11 32 04.5 +69 16 03  3.82  1.613   M0IIIvar    
 56343  11 33 34.2 -31 55 17  3.54  0.947   G8III       
 56561  11 36 19.0 -63 05 01  3.11 -0.044   B9II:       
 56647  11 37 32.3 -00 53 14  4.30  0.983   G9III       
 57363  11 46 09.4 -66 47 33  3.63  0.160   A7III       
 57380  11 46 27.0 +06 27 54  4.04  1.501 P M0III       
 57399  11 46 39.2 +47 42 56  3.69  1.181   K0III       
 57439  11 47 04.5 -61 14 32  4.11  0.895   G0II        
 57565  11 48 34.7 +20 09 18  4.50  0.547   A comp SB   
 57632  11 49 38.7 +14 30 28  2.14  0.090   A3Vvar      
 57669  11 50 15.0 -63 51 09  4.30 -0.149   B3V         
 57757  11 51 17.7 +01 42 00  3.59  0.518   F8V         
 57803  11 51 43.4 -45 14 15  4.47  1.283   K4III       
 57936  11 53 29.5 -33 58 20  4.29 -0.100 P Ap Si       
 58001  11 54 25.9 +53 37 51  2.41  0.044   A0V SB      
 58758  12 03 37.0 -63 22 37  4.32  0.280   Am          
 58948  12 05 47.7 +08 40 09  4.12  0.967   G8III       
 59072  12 07 29.3 -64 40 40  4.14  0.353   F2III       
 59173  12 08 41.2 -50 43 31  4.46 -0.163   B2IIIne     
 59196  12 08 57.5 -50 47 11  2.58 -0.128 P B2IVne      
 59199  12 09 00.5 -24 47 35  4.02  0.334   F0IV/V      
 59316  12 10 43.1 -22 41 01  3.02  1.326   K2III       
 59449  12 12 15.5 -52 25 57  3.97 -0.156   B3V         
 59747  12 15 45.7 -58 48 46  2.79 -0.193 P B2IV        
 59774  12 15 59.4 +56 58 08  3.32  0.077   A3Vvar      
 59803  12 16 23.9 -17 36 21  2.58 -0.107   B8III       
 59929  12 18 12.1 -68 01 29  4.06  1.603   M5III       
 60000  12 19 02.7 -79 22 34  4.24 -0.123   B5Vn        
 60009  12 19 04.1 -64 04 01  4.06 -0.168   B2.5V       
 60129  12 20 29.7 -00 43 50  3.89  0.026   A2IV        
 60260  12 21 59.3 -60 27 53  3.59  1.389   K3/K4III    
 60718  12 27 14.8 -63 09 46  0.77 -0.243 P B0.5IV      
 60742  12 27 30.6 +28 12 17  4.35  1.128   K2IIICN+    
 60823  12 28 40.0 -50 17 39  3.91 -0.192   B3V         
 60965  12 30 27.6 -16 34 46  2.94 -0.012   B9.5V       
 61084  12 31 48.6 -57 10 39  1.59  1.600   M4III       
 61174  12 32 39.9 -16 15 34  4.30  0.388   F2V         
 61199  12 33 10.1 -72 11 47  3.84 -0.157 P B5V         
 61281  12 33 58.1 +69 43 30  3.85 -0.116   B6IIIp      
 61317  12 34 17.2 +41 17 42  4.24  0.588   G0V         
 61359  12 34 59.6 -23 27 37  2.65  0.893   G5II        
 61585  12 37 52.9 -69 11 56  2.69 -0.176   B2IV-V      
 61622  12 38 20.2 -48 36 16  3.85  0.049   A2V         
 61932  12 42 09.4 -49 01 22  2.20 -0.023   A1IV        
 61941  12 42 14.6 -01 30 44  2.74  0.368   F0V+        
 62322  12 46 59.8 -68 10 15  3.04 -0.178   B2V         
 62434  12 48 24.0 -59 45 05  1.25 -0.238   B0.5III     
 62867  12 53 46.3 -49 00 20  4.33  1.344   K3/K4III    
 62896  12 54 04.7 -40 14 28  4.25  0.224   A4IV        
 62956  12 54 31.9 +55 53 51  1.76 -0.022   A0p         
 63003  12 55 16.6 -57 14 25  4.03 -0.180   B2IV-V      
 63090  12 56 11.0 +03 20 07  3.39  1.571 P M3III       
 63125  12 56 33.9 +38 15 23  2.89 -0.115 P A0spe       
 63608  13 02 44.9 +10 53 51  2.85  0.934   G8IIIvar    
 63613  13 03 04.7 -71 36 38  3.61  1.190   K2III       
 64004  13 07 35.3 -49 58 03  4.27 -0.182   B1.5V       
 64238  13 10 32.8 -05 36 01  4.38 -0.008   A1V         
 64241  13 10 32.8 +17 28 08  4.32  0.455   F5V         
 64394  13 12 24.5 +27 49 12  4.23  0.572   G0V         
 64962  13 19 32.9 -23 13 55  2.99  0.920   G8III       
 65109  13 21 14.8 -36 46 22  2.75  0.068   A2V         
 65378  13 24 23.2 +54 51 56  2.23  0.057   A2V         
 65474  13 25 48.0 -11 13 16  0.98 -0.235 P B1V         
 65477  13 25 41.1 +54 55 42  3.99  0.169   A5V SB      
 65936  13 31 42.9 -39 27 59  3.90  1.186   G8II/III    
 66249  13 35 16.8 -00 39 15  3.38  0.114   A3V         
 66657  13 40 37.4 -53 31 28  2.29 -0.171 P B1III       
 67153  13 46 20.7 -33 06 05  4.23  0.390   F3V         
 67275  13 47 48.5 +17 24 00  4.50  0.508   F7V         
 67301  13 47 59.6 +49 15 22  1.85 -0.099   B3V SB      
 67457  13 50 06.9 -34 30 28  4.19  1.520   M5III       
 67459  13 50 01.9 +15 44 28  4.05  1.520   K5IIIvar    
 67464  13 50 11.9 -41 44 40  3.41 -0.225 P B2IV        
 67472  13 50 18.8 -42 31 50  3.47 -0.170   B2IV-Ve     
 67669  13 52 29.6 -33 03 02  4.32 -0.146   B5          
 67927  13 55 13.9 +18 20 26  2.68  0.580   G0IV        
 68002  13 56 15.8 -47 20 40  2.55 -0.176 P B2.5IV      
 68245  13 58 58.5 -42 09 23  3.83 -0.224   B2IV        
 68282  13 59 23.7 -44 51 33  3.87 -0.208   B2IV-V      
 68520  14 02 14.0 +01 29 21  4.23  0.121   A3V         
 68523  14 02 26.8 -45 39 31  4.34  0.598   F6II        
 68702  14 04 38.7 -60 25 41  0.61 -0.231   B1III       
 68756  14 04 42.1 +64 19 16  3.67 -0.049   A0III SB    
 68862  14 06 45.2 -41 14 03  4.36 -0.198   B2V         
 68895  14 07 01.8 -26 44 14  3.25  1.091   K2III       
 68933  14 07 21.8 -36 25 34  2.06  1.011   K0IIIb      
 69427  14 13 30.6 -10 19 36  4.18  1.323   K3III       
 69673  14 16 11.2 +19 07 23 -0.05  1.239   K2IIIp      
 69701  14 16 37.1 -06 03 18  4.07  0.511   F7V         
 69732  14 16 49.2 +46 02 09  4.18  0.087   A0sh        
 69996  14 20 08.7 -46 06 38  3.55 -0.184   B2.5IV      
 70069  14 21 08.2 -56 26 20  4.30  0.082   B6Ib        
 70090  14 21 15.6 -37 56 15  4.05 -0.030   A0IV        
 70300  14 23 45.0 -39 33 50  4.41 -0.185 P B2V         
 70497  14 25 35.3 +51 47 52  4.04  0.497   F7V         
 70576  14 26 55.5 -45 25 50  4.33  0.434   A7:+        
 70638  14 28 53.6 -83 43 09  4.31  1.300   K2III       
 70692  14 27 30.8 +75 38 41  4.25  1.431   K4III       
 71053  14 32 19.5 +30 19 17  3.57  1.298   K3III       
 71075  14 32 32.4 +38 15 30  3.04  0.191 P A7IIIvar    
 71121  14 33 23.9 -50 30 27  4.44 -0.177   B2III       
 71284  14 35 10.9 +29 41 44  4.47  0.364   F3Vwvar     
 71352  14 36 14.5 -42 12 28  2.33 -0.157 P B1Vn + A    
 71536  14 38 40.0 -49 28 31  4.05 -0.152   B5V         
 71681  14 40 22.5 -60 52 59  1.35  0.900 D K1V         
 71683  14 40 23.8 -60 52 53 -0.01  0.710 D G2V         
 71762  14 41 16.0 +16 22 10  4.49 -0.002   B9p MnHg    
 71795  14 41 41.9 +13 40 46  3.78  0.044   A3IVn       
 71860  14 42 42.0 -47 26 13  2.30 -0.154 P B1.5III     
 71865  14 42 40.7 -37 50 32  4.01 -0.157   B2.5V       
 71908  14 43 26.9 -65 01 28  3.18  0.256   F1Vp        
 71957  14 43 40.1 -05 42 28  3.87  0.385   F2III       
 72010  14 44 21.9 -35 13 21  4.06  1.356   K3III       
 72105  14 45 29.4 +27 01 34  2.35  0.966   A0          
 72220  14 46 49.9 +01 50 42  3.73 -0.005   A0V         
 72370  14 49 20.4 -79 05 32  3.83  1.433   K5III       
 72571  14 50 58.0 -28 00 28  4.42  1.366   K3III       
 72607  14 50 41.0 +74 06 31  2.07  1.465   K4IIIvar    
 72622  14 51 31.0 -16 05 20  2.75  0.147   A3IV        
 72683  14 52 23.6 -43 37 20  4.32 -0.154   B5IV        
 73165  14 57 47.1 -04 23 34  4.47  0.318   F0V         
 73273  14 59 17.4 -43 10 46  2.68 -0.184   B2III       
 73334  14 59 54.8 -42 08 59  3.13 -0.208   B2IV        
 73555  15 02 22.8 +40 20 44  3.49  0.956   G8III       
 73620  15 03 29.0 +02 02 48  4.39  1.026   K0III       
 73714  15 04 44.8 -25 19 35  3.25  1.674   M3/M4III    
 73807  15 05 54.4 -47 05 44  3.91 -0.144   B5          
 74117  15 09 37.4 -45 19 24  4.07 -0.162   B3V         
 74376  15 12 44.4 -48 46 51  3.88 -0.029 G B9V         
 74395  15 13 07.0 -52 08 32  3.41  0.918   G8III       
 74666  15 15 58.0 +33 16 21  3.46  0.961   G8III       
 74785  15 17 37.6 -09 25 29  2.61 -0.071   B8V         
 74824  15 18 25.4 -58 50 36  4.07  0.088   A3V         
 74857  15 18 32.0 -30 11 25  4.35  1.100   K1II/III    
 74911  15 19 20.3 -47 55 00  4.27 -0.086 G B8V         
 74946  15 19 59.9 -68 43 15  2.87  0.014   A1V         
 75097  15 20 43.1 +71 47 35  3.00  0.058   A3II-III    
 75141  15 22 07.8 -40 41 18  3.22 -0.227 P B1.5IV      
 75177  15 22 32.4 -36 18 08  3.57  1.534   K5III       
 75264  15 23 28.0 -44 43 49  3.37 -0.191   B2IV-V      
 75323  15 24 18.1 -59 21 40  4.48  0.169   B5III + F8  
 75411  15 24 55.5 +37 20 14  4.31  0.309   F0V         
 75458  15 25 11.2 +58 55 34  3.29  1.166   K2III       
 75695  15 28 18.2 +29 04 00  3.66  0.319 P F0p         
 76127  15 33 23.6 +31 19 15  4.14 -0.127   B6Vnn       
 76267  15 35 10.5 +26 40 36  2.22  0.032 P A0V         
 76276  15 35 21.2 +10 30 04  3.80  0.268 P F0IV        
 76297  15 35 54.7 -41 12 16  2.80 -0.216   B2IV        
 76333  15 36 10.3 -14 49 38  3.91  1.007   K0III       
 76440  15 37 47.1 -66 21 16  4.11  1.161   K0III       
 76470  15 37 43.5 -28 10 21  3.60  1.361   K3III       
 76552  15 38 49.9 -42 36 15  4.34  1.412   K4.5III     
 76600  15 39 21.9 -29 48 53  3.66 -0.177   B2.5V       
 76952  15 43 13.6 +26 15 35  3.81  0.020   A1Vs        
 77055  15 43 40.2 +77 45 31  4.29  0.038   A3Vn        
 77070  15 44 50.1 +06 23 24  2.63  1.167   K2III       
 77233  15 46 43.1 +15 23 11  3.65  0.073   A3V         
 77257  15 47 00.1 +07 19 04  4.42  0.604   G0Vvar      
 77450  15 49 15.5 +18 06 24  4.09  1.616   M1III       
 77516  15 50 13.3 -03 27 53  3.54 -0.036   A0V         
 77622  15 51 23.4 +04 26 38  3.71  0.147   A2m         
 77634  15 51 41.5 -33 39 41  3.97 -0.045   B9.5III-IV  
 77853  15 54 28.9 -16 45 44  4.13  1.003   K0III       
 77952  15 56 09.9 -63 27 54  2.83  0.315   F2III       
 78072  15 56 59.1 +15 37 29  3.85  0.478   F6V         
 78104  15 57 35.8 -29 14 49  3.87 -0.199   B2IV/V      
 78159  15 58 03.8 +26 50 43  4.14  1.231   K3III       
 78265  15 59 33.0 -26 08 47  2.89 -0.180   B1V + B2V   
 78384  16 00 53.2 -38 25 43  3.42 -0.206   B2.5IV      
 78401  16 01 00.9 -22 39 13  2.29 -0.117   B0.2IV      
 78527  16 02 06.4 +58 32 05  4.01  0.528   F8IV-V      
 78820  16 06 06.5 -19 50 10  2.56 -0.065   B0.5V       
 78918  16 07 21.0 -36 49 58  4.22 -0.184   B2.5Vn      
 78933  16 07 28.9 -20 41 58  3.93 -0.046   B1V         
 78990  16 08 04.9 -20 53 56  4.31  0.831   G6/G8III    
 79101  16 09 08.0 +44 54 19  4.23 -0.045 P B9MNp       
 79374  16 12 39.9 -19 29 23  4.00  0.076   B2IV        
 79593  16 14 57.0 -03 43 23  2.73  1.584   M1III       
 79664  16 16 29.6 -63 42 50  3.86  1.105   G5II        
 79882  16 18 55.9 -04 43 11  3.23  0.966   G8III       
 79992  16 20 05.2 +46 17 11  3.91 -0.151   B5IV        
 80000  16 20 42.3 -50 10 58  4.01  1.080   G8III       
 80112  16 21 53.4 -25 37 10  2.90  0.299   B1III       
 80170  16 22 25.7 +19 07 36  3.74  0.299   A9III       
 80331  16 24 09.0 +61 29 18  2.73  0.910   G8III       
 80343  16 24 46.7 -20 03 48  4.48  0.996   K0III       
 80569  16 27 41.5 -18 28 53  4.22  0.217 P B2Vne       
 80582  16 28 01.8 -47 34 48  4.46 -0.070   B4V         
 80763  16 30 06.9 -26 27 24  1.06  1.865   M1Ib + B2.5V
 80816  16 30 42.9 +21 27 55  2.78  0.947 D G8III       
 80883  16 31 29.7 +01 57 34  3.82  0.022   A2V         
 80894  16 31 47.9 -16 38 13  4.29  0.924   G8/K0III    
 80911  16 32 08.2 -34 43 42  4.24 -0.168   B2III-IV    
 80975  16 32 49.2 -21 29 24  4.45  0.130   Ap          
 81065  16 35 14.9 -78 55 15  3.86  0.923   K0IV SB     
 81126  16 34 28.5 +42 24 50  4.20 -0.013   B9Vvar      
 81266  16 36 36.0 -28 14 20  2.82 -0.206   B0V         
 81304  16 37 08.0 -35 16 41  4.18  1.535   K5III       
 81377  16 37 47.6 -10 35 22  2.54  0.038 P O9.5V       
 81693  16 41 43.2 +31 34 56  2.81  0.650   F9IV        
 81833  16 43 17.5 +38 54 03  3.48  0.916   G8III-IV    
 81852  16 44 44.7 -77 32 22  4.23  1.060   K0III       
 82080  16 44 49.8 +82 01 01  4.21  0.897 P G5IIIvar    
 82273  16 49 53.5 -69 02 50  1.91  1.447   K2IIb-IIIa  
 82363  16 50 47.0 -59 03 38  3.77  1.562   K5III       
 82396  16 50 54.6 -34 18 47  2.29  1.144   K2IIIb      
 82514  16 52 39.1 -38 03 58  3.00 -0.200   B1.5IV + B  
 82545  16 53 07.0 -38 02 10  3.56 -0.210   B2IV        
 82673  16 54 33.2 +10 08 50  4.39 -0.088   B8V         
 82729  16 55 23.7 -42 22 48  3.62  1.393   K4III       
 83000  16 58 12.8 +09 21 28  3.19  1.160   K2IIIvar    
 83081  16 59 34.5 -56 00 25  3.12  1.552   K5III       
 83153  17 00 30.2 -53 10 37  4.06  1.452   K4III       
 83207  17 00 43.8 +30 54 36  3.92 -0.018   A0V         
 83895  17 08 49.3 +65 42 02  3.17 -0.120 P B6III       
 84012  17 11 02.3 -15 44 18  2.43  0.059   A2.5Va      
 84143  17 12 58.7 -43 15 12  3.32  0.441   F3p         
 84345  17 15 10.4 +14 22 41  2.78  1.164 D M5IIvar     
 84379  17 15 30.3 +24 49 35  3.12  0.080   A3IVv SB    
 84380  17 15 26.9 +36 47 48  3.16  1.437   K3IIvar     
 84405  17 16 03.5 -26 37 08  4.33  0.855 D K2:III:     
 84880  17 21 28.5 -12 51 28  4.32  0.037   A0/A1V      
 84893  17 21 41.8 -21 07 28  4.39  0.394   F2/F3V      
 84970  17 22 43.0 -25 00 36  3.27 -0.186 P B2IV        
 85112  17 24 04.8 +37 08 09  4.15 -0.011   B9.5III     
 85258  17 26 15.5 -55 32 22  2.84  1.479   K3Ib-II     
 85267  17 26 21.9 -56 23 14  3.31 -0.150   B1Ib        
 85340  17 27 04.4 -24 11 06  4.16  0.283   A3IV:m      
 85355  17 27 05.1 +04 07 52  4.34  1.480   K3IIvar     
 85423  17 28 05.4 -29 52 35  4.28  0.402   F3III       
 85670  17 30 41.6 +52 17 36  2.79  0.954   G2II        
 85693  17 31 12.2 +26 06 09  4.41  1.434   K3IIIvar    
 85696  17 31 32.8 -37 18 14  2.70 -0.179   B2IV        
 85727  17 32 08.3 -60 41 31  3.60 -0.104   B8V         
 85792  17 32 43.9 -49 53 03  2.84 -0.136 P B2Vne       
 85822  17 28 33.4 +86 34 42  4.35  0.021   A1Vn        
 85927  17 34 23.4 -37 06 40  1.62 -0.231 P B1.5IV+     
 86032  17 35 28.1 +12 33 09  2.08  0.155 D A5III       
 86170  17 37 20.4 -38 38 32  4.26  1.075   G8/K0III/IV 
 86228  17 38 08.8 -43 00 15  1.86  0.406   F1II        
 86263  17 38 14.7 -15 24 18  3.54  0.262   F0IIIp      
 86414  17 39 47.4 +46 00 02  3.82 -0.179   B3V SB      
 86565  17 42 03.7 -12 52 50  4.24  0.086   A2Va        
 86670  17 43 17.1 -39 02 05  2.39 -0.171 P B1.5III     
 86742  17 44 02.5 +04 33 48  2.76  1.168 P K2III       
 86929  17 46 51.8 -64 43 40  3.61  1.161   K1III       
 86974  17 46 54.6 +27 42 52  3.42  0.750   G5IV        
 87073  17 48 23.4 -40 07 49  2.99  0.509   F3Ia        
 87108  17 48 28.2 +02 42 13  3.75  0.043   A0V         
 87261  17 50 38.5 -37 02 45  3.19  1.192   K0/K1III    
 87585  17 53 43.7 +56 52 16  3.73  1.177   K2III       
 87808  17 56 38.9 +37 14 58  3.86  1.350   K1IIvar     
 87833  17 56 52.4 +51 29 16  2.24  1.521   K5III       
 87933  17 58 12.7 +29 14 50  3.70  0.935   K0III       
 87998  17 58 56.6 +30 11 20  4.41  0.380   F2II        
 88048  17 59 39.6 -09 46 27  3.32  0.987   K0III       
 88192  18 01 13.3 +02 55 54  3.93  0.029   B5Ib        
 88267  18 01 59.7 +21 35 47  4.26  0.406   G5          
 88290  18 02 20.2 +01 18 20  4.42  0.046   A2Vn        
 88601  18 06 02.1 +02 29 55  4.03  0.860 W K0V SB      
 88635  18 06 32.8 -30 25 23  2.98  0.981   K0III       
 88714  18 07 31.6 -50 05 22  3.65 -0.101   B2Ib        
 88771  18 07 53.7 +09 33 58  3.71  0.159   A4IVs       
 88794  18 07 59.5 +28 45 53  3.84 -0.018   B9.5V       
 88866  18 09 41.2 -63 40 00  4.33  0.228   Am          
 88886  18 09 15.0 +20 49 01  4.37 -0.164   B2IV        
 89341  18 14 27.1 -21 03 18  3.84  0.195   B2III:      
 89642  18 18 24.3 -36 45 26  3.10  1.582   M2III       
 89826  18 20 15.9 +36 04 13  4.33  1.162   K2IIIvar    
 89908  18 20 35.5 +71 20 37  4.22 -0.093 P A0p (Si)    
 89931  18 21 43.8 -29 49 20  2.72  1.380   K3III       
 89937  18 20 50.9 +72 44 15  3.55  0.489   F7Vvar      
 89962  18 21 54.3 -02 53 42  3.23  0.941   K0III-IV    
 90098  18 24 17.1 -61 29 14  4.35  1.462   M1III SB    
 90139  18 24 11.3 +21 46 32  3.85  1.168   K2III       
 90185  18 24 56.1 -34 22 41  1.79 -0.031   B9.5III     
 90422  18 27 49.5 -45 57 40  3.49 -0.179   B3IV        
 90496  18 28 40.8 -25 24 52  2.82  1.025   K1IIIb      
 90568  18 29 43.0 -49 03 47  4.10  0.995   G8/K0III    
 91117  18 35 50.0 -08 14 07  3.85  1.317   K2III       
 91262  18 37 19.7 +38 47 42  0.03 -0.001   A0Vvar      
 91792  18 44 22.4 -71 24 59  4.01  1.134   K2III       
 91971  18 45 10.1 +37 37 04  4.34  0.192   Am          
 92041  18 46 22.5 -26 58 41  3.17 -0.107   B8.5III     
 92043  18 46 09.4 +20 33 29  4.19  0.483   F6V         
 92161  18 47 31.8 +18 11 42  4.34  0.148   A5III       
 92175  18 47 47.1 -04 44 05  4.22  1.087   G5II        
 92420  18 50 30.3 +33 22 36  3.52  0.003 P A8:V comp SB
 92609  18 53 16.7 -62 10 23  4.22 -0.150   B2II-III    
 92791  18 54 54.4 +36 54 50  4.22  1.575   M4IIvar     
 92855  18 55 58.7 -26 16 53  2.05 -0.134   B2.5V       
 92862  18 55 41.1 +43 57 42  4.08  1.397   M5IIIvar    
 93015  18 58 07.8 -67 13 03  4.40  0.530   F5Ib-II:    
 93085  18 58 24.9 -21 05 26  3.52  1.151   G8/K0II/III 
 93194  18 59 22.4 +32 42 21  3.25 -0.049   B9III       
 93244  19 00 08.7 +15 05 05  4.02  1.082   K2III       
 93429  19 02 17.7 -05 43 20  4.02  1.079   K1IIIvar    
 93506  19 03 20.6 -29 51 46  2.60  0.062 W A3IV        
 93683  19 05 22.3 -21 43 26  3.76  1.012   K0III       
 93747  19 05 56.3 +13 52 53  2.99  0.014   A0Vn        
 93805  19 06 51.5 -04 51 52  3.43 -0.096   B9Vn        
 93825  19 07 11.7 -37 02 45  4.23  0.523   F7IV-V      
 93864  19 07 39.4 -27 39 10  3.32  1.169   K1/K2III    
 94114  19 10 15.2 -37 53 08  4.11  0.042   A0/A1V      
 94141  19 10 26.8 -21 00 16  2.88  0.377   F2II/III    
 94160  19 10 49.1 -39 19 18  4.10  1.163   K0II/IIICN. 
 94376  19 12 33.3 +67 40 54  3.07  0.990   G9III       
 94481  19 14 09.0 +39 09 59  4.43 -0.150   B2.5IV      
 94648  19 15 19.4 +73 22 35  4.45  1.257   K3III       
 94713  19 16 46.1 +38 09 17  4.35  1.258   K0II        
 94779  19 17 22.1 +53 23 24  3.80  0.950   K0III       
 95168  19 22 20.3 -17 49 29  3.92  0.228 P F0III/IV    
 95241  19 23 27.8 -44 26 11  3.96 -0.085   B9V         
 95294  19 24 02.8 -44 46 38  4.27  0.350   F2III       
 95347  19 24 40.9 -40 35 36  3.96 -0.105   B8V         
 95501  19 26 04.7 +03 08 18  3.36  0.319   F0IV        
 95771  19 29 11.1 +24 41 20  4.44  1.502   M0 comp     
 95853  19 29 59.7 +51 45 17  3.76  0.148   A5Vn        
 95947  19 31 11.1 +27 59 04  3.05  1.088   K3II+       
 96229  19 34 39.1 +07 24 15  4.45  1.176   K3III       
 96441  19 36 45.0 +50 14 53  4.49  0.395   F4V         
 96468  19 37 19.0 -01 15 37  4.36 -0.079   B5III       
 96757  19 40 36.6 +18 02 28  4.39  0.777   G0II        
 96837  19 41 33.9 +17 30 12  4.39  1.041   G8II        
 97165  19 45 20.0 +45 09 34  2.86 -0.002   B9.5III     
 97278  19 46 48.4 +10 38 31  2.72  1.507   K3II        
 97365  19 47 54.0 +18 33 48  3.68  1.313   M2II + B6   
 97433  19 48 07.7 +70 17 50  3.84  0.888   G8III       
 97649  19 51 20.7 +08 53 58  0.76  0.221 P A7IV-V      
 97804  19 53 03.5 +01 02 09  3.87  0.630 P F6Ibv SB    
 98032  19 56 03.1 -41 50 14  4.12  1.063   K0III       
 98036  19 55 52.7 +06 26 10  3.71  0.855   G8IVvar     
 98110  19 56 44.3 +35 06 52  3.89  1.019   K0IIIvar    
 98337  19 59 16.1 +19 31 26  3.51  1.571   K5III       
 98412  20 00 29.0 -35 14 40  4.37 -0.150   B2.5IV      
 98495  20 01 54.2 -72 52 43  3.97 -0.032   A0V         
 98688  20 03 21.8 -27 40 37  4.43  1.640   M4III       
 99240  20 09 50.7 -66 09 05  3.55  0.751   G5IV-Vvar   
 99255  20 08 29.0 +77 44 44  4.38 -0.046   B9III       
 99473  20 11 53.9 -00 47 12  3.24 -0.066   B9.5III     
 99655  20 13 39.9 +56 36 12  4.28  0.114   A3IV-Vn     
 99675  20 13 59.6 +46 46 36  3.80  1.270   K2II+       
 99848  20 15 49.7 +47 45 00  3.96  1.451   K3Ib-II comp
 99874  20 16 14.7 +27 51 00  4.50  1.258   K3III       
100027  20 18 17.1 -12 28 19  4.30  0.928   G3Ib        
100064  20 18 41.5 -12 30 31  3.58  0.883   G6/G8III    
100345  20 21 39.4 -14 44 39  3.05  0.790   A5:n        
100453  20 22 38.5 +40 17 38  2.23  0.673   F8Ib        
100587  20 24 19.2 +32 13 40  4.43  1.331   K3III       
100751  20 26 33.0 -56 41 50  1.94 -0.118   B2IV        
101076  20 29 51.9 +30 24 27  4.01  0.404   F5II        
101093  20 29 46.4 +63 01 59  4.21  0.199   A7III       
101421  20 33 45.7 +11 20 34  4.03 -0.123   B6III       
101769  20 38 05.3 +14 38 08  3.64  0.425   F5IV        
101772  20 38 22.3 -47 15 02  3.11  0.998   K0III       
101847  20 38 55.9 -01 03 52  4.31  0.949   G8III SB    
101958  20 40 10.3 +15 57 12  3.77 -0.057   B9V         
102098  20 41 49.5 +45 19 19  1.25  0.092 P A2Ia        
102281  20 43 59.7 +15 06 59  4.43  0.302 P A7IIIp d Del
102395  20 45 58.9 -66 09 39  3.42  0.163   A5IV        
102422  20 45 31.3 +61 53 01  3.41  0.912   K0IV        
102453  20 46 08.3 +30 45 44  4.22  1.051   K0III       
102485  20 46 46.5 -25 13 44  4.13  0.426   F5V         
102488  20 46 40.6 +34 00 50  2.48  1.021   K0III       
102532  20 47 11.5 +16 09 59  4.27  1.042   K1IV        
102618  20 48 17.8 -09 27 11  3.78  0.000   A1V         
102624  20 48 20.6 -04 59 06  4.43  1.639   M3IIIvar    
102978  20 52 30.3 -26 52 32  4.12  1.633   K4III       
103227  20 55 42.0 -58 24 36  3.67  1.250   K0III       
103413  20 57 36.2 +41 12 43  3.94  0.027   A1Vn        
104060  21 05 21.0 +43 58 27  3.72  1.609   K5Ibv SB    
104139  21 06 35.5 -17 11 12  4.08 -0.010   A1V         
104234  21 07 47.9 -24 57 33  4.49  1.604   K5/M0III    
104459  21 10 13.2 -11 19 28  4.50  0.926   G8III       
104732  21 13 25.6 +30 16 28  3.21  0.990   G8II SB     
104858  21 15 02.4 +10 03 15  4.47  0.529   F5V+        
104887  21 15 15.1 +38 05 41  3.74  0.393   F1IV        
104987  21 16 23.9 +05 17 45  3.92  0.549 G G0III+      
105102  21 17 52.1 +39 26 36  4.22  0.098   B9Iab       
105138  21 18 23.5 +34 56 44  4.41 -0.103   B2Vne       
105199  21 18 51.2 +62 38 04  2.45  0.257   A7IV-V      
105319  21 20 40.8 -53 24 02  4.39  0.191   A5V         
105502  21 22 37.1 +19 51 15  4.08  1.108   K1III       
105515  21 22 53.1 -16 47 06  4.28  0.888 P G8III       
105858  21 27 22.8 -65 18 48  4.21  0.494   F6V         
105881  21 27 19.3 -22 21 40  3.77  1.002   G4Ibp       
