 2  10   -5.180 -5.488  -16 -37   9  350.83  1.18  339.449 249.26  0.376
 2  11   -6.206 -4.556  -17 -37  10    3.00  1.19  342.479 253.41  0.471
 2  12   -6.994 -3.394  -18 -37  10   15.16  1.20  346.527 258.23  0.570
 2  13   -7.459 -2.038  -18 -37  10   27.32  1.22  351.468 263.50  0.669
 2  14   -7.524 -0.536  -18 -37  10   39.47  1.23  357.053 268.84  0.764
 2  15   -7.130  1.044  -18 -37   9   51.61  1.25    2.919 273.64  0.850
 2  16   -6.247  2.612  -17 -36   7   63.75  1.26    8.642 276.89  0.922
 2  17   -4.892  4.058  -17 -36   5   75.89  1.28   13.822 276.03  0.972
 2  18   -3.144  5.262  -16 -35   3   88.02  1.30   18.129 250.54  0.997
 2  19   -1.139  6.113  -16 -34   0  100.15  1.32   21.314 139.03  0.992
 2  20    0.944  6.535  -15 -34  -2  112.29  1.33   23.189 124.85  0.958
 2  21    2.915  6.494  -14 -33  -4  124.43  1.35   23.626 119.88  0.896
 2  22    4.606  6.012  -14 -33  -6  136.57  1.37   22.565 115.64  0.813
 2  23    5.903  5.152  -13 -33  -8  148.72  1.38   20.046 110.96  0.714
 2  24    6.752  4.001  -13 -33  -9  160.88  1.40   16.238 105.69  0.608
 2  25    7.153  2.651  -13 -33 -10  173.04  1.41   11.443 100.02  0.499
 2  26    7.148  1.195  -12 -33 -10  185.21  1.43    6.060  94.34  0.393
 2  27    6.798 -0.287  -13 -33 -10  197.39  1.44    0.508  89.05  0.295
 2  28    6.173 -1.724  -13 -34  -9  209.58  1.46  355.154  84.60  0.208
 3   1    5.339 -3.054  -14 -34  -8  221.77  1.47  350.262  81.39  0.134
 3   2    4.353 -4.225  -15 -35  -6  233.96  1.48  345.997  80.01  0.075
 3   3    3.260 -5.192  -16 -35  -5  246.16  1.50  342.451  81.94  0.033
 3   4    2.090 -5.922  -18 -36  -3  258.37  1.51  339.674  94.19  0.008
 3   5    0.865 -6.388  -19 -36  -1  270.57  1.51  337.705 174.13  0.002
 3   6   -0.397 -6.576  -21 -37   1  282.78  1.52  336.584 224.83  0.013
 3   7   -1.682 -6.479  -22 -37   3  294.98  1.52  336.358 235.31  0.042
 3   8   -2.966 -6.103  -24 -38   5  307.18  1.52  337.080 240.84  0.088
 3   9   -4.221 -5.461  -25 -38   6  319.38  1.52  338.795 245.52  0.148
 3  10   -5.401 -4.574  -26 -38   7  331.58  1.52  341.523 250.29  0.222
 3  11   -6.448 -3.472  -27 -38   8  343.77  1.52  345.236 255.43  0.307
 3  12   -7.292 -2.190  -28 -38   8  355.95  1.52  349.826 260.94  0.401
 3  13   -7.851 -0.772  -28 -38   8    8.13  1.52  355.085 266.61  0.502
 3  14   -8.042  0.725  -28 -38   7   20.30  1.52    0.717 272.11  0.606
 3  15   -7.788  2.229  -28 -37   6   32.47  1.52    6.365 277.01  0.709
 3  16   -7.035  3.651  -27 -37   4   44.63  1.52   11.670 280.78  0.805
 3  17   -5.773  4.890  -27 -36   2   56.78  1.52   16.309 282.69  0.888
 3  18   -4.050  5.835  -26 -35   0   68.94  1.52   20.005 281.21  0.952
 3  19   -1.984  6.389  -25 -34  -3   81.08  1.52   22.519 268.85  0.989
 3  20    0.247  6.488  -24 -34  -5   93.23  1.52   23.646 168.59  0.997
 3  21    2.432  6.119  -23 -33  -8  105.38  1.52   23.234 127.03  0.975
 3  22    4.371  5.324  -22 -32  -9  117.53  1.52   21.236 116.90  0.924
 3  23    5.911  4.188  -21 -32 -11  129.68  1.52   17.760 109.74  0.850
 3  24    6.966  2.818  -21 -32 -12  141.85  1.52   13.097 103.03  0.759
 3  25    7.515  1.324  -20 -32 -12  154.01  1.52    7.682  96.53  0.659
 3  26    7.590 -0.196  -20 -32 -12  166.19  1.52    1.997  90.45  0.554
 3  27    7.256 -1.663  -19 -33 -11  178.37  1.52  356.466  85.11  0.451
 3  28    6.592 -3.011  -20 -33 -10  190.56  1.52  351.389  80.73  0.352
 3  29    5.679 -4.192  -20 -34  -9  202.76  1.52  346.941  77.49  0.262
 3  30    4.592 -5.166  -21 -34  -7  214.97  1.52  343.213  75.51  0.182
 3  31    3.394 -5.902  -22 -35  -5  227.17  1.52  340.248  75.02  0.115
 4   1    2.135 -6.378  -23 -36  -3  239.39  1.52  338.078  76.59  0.062
 4   2    0.851 -6.577  -25 -36  -1  251.61  1.51  336.741  82.13  0.025
 4   3   -0.432 -6.493  -26 -37   1  263.82  1.51  336.288 103.11  0.005
 4   4   -1.695 -6.128  -28 -38   2  276.05  1.50  336.776 200.12  0.003
 4   5   -2.921 -5.494  -29 -38   4  288.27  1.49  338.257 234.18  0.019
 4   6   -4.088 -4.614  -30 -39   5  300.49  1.48  340.757 244.82  0.053
 4   7   -5.169 -3.518  -31 -39   6  312.70  1.47  344.249 252.08  0.104
 4   8   -6.123 -2.249  -31 -39   6  324.92  1.46  348.626 258.59  0.170
 4   9   -6.897 -0.853  -32 -39   6  337.13  1.44  353.688 264.86  0.252
 4  10   -7.426  0.613  -32 -39   5  349.33  1.43  359.151 270.85  0.345
 4  11   -7.642  2.082  -32 -38   4    1.53  1.41    4.689 276.33  0.447
 4  12   -7.474  3.478  -32 -38   2   13.72  1.40    9.975 281.00  0.555
 4  13   -6.871  4.716  -31 -37   1   25.91  1.38   14.721 284.56  0.663
 4  14   -5.809  5.703  -31 -36  -2   38.08  1.37   18.682 286.70  0.767
 4  15   -4.313  6.349  -30 -35  -4   50.26  1.35   21.634 287.03  0.858
 4  16   -2.467  6.578  -29 -34  -6   62.43  1.33   23.361 284.73  0.931
 4  17   -0.414  6.348  -28 -33  -9   74.59  1.32   23.660 276.63  0.979
 4  18    1.665  5.667  -27 -32 -11   86.76  1.30   22.382 222.27  0.998
 4  19    3.581  4.594  -26 -31 -12   98.92  1.28   19.508 123.98  0.987
 4  20    5.174  3.227  -24 -31 -13  111.09  1.26   15.214 108.89  0.948
 4  21    6.335  1.686  -23 -31 -14  123.26  1.25    9.896  99.98  0.885
 4  22    7.017  0.088  -22 -31 -14  135.43  1.23    4.077  92.59  0.805
 4  23    7.225 -1.466  -21 -31 -14  147.62  1.22  358.277  86.25  0.712
 4  24    7.002 -2.896  -21 -32 -13  159.81  1.20  352.886  80.97  0.613
 4  25    6.417 -4.145  -21 -32 -11  172.00  1.19  348.137  76.83  0.513
 4  26    5.546 -5.172  -21 -33 -10  184.21  1.18  344.138  73.83  0.415
 4  27    4.469 -5.950  -22 -33  -8  196.42  1.17  340.930  71.95  0.322
 4  28    3.259 -6.460  -23 -34  -6  208.63  1.16  338.532  71.19  0.236
 4  29    1.981 -6.689  -24 -35  -4  220.86  1.15  336.966  71.59  0.161
 4  30    0.687 -6.632  -25 -36  -2  233.08  1.14  336.274  73.36  0.098
 5   1   -0.580 -6.290  -26 -36   0  245.31  1.12  336.511  77.08  0.050
 5   2   -1.788 -5.673  -27 -37   2  257.55  1.11  337.738  85.03  0.017
 5   3   -2.912 -4.800  -28 -37   3  269.78  1.09  339.997 119.80  0.002
 5   4   -3.931 -3.702  -28 -38   4  282.02  1.07  343.281 235.45  0.005
 5   5   -4.821 -2.419  -29 -38   4  294.26  1.05  347.500 253.81  0.029
 5   6   -5.559 -1.004  -29 -38   4  306.49  1.03  352.463 262.79  0.071
 5   7   -6.112  0.482  -29 -38   3  318.72  1.01  357.882 269.89  0.132
 5   8   -6.443  1.969  -29 -38   2  330.95  0.98    3.418 276.03  0.210
 5   9   -6.509  3.382  -29 -37   1  343.17  0.96    8.738 281.24  0.303
 5  10   -6.270  4.640  -29 -37  -1  355.39  0.93   13.560 285.40  0.407
 5  11   -5.697  5.662  -28 -36  -3    7.59  0.91   17.660 288.37  0.517
 5  12   -4.778  6.369  -28 -35  -5   19.80  0.88   20.848 290.05  0.630
 5  13   -3.534  6.695  -27 -34  -7   31.99  0.85   22.945 290.29  0.737
 5  14   -2.025  6.592  -26 -33  -9   44.18  0.82   23.768 288.93  0.834
 5  15   -0.351  6.050  -25 -32 -11   56.37  0.79   23.144 285.64  0.913
 5  16    1.361  5.096  -23 -31 -13   68.55  0.76   20.966 279.42  0.968
 5  17    2.971  3.804  -22 -31 -14   80.73  0.73   17.276 261.41  0.996
 5  18    4.352  2.277  -20 -30 -15   92.91  0.70   12.328 114.45  0.996
 5  19    5.403  0.634  -19 -30 -15  105.09  0.67    6.586  96.36  0.968
 5  20    6.065 -1.007  -18 -30 -15  117.28  0.65    0.605  87.90  0.918
 5  21    6.318 -2.546  -17 -30 -15  129.47  0.62  354.880  81.54  0.848
 5  22    6.176 -3.908  -16 -31 -14  141.66  0.60  349.746  76.59  0.765
 5  23    5.680 -5.039  -16 -31 -12  153.86  0.57  345.376  72.89  0.674
 5  24    4.890 -5.908  -16 -32 -11  166.07  0.55  341.836  70.34  0.578
 5  25    3.872 -6.494  -17 -32  -9  178.28  0.54  339.141  68.85  0.481
 5  26    2.699 -6.789  -17 -33  -6  190.50  0.52  337.302  68.36  0.386
 5  27    1.442 -6.792  -18 -34  -4  202.72  0.50  336.339  68.83  0.296
 5  28    0.166 -6.505  -19 -34  -2  214.96  0.48  336.296  70.27  0.214
 5  29   -1.069 -5.938  -19 -35  -1  227.19  0.47  337.229  72.71  0.141
 5  30   -2.212 -5.107  -20 -36   1  239.43  0.45  339.190  76.25  0.081
 5  31   -3.221 -4.036  -21 -36   2  251.68  0.43  342.198  81.18  0.036
 6   1   -4.063 -2.764  -21 -36   2  263.92  0.41  346.203  89.13  0.008
 6   2   -4.712 -1.339  -21 -37   2  276.17  0.38  351.046 227.83  0.000
 6   3   -5.150  0.176  -21 -37   2  288.42  0.36  356.455 268.76  0.013
 6   4   -5.362  1.707  -21 -36   1  300.67  0.33    2.078 276.45  0.048
 6   5   -5.340  3.172  -20 -36   0  312.91  0.30    7.547 282.16  0.104
 6   6   -5.080  4.486  -20 -36  -2  325.15  0.28   12.546 286.65  0.180
 6   7   -4.583  5.566  -19 -35  -4  337.39  0.25   16.831 289.96  0.273
 6   8   -3.861  6.337  -19 -34  -6  349.61  0.22   20.223 292.05  0.378
 6   9   -2.934  6.740  -18 -33  -8    1.84  0.18   22.567 292.88  0.491
 6  10   -1.838  6.734  -17 -33 -10   14.05  0.15   23.718 292.42  0.605
 6  11   -0.623  6.308  -16 -32 -12   26.26  0.12   23.534 290.64  0.715
 6  12    0.647  5.481  -15 -31 -13   38.46  0.08   21.902 287.57  0.814
 6  13    1.895  4.306  -13 -31 -15   50.66  0.05   18.800 283.28  0.896
 6  14    3.045  2.864  -12 -30 -16   62.85  0.01   14.368 278.02  0.956
 6  15    4.021  1.258  -10 -30 -16   75.04 -0.02    8.942 272.33  0.991
 6  16    4.759 -0.400   -9 -30 -16   87.23 -0.06    3.018  83.32  1.000
 6  17    5.211 -2.003   -8 -30 -16   99.42 -0.09  357.117  79.85  0.984
 6  18    5.350 -3.460   -7 -30 -15  111.62 -0.12  351.659  75.16  0.945
 6  19    5.171 -4.702   -6 -30 -14  123.81 -0.15  346.909  71.36  0.887
 6  20    4.687 -5.681   -6 -31 -13  136.01 -0.18  342.989  68.58  0.815
 6  21    3.931 -6.371   -6 -31 -11  148.22 -0.20  339.943  66.81  0.732
 6  22    2.952 -6.760   -7 -32  -9  160.43 -0.22  337.781  66.00  0.642
 6  23    1.809 -6.848   -7 -32  -7  172.64 -0.24  336.514  66.09  0.548
 6  24    0.569 -6.641   -8 -33  -5  184.87 -0.26  336.165  67.06  0.453
 6  25   -0.696 -6.152   -8 -34  -3  197.10 -0.28  336.778  68.87  0.360
 6  26   -1.915 -5.395   -9 -34  -1  209.33 -0.30  338.398  71.52  0.271
 6  27   -3.019 -4.394   -9 -35   0  221.57 -0.31  341.059  74.95  0.190
 6  28   -3.945 -3.180   -9 -35   1  233.81 -0.33  344.745  79.02  0.118
 6  29   -4.639 -1.792   -9 -35   1  246.06 -0.35  349.350  83.37  0.061
 6  30   -5.061 -0.288   -9 -35   1  258.31 -0.37  354.654  86.90  0.021
 7   1   -5.187  1.262   -9 -35   0  270.57 -0.39    0.327  79.70  0.002
 7   2   -5.012  2.776   -8 -35  -1  282.82 -0.42    5.982 292.68  0.005
 7   3   -4.552  4.159   -7 -34  -3  295.07 -0.44   11.254 291.01  0.033
 7   4   -3.843  5.319   -7 -34  -5  307.32 -0.46   15.846 293.00  0.084
 7   5   -2.937  6.173   -6 -33  -7  319.57 -0.49   19.539 294.67  0.158
 7   6   -1.898  6.657   -5 -32  -9  331.81 -0.52   22.171 295.42  0.250
 7   7   -0.791  6.732   -4 -32 -11  344.04 -0.55   23.607 295.06  0.356
 7   8    0.320  6.391   -3 -31 -12  356.27 -0.58   23.733 293.54  0.470
 7   9    1.381  5.657   -2 -30 -14    8.49 -0.61   22.462 290.86  0.585
 7  10    2.349  4.581   -1 -30 -15   20.70 -0.64   19.777 287.13  0.695
 7  11    3.192  3.236    1 -30 -16   32.91 -0.68   15.775 282.58  0.794
 7  12    3.884  1.711    2 -30 -17   45.11 -0.71   10.718 277.67  0.877
 7  13    4.404  0.103    4 -30 -17   57.31 -0.75    5.012 273.25  0.940
 7  14    4.732 -1.489    5 -30 -17   69.50 -0.78  359.137 271.54  0.981
 7  15    4.849 -2.974    6 -30 -16   81.70 -0.81  353.532 295.53  0.999
 7  16    4.740 -4.275    6 -30 -15   93.89 -0.84  348.514  57.02  0.993
 7  17    4.395 -5.333    6 -31 -14  106.08 -0.87  344.268  62.64  0.967
 7  18    3.814 -6.112    6 -31 -13  118.28 -0.89  340.882  62.87  0.922
 7  19    3.009 -6.590    6 -32 -11  130.48 -0.91  338.387  62.79  0.861
 7  20    2.007 -6.763    6 -32  -9  142.68 -0.93  336.801  63.16  0.788
 7  21    0.851 -6.637    5 -33  -7  154.89 -0.95  336.141  64.19  0.705
 7  22   -0.404 -6.227    5 -33  -5  167.10 -0.96  336.435  65.95  0.615
 7  23   -1.690 -5.551    4 -34  -4  179.32 -0.97  337.715  68.46  0.521
 7  24   -2.931 -4.633    4 -34  -2  191.54 -0.98  340.010  71.70  0.426
 7  25   -4.045 -3.502    4 -34  -1  203.77 -1.00  343.319  75.63  0.332
 7  26   -4.952 -2.192    3 -34  -1  216.01 -1.01  347.576  80.07  0.243
 7  27   -5.576 -0.750    4 -34  -1  228.25 -1.02  352.623  84.70  0.161
 7  28   -5.856  0.767    4 -34  -1  240.49 -1.03  358.189  88.89  0.092
 7  29   -5.749  2.281    4 -34  -2  252.74 -1.04    3.923  91.22  0.040
 7  30   -5.246  3.705    5 -33  -4  264.99 -1.06    9.440  85.21  0.009
 7  31   -4.372  4.940    6 -33  -5  277.24 -1.07   14.395 337.76  0.002
 8   1   -3.196  5.887    6 -32  -7  289.49 -1.09   18.506 304.33  0.022
 8   2   -1.817  6.468    7 -31  -9  301.74 -1.11   21.557 300.49  0.068
 8   3   -0.355  6.630    8 -31 -11  313.98 -1.13   23.383 298.68  0.139
 8   4    1.070  6.362   10 -30 -13  326.22 -1.15   23.857 296.58  0.230
 8   5    2.358  5.689   11 -29 -15  338.45 -1.17   22.899 293.64  0.336
 8   6    3.439  4.669   12 -29 -16  350.68 -1.19   20.507 289.79  0.448
 8   7    4.279  3.381   14 -29 -17    2.90 -1.22   16.788 285.14  0.562
 8   8    4.870  1.913   15 -29 -18   15.11 -1.24   11.987 279.97  0.670
 8   9    5.225  0.360   16 -29 -18   27.31 -1.27    6.477 274.74  0.769
 8  10    5.364 -1.189   17 -29 -18   39.51 -1.29    0.700 270.06  0.853
 8  11    5.309 -2.650   18 -30 -17   51.71 -1.32  355.075 266.74  0.919
 8  12    5.071 -3.953   18 -30 -16   63.90 -1.34  349.929 266.44  0.966
 8  13    4.659 -5.036   19 -30 -15   76.08 -1.37  345.474 276.83  0.992
 8  14    4.074 -5.857   19 -31 -14   88.27 -1.38  341.827   9.54  0.998
 8  15    3.316 -6.388   18 -31 -12  100.46 -1.40  339.047  49.67  0.984
 8  16    2.389 -6.618   18 -32 -11  112.65 -1.41  337.168  56.48  0.951
 8  17    1.306 -6.550   17 -33  -9  124.84 -1.42  336.214  59.69  0.902
 8  18    0.095 -6.196   16 -33  -7  137.03 -1.43  336.211  62.42  0.839
 8  19   -1.204 -5.578   15 -33  -6  149.23 -1.44  337.184  65.40  0.765
 8  20   -2.532 -4.721   15 -34  -4  161.43 -1.44  339.153  68.87  0.680
 8  21   -3.819 -3.657   14 -34  -3  173.64 -1.44  342.111  72.92  0.589
 8  22   -4.982 -2.420   14 -34  -3  185.85 -1.44  346.007  77.49  0.493
 8  23   -5.930 -1.052   13 -34  -3  198.07 -1.44  350.717  82.42  0.395
 8  24   -6.573  0.398   13 -34  -3  210.29 -1.44  356.032  87.43  0.299
 8  25   -6.829  1.868   14 -34  -4  222.52 -1.44    1.657  92.09  0.208
 8  26   -6.634  3.282   14 -33  -5  234.75 -1.44    7.250  95.75  0.128
 8  27   -5.959  4.551   15 -32  -6  246.99 -1.45   12.462  97.24  0.063
 8  28   -4.822  5.574   15 -32  -8  259.23 -1.45   16.980  92.71  0.020
 8  29   -3.299  6.257   16 -31 -10  271.47 -1.45   20.534  41.36  0.002
 8  30   -1.518  6.527   17 -30 -13  283.72 -1.46   22.897 315.01  0.013
 8  31    0.355  6.350   18 -29 -15  295.95 -1.46   23.884 303.33  0.053
 9   1    2.153  5.738   20 -28 -16  308.19 -1.47   23.369 297.84  0.120
 9   2    3.728  4.748   21 -28 -18  320.42 -1.48   21.320 292.93  0.207
 9   3    4.986  3.468   23 -27 -19  332.64 -1.49   17.842 287.66  0.309
 9   4    5.881  2.003   24 -27 -19  344.86 -1.50   13.190 282.00  0.419
 9   5    6.413  0.453   25 -27 -20  357.07 -1.51    7.757 276.21  0.530
 9   6    6.614 -1.087   26 -28 -19    9.27 -1.52    1.997 270.72  0.637
 9   7    6.528 -2.537   27 -28 -19   21.47 -1.54  356.335 265.94  0.735
 9   8    6.205 -3.829   27 -29 -18   33.66 -1.55  351.099 262.28  0.821
 9   9    5.686 -4.910   27 -29 -17   45.84 -1.56  346.506 260.17  0.891
 9  10    5.004 -5.739   27 -30 -16   58.02 -1.57  342.677 260.44  0.945
 9  11    4.178 -6.289   26 -30 -14   70.20 -1.58  339.682 265.86  0.980
 9  12    3.223 -6.545   26 -31 -12   82.38 -1.58  337.561 295.89  0.997
 9  13    2.146 -6.505   25 -32 -11   94.55 -1.59  336.350  30.27  0.995
 9  14    0.959 -6.178   23 -32  -9  106.73 -1.59  336.082  52.21  0.975
 9  15   -0.319 -5.586   22 -33  -8  118.90 -1.58  336.787  59.88  0.938
 9  16   -1.659 -4.754   21 -33  -6  131.08 -1.57  338.482  65.18  0.886
 9  17   -3.016 -3.719   20 -34  -5  143.27 -1.57  341.159  70.10  0.820
 9  18   -4.330 -2.516   19 -34  -5  155.45 -1.56  344.764  75.15  0.742
 9  19   -5.528 -1.190   19 -34  -4  167.64 -1.54  349.184  80.42  0.654
 9  20   -6.523  0.213   18 -34  -5  179.84 -1.53  354.231  85.80  0.558
 9  21   -7.224  1.638   18 -34  -5  192.04 -1.52  359.653  91.04  0.458
 9  22   -7.541  3.021   18 -33  -6  204.24 -1.51    5.154  95.82  0.356
 9  23   -7.395  4.287   18 -33  -8  216.46 -1.49   10.427  99.75  0.257
 9  24   -6.738  5.350   18 -32  -9  228.67 -1.48   15.177 102.36  0.166
 9  25   -5.567  6.118   18 -31 -11  240.90 -1.47   19.135 102.90  0.090
 9  26   -3.939  6.505   19 -30 -14  253.12 -1.46   22.045  99.27  0.034
 9  27   -1.979  6.451   20 -28 -16  265.35 -1.45   23.669  76.83  0.005
 9  28    0.139  5.939   21 -27 -18  277.58 -1.44   23.801 323.82  0.006
 9  29    2.218  5.004   23 -26 -19  289.80 -1.43   22.319 300.81  0.037
 9  30    4.078  3.728   24 -26 -20  302.03 -1.42   19.244 291.94  0.096
10   1    5.587  2.226   26 -25 -21  314.24 -1.42   14.799 284.82  0.177
10   2    6.673  0.619   27 -25 -22  326.45 -1.41    9.388 278.12  0.274
10   3    7.320 -0.981   28 -25 -22  338.66 -1.41    3.524 271.83  0.379
10   4    7.554 -2.480   29 -26 -21  350.86 -1.41  357.694 266.22  0.487
10   5    7.425 -3.809   30 -26 -20    3.05 -1.41  352.273 261.55  0.591
10   6    6.995 -4.915   30 -27 -19   15.23 -1.40  347.493 257.99  0.689
10   7    6.323 -5.763   29 -27 -18   27.41 -1.40  343.479 255.64  0.777
10   8    5.462 -6.330   29 -28 -16   39.58 -1.40  340.291 254.64  0.853
10   9    4.456 -6.603   28 -29 -15   51.75 -1.39  337.963 255.28  0.914
10  10    3.337 -6.581   26 -30 -13   63.91 -1.39  336.527 258.45  0.959
10  11    2.131 -6.271   25 -30 -11   76.08 -1.37  336.020 268.14  0.988
10  12    0.857 -5.690   24 -31 -10   88.24 -1.36  336.478 324.63  0.999
10  13   -0.464 -4.865   22 -32  -8  100.40 -1.35  337.929  48.71  0.992
10  14   -1.805 -3.830   21 -32  -7  112.55 -1.33  340.372  64.04  0.967
10  15   -3.132 -2.625   19 -33  -7  124.72 -1.31  343.760  71.99  0.926
10  16   -4.401 -1.298   18 -33  -6  136.88 -1.29  347.980  78.47  0.869
10  17   -5.554  0.103   17 -33  -6  149.05 -1.26  352.850  84.50  0.797
10  18   -6.521  1.520   16 -33  -7  161.22 -1.24  358.121  90.21  0.713
10  19   -7.226  2.895   16 -33  -8  173.39 -1.21    3.515  95.47  0.619
10  20   -7.588  4.160   15 -32  -9  185.57 -1.19    8.749 100.08  0.517
10  21   -7.534  5.245   15 -31 -11  197.76 -1.16   13.562 103.79  0.411
10  22   -7.011  6.069   15 -30 -12  209.95 -1.14   17.719 106.38  0.305
10  23   -5.997  6.557   15 -29 -14  222.15 -1.11   20.993 107.59  0.206
10  24   -4.525  6.639   16 -28 -16  234.36 -1.09   23.157 107.01  0.119
10  25   -2.685  6.274   16 -27 -18  246.57 -1.07   23.975 103.73  0.053
10  26   -0.619  5.462   18 -26 -20  258.78 -1.04   23.243  93.16  0.012
10  27    1.491  4.256   19 -25 -22  270.99 -1.02   20.854 343.33  0.001
10  28    3.465  2.754   20 -24 -23  283.20 -1.00   16.888 292.57  0.021
10  29    5.149  1.086   22 -23 -23  295.41 -0.98   11.671 281.58  0.069
10  30    6.437 -0.615   23 -23 -23  307.61 -0.97    5.725 273.70  0.141
10  31    7.280 -2.231   24 -23 -23  319.81 -0.95  359.630 267.06  0.229
11   1    7.673 -3.669   25 -23 -23  332.00 -0.93  353.870 261.52  0.327
11   2    7.649 -4.867   25 -24 -22  344.19 -0.92  348.756 257.14  0.430
11   3    7.262 -5.787   25 -24 -20  356.37 -0.90  344.443 253.91  0.532
11   4    6.574 -6.409   25 -25 -19    8.54 -0.89  340.993 251.81  0.630
11   5    5.650 -6.726   24 -26 -17   20.71 -0.87  338.428 250.78  0.721
11   6    4.552 -6.740   22 -26 -15   32.87 -0.86  336.761 250.83  0.803
11   7    3.335 -6.462   21 -27 -13   45.02 -0.84  336.016 251.99  0.872
11   8    2.045 -5.907   19 -28 -12   57.18 -0.82  336.227 254.48  0.928
11   9    0.722 -5.101   18 -29 -10   69.32 -0.80  337.426 258.98  0.969
11  10   -0.599 -4.073   16 -29  -9   81.47 -0.77  339.630 269.30  0.993
11  11   -1.885 -2.864   15 -30  -8   93.61 -0.74  342.809  22.00  0.999
11  12   -3.106 -1.521   13 -30  -8  105.76 -0.72  346.869  73.36  0.988
11  13   -4.227 -0.098   12 -30  -8  117.90 -0.69  351.635  83.12  0.958
11  14   -5.208  1.347   10 -31  -8  130.05 -0.66  356.857  89.94  0.910
11  15   -6.005  2.750    9 -30  -9  142.19 -0.62    2.241  95.74  0.845
11  16   -6.568  4.044    8 -30 -10  154.35 -0.59    7.496 100.74  0.766
11  17   -6.847  5.161    8 -30 -12  166.51 -0.56   12.362 104.86  0.673
11  18   -6.792  6.033    7 -29 -13  178.67 -0.53   16.621 108.01  0.570
11  19   -6.368  6.594    7 -28 -15  190.84 -0.49   20.084 110.06  0.461
11  20   -5.557  6.786    7 -27 -17  203.01 -0.46   22.565 110.92  0.351
11  21   -4.375  6.565    7 -26 -19  215.19 -0.43   23.869 110.46  0.245
11  22   -2.874  5.916    8 -25 -20  227.38 -0.40   23.792 108.56  0.151
11  23   -1.145  4.859    9 -24 -22  239.57 -0.37   22.165 105.01  0.075
11  24    0.686  3.458   10 -23 -23  251.77 -0.34   18.932  99.22  0.024
