 2455547.5 203.35  60.85  98.19 327.06 270.79
 2455548.5 193.55 218.57 248.28 117.43   1.59
 2455549.5 183.74  16.30  38.38 267.79  92.40
 2455550.5 173.94 174.02 188.47  58.14 183.20
 2455551.5 164.13 331.73 338.55 208.50 274.01
 2455552.5 154.33 129.45 128.64 358.85   4.82
 2455553.5 144.52 287.16 278.72 149.20  95.64
 2455554.5 134.71  84.87  68.80 299.54 186.45
 2455555.5 124.90 242.57 218.88  89.89 277.27
 2455556.5 115.08  40.27   8.95 240.23   8.09
 2455557.5 105.27 197.97 159.02  30.56  98.90
 2455558.5  95.45 355.67 309.09 180.90 189.73
 2455559.5  85.63 153.37  99.16 331.23 280.55
 2455560.5  75.81 311.06 249.22 121.56  11.37
 2455561.5  65.99 108.75  39.28 271.89 102.20
 2455562.5  56.16 266.44 189.34  62.22 193.03
 2455563.5  46.34  64.13 339.40 212.54 283.86
 2455564.5  36.51 221.81 129.45   2.86  14.69
 2455565.5  26.68  19.50 279.51 153.18 105.52
 2455566.5  16.84 177.18  69.56 303.50 196.36
 2455567.5   7.01 334.85 219.61  93.82 287.19
 2455568.5 357.17 132.53   9.65 244.13  18.03
 2455569.5 347.33 290.20 159.70  34.44 108.87
 2455570.5 337.49  87.88 309.74 184.75 199.71
 2455571.5 327.64 245.55  99.78 335.06 290.55
 2455572.5 317.80  43.22 249.82 125.36  21.40
 2455573.5 307.95 200.88  39.86 275.67 112.24
 2455574.5 298.10 358.55 189.89  65.97 203.09
 2455575.5 288.24 156.21 339.93 216.27 293.94
 2455576.5 278.39 313.87 129.96   6.57  24.79
 2455577.5 268.53 111.53 279.99 156.87 115.64
 2455578.5 258.67 269.19  70.02 307.16 206.49
 2455579.5 248.81  66.85 220.05  97.46 297.34
 2455580.5 238.94 224.51  10.08 247.75  28.20
 2455581.5 229.07  22.16 160.10  38.05 119.06
 2455582.5 219.20 179.82 310.13 188.34 209.92
 2455583.5 209.33 337.47 100.15 338.63 300.77
 2455584.5 199.46 135.12 250.17 128.91  31.64
 2455585.5 189.58 292.77  40.19 279.20 122.50
 2455586.5 179.70  90.42 190.21  69.49 213.36
 2455587.5 169.81 248.06 340.23 219.77 304.23
 2455588.5 159.93  45.71 130.25  10.06  35.09
 2455589.5 150.04 203.36 280.26 160.34 125.96
 2455590.5 140.15   1.00  70.28 310.62 216.83
 2455591.5 130.26 158.65 220.29 100.90 307.70
 2455592.5 120.36 316.29  10.31 251.18  38.57
 2455593.5 110.46 113.93 160.32  41.46 129.44
 2455594.5 100.56 271.57 310.33 191.74 220.31
 2455595.5  90.66  69.21 100.34 342.02 311.19
 2455596.5  80.75 226.85 250.35 132.29  42.06
 2455597.5  70.84  24.49  40.36 282.57 132.94
 2455598.5  60.93 182.13 190.37  72.84 223.81
 2455599.5  51.01 339.76 340.38 223.12 314.69
 2455600.5  41.10 137.40 130.38  13.39  45.57
 2455601.5  31.18 295.04 280.39 163.67 136.45
 2455602.5  21.26  92.67  70.40 313.94 227.33
 2455603.5  11.33 250.31 220.40 104.21 318.21
 2455604.5   1.41  47.95  10.41 254.48  49.09
 2455605.5 351.48 205.58 160.41  44.76 139.97
 2455606.5 341.55   3.21 310.42 195.03 230.86
 2455607.5 331.62 160.85 100.42 345.30 321.74
 2455608.5 321.68 318.48 250.43 135.57  52.62
 2455609.5 311.74 116.12  40.43 285.84 143.51
 2455610.5 301.80 273.75 190.44  76.11 234.39
 2455611.5 291.86  71.38 340.44 226.38 325.28
 2455612.5 281.92 229.02 130.44  16.65  56.17
 2455613.5 271.97  26.65 280.45 166.92 147.05
 2455614.5 262.02 184.28  70.45 317.19 237.94
 2455615.5 252.07 341.91 220.45 107.46 328.83
 2455616.5 242.12 139.55  10.46 257.73  59.72
 2455617.5 232.17 297.18 160.46  48.00 150.60
 2455618.5 222.21  94.81 310.46 198.27 241.49
 2455619.5 212.25 252.45 100.47 348.54 332.38
 2455620.5 202.29  50.08 250.47 138.81  63.27
 2455621.5 192.33 207.71  40.47 289.08 154.16
 2455622.5 182.37   5.34 190.48  79.35 245.05
 2455623.5 172.41 162.98 340.48 229.62 335.93
 2455624.5 162.44 320.61 130.48  19.89  66.82
 2455625.5 152.47 118.25 280.49 170.16 157.71
 2455626.5 142.51 275.88  70.49 320.43 248.60
 2455627.5 132.54  73.51 220.50 110.70 339.49
 2455628.5 122.57 231.15  10.50 260.98  70.37
 2455629.5 112.59  28.78 160.51  51.25 161.26
 2455630.5 102.62 186.42 310.51 201.52 252.15
 2455631.5  92.65 344.06 100.52 351.79 343.04
 2455632.5  82.67 141.69 250.53 142.07  73.92
 2455633.5  72.70 299.33  40.53 292.34 164.81
 2455634.5  62.72  96.97 190.54  82.61 255.69
 2455635.5  52.75 254.60 340.55 232.89 346.58
 2455636.5  42.77  52.24 130.56  23.16  77.46
 2455637.5  32.80 209.88 280.57 173.44 168.35
 2455638.5  22.82   7.52  70.58 323.72 259.23
 2455639.5  12.84 165.16 220.59 113.99 350.11
 2455640.5   2.87 322.80  10.60 264.27  80.99
 2455641.5 352.89 120.45 160.61  54.55 171.88
 2455642.5 342.91 278.09 310.62 204.83 262.76
 2455643.5 332.93  75.73 100.64 355.11 353.63
 2455644.5 322.96 233.37 250.65 145.39  84.51
 2455645.5 312.98  31.02  40.67 295.67 175.39
 2455646.5 303.01 188.66 190.68  85.95 266.27
 2455647.5 293.03 346.31 340.70 236.24 357.14
 2455648.5 283.06 143.96 130.71  26.52  88.02
 2455649.5 273.08 301.61 280.73 176.81 178.89
 2455650.5 263.11  99.25  70.75 327.09 269.76
 2455651.5 253.14 256.90 220.77 117.38   0.63
 2455652.5 243.16  54.55  10.79 267.66  91.50
 2455653.5 233.19 212.21 160.81  57.95 182.37
 2455654.5 223.22   9.86 310.83 208.24 273.23
 2455655.5 213.26 167.51 100.86 358.53   4.10
 2455656.5 203.29 325.17 250.88 148.82  94.96
 2455657.5 193.32 122.82  40.91 299.11 185.83
 2455658.5 183.36 280.48 190.93  89.41 276.69
 2455659.5 173.40  78.13 340.96 239.70   7.55
 2455660.5 163.44 235.79 130.99  30.00  98.40
 2455661.5 153.48  33.45 281.02 180.29 189.26
 2455662.5 143.52 191.11  71.05 330.59 280.11
 2455663.5 133.57 348.78 221.08 120.89  10.97
 2455664.5 123.61 146.44  11.12 271.19 101.82
 2455665.5 113.66 304.10 161.15  61.49 192.67
 2455666.5 103.71 101.77 311.18 211.79 283.52
 2455667.5  93.77 259.43 101.22   2.09  14.36
 2455668.5  83.82  57.10 251.26 152.40 105.21
 2455669.5  73.88 214.77  41.30 302.70 196.05
 2455670.5  63.94  12.44 191.34  93.01 286.89
 2455671.5  54.00 170.11 341.38 243.32  17.73
 2455672.5  44.06 327.79 131.42  33.63 108.56
 2455673.5  34.13 125.46 281.47 183.94 199.40
 2455674.5  24.20 283.14  71.51 334.25 290.23
 2455675.5  14.27  80.81 221.56 124.56  21.06
 2455676.5   4.35 238.49  11.61 274.88 111.89
 2455677.5 354.42  36.17 161.66  65.19 202.72
 2455678.5 344.50 193.85 311.71 215.51 293.54
 2455679.5 334.58 351.53 101.76   5.83  24.36
 2455680.5 324.67 149.22 251.81 156.15 115.18
 2455681.5 314.76 306.90  41.87 306.47 206.00
