1	1	1	1	0	0	0	0	65.	1.0294652767679064
19	-1.922708609510178	3.037418245308291
-0.4730162371855234	0.5572796684141378	-1.191069864375528e-6	-8.96834836071368e-6
-0.5830314470386757	-0.1364307948007304	-0.00011905709800980003	2.3592447640846156e-6
103.61351263990349	15.000065988289771	1.5834432218747105e-6	-2.220753993117618e-8
0.3752690565061209	-0.00008624378067938135	-8.55131653282946e-8
0.9269159267489655	0.00003491643412471121	2.9935574056744644e-8
0.5345236030960894	-0.00006653318572668866	-0.000012359968196405086
-0.011802727993975129	-0.00006620171329998422	-0.000012298387389617573
0.004598874362749147	0.004575961946475809	0.2618005712208565	-0.00009314461479925843
2.4553892150260406e6	-161	-13.911494129317816	-11	-39.042251194476236
2.4553894147535153e6	-75	-32.02871239476394	-36	-47.37027223474868
2.3531228916980023e6	999.	999.	999.	999.
2.3531228916980023e6	999.	999.	999.	999.
2.4553892617050246e6	-170	-59.56194026416597	-26	-51.6441648640285
2.455389368066688e6	-70	-56.091444255617944	-50	-51.63965155814395
2.455389260544607e6	-170	-51.85874531869615	-26	-18.054620124414456
2.4553893692490156e6	-70	-46.5999810512929	-50	-21.316823211038667
2.455389262877635e6	-171	-6.747284708252437	-27	-26.356138500780233
2.455389366872621e6	-71	-7.33979511073926	-51	-22.817563578244204
2.4553893270336073e6	-116	-20.73993913547355	-22	-28.005468748770426
2.455389314953135e6	-121	-52.661882729987894	-19	-45.10885151298531
