 2460309.5  -0.156564227   0.889108825   0.385644490  -0.017277668  -0.002446571  -0.001060152
 2460310.5  -0.173818503   0.886523951   0.384524443  -0.017230012  -0.002723085  -0.001179906
 2460311.5  -0.191022505   0.883662849   0.383284755  -0.017177114  -0.002999014  -0.001299428
 2460312.5  -0.208170972   0.880526142   0.381925675  -0.017118938  -0.003274282  -0.001418687
 2460313.5  -0.225258609   0.877114533   0.380447479  -0.017055449  -0.003548806  -0.001537652
 2460314.5  -0.242280087   0.873428806   0.378850480  -0.016986612  -0.003822502  -0.001656287
 2460315.5  -0.259230038   0.869469836   0.377135027  -0.016912389  -0.004095277  -0.001774555
 2460316.5  -0.276103056   0.865238592   0.375301506  -0.016832737  -0.004367032  -0.001892415
 2460317.5  -0.292893688   0.860736149   0.373350350  -0.016747610  -0.004637655  -0.002009816
 2460318.5  -0.309596434   0.855963703   0.371282046  -0.016656960  -0.004907016  -0.002126701
 2460319.5  -0.326205753   0.850922590   0.369097143  -0.016560749  -0.005174960  -0.002243000
 2460320.5  -0.342716073   0.845614312   0.366796269  -0.016458960  -0.005441313  -0.002358628
 2460321.5  -0.359121818   0.840040558   0.364380143  -0.016351608  -0.005705880  -0.002473489
 2460322.5  -0.375417453   0.834203214   0.361849579  -0.016238753  -0.005968461  -0.002587486
 2460323.5  -0.391597526   0.828104360   0.359205490  -0.016120504  -0.006228870  -0.002700524
 2460324.5  -0.407656712   0.821746253   0.356448878  -0.015997007  -0.006486945  -0.002812522
 2460325.5  -0.423589846   0.815131289   0.353580814  -0.015868428  -0.006742566  -0.002923419
 2460326.5  -0.439391931   0.808261967   0.350602421  -0.015734938  -0.006995649  -0.003033174
 2460327.5  -0.455058138   0.801140854   0.347514854  -0.015596696  -0.007246143  -0.003141765
 2460328.5  -0.470583787   0.793770554   0.344319283  -0.015453843  -0.007494019  -0.003249181
 2460329.5  -0.485964327   0.786153693   0.341016884  -0.015306497  -0.007739264  -0.003355421
 2460330.5  -0.501195315   0.778292905   0.337608832  -0.015154753  -0.007981871  -0.003460488
 2460331.5  -0.516272392   0.770190832   0.334096298  -0.014998688  -0.008221834  -0.003564387
 2460332.5  -0.531191270   0.761850119   0.330480446  -0.014838362  -0.008459149  -0.003667122
 2460333.5  -0.545947711   0.753273419   0.326762440  -0.014673820  -0.008693807  -0.003768697
 2460334.5  -0.560537516   0.744463397   0.322943439  -0.014505094  -0.008925791  -0.003869113
 2460335.5  -0.574956513   0.735422735   0.319024602  -0.014332208  -0.009155081  -0.003968367
 2460336.5  -0.589200550   0.726154143   0.315007095  -0.014155176  -0.009381646  -0.004066451
