2460484.5500000  19.116838519455 -27.585911412058 376396.26330
2460484.5506944  19.117553199607 -27.584768691092 376393.96462
2460484.5513889  19.118267873190 -27.583625131633 376391.66627
2460484.5520833  19.118982540209 -27.582480733691 376389.36827
2460484.5527778  19.119697214155 -27.581335472861 376387.07061
2460484.5534722  19.120411867987 -27.580189398063 376384.77330
2460484.5541667  19.121126515220 -27.579042484874 376382.47632
2460484.5548611  19.121841155834 -27.577894733334 376380.17968
2460484.5555556  19.122555789818 -27.576746143474 376377.88339
2460484.5562500  19.123270430660 -27.575596690819 376375.58743
2460484.5569444  19.123985051349 -27.574446424399 376373.29182
2460484.5576389  19.124699665372 -27.573295319758 376370.99655
2460484.5583333  19.125414272711 -27.572143376928 376368.70162
2460484.5590278  19.126128873370 -27.570990595926 376366.40703
2460484.5597222  19.126843467328 -27.569836976790 376364.11279
2460484.5604167  19.127558068071 -27.568682494958 376361.81888
2460484.5611111  19.128272648594 -27.567527199633 376359.52532
2460484.5618056  19.128987222384 -27.566371066276 376357.23209
2460484.5625000  19.129701789419 -27.565214094919 376354.93921
2460484.5631944  19.130416349703 -27.564056285575 376352.64668
2460484.5638889  19.131130916718 -27.562897613604 376350.35448
2460484.5645833  19.131845463445 -27.561738128400 376348.06262
2460484.5652778  19.132560003386 -27.560577805301 376345.77111
2460484.5659722  19.133274536522 -27.559416644352 376343.47994
2460484.5666667  19.133989062844 -27.558254645588 376341.18911
2460484.5673611  19.134703595826 -27.557091784292 376338.89862
2460484.5680556  19.135418108480 -27.555928109970 376336.60848
2460484.5687500  19.136132614283 -27.554763597924 376334.31868
2460484.5694444  19.136847113217 -27.553598248200 376332.02922
2460484.5701389  19.137561605285 -27.552432060807 376329.74010
2460484.5708333  19.138276103960 -27.551265010955 376327.45132
2460484.5715278  19.138990582237 -27.550097148332 376325.16289
2460484.5722222  19.139705053613 -27.548928448136 376322.87479
2460484.5729167  19.140419518070 -27.547758910408 376320.58704
2460484.5736111  19.141133975587 -27.546588535195 376318.29964
2460484.5743056  19.141848426169 -27.545417322500 376316.01257
2460484.5750000  19.142562883284 -27.544245247454 376313.72585
2460484.5756944  19.143277319937 -27.543072359920 376311.43947
