 2460303.5   1.198731081912   0.063528852833   1.157697188336   0.442365475909 60.336 0.016574655508 0.004514728203 23.0651 10.5979
 2460304.5   1.427204272897   0.075561574310   1.409218601092   0.480067699948 60.864 0.016430863517 0.004475564347 99.0000 11.5350
 2460305.5   1.652191078195   0.083500541561   1.662807938810   0.491125843867 61.411 0.016284540589 0.004435711064  0.0034 12.4663
 2460306.5   1.873417133778   0.087140908164   1.911345386085   0.475888176718 61.955 0.016141514941 0.004396755761  0.9201 13.3615
 2460307.5   2.090765698264   0.086525966601   2.148778264593   0.436993034085 62.466 0.016009278906 0.004360739106  1.7887 14.2004
 2460308.5   2.304369456161   0.081900741100   2.371889957800   0.378520697292 62.910 0.015896304631 0.004329968652  2.5963 14.9771
 2460309.5   2.514665473954   0.073653514290   2.580559439732   0.304958174202 63.249 0.015811229051 0.004306796845  3.3439 15.6983
 2460310.5   2.722409635668   0.062259892658   2.776987266415   0.220462490641 63.446 0.015762077309 0.004293409505  4.0422 16.3777
 2460311.5   2.928656728955   0.048241085210   2.964738679137   0.128565841354 63.472 0.015755602777 0.004291646051  4.7073 17.0331
 2460312.5   3.134715603528   0.032142798077   3.148074048769   0.032224881521 63.307 0.015796730344 0.004302847869  5.3577 17.6837
 2460313.5   3.342086254715   0.014536036738   3.331625051533  -0.065926390198 62.943 0.015888030913 0.004327715163  6.0135 18.3500
 2460314.5   3.552379768650  -0.003962840380   3.520288735722  -0.163211774445 62.389 0.016029143144 0.004366149462  6.6958 19.0537
 2460315.5   3.767215687693  -0.022658828821   3.719155081978  -0.256482103684 61.670 0.016216098315 0.004417069736  7.4265 19.8168
 2460316.5   3.988087495458  -0.040741902707   3.933232840522  -0.341667040788 60.828 0.016440601642 0.004478216670  8.2270 20.6590
 2460317.5   4.216189235047  -0.057263641573   4.166663935082  -0.413436674321 59.921 0.016689480799 0.004546002492  9.1136 21.5907
 2460318.5   4.452209139189  -0.071149521370   4.421165921954  -0.465265142604 59.018 0.016944702594 0.004615515553 10.0885 22.6033
 2460319.5   4.696122303125  -0.081271593249   4.694010408168  -0.490327665158 58.195 0.017184481940 0.004680822402 11.1303 23.6628
 2460320.5   4.947048109983  -0.086594704385   4.977085945427  -0.483403502809 57.521 0.017385876590 0.004735674516 12.1943 99.0000
 2460321.5   5.203257255130  -0.086377690987   5.259025854818  -0.443021127458 57.052 0.017528708753 0.004774576366 13.2294  0.7182
 2460322.5   5.462386465005  -0.080368567048   5.529853113196  -0.372326114733 56.822 0.017599790714 0.004793936256 14.2018  1.7246
 2460323.5   5.721835499217  -0.068910776398   5.784573130931  -0.277998732384 56.835 0.017595816482 0.004792853834 15.1037  2.6612
 2460324.5   5.979224249180  -0.052906111799   6.023470413279  -0.168205245562 57.069 0.017523584774 0.004773180798 15.9472  3.5315
 2460325.5   6.232751738981  -0.033649059014   6.250294266765  -0.050930921673 57.483 0.017397458349 0.004738828934 16.7542  4.3538
 2460326.5   0.198169391580  -0.012606013286   0.187132461294   0.066795152752 58.023 0.017235274367 0.004694656312 17.5489  5.1516
 2460327.5   0.441478338042   0.008780238423   0.405863931500   0.178973987105 58.639 0.017054371030 0.004645385129 18.3537  5.9488
 2460328.5   0.679641877522   0.029217446054   0.628247076275   0.280378367453 59.284 0.016868889377 0.004594866841 19.1864  6.7658
 2460329.5   0.913106344234   0.047622585549   0.857966530003   0.366275883714 59.924 0.016688660339 0.004545779029 20.0566  7.6167
 2460330.5   1.142416106021   0.063136409497   1.096641046833   0.432367260836 60.538 0.016519379686 0.004499673033 20.9614  8.5054
 2460331.5   1.368069327590   0.075119613680   1.343055886805   0.475080613721 61.114 0.016363563282 0.004457234111 21.8841  9.4221
 2460332.5   1.590440541001   0.083146348344   1.593009611983   0.492177512534 61.648 0.016221822132 0.004418628708 22.7981 10.3440
 2460333.5   1.809766994200   0.086999226445   1.840365869713   0.483355424544 62.137 0.016094125315 0.004383848427 23.6767 11.2433
 2460334.5   2.026186923659   0.086662311397   2.079105629871   0.450405658522 62.578 0.015980837511 0.004352992616 99.0000 12.0966
 2460335.5   2.239812082040   0.082306390327   2.305236530440   0.396747562513 62.961 0.015883410584 0.004326456737  0.5020 12.8926
 2460336.5   2.450814229006   0.074263294763   2.517553821953   0.326603379642 63.275 0.015804686930 0.004305014984  1.2691 13.6324
 2460337.5   2.659506531935   0.062990779042   2.717274302828   0.244242010005 63.499 0.015748841049 0.004289804375  1.9841 14.3258
 2460338.5   2.866405891327   0.049033793675   2.907217209644   0.153535366429 63.612 0.015721035801 0.004282231121  2.6595 14.9874
 2460339.5   3.072269156549   0.032989962959   3.091091170570   0.057834121202 63.588 0.015726888329 0.004283825162  3.3117 15.6345
 2460340.5   3.278101975523   0.015486280953   3.273075627237  -0.039931895386 63.407 0.015771823817 0.004296064138  3.9585 16.2858
 2460341.5   3.485141948393  -0.002828716637   3.457647339734  -0.137015694801 63.053 0.015860353104 0.004320176635  4.6191 16.9610
 2460342.5   3.694816617295  -0.021276619112   3.649515301716  -0.230527436329 62.521 0.015995262688 0.004356921555  5.3140 17.6807
 2460343.5   3.908672925410  -0.039127808171   3.853487223358  -0.317053291511 61.820 0.016176676750 0.004406332645  6.0637 18.4653
 2460344.5   4.128269795182  -0.055574720843   4.074032590274  -0.392280033266 60.975 0.016400967111 0.004467421611  6.8873 19.3308
 2460345.5   4.355022839239  -0.069713065579   4.314268791891  -0.450785851063 60.028 0.016659578623 0.004537858218  7.7961 20.2820
