2459063.5750000  19.690908864680 -22.433900839900      33.1193614354
2459063.5756944  19.690907750127 -22.433904515816      33.1193653882
2459063.5763889  19.690906635579 -22.433908191717      33.1193693412
2459063.5770833  19.690905521036 -22.433911867603      33.1193732943
2459063.5777778  19.690904406498 -22.433915543473      33.1193772476
2459063.5784722  19.690903291964 -22.433919219328      33.1193812010
2459063.5791667  19.690902177436 -22.433922895167      33.1193851545
2459063.5798611  19.690901062912 -22.433926570990      33.1193891082
2459063.5805556  19.690899948392 -22.433930246798      33.1193930620
2459063.5812500  19.690898833878 -22.433933922590      33.1193970159
2459063.5819444  19.690897719368 -22.433937598367      33.1194009700
2459063.5826389  19.690896604863 -22.433941274128      33.1194049242
2459063.5833333  19.690895490363 -22.433944949874      33.1194088785
2459063.5840278  19.690894375868 -22.433948625604      33.1194128330
2459063.5847222  19.690893261377 -22.433952301319      33.1194167876
2459063.5854167  19.690892146892 -22.433955977018      33.1194207423
2459063.5861111  19.690891032411 -22.433959652702      33.1194246972
2459063.5868056  19.690889917934 -22.433963328370      33.1194286522
2459063.5875000  19.690888803463 -22.433967004023      33.1194326073
2459063.5881944  19.690887688996 -22.433970679660      33.1194365626
2459063.5888889  19.690886574534 -22.433974355281      33.1194405180
2459063.5895833  19.690885460077 -22.433978030887      33.1194444735
2459063.5902778  19.690884345625 -22.433981706478      33.1194484292
2459063.5909722  19.690883231177 -22.433985382053      33.1194523850
2459063.5916667  19.690882116734 -22.433989057612      33.1194563410
2459063.5923611  19.690881002296 -22.433992733156      33.1194602970
2459063.5930556  19.690879887863 -22.433996408684      33.1194642533
2459063.5937500  19.690878773435 -22.434000084197      33.1194682096
2459063.5944444  19.690877659011 -22.434003759694      33.1194721661
2459063.5951389  19.690876544592 -22.434007435176      33.1194761227
2459063.5958333  19.690875430178 -22.434011110642      33.1194800794
2459063.5965278  19.690874315768 -22.434014786092      33.1194840363
2459063.5972222  19.690873201364 -22.434018461527      33.1194879933
2459063.5979167  19.690872086964 -22.434022136947      33.1194919505
2459063.5986111  19.690870972569 -22.434025812351      33.1194959078
2459063.5993056  19.690869858179 -22.434029487739      33.1194998652
2459063.6000000  19.690868743793 -22.434033163112      33.1195038228
2459063.6006944  19.690867629412 -22.434036838469      33.1195077804
2459063.6013889  19.690866515036 -22.434040513811      33.1195117383
2459063.6020833  19.690865400665 -22.434044189137      33.1195156962
2459063.6027778  19.690864286299 -22.434047864447      33.1195196543
