2458461.5562500  18.629594656340 -22.637098755162      10.9689460790
2458461.5569444  18.629600295368 -22.637094664814      10.9689503430
2458461.5576389  18.629605934412 -22.637090574402      10.9689546069
2458461.5583333  18.629611573472 -22.637086483925      10.9689588706
2458461.5590278  18.629617212548 -22.637082393386      10.9689631342
2458461.5597222  18.629622851639 -22.637078302782      10.9689673977
2458461.5604167  18.629628490746 -22.637074212114      10.9689716611
2458461.5611111  18.629634129869 -22.637070121382      10.9689759243
2458461.5618056  18.629639769008 -22.637066030587      10.9689801874
2458461.5625000  18.629645408162 -22.637061939727      10.9689844505
2458461.5631944  18.629651047332 -22.637057848804      10.9689887134
2458461.5638889  18.629656686520 -22.637053757816      10.9689929761
2458461.5645833  18.629662325721 -22.637049666765      10.9689972388
2458461.5652778  18.629667964939 -22.637045575650      10.9690015014
2458461.5659722  18.629673604173 -22.637041484471      10.9690057638
2458461.5666667  18.629679243422 -22.637037393228      10.9690100261
2458461.5673611  18.629684882687 -22.637033301921      10.9690142883
2458461.5680556  18.629690521969 -22.637029210550      10.9690185503
2458461.5687500  18.629696161266 -22.637025119115      10.9690228123
2458461.5694444  18.629701800579 -22.637021027616      10.9690270741
2458461.5701389  18.629707439907 -22.637016936054      10.9690313358
2458461.5708333  18.629713079252 -22.637012844427      10.9690355974
2458461.5715278  18.629718718612 -22.637008752737      10.9690398589
2458461.5722222  18.629724357988 -22.637004660982      10.9690441203
2458461.5729167  18.629729997380 -22.637000569164      10.9690483815
2458461.5736111  18.629735636788 -22.636996477281      10.9690526427
2458461.5743056  18.629741276211 -22.636992385335      10.9690569037
2458461.5750000  18.629746915651 -22.636988293325      10.9690611646
2458461.5756944  18.629752555105 -22.636984201251      10.9690654253
2458461.5763889  18.629758194576 -22.636980109113      10.9690696860
2458461.5770833  18.629763834063 -22.636976016912      10.9690739465
2458461.5777778  18.629769473566 -22.636971924646      10.9690782069
2458461.5784722  18.629775113084 -22.636967832316      10.9690824672
2458461.5791667  18.629780752618 -22.636963739922      10.9690867274
2458461.5798611  18.629786392168 -22.636959647465      10.9690909875
2458461.5805556  18.629792031734 -22.636955554943      10.9690952474
2458461.5812500  18.629797671315 -22.636951462358      10.9690995072
2458461.5819444  18.629803310913 -22.636947369709      10.9691037669
2458461.5826389  18.629808950527 -22.636943276995      10.9691080265
2458461.5833333  18.629814590155 -22.636939184218      10.9691122860
2458461.5840278  18.629820229800 -22.636935091377      10.9691165453
2458461.5847222  18.629825869460 -22.636930998472      10.9691208046
2458461.5854167  18.629831509137 -22.636926905503      10.9691250637
2458461.5861111  18.629837148830 -22.636922812470      10.9691293227
2458461.5868056  18.629842788538 -22.636918719373      10.9691335815
2458461.5875000  18.629848428261 -22.636914626213      10.9691378403
2458461.5881944  18.629854068001 -22.636910532988      10.9691420989
2458461.5888889  18.629859707756 -22.636906439700      10.9691463575
2458461.5895833  18.629865347527 -22.636902346347      10.9691506159
2458461.5902778  18.629870987315 -22.636898252931      10.9691548742
2458461.5909722  18.629876627117 -22.636894159450      10.9691591323
2458461.5916667  18.629882266936 -22.636890065906      10.9691633904
2458461.5923611  18.629887906770 -22.636885972298      10.9691676483
2458461.5930556  18.629893546620 -22.636881878626      10.9691719061
2458461.5937500  18.629899186487 -22.636877784890      10.9691761638
2458461.5944444  18.629904826368 -22.636873691090      10.9691804214
2458461.5951389  18.629910466266 -22.636869597226      10.9691846788
2458461.5958333  18.629916106179 -22.636865503299      10.9691889362
2458461.5965278  18.629921746108 -22.636861409307      10.9691931934
2458461.5972222  18.629927386054 -22.636857315251      10.9691974505
2458461.5979167  18.629933026014 -22.636853221132      10.9692017075
2458461.5986111  18.629938665991 -22.636849126948      10.9692059644
2458461.5993056  18.629944305983 -22.636845032701      10.9692102211
2458461.6000000  18.629949945991 -22.636840938390      10.9692144777
2458461.6006944  18.629955586015 -22.636836844014      10.9692187342
2458461.6013889  18.629961226055 -22.636832749575      10.9692229906
2458461.6020833  18.629966866110 -22.636828655072      10.9692272469
2458461.6027778  18.629972506181 -22.636824560505      10.9692315031
2458461.6034722  18.629978146268 -22.636820465875      10.9692357591
2458461.6041667  18.629983786372 -22.636816371180      10.9692400150
2458461.6048611  18.629989426490 -22.636812276421      10.9692442708
2458461.6055556  18.629995066624 -22.636808181598      10.9692485265
2458461.6062500  18.630000706774 -22.636804086712      10.9692527821
2458461.6069444  18.630006346940 -22.636799991761      10.9692570375
2458461.6076389  18.630011987123 -22.636795896747      10.9692612928
2458461.6083333  18.630017627320 -22.636791801668      10.9692655480
2458461.6090278  18.630023267533 -22.636787706526      10.9692698031
2458461.6097222  18.630028907762 -22.636783611320      10.9692740581
2458461.6104167  18.630034548008 -22.636779516050      10.9692783130
2458461.6111111  18.630040188268 -22.636775420716      10.9692825677
2458461.6118056  18.630045828544 -22.636771325318      10.9692868223
2458461.6125000  18.630051468836 -22.636767229856      10.9692910768
2458461.6131944  18.630057109145 -22.636763134330      10.9692953312
2458461.6138889  18.630062749469 -22.636759038741      10.9692995854
2458461.6145833  18.630068389808 -22.636754943087      10.9693038396
