2458438.5368056  22.076984928341 -14.445653374888 403109.70265
2458438.5375000  22.077531872275 -14.443382432198 403108.46202
2458438.5381944  22.078078808531 -14.441111191094 403107.22079
2458438.5388889  22.078625737124 -14.438839651571 403105.97894
2458438.5395833  22.079172658050 -14.436567813690 403104.73647
2458438.5402778  22.079719572585 -14.434295678967 403103.49340
2458438.5409722  22.080266478187 -14.432023244478 403102.24971
2458438.5416667  22.080813376130 -14.429750511747 403101.00540
2458438.5423611  22.081360266417 -14.427477480808 403099.76048
2458438.5430556  22.081907149042 -14.425204151732 403098.51495
2458438.5437500  22.082454024022 -14.422930524505 403097.26881
2458438.5444444  22.083000891351 -14.420656599191 403096.02205
2458438.5451389  22.083547751028 -14.418382375850 403094.77468
2458438.5458333  22.084094603065 -14.416107854475 403093.52670
2458438.5465278  22.084641448750 -14.413833036527 403092.27810
2458438.5472222  22.085188285499 -14.411557919265 403091.02889
2458438.5479167  22.085735114617 -14.409282504087 403089.77907
2458438.5486111  22.086281936098 -14.407006791053 403088.52863
2458438.5493056  22.086828749941 -14.404730780226 403087.27758
2458438.5500000  22.087375556158 -14.402454471596 403086.02592
2458438.5506944  22.087922354747 -14.400177865230 403084.77364
2458438.5513889  22.088469145704 -14.397900961188 403083.52075
2458438.5520833  22.089015929043 -14.395623759458 403082.26725
2458438.5527778  22.089562704760 -14.393346260104 403081.01313
2458438.5534722  22.090109474164 -14.391068464495 403079.75841
2458438.5541667  22.090656234642 -14.388790370030 403078.50306
2458438.5548611  22.091202987510 -14.386511978036 403077.24711
2458438.5555556  22.091749732768 -14.384233288572 403075.99054
2458438.5562500  22.092296470409 -14.381954301704 403074.73336
2458438.5569444  22.092843200450 -14.379675017420 403073.47557
2458438.5576389  22.093389922885 -14.377395435786 403072.21717
2458438.5583333  22.093936637712 -14.375115556861 403070.95815
2458438.5590278  22.094483344945 -14.372835380638 403069.69852
2458438.5597222  22.095030044581 -14.370554907182 403068.43828
2458438.5604167  22.095576737936 -14.368274137810 403067.17742
2458438.5611111  22.096123422384 -14.365993069990 403065.91595
2458438.5618056  22.096670099243 -14.363711705051 403064.65387
2458438.5625000  22.097216768507 -14.361430043055 403063.39118
2458438.5631944  22.097763430191 -14.359148083992 403062.12787
2458438.5638889  22.098310084292 -14.356865827927 403060.86396
2458438.5645833  22.098856730812 -14.354583274900 403059.59942
2458438.5652778  22.099403369747 -14.352300424967 403058.33428
2458438.5659722  22.099950001112 -14.350017278125 403057.06853
2458438.5666667  22.100496626238 -14.347733835637 403055.80216
2458438.5673611  22.101043242454 -14.345450095151 403054.53518
2458438.5680556  22.101589851106 -14.343166057874 403053.26759
2458438.5687500  22.102136452192 -14.340881723866 403051.99938
2458438.5694444  22.102683045707 -14.338597093185 403050.73057
2458438.5701389  22.103229631667 -14.336312165831 403049.46114
2458438.5708333  22.103776210067 -14.334026941858 403048.19110
2458438.5715278  22.104322780904 -14.331741421331 403046.92044
2458438.5722222  22.104869344192 -14.329455604243 403045.64918
2458438.5729167  22.105415899928 -14.327169490656 403044.37730
2458438.5736111  22.105962449463 -14.324883081738 403043.10481
2458438.5743056  22.106508990098 -14.322596375288 403041.83171
2458438.5750000  22.107055523193 -14.320309372426 403040.55800
2458438.5756944  22.107602048745 -14.318022073222 403039.28367
2458438.5763889  22.108148566751 -14.315734477736 403038.00873
2458438.5770833  22.108695077225 -14.313446585960 403036.73319
2458438.5777778  22.109241580163 -14.311158397954 403035.45702
2458438.5784722  22.109788075563 -14.308869913781 403034.18025
2458438.5791667  22.110334563437 -14.306581133438 403032.90287
2458438.5798611  22.110881045146 -14.304292058049 403031.62487
2458438.5805556  22.111427517962 -14.302002685535 403030.34626
2458438.5812500  22.111973983260 -14.299713016963 403029.06705
2458438.5819444  22.112520441037 -14.297423052395 403027.78721
2458438.5826389  22.113066891290 -14.295132791897 403026.50677
2458438.5833333  22.113613334032 -14.292842235454 403025.22572
2458438.5840278  22.114159769260 -14.290551383131 403023.94405
2458438.5847222  22.114706196977 -14.288260234968 403022.66177
2458438.5854167  22.115252617178 -14.285968791028 403021.37889
2458438.5861111  22.115799029879 -14.283677051302 403020.09539
2458438.5868056  22.116345436454 -14.281385016849 403018.81127
2458438.5875000  22.116891834144 -14.279092685730 403017.52655
2458438.5881944  22.117438224341 -14.276800058939 403016.24122
2458438.5888889  22.117984607040 -14.274507136539 403014.95527
2458438.5895833  22.118530982239 -14.272213918597 403013.66871
2458438.5902778  22.119077349952 -14.269920405100 403012.38155
2458438.5909722  22.119623710175 -14.267626596109 403011.09377
2458438.5916667  22.120170062904 -14.265332491689 403009.80538
2458438.5923611  22.120716408154 -14.263038091832 403008.51637
2458438.5930556  22.121262747314 -14.260743397540 403007.22676
2458438.5937500  22.121809077597 -14.258448406988 403005.93654
2458438.5944444  22.122355400408 -14.256153121112 403004.64570
2458438.5951389  22.122901715744 -14.253857539979 403003.35426
2458438.5958333  22.123448023607 -14.251561663628 403002.06220
2458438.5965278  22.123994323994 -14.249265492118 403000.76953
2458438.5972222  22.124540616918 -14.246969025441 402999.47625
2458438.5979167  22.125086902377 -14.244672263659 402998.18236
2458438.5986111  22.125633180367 -14.242375206839 402996.88786
2458438.5993056  22.126179452306 -14.240077855842 402995.59275
2458438.6000000  22.126725715384 -14.237780208978 402994.29703
2458438.6006944  22.127271971000 -14.235482267185 402993.00070
2458438.6013889  22.127818219167 -14.233184030458 402991.70375
2458438.6020833  22.128364459884 -14.230885498863 402990.40620
2458438.6027778  22.128910693147 -14.228586672456 402989.10803
2458438.6034722  22.129456918969 -14.226287551235 402987.80926
2458438.6041667  22.130003137347 -14.223988135255 402986.50987
2458438.6048611  22.130549348283 -14.221688424564 402985.20987
2458438.6055556  22.131095551775 -14.219388419218 402983.90927
2458438.6062500  22.131641749255 -14.217088120015 402982.60805
2458438.6069444  22.132187937884 -14.214787525399 402981.30622
2458438.6076389  22.132734119074 -14.212486636246 402980.00378
2458438.6083333  22.133280292841 -14.210185452550 402978.70073
2458438.6090278  22.133826459181 -14.207883974368 402977.39707
2458438.6097222  22.134372618091 -14.205582201763 402976.09280
2458438.6104167  22.134918769585 -14.203280134733 402974.78792
2458438.6111111  22.135464913659 -14.200977773332 402973.48243
2458438.6118056  22.136011050310 -14.198675117629 402972.17633
2458438.6125000  22.136557180985 -14.196372168358 402970.86962
2458438.6131944  22.137103302816 -14.194068924085 402969.56230
2458438.6138889  22.137649417232 -14.191765385621 402968.25437
2458438.6145833  22.138195524246 -14.189461552965 402966.94582
2458438.6152778  22.138741623855 -14.187157426172 402965.63667
2458438.6159722  22.139287716061 -14.184853005284 402964.32691
2458438.6166667  22.139833800862 -14.182548290363 402963.01654
2458438.6173611  22.140379878270 -14.180243281402 402961.70556
2458438.6180556  22.140925948284 -14.177937978461 402960.39397
2458438.6187500  22.141472012345 -14.175632382288 402959.08177
2458438.6194444  22.142018067577 -14.173326491500 402957.76895
2458438.6201389  22.142564115420 -14.171020306847 402956.45553
2458438.6208333  22.143110155873 -14.168713828396 402955.14150
2458438.6215278  22.143656188947 -14.166407056135 402953.82686
2458438.6222222  22.144202214642 -14.164099990127 402952.51161
2458438.6229167  22.144748232953 -14.161792630440 402951.19575
2458438.6236111  22.145294243893 -14.159484977059 402949.87928
2458438.6243056  22.145840247460 -14.157177030047 402948.56220
2458438.6250000  22.146386245111 -14.154868790091 402947.24451
2458438.6256944  22.146932233941 -14.152560255930 402945.92621
2458438.6263889  22.147478215404 -14.150251428258 402944.60730
2458438.6270833  22.148024189504 -14.147942307108 402943.28779
2458438.6277778  22.148570156237 -14.145632892548 402941.96766
2458438.6284722  22.149116115618 -14.143323184567 402940.64692
2458438.6291667  22.149662067642 -14.141013183229 402939.32558
2458438.6298611  22.150208012307 -14.138702888596 402938.00362
2458438.6305556  22.150753949626 -14.136392300658 402936.68106
2458438.6312500  22.151299881070 -14.134081420040 402935.35788
2458438.6319444  22.151845803690 -14.131770245674 402934.03410
2458438.6326389  22.152391718972 -14.129458778121 402932.70971
2458438.6333333  22.152937626912 -14.127147017444 402931.38470
2458438.6340278  22.153483527507 -14.124834963705 402930.05909
2458438.6347222  22.154029420772 -14.122522616895 402928.73287
2458438.6354167  22.154575306702 -14.120209977075 402927.40604
2458438.6361111  22.155121185301 -14.117897044287 402926.07861
2458438.6368056  22.155667056566 -14.115583818591 402924.75056
2458438.6375000  22.156212921995 -14.113270300478 402923.42190
2458438.6381944  22.156758778616 -14.110956489006 402922.09264
2458438.6388889  22.157304627909 -14.108642384746 402920.76276
2458438.6395833  22.157850469888 -14.106327987685 402919.43228
2458438.6402778  22.158396304550 -14.104013297884 402918.10119
2458438.6409722  22.158942131892 -14.101698315411 402916.76949
2458438.6416667  22.159487951928 -14.099383040258 402915.43718
2458438.6423611  22.160033764655 -14.097067472484 402914.10426
2458438.6430556  22.160579570068 -14.094751612153 402912.77073
2458438.6437500  22.161125368183 -14.092435459255 402911.43660
2458438.6444444  22.161671160497 -14.090119014280 402910.10185
2458438.6451389  22.162216944006 -14.087802276431 402908.76650
2458438.6458333  22.162762720224 -14.085485246132 402907.43054
2458438.6465278  22.163308489146 -14.083167923445 402906.09397
2458438.6472222  22.163854250776 -14.080850308410 402904.75679
2458438.6479167  22.164400005111 -14.078532401089 402903.41900
2458438.6486111  22.164945752165 -14.076214201475 402902.08060
2458438.6493056  22.165491491933 -14.073895709628 402900.74160
