2458462.4784722  19.435643662307 -22.031682356626      34.5281088084
2458462.4791667  19.435645138522 -22.031680385227      34.5281155924
2458462.4798611  19.435646614745 -22.031678413808      34.5281223762
2458462.4805556  19.435648090977 -22.031676442371      34.5281291598
2458462.4812500  19.435649567218 -22.031674470915      34.5281359434
2458462.4819444  19.435651043466 -22.031672499440      34.5281427268
2458462.4826389  19.435652519723 -22.031670527946      34.5281495102
2458462.4833333  19.435653995989 -22.031668556434      34.5281562934
2458462.4840278  19.435655472264 -22.031666584902      34.5281630764
2458462.4847222  19.435656948546 -22.031664613352      34.5281698594
2458462.4854167  19.435658424838 -22.031662641783      34.5281766422
2458462.4861111  19.435659901138 -22.031660670195      34.5281834249
2458462.4868056  19.435661377446 -22.031658698589      34.5281902075
2458462.4875000  19.435662853763 -22.031656726963      34.5281969900
2458462.4881944  19.435664330088 -22.031654755319      34.5282037724
2458462.4888889  19.435665806422 -22.031652783656      34.5282105546
2458462.4895833  19.435667282764 -22.031650811974      34.5282173367
2458462.4902778  19.435668759115 -22.031648840273      34.5282241187
2458462.4909722  19.435670235474 -22.031646868553      34.5282309005
2458462.4916667  19.435671711842 -22.031644896815      34.5282376823
2458462.4923611  19.435673188218 -22.031642925058      34.5282444639
2458462.4930556  19.435674664603 -22.031640953282      34.5282512454
2458462.4937500  19.435676140996 -22.031638981487      34.5282580268
2458462.4944444  19.435677617398 -22.031637009673      34.5282648081
2458462.4951389  19.435679093808 -22.031635037840      34.5282715892
2458462.4958333  19.435680570227 -22.031633065989      34.5282783702
2458462.4965278  19.435682046655 -22.031631094119      34.5282851511
2458462.4972222  19.435683523090 -22.031629122229      34.5282919319
2458462.4979167  19.435684999535 -22.031627150322      34.5282987126
2458462.4986111  19.435686475987 -22.031625178395      34.5283054931
2458462.4993056  19.435687952449 -22.031623206449      34.5283122735
2458462.5000000  19.435689428919 -22.031621234485      34.5283190538
2458462.5006944  19.435690905397 -22.031619262502      34.5283258340
2458462.5013889  19.435692381883 -22.031617290500      34.5283326140
2458462.5020833  19.435693858379 -22.031615318479      34.5283393939
2458462.5027778  19.435695334882 -22.031613346439      34.5283461738
2458462.5034722  19.435696811395 -22.031611374381      34.5283529534
2458462.5041667  19.435698287915 -22.031609402304      34.5283597330
2458462.5048611  19.435699764445 -22.031607430207      34.5283665124
2458462.5055556  19.435701240982 -22.031605458093      34.5283732918
2458462.5062500  19.435702717529 -22.031603485959      34.5283800710
2458462.5069444  19.435704194083 -22.031601513806      34.5283868501
2458462.5076389  19.435705670647 -22.031599541635      34.5283936290
2458462.5083333  19.435707147218 -22.031597569445      34.5284004079
2458462.5090278  19.435708623799 -22.031595597236      34.5284071866
2458462.5097222  19.435710100387 -22.031593625007      34.5284139652
2458462.5104167  19.435711576984 -22.031591652761      34.5284207436
2458462.5111111  19.435713053590 -22.031589680495      34.5284275220
2458462.5118056  19.435714530204 -22.031587708211      34.5284343002
