 -3    0 29   0 43   0 54   1  3   1 11   1 18   1 30   1 41   1 51   2  2   2 13   2 25   2 32   2 41   2 41   2 45   2 49   2 53   2 57   3  2   3  8   3 14   3 21   3 29   3 37   3 48   4  0   4 14
 -2    1  2   1 20   1 34   1 46   1 56   2  5   2 20   2 33   2 46   2 59   3 12   3 28   3 37   3 47   3 47   3 52   3 57   4  2   4  8   4 15   4 22   4 30   4 38   4 48   5  0   5 13   5 29   5 49
 -1    1 45   2  6   2 22   2 36   2 47   2 58   3 15   3 30   3 45   3 59   4 14   4 32   4 42   4 54   4 54   5  0   5  5   5 11   5 18   5 25   5 33   5 42   5 53   6  4   6 18   6 34   6 53   7 18
  0    2 40   3  2   3 20   3 34   3 46   3 57   4 15   4 31   4 46   5  1   5 17   5 36   5 46   5 59   5 59   6  4   6 10   6 17   6 23   6 31   6 40   6 49   6 59   7 12   7 26   7 42   8  3   8 29
  1    3 48   4  9   4 26   4 40   4 52   5  2   5 19   5 35   5 49   6  3   6 19   6 36   6 47   6 58   6 58   7  3   7  9   7 15   7 22   7 29   7 37   7 45   7 55   8  6   8 19   8 34   8 53   9 15
  2    5  6   5 24   5 39   5 51   6  1   6 10   6 25   6 39   6 51   7  4   7 17   7 32   7 41   7 51   7 51   7 56   8  0   8  6   8 11   8 17   8 24   8 31   8 39   8 48   8 59   9 11   9 25   9 43
  3    6 30   6 44   6 55   7  4   7 12   7 19   7 31   7 41   7 51   8  1   8 11   8 23   8 30   8 38   8 38   8 41   8 45   8 49   8 53   8 57   9  2   9  8   9 14   9 21   9 28   9 37   9 47   9 59
  4    7 55   8  4   8 11   8 17   8 22   8 27   8 34   8 41   8 48   8 54   9  1   9  9   9 13   9 18   9 18   9 21   9 23   9 25   9 28   9 31   9 34   9 38   9 42   9 46   9 51   9 56  10  3  10 10
  5    9 18   9 22   9 25   9 27   9 30   9 32   9 35   9 38   9 41   9 44   9 47   9 51   9 53   9 55   9 55   9 56   9 57   9 58  10  0  10  1  10  2  10  4  10  6  10  8  10 10  10 12  10 15  10 18
  6   10 38  10 37  10 36  10 36  10 35  10 34  10 34  10 33  10 32  10 32  10 31  10 30  10 30  10 29  10 29  10 29  10 29  10 29  10 28  10 28  10 28  10 28  10 27  10 27  10 27  10 26  10 26  10 25
  7   11 55  11 50  11 45  11 41  11 38  11 35  11 30  11 26  11 21  11 17  11 13  11  8  11  6  11  3  11  3  11  1  11  0  10 58  10 57  10 55  10 53  10 51  10 48  10 46  10 43  10 40  10 36  10 32
  8   13 10  12 59  12 51  12 44  12 39  12 33  12 25  12 17  12 10  12  3  11 55  11 47  11 42  11 36  11 36  11 34  11 31  11 28  11 25  11 22  11 19  11 15  11 10  11  6  11  0  10 54  10 48  10 40
  9   14 21  14  6  13 55  13 46  13 37  13 30  13 18  13  8  12 58  12 48  12 37  12 25  12 19  12 11  12 11  12  7  12  4  12  0  11 56  11 51  11 46  11 41  11 35  11 28  11 20  11 11  11  1  10 49
 10   15 28  15 10  14 56  14 44  14 34  14 26  14 11  13 58  13 46  13 34  13 21  13  6  12 58  12 48  12 48  12 44  12 39  12 34  12 29  12 23  12 17  12 10  12  2  11 54  11 44  11 32  11 19  11  2
 11   16 31  16 10  15 54  15 41  15 29  15 19  15  2  14 48  14 34  14 20  14  6  13 49  13 39  13 28  13 28  13 23  13 18  13 12  13  6  13  0  12 52  12 44  12 35  12 25  12 13  11 59  11 42  11 22
 12   17 27  17  5  16 48  16 33  16 21  16 11  15 53  15 37  15 22  15  8  14 52  14 34  14 24  14 12  14 12  14  7  14  1  13 55  13 48  13 41  13 33  13 24  13 14  13  3  12 50  12 34  12 15  11 51
 13   18 16  17 54  17 36  17 22  17 10  16 59  16 41  16 26  16 11  15 56  15 40  15 22  15 12  15  0  15  0  14 54  14 48  14 42  14 35  14 28  14 20  14 11  14  1  13 49  13 35  13 19  12 59  12 34
 14   18 58  18 37  18 20  18  7  17 55  17 45  17 28  17 13  16 59  16 44  16 29  16 12  16  2  15 50  15 50  15 45  15 40  15 34  15 27  15 20  15 12  15  4  14 54  14 43  14 30  14 15  13 56  13 33
 15   19 32  19 14  18 59  18 47  18 37  18 28  18 12  17 58  17 45  17 33  17 19  17  3  16 54  16 44  16 44  16 39  16 34  16 29  16 23  16 16  16  9  16  2  15 53  15 43  15 32  15 18  15  2  14 43
 16   20  1  19 46  19 34  19 23  19 15  19  7  18 54  18 42  18 31  18 20  18  9  17 55  17 47  17 39  17 39  17 35  17 30  17 26  17 21  17 16  17 10  17  3  16 56  16 48  16 39  16 28  16 15  16  0
 17   20 26  20 14  20  5  19 57  19 50  19 44  19 34  19 24  19 16  19  7  18 58  18 47  18 41  18 34  18 34  18 31  18 28  18 25  18 21  18 17  18 12  18  7  18  2  17 55  17 48  17 40  17 31  17 20
 18   20 47  20 39  20 33  20 28  20 23  20 19  20 12  20  5  19 59  19 54  19 47  19 40  19 36  19 31  19 31  19 29  19 27  19 24  19 22  19 19  19 16  19 12  19  9  19  4  19  0  18 54  18 48  18 41
 19   21  7  21  3  21  0  20 57  20 55  20 53  20 49  20 46  20 43  20 40  20 36  20 33  20 30  20 28  20 28  20 27  20 26  20 25  20 23  20 22  20 20  20 19  20 17  20 15  20 12  20 10  20  6  20  3
 20   21 27  21 26  21 26  21 26  21 26  21 26  21 26  21 26  21 26  21 26  21 26  21 26  21 26  21 26  21 26  21 26  21 26  21 26  21 26  21 26  21 26  21 26  21 26  21 26  21 26  21 26  21 26  21 26
 21   21 46  21 50  21 53  21 56  21 58  22  0  22  4  22  7  22 10  22 13  22 16  22 20  22 22  22 24  22 24  22 25  22 26  22 28  22 29  22 30  22 32  22 34  22 36  22 38  22 40  22 43  22 46  22 50
 22   22  7  22 15  22 22  22 27  22 32  22 36  22 43  22 49  22 55  23  1  23  8  23 15  23 19  23 24  23 24  23 26  23 29  23 31  23 34  23 37  23 40  23 44  23 47  23 52  23 57  ** **  ** **  ** **
 23   22 32  22 44  22 53  23  1  23  8  23 14  23 25  23 34  23 43  23 52  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **   0  2   0  9   0 16
 24   23  1  23 17  23 29  23 40  23 49  23 57  ** **  ** **  ** **  ** **   0  2   0 13   0 19   0 26   0 26   0 29   0 33   0 37   0 41   0 45   0 50   0 55   1  1   1  7   1 15   1 23   1 33   1 45
 25   23 37  23 57  ** **  ** **  ** **  ** **   0 11   0 23   0 34   0 46   0 58   1 12   1 20   1 30   1 30   1 34   1 38   1 43   1 48   1 54   2  0   2  7   2 15   2 24   2 34   2 46   2 59   3 16
 26   ** **  ** **   0 12   0 24   0 35   0 45   1  1   1 15   1 29   1 42   1 57   2 13   2 23   2 34   2 34   2 39   2 44   2 50   2 56   3  3   3 11   3 19   3 28   3 39   3 51   4  6   4 23   4 45
