P  68.0 2456776.7345960392  0.63623441  0.25207541  0.00069175  0.00022614  0.00004234  0.00462001  0.63623441  0.23497739  0.00973995  0.00226815  0.01669982  0.00454902 2014  4 29
P  68.0 2456954.3828843450  3.63513237 -0.20253663  0.00069268 -0.00025369  0.00004286  0.00467650 -2.64805294 -0.18420126  0.00909338 -0.00244879  0.01628533  0.00443611 2014 10 23
