 2456657.5  10.2265 -8.2795   0.409020676739   284.5477  -8.7417  0.0079
 2456658.5  10.3925 -8.2784   0.409020676060   284.6685  -8.7410  0.0079
 2456659.5  10.5458 -8.2524   0.409020795714   284.7845  -8.7154  0.0078
 2456660.5  10.6554 -8.2083   0.409021003175   284.8831  -8.6716  0.0078
 2456661.5  10.7046 -8.1585   0.409021238309   284.9576  -8.6221  0.0078
 2456662.5  10.6964 -8.1161   0.409021437946   285.0094  -8.5798  0.0077
 2456663.5  10.6492 -8.0900   0.409021558267   285.0455  -8.5538  0.0077
 2456664.5  10.5877 -8.0833   0.409021584336   285.0760  -8.5472  0.0077
 2456665.5  10.5346 -8.0939   0.409021526931   285.1097  -8.5579  0.0077
 2456666.5  10.5060 -8.1161   0.409021413161   285.1531  -8.5802  0.0077
 2456667.5  10.5095 -8.1429   0.409021276718   285.2093  -8.6073  0.0078
 2456668.5  10.5458 -8.1677   0.409021150494   285.2785  -8.6322  0.0078
 2456669.5  10.6094 -8.1847   0.409021061905   285.3586  -8.6495  0.0078
 2456670.5  10.6907 -8.1899   0.409021030206   285.4458  -8.6550  0.0078
 2456671.5  10.7781 -8.1815   0.409021065053   285.5354  -8.6468  0.0078
 2456672.5  10.8590 -8.1593   0.409021166090   285.6225  -8.6250  0.0078
 2456673.5  10.9220 -8.1256   0.409021323503   285.7026  -8.5915  0.0077
 2456674.5  10.9584 -8.0839   0.409021519534   285.7720  -8.5500  0.0077
 2456675.5  10.9632 -8.0390   0.409021730922   285.8290  -8.5053  0.0077
 2456676.5  10.9362 -7.9962   0.409021932035   285.8732  -8.4627  0.0076
 2456677.5  10.8818 -7.9606   0.409022098286   285.9066  -8.4272  0.0076
 2456678.5  10.8091 -7.9364   0.409022209502   285.9326  -8.4031  0.0076
 2456679.5  10.7307 -7.9261   0.409022253063   285.9563  -8.3929  0.0076
 2456680.5  10.6618 -7.9303   0.409022226631   285.9837  -8.3971  0.0076
 2456681.5  10.6179 -7.9468   0.409022140365   286.0211  -8.4138  0.0076
 2456682.5  10.6128 -7.9707   0.409022018209   286.0739  -8.4378  0.0076
 2456683.5  10.6544 -7.9945   0.409021897021   286.1452  -8.4618  0.0076
 2456684.5  10.7413 -8.0087   0.409021821629   286.2346  -8.4763  0.0076
 2456685.5  10.8594 -8.0049   0.409021834171   286.3364  -8.4728  0.0076
 2456686.5  10.9828 -7.9779   0.409021958645   286.4404  -8.4462  0.0076
 2456687.5  11.0797 -7.9296   0.409022186659   286.5340  -8.3982  0.0076
 2456688.5  11.1243 -7.8690   0.409022474383   286.6068  -8.3378  0.0075
 2456689.5  11.1068 -7.8094   0.409022756807   286.6549  -8.2784  0.0075
 2456690.5  11.0375 -7.7635   0.409022973377   286.6823  -8.2325  0.0075
 2456691.5  10.9402 -7.7381   0.409023089930   286.6986  -8.2073  0.0075
 2456692.5  10.8419 -7.7336   0.409023105583   286.7144  -8.2028  0.0074
 2456693.5  10.7640 -7.7448   0.409023045185   286.7382  -8.2140  0.0075
 2456694.5  10.7177 -7.7640   0.409022945862   286.7746  -8.2334  0.0075
 2456695.5  10.7054 -7.7835   0.409022845270   286.8245  -8.2530  0.0075
 2456696.5  10.7220 -7.7968   0.409022774454   286.8859  -8.2665  0.0075
 2456697.5  10.7581 -7.7996   0.409022754820   286.9551  -8.2695  0.0075
 2456698.5  10.8021 -7.7895   0.409022797529   287.0275  -8.2596  0.0075
 2456699.5  10.8420 -7.7663   0.409022903921   287.0984  -8.2366  0.0075
 2456700.5  10.8666 -7.7315   0.409023066348   287.1631  -8.2021  0.0074
 2456701.5  10.8665 -7.6883   0.409023269364   287.2181  -8.1591  0.0074
 2456702.5  10.8359 -7.6412   0.409023491423   287.2609  -8.1121  0.0074
 2456703.5  10.7730 -7.5954   0.409023707316   287.2909  -8.0664  0.0073
 2456704.5  10.6808 -7.5561   0.409023891466   287.3092  -8.0272  0.0073
 2456705.5  10.5673 -7.5280   0.409024021769   287.3190  -7.9991  0.0073
 2456706.5  10.4446 -7.5140   0.409024083464   287.3252  -7.9851  0.0073
 2456707.5  10.3276 -7.5150   0.409024072407   287.3335  -7.9861  0.0073
 2456708.5  10.2313 -7.5292   0.409023997108   287.3500  -8.0004  0.0073
 2456709.5  10.1690 -7.5523   0.409023878973   287.3800  -8.0236  0.0073
 2456710.5  10.1487 -7.5775   0.409023750410   287.4267  -8.0490  0.0073
 2456711.5  10.1708 -7.5969   0.409023650358   287.4903  -8.0686  0.0073
 2456712.5  10.2260 -7.6025   0.409023616775   287.5671  -8.0744  0.0073
 2456713.5  10.2952 -7.5890   0.409023676385   287.6495  -8.0611  0.0073
 2456714.5  10.3529 -7.5552   0.409023833800   287.7274  -8.0276  0.0073
 2456715.5  10.3731 -7.5063   0.409024064628   287.7905  -7.9789  0.0073
 2456716.5  10.3391 -7.4527   0.409024318411   287.8320  -7.9255  0.0072
 2456717.5  10.2501 -7.4069   0.409024533971   287.8516  -7.8798  0.0072
 2456718.5  10.1222 -7.3793   0.409024661664   287.8557  -7.8522  0.0072
