1	1	0	0	0	1	1	1	68.	0.9849875943930199
6	-2.2063016310113492	2.3243790039658037
0.19529867122142325	0.5282682996877698	-5.417819313476332e-6	-7.2366646482418484e-6
-0.9812442472082444	0.1221112421052742	-0.00004741579272622025	-1.6162534448731347e-6
270.65529371884975	15.002755679748693	-1.8356480310490035e-6	-1.8293404663252093e-8
0.24953549850412268	0.00021393931938848383	-6.227823473067346e-8
0.9683656514880753	-0.00005512939790347552	-9.151373495568307e-9
0.5505636803626651	0.00011821198945140252	-0.000011151538409502704
0.0041573229725931065	0.00011762314882369425	-0.000011095978272273374
0.004643352563953298	0.0046202185398715725	0.26184748124940505	0.00022092138682099573
2.4567766615430657e6	49	45.36238717498719	-51	-3.7768016176953267
2.4567768433768135e6	138	21.87373540582655	-26	-22.88058014131103
2.3544525192688936e6	999.	999.	999.	999.
2.3544525192688936e6	999.	999.	999.	999.
2.3544525192688936e6	999.	999.	999.	999.
2.3544525192688936e6	999.	999.	999.	999.
2.456776748768422e6	125	47.36787307254815	-72	-19.950507468654166
2.4567767561954404e6	135	39.69506172355295	-68	-43.71125385611123
2.3544525192688936e6	999.	999.	999.	999.
2.3544525192688936e6	999.	999.	999.	999.
2.3544525192688936e6	999.	999.	999.	999.
2.456776752359404e6	131	7.380924524207444	-70	-41.840503306769676
