2456928.5277778  15.222784828380 -15.866545981498      10.6142417960
2456928.5284722  15.222789200277 -15.866565315341      10.6142500054
2456928.5291667  15.222793572206 -15.866584649261      10.6142582147
2456928.5298611  15.222797944168 -15.866603983264      10.6142664239
2456928.5305556  15.222802316159 -15.866623317342      10.6142746331
2456928.5312500  15.222806688182 -15.866642651497      10.6142828421
2456928.5319444  15.222811060236 -15.866661985731      10.6142910511
2456928.5326389  15.222815432322 -15.866681320043      10.6142992600
2456928.5333333  15.222819804438 -15.866700654434      10.6143074688
2456928.5340278  15.222824176587 -15.866719988906      10.6143156775
2456928.5347222  15.222828548767 -15.866739323453      10.6143238861
2456928.5354167  15.222832920977 -15.866758658078      10.6143320946
2456928.5361111  15.222837293219 -15.866777992781      10.6143403031
2456928.5368056  15.222841665492 -15.866797327563      10.6143485115
2456928.5375000  15.222846037797 -15.866816662427      10.6143567197
2456928.5381944  15.222850410133 -15.866835997364      10.6143649279
2456928.5388889  15.222854782500 -15.866855332381      10.6143731360
2456928.5395833  15.222859154898 -15.866874667475      10.6143813440
2456928.5402778  15.222863527328 -15.866894002648      10.6143895519
2456928.5409722  15.222867899790 -15.866913337903      10.6143977597
2456928.5416667  15.222872272282 -15.866932673232      10.6144059675
2456928.5423611  15.222876644805 -15.866952008639      10.6144141751
2456928.5430556  15.222881017360 -15.866971344125      10.6144223827
2456928.5437500  15.222885389945 -15.866990679689      10.6144305902
2456928.5444444  15.222889762564 -15.867010015335      10.6144387976
2456928.5451389  15.222894135212 -15.867029351055      10.6144470049
2456928.5458333  15.222898507892 -15.867048686854      10.6144552121
2456928.5465278  15.222902880603 -15.867068022731      10.6144634192
2456928.5472222  15.222907253345 -15.867087358686      10.6144716263
2456928.5479167  15.222911626119 -15.867106694723      10.6144798332
2456928.5486111  15.222915998924 -15.867126030834      10.6144880401
2456928.5493056  15.222920371760 -15.867145367024      10.6144962468
2456928.5500000  15.222924744628 -15.867164703292      10.6145044535
2456928.5506944  15.222929117526 -15.867184039638      10.6145126601
2456928.5513889  15.222933490457 -15.867203376066      10.6145208666
2456928.5520833  15.222937863418 -15.867222712568      10.6145290731
2456928.5527778  15.222942236411 -15.867242049149      10.6145372794
2456928.5534722  15.222946609434 -15.867261385808      10.6145454856
2456928.5541667  15.222950982490 -15.867280722549      10.6145536918
2456928.5548611  15.222955355576 -15.867300059364      10.6145618979
2456928.5555556  15.222959728694 -15.867319396257      10.6145701039
2456928.5562500  15.222964101843 -15.867338733229      10.6145783098
2456928.5569444  15.222968475023 -15.867358070279      10.6145865156
2456928.5576389  15.222972848235 -15.867377407411      10.6145947213
2456928.5583333  15.222977221477 -15.867396744617      10.6146029269
2456928.5590278  15.222981594751 -15.867416081901      10.6146111325
2456928.5597222  15.222985968056 -15.867435419264      10.6146193379
2456928.5604167  15.222990341394 -15.867454756709      10.6146275433
2456928.5611111  15.222994714761 -15.867474094228      10.6146357486
2456928.5618056  15.222999088160 -15.867493431825      10.6146439538
2456928.5625000  15.223003461590 -15.867512769500      10.6146521589
2456928.5631944  15.223007835053 -15.867532107257      10.6146603639
2456928.5638889  15.223012208545 -15.867551445089      10.6146685688
2456928.5645833  15.223016582069 -15.867570782999      10.6146767737
2456928.5652778  15.223020955624 -15.867590120987      10.6146849784
2456928.5659722  15.223025329211 -15.867609459053      10.6146931831
2456928.5666667  15.223029702829 -15.867628797202      10.6147013877
2456928.5673611  15.223034076478 -15.867648135424      10.6147095921
2456928.5680556  15.223038450159 -15.867667473725      10.6147177965
2456928.5687500  15.223042823870 -15.867686812104      10.6147260009
2456928.5694444  15.223047197614 -15.867706150564      10.6147342051
2456928.5701389  15.223051571388 -15.867725489100      10.6147424092
2456928.5708333  15.223055945193 -15.867744827713      10.6147506133
2456928.5715278  15.223060319030 -15.867764166405      10.6147588172
2456928.5722222  15.223064692898 -15.867783505178      10.6147670211
2456928.5729167  15.223069066798 -15.867802844026      10.6147752249
2456928.5736111  15.223073440728 -15.867822182952      10.6147834286
2456928.5743056  15.223077814689 -15.867841521956      10.6147916322
2456928.5750000  15.223082188683 -15.867860861042      10.6147998357
2456928.5756944  15.223086562707 -15.867880200203      10.6148080392
2456928.5763889  15.223090936763 -15.867899539441      10.6148162425
2456928.5770833  15.223095310849 -15.867918878758      10.6148244458
2456928.5777778  15.223099684968 -15.867938218157      10.6148326489
2456928.5784722  15.223104059117 -15.867957557630      10.6148408520
2456928.5791667  15.223108433297 -15.867976897181      10.6148490550
2456928.5798611  15.223112807509 -15.867996236810      10.6148572579
2456928.5805556  15.223117181753 -15.868015576521      10.6148654608
2456928.5812500  15.223121556027 -15.868034916307      10.6148736635
2456928.5819444  15.223125930332 -15.868054256171      10.6148818661
2456928.5826389  15.223130304670 -15.868073596116      10.6148900687
2456928.5833333  15.223134679038 -15.868092936136      10.6148982712
2456928.5840278  15.223139053437 -15.868112276235      10.6149064735
2456928.5847222  15.223143427867 -15.868131616411      10.6149146758
2456928.5854167  15.223147802330 -15.868150956669      10.6149228780
2456928.5861111  15.223152176823 -15.868170297002      10.6149310802
2456928.5868056  15.223156551347 -15.868189637412      10.6149392822
2456928.5875000  15.223160925902 -15.868208977901      10.6149474841
2456928.5881944  15.223165300490 -15.868228318472      10.6149556860
2456928.5888889  15.223169675107 -15.868247659117      10.6149638877
2456928.5895833  15.223174049757 -15.868266999840      10.6149720894
2456928.5902778  15.223178424438 -15.868286340645      10.6149802910
2456928.5909722  15.223182799149 -15.868305681524      10.6149884925
2456928.5916667  15.223187173892 -15.868325022481      10.6149966939
2456928.5923611  15.223191548666 -15.868344363517      10.6150048952
2456928.5930556  15.223195923473 -15.868363704634      10.6150130965
2456928.5937500  15.223200298309 -15.868383045826      10.6150212976
2456928.5944444  15.223204673177 -15.868402387096      10.6150294987
2456928.5951389  15.223209048076 -15.868421728444      10.6150376997
2456928.5958333  15.223213423007 -15.868441069874      10.6150459006
2456928.5965278  15.223217797969 -15.868460411378      10.6150541014
2456928.5972222  15.223222172962 -15.868479752960      10.6150623021
2456928.5979167  15.223226547987 -15.868499094624      10.6150705027
2456928.5986111  15.223230923042 -15.868518436363      10.6150787032
2456928.5993056  15.223235298129 -15.868537778179      10.6150869037
2456928.6000000  15.223239673247 -15.868557120078      10.6150951040
2456928.6006944  15.223244048396 -15.868576462050      10.6151033043
2456928.6013889  15.223248423577 -15.868595804101      10.6151115045
2456928.6020833  15.223252798788 -15.868615146230      10.6151197046
2456928.6027778  15.223257174032 -15.868634488441      10.6151279046
2456928.6034722  15.223261549306 -15.868653830726      10.6151361045
2456928.6041667  15.223265924611 -15.868673173089      10.6151443043
2456928.6048611  15.223270299948 -15.868692515534      10.6151525041
2456928.6055556  15.223274675316 -15.868711858053      10.6151607037
2456928.6062500  15.223279050715 -15.868731200651      10.6151689033
2456928.6069444  15.223283426146 -15.868750543330      10.6151771028
2456928.6076389  15.223287801608 -15.868769886083      10.6151853022
2456928.6083333  15.223292177100 -15.868789228915      10.6151935015
2456928.6090278  15.223296552624 -15.868808571825      10.6152017007
2456928.6097222  15.223300928180 -15.868827914816      10.6152098998
2456928.6104167  15.223305303767 -15.868847257882      10.6152180988
2456928.6111111  15.223309679384 -15.868866601026      10.6152262978
2456928.6118056  15.223314055034 -15.868885944251      10.6152344967
2456928.6125000  15.223318430714 -15.868905287551      10.6152426954
2456928.6131944  15.223322806425 -15.868924630929      10.6152508941
2456928.6138889  15.223327182169 -15.868943974389      10.6152590927
2456928.6145833  15.223331557943 -15.868963317923      10.6152672912
2456928.6152778  15.223335933748 -15.868982661536      10.6152754897
2456928.6159722  15.223340309585 -15.869002005230      10.6152836880
2456928.6166667  15.223344685452 -15.869021348998      10.6152918862
2456928.6173611  15.223349061351 -15.869040692844      10.6153000844
2456928.6180556  15.223353437282 -15.869060036773      10.6153082825
2456928.6187500  15.223357813243 -15.869079380775      10.6153164804
