2456846.4277778  14.842154045652 -14.574982327373 380334.40499
2456846.4284722  14.842780256742 -14.576960570860 380330.07313
2456846.4291667  14.843406487835 -14.578938465395 380325.74123
2456846.4298611  14.844032745091 -14.580916032863 380321.40930
2456846.4305556  14.844659034655 -14.582893295079 380317.07735
2456846.4312500  14.845285344222 -14.584870208093 380312.74536
2456846.4319444  14.845911679955 -14.586846793783 380308.41335
2456846.4326389  14.846538048004 -14.588823073978 380304.08131
2456846.4333333  14.847164436060 -14.590799004731 380299.74924
2456846.4340278  14.847790856433 -14.592774629804 380295.41714
2456846.4347222  14.848417296819 -14.594749905281 380291.08501
2456846.4354167  14.849043763370 -14.596724852995 380286.75285
2456846.4361111  14.849670262246 -14.598699494781 380282.42067
2456846.4368056  14.850296781133 -14.600673786717 380278.08846
2456846.4375000  14.850923326189 -14.602647750633 380273.75622
2456846.4381944  14.851549903578 -14.604621408375 380269.42395
2456846.4388889  14.852176500977 -14.606594716008 380265.09166
2456846.4395833  14.852803124548 -14.608567695373 380260.75934
2456846.4402778  14.853429780462 -14.610540368312 380256.42699
2456846.4409722  14.854056456383 -14.612512690888 380252.09462
2456846.4416667  14.854683158480 -14.614484684943 380247.76221
2456846.4423611  14.855309892928 -14.616456372322 380243.42979
2456846.4430556  14.855936647382 -14.618427709080 380239.09733
2456846.4437500  14.856563434200 -14.620398739019 380234.76485
2456846.4444444  14.857190241016 -14.622369418145 380230.43235
2456846.4451389  14.857817074006 -14.624339768308 380226.09981
2456846.4458333  14.858443939376 -14.626309811423 380221.76725
2456846.4465278  14.859070824742 -14.628279503473 380217.43467
2456846.4472222  14.859697736286 -14.630248866303 380213.10206
2456846.4479167  14.860324680219 -14.632217921834 380208.76943
2456846.4486111  14.860951644144 -14.634186626046 380204.43677
2456846.4493056  14.861578634253 -14.636155000782 380200.10408
2456846.4500000  14.862205656758 -14.638123067976 380195.77137
2456846.4506944  14.862832699255 -14.640090783588 380191.43864
2456846.4513889  14.863459774142 -14.642058191444 380187.10588
2456846.4520833  14.864086869026 -14.644025247570 380182.77310
2456846.4527778  14.864713990104 -14.645991973825 380178.44029
2456846.4534722  14.865341143580 -14.647958392078 380174.10746
2456846.4541667  14.865968317052 -14.649924458342 380169.77460
2456846.4548611  14.866595516722 -14.651890194484 380165.44172
