2458200.2137014  1 Max 99.
2458222.6601701  1 Min 99.
2458324.8066076  1 Max 99.
2458349.0153576  1 Min 99.
2458439.7093577  1 Max 99.
2458459.3484827  1 Min 99.
2458120.3242326  1 Wes 23.
2458193.1250451  1 Eas 18.
2458238.2599827  1 Wes 27.
2458311.7221702  1 Eas 26.
2458357.3505764  1 Wes 18.
2458429.1390139  1 Eas 23.
2458467.9712952  1 Wes 21.
2458167.0188889  1 Sup 99.
2458210.2451076  1 Inf 99.
2458275.5845764  1 Sup 99.
2458339.5874201  1 Inf 99.
2458382.5777639  1 Sup 99.
2458449.8853576  1 Inf 99.
2458396.6774514  2 Max 99.
2458436.6329514  2 Min 99.
2458348.2199826  2 Eas 46.
2458127.7927951  2 Sup 99.
2458418.0944514  2 Inf 99.
2458298.0730139  4 Max 99.
2458358.9256389  4 Min 99.
2458326.7176701  4 Opo 99.
2458186.9043576  5 Max 99.
2458310.6589514  5 Min 99.
2458247.5271701  5 Opo 99.
2458448.7730451  5 Con 99.
2458226.5660451  6 Max 99.
2458367.9351701  6 Min 99.
2458297.0611076  6 Opo 99.
2458121.3660451  7 Min 99.
2458338.3552639  7 Max 99.
2458227.0835139  7 Con 99.
2458415.5325451  7 Opo 99.
2458289.0054826  8 Max 99.
2458447.8445139  8 Min 99.
2458182.0791076  8 Con 99.
2458369.2685451  8 Opo 99.
2458231.5910764  9 Max 99.
2458392.1472639  9 Min 99.
2458127.8977014  9 Con 99.
2458311.9195764  9 Opo 99.
2458198.3946076 16 Min 99.
2458150.0355764 16 Opo 99.
2458398.9181076 16 Con 99.
2458338.0415764 17 Con 99.
2458408.2399826 18 Max 99.
2458480.1137951 18 Min 99.
2458163.9472951 18 Con 99.
2458440.4022639 18 Opo 99.
2458246.9182014 19 Max 99.
2458332.4415139 19 Min 99.
2458289.3441389 19 Opo 99.
