2459580.1618056  16.760066297358 -22.465904314513       2.3429676217
2459580.1625000  16.760101544922 -22.465974489252       2.3429639869
2459580.1631944  16.760136792543 -22.466044662340       2.3429603521
2459580.1638889  16.760172040234 -22.466114833801       2.3429567172
2459580.1645833  16.760207287972 -22.466185003586       2.3429530823
2459580.1652778  16.760242535768 -22.466255171719       2.3429494474
2459580.1659722  16.760277783622 -22.466325338201       2.3429458125
2459580.1666667  16.760313031534 -22.466395503032       2.3429421776
2459580.1673611  16.760348279504 -22.466465666211       2.3429385426
2459580.1680556  16.760383527533 -22.466535827738       2.3429349077
2459580.1687500  16.760418775619 -22.466605987614       2.3429312727
2459580.1694444  16.760454023764 -22.466676145839       2.3429276377
2459580.1701389  16.760489271966 -22.466746302411       2.3429240027
2459580.1708333  16.760524520227 -22.466816457333       2.3429203677
2459580.1715278  16.760559768558 -22.466886610627       2.3429167327
2459580.1722222  16.760595016934 -22.466956762245       2.3429130976
2459580.1729167  16.760630265370 -22.467026912212       2.3429094625
2459580.1736111  16.760665513863 -22.467097060527       2.3429058275
2459580.1743056  16.760700762414 -22.467167207190       2.3429021924
2459580.1750000  16.760736011024 -22.467237352202       2.3428985572
2459580.1756944  16.760771259692 -22.467307495563       2.3428949221
2459580.1763889  16.760806508417 -22.467377637271       2.3428912870
2459580.1770833  16.760841757201 -22.467447777329       2.3428876518
2459580.1777778  16.760877006043 -22.467517915734       2.3428840166
2459580.1784722  16.760912254944 -22.467588052488       2.3428803814
2459580.1791667  16.760947503901 -22.467658187590       2.3428767462
2459580.1798611  16.760982752929 -22.467728321065       2.3428731110
2459580.1805556  16.761018002003 -22.467798452864       2.3428694757
2459580.1812500  16.761053251136 -22.467868583010       2.3428658405
2459580.1819444  16.761088500326 -22.467938711506       2.3428622052
2459580.1826389  16.761123749575 -22.468008838350       2.3428585699
2459580.1833333  16.761158998882 -22.468078963541       2.3428549346
2459580.1840278  16.761194248246 -22.468149087082       2.3428512993
2459580.1847222  16.761229497670 -22.468219208970       2.3428476639
2459580.1854167  16.761264747150 -22.468289329206       2.3428440286
2459580.1861111  16.761299996690 -22.468359447792       2.3428403932
2459580.1868056  16.761335246287 -22.468429564725       2.3428367578
2459580.1875000  16.761370495953 -22.468499680030       2.3428331224
2459580.1881944  16.761405745666 -22.468569793660       2.3428294870
2459580.1888889  16.761440995438 -22.468639905638       2.3428258516
2459580.1895833  16.761476245268 -22.468710015964       2.3428222161
2459580.1902778  16.761511495155 -22.468780124637       2.3428185806
2459580.1909722  16.761546745101 -22.468850231660       2.3428149452
2459580.1916667  16.761581995105 -22.468920337031       2.3428113097
