1	1	1	1	1	1	1	1	69.	0.974404878913647
9	-2.8648439868106386	3.094026321422097
-0.1516245691785414	0.5040627509010943	-0.000021735895610372812	-6.304994343394555e-6
-0.3026205589575074	-0.148153080150648	-0.000025743014493807874	1.7810581009775804e-6
-44.96914736676027	15.004543958702165	9.55815280617023e-7	-1.6043473657784845e-8
0.14026235702985373	-0.0002557977174140232	-3.593800943551574e-8
0.9901143727926047	0.00003623697298891916	-2.8617782682664876e-8
0.557954240119698	0.00011113632765247895	-0.000010469158059461733
0.0115110851729299	0.00011058249936870202	-0.000010416997751923616
0.004634023751968151	0.004610936207701788	0.26187869891084636	-0.00025835851199972347
2.4576327591037257e6	-3	-52.0288701476814	4	0.4471520279627761
2.457633000445437e6	85	23.524458855329726	-28	-35.38586259809826
2.457632856832696e6	-33	-18.85147168713857	-32	-27.690269411729247
2.4576329024762213e6	107	43.81250906288699	-64	-36.63117418634869
2.4576328049949203e6	-19	-23.05944121999751	-3	-4.360782266977701
2.4576329544563396e6	100	32.884156601402594	-35	-38.19976434760065
2.4576328040456576e6	-19	-4.472057668829592	-2	-50.85856613023094
2.4576329554399326e6	100	14.620121824466423	-35	-24.320329151037186
2.457632805946092e6	-19	-41.63946077478933	-3	-18.199343870086793
2.4576329534715605e6	100	51.08161431785334	-35	-52.42342838789668
2.4576328875337155e6	40	27.33885215781683	-12	-20.412549495881827
2.4576328797687697e6	37	46.02474695247906	-10	-41.17766269646765
