 2457377.5 1   18. E  -0.6
 2457378.5 1   18. E  -0.6
 2457379.5 1   18. E  -0.7
 2457380.5 1   19. E  -0.7
 2457381.5 1   19. E  -0.7
 2457382.5 1   19. E  -0.7
 2457383.5 1   20. E  -0.6
 2457384.5 1   20. E  -0.6
 2457385.5 1   20. E  -0.6
 2457386.5 1   20. E  -0.6
 2457387.5 1   20. E  -0.5
 2457388.5 1   19. E  -0.4
 2457389.5 1   19. E  -0.3
 2457390.5 1   18. E  -0.2
 2457391.5 1   18. E   0.0
 2457392.5 1   17. E   0.2
 2457393.5 1   16. E   0.5
 2457394.5 1   15. E   0.8
 2457395.5 1   13. E   1.3
 2457396.5 1   12. E   1.8
 2457397.5 1   10. E   2.4
 2457398.5 1    8. E   3.1
 2457399.5 1    6. E   3.8
 2457400.5 1    5. E   4.6
 2457401.5 1    3. E  99.0
 2457402.5 1    3. W  99.0
 2457403.5 1    5. W   4.7
 2457404.5 1    7. W   4.0
 2457405.5 1    9. W   3.3
 2457406.5 1   10. W   2.7
 2457407.5 1   12. W   2.2
 2457408.5 1   14. W   1.7
 2457409.5 1   16. W   1.4
 2457410.5 1   17. W   1.1
 2457411.5 1   19. W   0.8
 2457412.5 1   20. W   0.6
 2457413.5 1   21. W   0.4
 2457414.5 1   22. W   0.3
 2457415.5 1   22. W   0.2
 2457416.5 1   23. W   0.1
 2457417.5 1   24. W   0.1
 2457418.5 1   24. W   0.0
 2457419.5 1   25. W   0.0
 2457420.5 1   25. W   0.0
 2457421.5 1   25. W  -0.1
 2457422.5 1   25. W  -0.1
 2457423.5 1   25. W  -0.1
 2457424.5 1   26. W  -0.1
 2457425.5 1   26. W  -0.1
 2457426.5 1   26. W  -0.1
 2457427.5 1   25. W  -0.1
 2457428.5 1   25. W  -0.1
 2457429.5 1   25. W  -0.1
 2457430.5 1   25. W  -0.1
 2457431.5 1   25. W  -0.1
 2457432.5 1   25. W  -0.1
 2457433.5 1   24. W  -0.1
 2457434.5 1   24. W  -0.1
 2457435.5 1   24. W  -0.1
 2457436.5 1   24. W  -0.1
 2457437.5 1   23. W  -0.1
 2457438.5 1   23. W  -0.1
 2457439.5 1   22. W  -0.1
 2457440.5 1   22. W  -0.2
 2457441.5 1   22. W  -0.2
 2457442.5 1   21. W  -0.2
 2457443.5 1   21. W  -0.2
 2457444.5 1   20. W  -0.2
 2457445.5 1   20. W  -0.2
 2457446.5 1   19. W  -0.3
 2457447.5 1   19. W  -0.3
 2457448.5 1   18. W  -0.3
 2457449.5 1   18. W  -0.3
 2457450.5 1   17. W  -0.4
 2457451.5 1   16. W  -0.4
 2457452.5 1   16. W  -0.4
 2457453.5 1   15. W  -0.5
 2457454.5 1   14. W  -0.5
 2457455.5 1   14. W  -0.6
 2457456.5 1   13. W  -0.6
 2457457.5 1   12. W  -0.7
 2457458.5 1   12. W  -0.7
 2457459.5 1   11. W  -0.8
 2457460.5 1   10. W  -0.9
 2457461.5 1    9. W  -1.0
 2457462.5 1    8. W  -1.0
 2457463.5 1    8. W  -1.1
 2457464.5 1    7. W  -1.2
 2457465.5 1    6. W  -1.3
 2457466.5 1    5. W  -1.5
 2457467.5 1    4. W  -1.6
 2457468.5 1    3. W  -1.7
 2457469.5 1    2. W  -1.8
 2457470.5 1    2. W  -2.0
 2457471.5 1    1. E  -2.1
 2457472.5 1    2. E  -2.1
 2457473.5 1    2. E  -2.0
 2457474.5 1    3. E  -1.9
 2457475.5 1    4. E  -1.8
 2457476.5 1    5. E  -1.7
 2457477.5 1    6. E  -1.7
 2457478.5 1    7. E  -1.6
 2457479.5 1    9. E  -1.5
 2457480.5 1   10. E  -1.4
 2457481.5 1   11. E  -1.4
 2457482.5 1   12. E  -1.3
 2457483.5 1   13. E  -1.2
 2457484.5 1   13. E  -1.2
 2457485.5 1   14. E  -1.1
 2457486.5 1   15. E  -1.0
 2457487.5 1   16. E  -1.0
 2457488.5 1   17. E  -0.9
 2457489.5 1   17. E  -0.8
