 -3    7.614740  16.924083    4.520822  14.546414    1.950229  13.025000   23.110347  11.681262    5.622977  15.245437
 -2    7.619188  16.936080    4.556052  14.544389    1.931546  12.982898   23.047291  11.617352    5.566228  15.186648
 -1    7.623037  16.948565    4.591247  14.543090    1.912766  12.940828   22.983972  11.553323    5.509429  15.127800
  0    7.626281  16.961527    4.626386  14.542532    1.893887  12.898779   22.920391  11.489165    5.452578  15.068949
  1    7.628918  16.974952    4.661448  14.542729    1.874905  12.856744   22.856546  11.424893    5.395674  15.010071
  2    7.630943  16.988826    4.696433  14.543694    1.855818  12.814729   22.792437  11.360500    5.338717  14.951165
  3    7.632353  17.003135    4.731265  14.545441    1.836623  12.772732   22.728061  11.295984    5.281708  14.892229
  4    7.633147  17.017865    4.765952  14.547982    1.817318  12.730751   22.663418  11.231346    5.224649  14.833263
  5    7.633322  17.032999    4.800471  14.551329    1.797899  12.688787   22.598508  11.166585    5.167501  14.774269
  6    7.632877  17.048523    4.834796  14.555494    1.778362  12.646837   22.533328  11.101701    5.110312  14.715246
  7    7.631812  17.064419    4.868900  14.560485    1.758705  12.604902   22.467878  11.036693    5.053060  14.656194
  8    7.630125  17.080673    4.902768  14.566313    1.738925  12.562980   22.402158  10.971550    4.995746  14.597056
  9    7.627817  17.097266    4.936340  14.572986    1.719017  12.521070   22.336171  10.906289    4.938367  14.537912
 10    7.624887  17.114183    4.969621  14.580512    1.698978  12.479141   22.269913  10.840904    4.880921  14.478728
 11    7.621338  17.131405    5.002574  14.588898    1.678805  12.437243   22.203385  10.775393    4.823410  14.419503
 12    7.617169  17.148917    5.035170  14.598150    1.658494  12.395353   22.136588  10.709758    4.765833  14.360236
 13    7.612383  17.166701    5.067383  14.608274    1.638043  12.353470   22.069523  10.643999    4.708193  14.300928
 14    7.606981  17.184740    5.099186  14.619274    1.617448  12.311593   22.002189  10.578117    4.650443  14.241579
 15    7.600968  17.203019    5.130551  14.631153    1.596680  12.269723   21.934586  10.512111    4.592641  14.182191
 16    7.594346  17.221522    5.161453  14.643915    1.575783  12.227858   21.866721  10.445968    4.534763  14.122717
 17    7.587120  17.240234    5.191899  14.657561    1.554735  12.185998   21.798591  10.379710    4.476809  14.063219
 18    7.579296  17.259140    5.221787  14.672124    1.533532  12.144141   21.730200  10.313329    4.418777  14.003671
 19    7.570881  17.278226    5.251139  14.687533    1.512174  12.102288   21.661547  10.246825    4.360666  13.944072
 20    7.561880  17.297479    5.279931  14.703826    1.490656  12.060438   21.592636  10.180199    4.302478  13.884420
 21    7.552301  17.316885    5.308139  14.720998    1.468977  12.018553   21.523467  10.113453    4.244215  13.824715
 22    7.542153  17.336432    5.335739  14.739045    1.447133  11.976693   21.454038  10.046588    4.185878  13.764960
 23    7.531443  17.356108    5.362709  14.757964    1.425122  11.934829   21.384357   9.979591    4.127408  13.705154
 24    7.520180  17.375901    5.389026  14.777746    1.402947  11.892959   21.314424   9.912482    4.068885  13.645261
