2457517.949305555   3.119093610741  17.531386459542 1.0096916677   3.139385488949  17.575665278942 0.5575027774  29.142909228634
2457517.950000000   3.119138789664  17.531569339426 1.0096918266   3.139360887312  17.575356602450 0.5575008772  29.393593708690
2457517.950694445   3.119183968693  17.531752217071 1.0096919854   3.139336285591  17.575047923273 0.5574989777  29.644278356843
2457517.951388889   3.119229147766  17.531935092231 1.0096921442   3.139311683676  17.574739240970 0.5574970787  29.894962836898
2457517.952083333   3.119274326914  17.532117965030 1.0096923031   3.139287081694  17.574430556193 0.5574951803  30.145647316954
2457517.952777778   3.119319506136  17.532300835467 1.0096924619   3.139262479502  17.574121868086 0.5574932826  30.396331797010
2457517.953472222   3.119364685434  17.532483703542 1.0096926207   3.139237877243  17.573813177509 0.5574913854  30.647016277066
2457517.954166667   3.119409864806  17.532666569256 1.0096927795   3.139213274775  17.573504483606 0.5574894888  30.897700757121
2457517.954861111   3.119455044253  17.532849432607 1.0096929383   3.139188672240  17.573195787237 0.5574875928  31.148385237178
2457517.955555555   3.119500223775  17.533032293597 1.0096930972   3.139164069496  17.572887087546 0.5574856974  31.399069717235
2457517.956250000   3.119545403372  17.533215152224 1.0096932560   3.139139466686  17.572578385391 0.5574838026  31.649754197292
2457517.956944444   3.119590583043  17.533398008490 1.0096934148   3.139114863668  17.572269679919 0.5574819084  31.900438677349
2457517.957638889   3.119635762789  17.533580862393 1.0096935736   3.139090260584  17.571960971987 0.5574800148  32.151123157407
2457517.958333333   3.119680942640  17.533763714058 1.0096937324   3.139065657276  17.571652260534 0.5574781218  32.401807805560
2457517.959027778   3.119726122536  17.533946563237 1.0096938912   3.139041053919  17.571343546833 0.5574762294  32.652492285618
2457517.959722222   3.119771302507  17.534129410054 1.0096940500   3.139016450355  17.571034829821 0.5574743376  32.903176765676
2457517.960416667   3.119816482552  17.534312254510 1.0096942088   3.138991846726  17.570726110357 0.5574724463  33.153861245734
2457517.961111111   3.119861662672  17.534495096603 1.0096943676   3.138967242890  17.570417387587 0.5574705557  33.404545725793
2457517.961805556   3.119906842867  17.534677936334 1.0096945264   3.138942638989  17.570108662368 0.5574686657  33.655230205851
2457517.962500000   3.119952023137  17.534860773702 1.0096946852   3.138918034954  17.569799934274 0.5574667762  33.905914685910
2457517.963194444   3.119997203482  17.535043608709 1.0096948440   3.138893430712  17.569491202880 0.5574648874  34.156599165969
2457517.963888889   3.120042383901  17.535226441353 1.0096950028   3.138868826406  17.569182469043 0.5574629991  34.407283646026
2457517.964583333   3.120087564395  17.535409271635 1.0096951616   3.138844221895  17.568873731910 0.5574611114  34.657968126085
2457517.965277778   3.120132744964  17.535592099554 1.0096953204   3.138819617320  17.568564992337 0.5574592244  34.908652606145
2457517.965972222   3.120177925608  17.535774925111 1.0096954792   3.138795012540  17.568256249471 0.5574573379  35.159337086204
2457517.966666667   3.120223106356  17.535957748428 1.0096956380   3.138770407681  17.567947503962 0.5574554520  35.410021734361
2457517.967361111   3.120268287150  17.536140569261 1.0096957967   3.138745802705  17.567638755799 0.5574535667  35.660706214421
2457517.968055556   3.120313468018  17.536323387731 1.0096959555   3.138721197524  17.567330004349 0.5574516820  35.911390694481
2457517.968750000   3.120358648960  17.536506203838 1.0096961143   3.138696592281  17.567021250469 0.5574497979  36.162075174540
2457517.969444444   3.120403829978  17.536689017583 1.0096962731   3.138671986905  17.566712493733 0.5574479144  36.412759654599
2457517.970138889   3.120449011070  17.536871828965 1.0096964319   3.138647381325  17.566403733715 0.5574460315  36.663444134660
2457517.970833333   3.120494192238  17.537054637985 1.0096965906   3.138622775683  17.566094971273 0.5574441492  36.914128614721
2457517.971527778   3.120539373480  17.537237444642 1.0096967494   3.138598169909  17.565786205981 0.5574422675  37.164813094781
2457517.972222222   3.120584554796  17.537420248936 1.0096969082   3.138573563932  17.565477437413 0.5574403863  37.415497574842
2457517.972916666   3.120629736188  17.537603050868 1.0096970669   3.138548957895  17.565168666426 0.5574385058  37.666182054902
2457517.973611111   3.120674917654  17.537785850437 1.0096972257   3.138524351725  17.564859892594 0.5574366259  37.916866534962
2457517.974305556   3.120720099225  17.537968647766 1.0096973845   3.138499745337  17.564551115285 0.5574347465  38.167551183120
2457517.975000000   3.120765280841  17.538151442610 1.0096975432   3.138475138905  17.564242335771 0.5574328678  38.418235663182
2457517.975694444   3.120810462532  17.538334235091 1.0096977020   3.138450532342  17.563933553417 0.5574309896  38.668920143244
2457517.976388889   3.120855644297  17.538517025209 1.0096978607   3.138425925577  17.563624767798 0.5574291120  38.919604623305
2457517.977083333   3.120900826138  17.538699812964 1.0096980195   3.138401318752  17.563315979772 0.5574272351  39.170289103367
2457517.977777778   3.120946008052  17.538882598357 1.0096981783   3.138376711798  17.563007188913 0.5574253587  39.420973583428
2457517.978472222   3.120991190042  17.539065381386 1.0096983370   3.138352104713  17.562698395223 0.5574234829  39.671658063489
2457517.979166667   3.121036372107  17.539248162053 1.0096984958   3.138327497428  17.562389598275 0.5574216077  39.922342543551
2457517.979861111   3.121081554246  17.539430940356 1.0096986545   3.138302890084  17.562080798927 0.5574197331  40.173027023613
2457517.980555555   3.121126736460  17.539613716297 1.0096988133   3.138278282610  17.561771996754 0.5574178591  40.423711503675
2457517.981250000   3.121171918749  17.539796489875 1.0096989720   3.138253675008  17.561463191756 0.5574159857  40.674395983737
2457517.981944445   3.121217101143  17.539979261212 1.0096991307   3.138229067189  17.561154383302 0.5574141129  40.925080631897
2457517.982638889   3.121262283581  17.540162030063 1.0096992895   3.138204459329  17.560845572663 0.5574122407  41.175765111959
2457517.983333333   3.121307466094  17.540344796552 1.0096994482   3.138179851340  17.560536759205 0.5574103691  41.426449592021
2457517.984027778   3.121352648682  17.540527560677 1.0096996070   3.138155243223  17.560227942931 0.5574084980  41.677134072083
2457517.984722222   3.121397831345  17.540710322439 1.0096997657   3.138130634907  17.559919123414 0.5574066276  41.927818552146
2457517.985416667   3.121443014083  17.540893081838 1.0096999244   3.138106026535  17.559610301513 0.5574047578  42.178503032209
2457517.986111111   3.121488196895  17.541075838874 1.0097000832   3.138081418034  17.559301476801 0.5574028885  42.429187512272
2457517.986805555   3.121533379782  17.541258593546 1.0097002419   3.138056809407  17.558992649280 0.5574010199  42.679871992335
2457517.987500000   3.121578562744  17.541441345855 1.0097004006   3.138032200652  17.558683818953 0.5573991518  42.930556472398
2457517.988194444   3.121623745780  17.541624095801 1.0097005593   3.138007591771  17.558374985820 0.5573972843  43.181240952460
2457517.988888889   3.121668928892  17.541806843384 1.0097007181   3.137982982692  17.558066149456 0.5573954175  43.431925432523
2457517.989583333   3.121714112108  17.541989588725 1.0097008768   3.137958373541  17.557757310511 0.5573935512  43.682610080684
2457517.990277778   3.121759295369  17.542172331581 1.0097010355   3.137933764280  17.557448468974 0.5573916855  43.933294560747
2457517.990972222   3.121804478705  17.542355072073 1.0097011942   3.137909154893  17.557139624640 0.5573898204  44.183979040811
2457517.991666667   3.121849662115  17.542537810202 1.0097013529   3.137884545381  17.556830777510 0.5573879559  44.434663520874
2457517.992361111   3.121894845600  17.542720545968 1.0097015116   3.137859935743  17.556521927586 0.5573860920  44.685348000938
2457517.993055556   3.121940029160  17.542903279370 1.0097016703   3.137835325980  17.556213074870 0.5573842287  44.936032481000
2457517.993750000   3.121985212795  17.543086010408 1.0097018291   3.137810716092  17.555904219364 0.5573823660  45.186716961064
2457517.994444444   3.122030396505  17.543268739083 1.0097019878   3.137786106008  17.555595360642 0.5573805039  45.437401441127
2457517.995138889   3.122075580289  17.543451465394 1.0097021465   3.137761495870  17.555286499561 0.5573786424  45.688085921192
2457517.995833333   3.122120764148  17.543634189341 1.0097023052   3.137736885608  17.554977635696 0.5573767814  45.938770401256
2457517.996527778   3.122165948082  17.543816910925 1.0097024639   3.137712275222  17.554668769049 0.5573749211  46.189454881319
2457517.997222222   3.122211132090  17.543999630145 1.0097026226   3.137687664712  17.554359899621 0.5573730614  46.440139361384
2457517.997916667   3.122256316204  17.544182347124 1.0097027813   3.137663054062  17.554051027207 0.5573712022  46.690824009543
2457517.998611111   3.122301500362  17.544365061617 1.0097029400   3.137638443305  17.553742152223 0.5573693436  46.941508489608
2457517.999305556   3.122346684595  17.544547773746 1.0097030986   3.137613832425  17.553433274464 0.5573674857  47.192192969672
2457518.000000000   3.122391868903  17.544730483511 1.0097032573   3.137589221421  17.553124393932 0.5573656283  47.442877449736
2457518.000694444   3.122437053285  17.544913190912 1.0097034160   3.137564610295  17.552815510629 0.5573637716  47.693561929800
2457518.001388889   3.122482237742  17.545095895950 1.0097035747   3.137539999047  17.552506624556 0.5573619154  47.944246409865
2457518.002083333   3.122527422274  17.545278598623 1.0097037334   3.137515387676  17.552197735716 0.5573600598  48.194930889928
2457518.002777778   3.122572606881  17.545461298933 1.0097038921   3.137490776183  17.551888844110 0.5573582048  48.445615369992
2457518.003472222   3.122617791562  17.545643996879 1.0097040508   3.137466164568  17.551579949740 0.5573563504  48.696299850056
2457518.004166666   3.122662976319  17.545826692460 1.0097042094   3.137441552831  17.551271052608 0.5573544966  48.946984330121
2457518.004861111   3.122708161150  17.546009385678 1.0097043681   3.137416940973  17.550962152717 0.5573526434  49.197668810185
2457518.005555556   3.122753346086  17.546192076654 1.0097045268   3.137392328978  17.550653249860 0.5573507908  49.448353458347
2457518.006250000   3.122798531066  17.546374765144 1.0097046855   3.137367716878  17.550344344454 0.5573489388  49.699037938411
2457518.006944444   3.122843716122  17.546557451269 1.0097048441   3.137343104657  17.550035436294 0.5573470873  49.949722418475
2457518.007638889   3.122888901252  17.546740135030 1.0097050028   3.137318492316  17.549726525381 0.5573452365  50.200406898539
2457518.008333333   3.122934086456  17.546922816427 1.0097051615   3.137293879854  17.549417611717 0.5573433863  50.451091378603
2457518.009027778   3.122979271736  17.547105495460 1.0097053201   3.137269267273  17.549108695305 0.5573415366  50.701775858668
2457518.009722222   3.123024457090  17.547288172129 1.0097054788   3.137244654571  17.548799776146 0.5573396876  50.952460338732
2457518.010416667   3.123069642519  17.547470846434 1.0097056375   3.137220041750  17.548490854242 0.5573378391  51.203144818797
2457518.011111111   3.123114828023  17.547653518374 1.0097057961   3.137195428810  17.548181929595 0.5573359912  51.453829298862
2457518.011805555   3.123160013602  17.547836187950 1.0097059548   3.137170815751  17.547873002207 0.5573341440  51.704513778926
2457518.012500000   3.123205199255  17.548018855161 1.0097061134   3.137146202644  17.547564072507 0.5573322973  51.955198258989
2457518.013194445   3.123250385013  17.548201520131 1.0097062721   3.137121589330  17.547255139435 0.5573304512  52.205882907151
2457518.013888889   3.123295570816  17.548384182614 1.0097064307   3.137096975915  17.546946203834 0.5573286057  52.456567387216
2457518.014583333   3.123340756694  17.548566842732 1.0097065894   3.137072362381  17.546637265500 0.5573267608  52.707251867280
2457518.015277778   3.123385942646  17.548749500486 1.0097067480   3.137047748729  17.546328324434 0.5573249165  52.957936347345
2457518.015972222   3.123431128673  17.548932155875 1.0097069067   3.137023134960  17.546019380638 0.5573230728  53.208620827410
2457518.016666667   3.123476314775  17.549114808900 1.0097070653   3.136998521073  17.545710434113 0.5573212297  53.459305307474
2457518.017361111   3.123521500952  17.549297459561 1.0097072240   3.136973907069  17.545401484863 0.5573193872  53.709989787537
2457518.018055555   3.123566687203  17.549480107857 1.0097073826   3.136949293019  17.545092533317 0.5573175453  53.960674267602
2457518.018750000   3.123611873529  17.549662753788 1.0097075412   3.136924678781  17.544783578619 0.5573157039  54.211358747666
2457518.019444444   3.123657059930  17.549845397354 1.0097076999   3.136900064426  17.544474621202 0.5573138632  54.462043227730
2457518.020138889   3.123702246406  17.550028038556 1.0097078585   3.136875449955  17.544165661066 0.5573120231  54.712727707795
2457518.020833333   3.123747432987  17.550210677516 1.0097080171   3.136850835351  17.543856698005 0.5573101835  54.963412355957
2457518.021527778   3.123792619612  17.550393313988 1.0097081758   3.136826220719  17.543547732865 0.5573083445  55.214096836021
2457518.022222222   3.123837806312  17.550575948096 1.0097083344   3.136801605900  17.543238764584 0.5573065062  55.464781316084
2457518.022916667   3.123882993086  17.550758579839 1.0097084930   3.136776990966  17.542929793592 0.5573046684  55.715465796148
2457518.023611111   3.123928179936  17.550941209217 1.0097086517   3.136752375916  17.542620819891 0.5573028312  55.966150276212
2457518.024305556   3.123973366860  17.551123836231 1.0097088103   3.136727760751  17.542311843482 0.5573009947  56.216834756277
2457518.025000000   3.124018553859  17.551306460879 1.0097089689   3.136703145543  17.542002864796 0.5572991587  56.467519236341
2457518.025694444   3.124063740933  17.551489083163 1.0097091275   3.136678530149  17.541693882978 0.5572973233  56.718203716405
2457518.026388889   3.124108928081  17.551671703081 1.0097092861   3.136653914640  17.541384898458 0.5572954885  56.968888196469
2457518.027083333   3.124154115304  17.551854320635 1.0097094447   3.136629299018  17.541075911239 0.5572936543  57.219572676532
2457518.027777778   3.124199302602  17.552036935824 1.0097096034   3.136604683352  17.540766921749 0.5572918207  57.470257156596
2457518.028472222   3.124244489975  17.552219548648 1.0097097620   3.136580067502  17.540457929136 0.5572899877  57.720941636659
2457518.029166667   3.124289677452  17.552402159229 1.0097099206   3.136555451522  17.540148933621 0.5572881552  57.971626284821
2457518.029861111   3.124334864975  17.552584767322 1.0097100792   3.136530835445  17.539839935620 0.5572863234  58.222310764885
2457518.030555556   3.124380052571  17.552767373051 1.0097102378   3.136506219327  17.539530935358 0.5572844922  58.472995244948
2457518.031250000   3.124425240243  17.552949976414 1.0097103964   3.136481603024  17.539221931979 0.5572826615  58.723679725012
2457518.031944444   3.124470427989  17.553132577412 1.0097105550   3.136456986609  17.538912925913 0.5572808315  58.974364205074
2457518.032638889   3.124515615811  17.553315176045 1.0097107136   3.136432370153  17.538603917590 0.5572790020  59.225048685138
2457518.033333333   3.124560803706  17.553497772313 1.0097108722   3.136407753514  17.538294906156 0.5572771732  59.475733165201
2457518.034027778   3.124605991677  17.553680366216 1.0097110308   3.136383136762  17.537985892042 0.5572753449  59.726417645265
2457518.034722222   3.124651179722  17.553862957753 1.0097111894   3.136358519971  17.537676875676 0.5572735172  59.977102125328
2457518.035416666   3.124696367842  17.554045546925 1.0097113480   3.136333902997  17.537367856205 0.5572716901  60.227786605391
2457518.036111111   3.124741556037  17.554228133731 1.0097115065   3.136309285911  17.537058834058 0.5572698636  60.478471085455
2457518.036805556   3.124786744337  17.554410718295 1.0097116651   3.136284668770  17.536749809459 0.5572680378  60.729155733614
2457518.037500000   3.124831932682  17.554593300371 1.0097118237   3.136260051462  17.536440781967 0.5572662125  60.979840213677
2457518.038194444   3.124877121101  17.554775880081 1.0097119823   3.136235434045  17.536131751805 0.5572643877  61.230524693739
2457518.038888889   3.124922309594  17.554958457426 1.0097121409   3.136210816588  17.535822719404 0.5572625636  61.481209173803
2457518.039583333   3.124967498163  17.555141032406 1.0097122995   3.136186198951  17.535513683908 0.5572607401  61.731893653865
2457518.040277778   3.125012686806  17.555323605020 1.0097124580   3.136161581203  17.535204645748 0.5572589172  61.982578133928
2457518.040972222   3.125057875524  17.555506175268 1.0097126166   3.136136963417  17.534895605354 0.5572570949  62.233262613991
2457518.041666667   3.125103064317  17.555688743151 1.0097127752   3.136112345450  17.534586561872 0.5572552731  62.483947094052
2457518.042361111   3.125148253185  17.555871308668 1.0097129338   3.136087727446  17.534277516159 0.5572534520  62.734631574114
2457518.043055555   3.125193442127  17.556053871820 1.0097130923   3.136063109262  17.533968467362 0.5572516314  62.985316054176
2457518.043750000   3.125238631144  17.556236432606 1.0097132509   3.136038491040  17.533659416338 0.5572498115  63.236000534239
2457518.044444445   3.125283820266  17.556418991149 1.0097134095   3.136013872622  17.533350362025 0.5572479921  63.486685182397
2457518.045138889   3.125329009432  17.556601547203 1.0097135680   3.135989254112  17.533041305269 0.5572461733  63.737369662460
2457518.045833333   3.125374198674  17.556784100892 1.0097137266   3.135964635565  17.532732246292 0.5572443552  63.988054142522
2457518.046527778   3.125419387989  17.556966652215 1.0097138851   3.135940016840  17.532423184240 0.5572425376  64.238738622582
2457518.047222222   3.125464577380  17.557149201172 1.0097140437   3.135915398078  17.532114119971 0.5572407206  64.489423102643
2457518.047916667   3.125509766846  17.557331747764 1.0097142023   3.135890779138  17.531805052629 0.5572389042  64.740107582705
2457518.048611111   3.125554956386  17.557514291989 1.0097143608   3.135866160161  17.531495983075 0.5572370884  64.990792062767
2457518.049305555   3.125600146001  17.557696833849 1.0097145194   3.135841541007  17.531186910452 0.5572352732  65.241476542828
2457518.050000000   3.125645335690  17.557879373343 1.0097146779   3.135816921818  17.530877835620 0.5572334586  65.492161022889
2457518.050694444   3.125690525455  17.558061910470 1.0097148365   3.135792302450  17.530568757724 0.5572316446  65.742845502950
2457518.051388889   3.125735715294  17.558244445232 1.0097149950   3.135767683048  17.530259677622 0.5572298311  65.993529983011
2457518.052083333   3.125780905238  17.558426977750 1.0097151535   3.135743063452  17.529950594252 0.5572280183  66.244214631167
2457518.052777778   3.125826095226  17.558609507780 1.0097153121   3.135718443839  17.529641508888 0.5572262061  66.494899111228
2457518.053472222   3.125871285290  17.558792035444 1.0097154706   3.135693824048  17.529332420467 0.5572243944  66.745583591289
2457518.054166667   3.125916475428  17.558974560741 1.0097156292   3.135669204224  17.529023329847 0.5572225834  66.996268071349
2457518.054861111   3.125961665640  17.559157083673 1.0097157877   3.135644584223  17.528714236175 0.5572207729  67.246952551409
2457518.055555556   3.126006855928  17.559339604238 1.0097159462   3.135619964188  17.528405140308 0.5572189630  67.497637031469
2457518.056250000   3.126052046290  17.559522122437 1.0097161048   3.135595343978  17.528096041392 0.5572171538  67.748321511527
2457518.056944444   3.126097236727  17.559704638270 1.0097162633   3.135570723735  17.527786940286 0.5572153451  67.999005991587
2457518.057638889   3.126142427239  17.559887151737 1.0097164218   3.135546103388  17.527477836562 0.5572135370  68.249690471647
2457518.058333333   3.126187617825  17.560069662837 1.0097165803   3.135521482865  17.527168729794 0.5572117295  68.500374951706
2457518.059027778   3.126232808486  17.560252171571 1.0097167389   3.135496862311  17.526859620842 0.5572099226  68.751059431766
2457518.059722222   3.126277999222  17.560434677939 1.0097168974   3.135472241581  17.526550508850 0.5572081163  69.001743911825
2457518.060416667   3.126323190063  17.560617182062 1.0097170559   3.135447620803  17.526241394469 0.5572063106  69.252428559981
2457518.061111111   3.126368380948  17.560799683697 1.0097172144   3.135422999939  17.525932277688 0.5572045055  69.503113040039
2457518.061805556   3.126413571908  17.560982182966 1.0097173729   3.135398378900  17.525623157873 0.5572027010  69.753797520097
2457518.062500000   3.126458762943  17.561164679868 1.0097175315   3.135373757830  17.525314035882 0.5572008970  70.004482000156
2457518.063194444   3.126503954053  17.561347174403 1.0097176900   3.135349136587  17.525004910860 0.5571990937  70.255166480214
2457518.063888889   3.126549145237  17.561529666572 1.0097178485   3.135324515313  17.524695783667 0.5571972910  70.505850960273
2457518.064583333   3.126594336496  17.561712156375 1.0097180070   3.135299893937  17.524386653876 0.5571954888  70.756535440331
2457518.065277778   3.126639527829  17.561894643811 1.0097181655   3.135275272388  17.524077521059 0.5571936873  71.007219920388
2457518.065972222   3.126684719238  17.562077128880 1.0097183240   3.135250650809  17.523768386077 0.5571918863  71.257904400445
2457518.066666666   3.126729910721  17.562259611583 1.0097184825   3.135226029129  17.523459248502 0.5571900859  71.508588880502
2457518.067361111   3.126775102279  17.562442091919 1.0097186410   3.135201407277  17.523150107907 0.5571882861  71.759273360559
2457518.068055556   3.126820293942  17.562624570011 1.0097187995   3.135176785379  17.522840964945 0.5571864870  72.009958008714
2457518.068750000   3.126865485649  17.562807045613 1.0097189580   3.135152163397  17.522531819603 0.5571846884  72.260642488771
2457518.069444444   3.126910677431  17.562989518849 1.0097191165   3.135127541315  17.522222671676 0.5571828904  72.511326968828
2457518.070138889   3.126955869288  17.563171989719 1.0097192750   3.135102919061  17.521913520738 0.5571810930  72.762011448884
2457518.070833333   3.127001061219  17.563354458221 1.0097194335   3.135078296779  17.521604367646 0.5571792962  73.012695928939
2457518.071527778   3.127046253225  17.563536924356 1.0097195920   3.135053674397  17.521295211975 0.5571775000  73.263380408995
2457518.072222222   3.127091445306  17.563719388125 1.0097197504   3.135029051845  17.520986053298 0.5571757043  73.514064889051
2457518.072916667   3.127136637462  17.563901849527 1.0097199089   3.135004429264  17.520676892473 0.5571739093  73.764749369107
2457518.073611111   3.127181829692  17.564084308562 1.0097200674   3.134979806585  17.520367729075 0.5571721149  74.015433849163
2457518.074305555   3.127227021997  17.564266765229 1.0097202259   3.134955183808  17.520058563104 0.5571703210  74.266118329218
2457518.075000000   3.127272214377  17.564449219530 1.0097203844   3.134930560860  17.519749394136 0.5571685278  74.516802809273
2457518.075694445   3.127317406862  17.564631671587 1.0097205428   3.134905937869  17.519440222820 0.5571667351  74.767487457424
2457518.076388889   3.127362599391  17.564814121153 1.0097207013   3.134881314797  17.519131049145 0.5571649431  75.018171937479
2457518.077083333   3.127407791995  17.564996568353 1.0097208598   3.134856691627  17.518821872905 0.5571631516  75.268856417533
2457518.077777778   3.127452984674  17.565179013186 1.0097210183   3.134832068288  17.518512693675 0.5571613607  75.519540897587
2457518.078472222   3.127498177427  17.565361455651 1.0097211767   3.134807444923  17.518203512312 0.5571595705  75.770225377642
2457518.079166667   3.127543370255  17.565543895750 1.0097213352   3.134782821461  17.517894328391 0.5571577808  76.020909857695
2457518.079861111   3.127588563158  17.565726333481 1.0097214937   3.134758197903  17.517585141913 0.5571559917  76.271594337749
2457518.080555555   3.127633756136  17.565908768845 1.0097216521   3.134733574247  17.517275952879 0.5571542032  76.522278817801
2457518.081250000   3.127678949188  17.566091201842 1.0097218106   3.134708950496  17.516966761293 0.5571524153  76.772963297855
2457518.081944444   3.127724142315  17.566273632471 1.0097219691   3.134684326576  17.516657566727 0.5571506280  77.023647777907
2457518.082638889   3.127769335516  17.566456060733 1.0097221275   3.134659702633  17.516348370040 0.5571488412  77.274332257960
2457518.083333333   3.127814528823  17.566638486750 1.0097222860   3.134635078577  17.516039170598 0.5571470551  77.525016906110
2457518.084027778   3.127859722174  17.566820910278 1.0097224444   3.134610454442  17.515729968817 0.5571452696  77.775701386162
2457518.084722222   3.127904915600  17.567003331438 1.0097226029   3.134585830211  17.515420764493 0.5571434846  78.026385866214
