2456928.3666667  15.089766263520 -14.628589539974       3.3887296533
2456928.3673611  15.089783497447 -14.628688215467       3.3887364476
2456928.3680556  15.089800731426 -14.628786890636       3.3887432418
2456928.3687500  15.089817965457 -14.628885565483       3.3887500360
2456928.3694444  15.089835199541 -14.628984240006       3.3887568302
2456928.3701389  15.089852433676 -14.629082914206       3.3887636243
2456928.3708333  15.089869667864 -14.629181588083       3.3887704184
2456928.3715278  15.089886902109 -14.629280261671       3.3887772124
2456928.3722222  15.089904136400 -14.629378934901       3.3887840064
2456928.3729167  15.089921370744 -14.629477607807       3.3887908003
2456928.3736111  15.089938605140 -14.629576280390       3.3887975942
2456928.3743056  15.089955839588 -14.629674952650       3.3888043880
2456928.3750000  15.089973074088 -14.629773624587       3.3888111818
2456928.3756944  15.089990308641 -14.629872296200       3.3888179756
2456928.3763889  15.090007543245 -14.629970967490       3.3888247693
2456928.3770833  15.090024777902 -14.630069638456       3.3888315629
2456928.3777778  15.090042012610 -14.630168309099       3.3888383565
2456928.3784722  15.090059247371 -14.630266979419       3.3888451501
2456928.3791667  15.090076482189 -14.630365649450       3.3888519436
2456928.3798611  15.090093717054 -14.630464319123       3.3888587370
2456928.3805556  15.090110951971 -14.630562988472       3.3888655304
2456928.3812500  15.090128186940 -14.630661657498       3.3888723238
2456928.3819444  15.090145421961 -14.630760326201       3.3888791171
2456928.3826389  15.090162657035 -14.630858994580       3.3888859104
2456928.3833333  15.090179892160 -14.630957662637       3.3888927036
2456928.3840278  15.090197127338 -14.631056330369       3.3888994967
2456928.3847222  15.090214362567 -14.631154997778       3.3889062899
2456928.3854167  15.090231597849 -14.631253664864       3.3889130829
2456928.3861111  15.090248833183 -14.631352331626       3.3889198760
2456928.3868056  15.090266068574 -14.631450998099       3.3889266689
2456928.3875000  15.090283304012 -14.631549664215       3.3889334619
2456928.3881944  15.090300539502 -14.631648330007       3.3889402548
2456928.3888889  15.090317775045 -14.631746995475       3.3889470476
2456928.3895833  15.090335010639 -14.631845660620       3.3889538404
2456928.3902778  15.090352246285 -14.631944325442       3.3889606331
2456928.3909722  15.090369481984 -14.632042989940       3.3889674258
2456928.3916667  15.090386717734 -14.632141654115       3.3889742185
2456928.3923611  15.090403953537 -14.632240317966       3.3889810111
2456928.3930556  15.090421189392 -14.632338981494       3.3889878036
2456928.3937500  15.090438425299 -14.632437644698       3.3889945961
2456928.3944444  15.090455661258 -14.632536307579       3.3890013886
2456928.3951389  15.090472897274 -14.632634970171       3.3890081810
2456928.3958333  15.090490133337 -14.632733632405       3.3890149733
2456928.3965278  15.090507369452 -14.632832294315       3.3890217657
2456928.3972222  15.090524605620 -14.632930955901       3.3890285579
2456928.3979167  15.090541841839 -14.633029617165       3.3890353501
2456928.3986111  15.090559078111 -14.633128278105       3.3890421423
2456928.3993056  15.090576314434 -14.633226938721       3.3890489344
2456928.4000000  15.090593550810 -14.633325599014       3.3890557265
2456928.4006944  15.090610787238 -14.633424258983       3.3890625185
2456928.4013889  15.090628023718 -14.633522918629       3.3890693105
2456928.4020833  15.090645260250 -14.633621577951       3.3890761024
2456928.4027778  15.090662496839 -14.633720236984       3.3890828943
2456928.4034722  15.090679733475 -14.633818895660       3.3890896862
2456928.4041667  15.090696970163 -14.633917554011       3.3890964780
2456928.4048611  15.090714206904 -14.634016212039       3.3891032697
2456928.4055556  15.090731443696 -14.634114869744       3.3891100614
2456928.4062500  15.090748680540 -14.634213527124       3.3891168530
2456928.4069444  15.090765917437 -14.634312184182       3.3891236446
2456928.4076389  15.090783154386 -14.634410840916       3.3891304362
2456928.4083333  15.090800391386 -14.634509497326       3.3891372277
2456928.4090278  15.090817628439 -14.634608153413       3.3891440192
2456928.4097222  15.090834865544 -14.634706809176       3.3891508106
2456928.4104167  15.090852102706 -14.634805464650       3.3891576019
2456928.4111111  15.090869339915 -14.634904119766       3.3891643932
2456928.4118056  15.090886577176 -14.635002774558       3.3891711845
2456928.4125000  15.090903814489 -14.635101429026       3.3891779757
2456928.4131944  15.090921051855 -14.635200083172       3.3891847669
2456928.4138889  15.090938289272 -14.635298736993       3.3891915580
2456928.4145833  15.090955526741 -14.635397390491       3.3891983491
2456928.4152778  15.090972764263 -14.635496043665       3.3892051401
2456928.4159722  15.090990001837 -14.635594696516       3.3892119311
2456928.4166667  15.091007239462 -14.635693349043       3.3892187221
2456928.4173611  15.091024477140 -14.635792001246       3.3892255129
2456928.4180556  15.091041714875 -14.635890653161       3.3892323038
2456928.4187500  15.091058952657 -14.635989304717       3.3892390946
2456928.4194444  15.091076190490 -14.636087955949       3.3892458853
2456928.4201389  15.091093428377 -14.636186606858       3.3892526760
2456928.4208333  15.091110666315 -14.636285257444       3.3892594667
2456928.4215278  15.091127904305 -14.636383907705       3.3892662573
2456928.4222222  15.091145142347 -14.636482557643       3.3892730478
2456928.4229167  15.091162380441 -14.636581207257       3.3892798383
2456928.4236111  15.091179618588 -14.636679856547       3.3892866288
2456928.4243056  15.091196856786 -14.636778505514       3.3892934192
2456928.4250000  15.091214095037 -14.636877154158       3.3893002096
2456928.4256944  15.091231333339 -14.636975802477       3.3893069999
2456928.4263889  15.091248571699 -14.637074450507       3.3893137901
2456928.4270833  15.091265810106 -14.637173098180       3.3893205804
2456928.4277778  15.091283048564 -14.637271745528       3.3893273705
2456928.4284722  15.091300287075 -14.637370392552       3.3893341607
2456928.4291667  15.091317525638 -14.637469039254       3.3893409507
2456928.4298611  15.091334764253 -14.637567685631       3.3893477408
2456928.4305556  15.091352002920 -14.637666331684       3.3893545308
2456928.4312500  15.091369241639 -14.637764977414       3.3893613207
2456928.4319444  15.091386480410 -14.637863622820       3.3893681106
2456928.4326389  15.091403719234 -14.637962267902       3.3893749004
2456928.4333333  15.091420958109 -14.638060912661       3.3893816902
2456928.4340278  15.091438197041 -14.638159557131       3.3893884800
2456928.4347222  15.091455436021 -14.638258201242       3.3893952697
2456928.4354167  15.091472675052 -14.638356845029       3.3894020593
2456928.4361111  15.091489914136 -14.638455488493       3.3894088489
2456928.4368056  15.091507153271 -14.638554131633       3.3894156385
2456928.4375000  15.091524392459 -14.638652774449       3.3894224280
2456928.4381944  15.091541631698 -14.638751416941       3.3894292174
2456928.4388889  15.091558870990 -14.638850059110       3.3894360068
2456928.4395833  15.091576110334 -14.638948700955       3.3894427962
2456928.4402778  15.091593349730 -14.639047342476       3.3894495855
2456928.4409722  15.091610589178 -14.639145983673       3.3894563748
2456928.4416667  15.091627828683 -14.639244624581       3.3894631640
2456928.4423611  15.091645068235 -14.639343265131       3.3894699532
2456928.4430556  15.091662307839 -14.639441905357       3.3894767423
2456928.4437500  15.091679547495 -14.639540545258       3.3894835314
2456928.4444444  15.091696787203 -14.639639184837       3.3894903204
2456928.4451389  15.091714026964 -14.639737824091       3.3894971094
2456928.4458333  15.091731266776 -14.639836463022       3.3895038984
2456928.4465278  15.091748506640 -14.639935101629       3.3895106872
2456928.4472222  15.091765746557 -14.640033739912       3.3895174761
2456928.4479167  15.091782986525 -14.640132377871       3.3895242649
2456928.4486111  15.091800226545 -14.640231015506       3.3895310536
2456928.4493056  15.091817466623 -14.640329652852       3.3895378423
2456928.4500000  15.091834706748 -14.640428289840       3.3895446310
2456928.4506944  15.091851946924 -14.640526926504       3.3895514196
2456928.4513889  15.091869187153 -14.640625562844       3.3895582081
2456928.4520833  15.091886427434 -14.640724198860       3.3895649967
2456928.4527778  15.091903667766 -14.640822834552       3.3895717851
2456928.4534722  15.091920908151 -14.640921469920       3.3895785735
2456928.4541667  15.091938148588 -14.641020104965       3.3895853619
2456928.4548611  15.091955389077 -14.641118739685       3.3895921502
2456928.4555556  15.091972629618 -14.641217374082       3.3895989385
2456928.4562500  15.091989870211 -14.641316008155       3.3896057267
2456928.4569444  15.092007110856 -14.641414641904       3.3896125149
2456928.4576389  15.092024351558 -14.641513275363       3.3896193030
2456928.4583333  15.092041592307 -14.641611908465       3.3896260911
2456928.4590278  15.092058833109 -14.641710541242       3.3896328791
2456928.4597222  15.092076073962 -14.641809173695       3.3896396671
2456928.4604167  15.092093314867 -14.641907805824       3.3896464550
2456928.4611111  15.092110555824 -14.642006437630       3.3896532429
2456928.4618056  15.092127796834 -14.642105069111       3.3896600308
2456928.4625000  15.092145037895 -14.642203700269       3.3896668186
2456928.4631944  15.092162279008 -14.642302331103       3.3896736063
2456928.4638889  15.092179520174 -14.642400961612       3.3896803940
2456928.4645833  15.092196761391 -14.642499591798       3.3896871817
2456928.4652778  15.092214002666 -14.642598221695       3.3896939693
2456928.4659722  15.092231243987 -14.642696851233       3.3897007568
2456928.4666667  15.092248485361 -14.642795480447       3.3897075443
2456928.4673611  15.092265726787 -14.642894109337       3.3897143318
2456928.4680556  15.092282968264 -14.642992737903       3.3897211192
2456928.4687500  15.092300209794 -14.643091366145       3.3897279066
2456928.4694444  15.092317451376 -14.643189994063       3.3897346939
2456928.4701389  15.092334693009 -14.643288621658       3.3897414812
2456928.4708333  15.092351934695 -14.643387248927       3.3897482684
2456928.4715278  15.092369176433 -14.643485875874       3.3897550556
2456928.4722222  15.092386418223 -14.643584502496       3.3897618427
2456928.4729167  15.092403660070 -14.643683128829       3.3897686298
2456928.4736111  15.092420901964 -14.643781754803       3.3897754168
2456928.4743056  15.092438143910 -14.643880380453       3.3897822038
2456928.4750000  15.092455385907 -14.643979005779       3.3897889908
2456928.4756944  15.092472627958 -14.644077630781       3.3897957776
2456928.4763889  15.092489870060 -14.644176255460       3.3898025645
2456928.4770833  15.092507112214 -14.644274879814       3.3898093513
2456928.4777778  15.092524354420 -14.644373503844       3.3898161380
2456928.4784722  15.092541596678 -14.644472127550       3.3898229247
2456928.4791667  15.092558838988 -14.644570750932       3.3898297114
2456928.4798611  15.092576081350 -14.644669373990       3.3898364980
2456928.4805556  15.092593323769 -14.644767996759       3.3898432846
2456928.4812500  15.092610566235 -14.644866619169       3.3898500711
2456928.4819444  15.092627808754 -14.644965241254       3.3898568575
2456928.4826389  15.092645051324 -14.645063863016       3.3898636439
2456928.4833333  15.092662293946 -14.645162484454       3.3898704303
2456928.4840278  15.092679536620 -14.645261105567       3.3898772166
2456928.4847222  15.092696779347 -14.645359726357       3.3898840029
2456928.4854167  15.092714022125 -14.645458346823       3.3898907891
2456928.4861111  15.092731264955 -14.645556966964       3.3898975753
2456928.4868056  15.092748507838 -14.645655586781       3.3899043614
2456928.4875000  15.092765750772 -14.645754206275       3.3899111475
2456928.4881944  15.092782993759 -14.645852825444       3.3899179336
2456928.4888889  15.092800236802 -14.645951444323       3.3899247195
2456928.4895833  15.092817479893 -14.646050062845       3.3899315055
2456928.4902778  15.092834723035 -14.646148681042       3.3899382914
2456928.4909722  15.092851966229 -14.646247298914       3.3899450772
2456928.4916667  15.092869209476 -14.646345916463       3.3899518630
2456928.4923611  15.092886452774 -14.646444533687       3.3899586488
2456928.4930556  15.092903696125 -14.646543150587       3.3899654345
2456928.4937500  15.092920939528 -14.646641767164       3.3899722201
2456928.4944444  15.092938182982 -14.646740383416       3.3899790057
2456928.4951389  15.092955426489 -14.646838999344       3.3899857913
2456928.4958333  15.092972670047 -14.646937614948       3.3899925768
2456928.4965278  15.092989913663 -14.647036230262       3.3899993623
2456928.4972222  15.093007157325 -14.647134845218       3.3900061477
2456928.4979167  15.093024401040 -14.647233459849       3.3900129330
2456928.4986111  15.093041644807 -14.647332074156       3.3900197184
2456928.4993056  15.093058888625 -14.647430688139       3.3900265036
2456928.5000000  15.093076439577 -14.647531488943       3.3900331638
2456928.5006944  15.093093683751 -14.647630104056       3.3900399489
2456928.5013889  15.093110927976 -14.647728718845       3.3900467339
2456928.5020833  15.093128172254 -14.647827333310       3.3900535189
