2456846.4277778  14.999822506484 -14.615093530315       9.3581812275
2456846.4284722  14.999821503203 -14.615092259758       9.3581911011
2456846.4291667  14.999820499973 -14.615090989429       9.3582009748
2456846.4298611  14.999819496792 -14.615089719320       9.3582108486
2456846.4305556  14.999818493663 -14.615088449440       9.3582207225
2456846.4312500  14.999817490582 -14.615087179779       9.3582305964
2456846.4319444  14.999816487552 -14.615085910346       9.3582404704
2456846.4326389  14.999815484571 -14.615084641133       9.3582503444
2456846.4333333  14.999814481642 -14.615083372148       9.3582602186
2456846.4340278  14.999813478761 -14.615082103383       9.3582700928
2456846.4347222  14.999812475931 -14.615080834847       9.3582799670
2456846.4354167  14.999811473151 -14.615079566530       9.3582898414
2456846.4361111  14.999810470421 -14.615078298441       9.3582997158
2456846.4368056  14.999809467740 -14.615077030572       9.3583095902
2456846.4375000  14.999808465111 -14.615075762931       9.3583194648
2456846.4381944  14.999807462531 -14.615074495515       9.3583293394
2456846.4388889  14.999806460001 -14.615073228318       9.3583392141
2456846.4395833  14.999805457521 -14.615071961349       9.3583490888
2456846.4402778  14.999804455090 -14.615070694600       9.3583589637
2456846.4409722  14.999803452711 -14.615069428079       9.3583688385
2456846.4416667  14.999802450380 -14.615068161778       9.3583787135
2456846.4423611  14.999801448101 -14.615066895705       9.3583885885
2456846.4430556  14.999800445871 -14.615065629852       9.3583984636
2456846.4437500  14.999799443691 -14.615064364227       9.3584083388
2456846.4444444  14.999798441561 -14.615063098822       9.3584182140
2456846.4451389  14.999797439481 -14.615061833646       9.3584280894
2456846.4458333  14.999796437451 -14.615060568688       9.3584379647
2456846.4465278  14.999795435472 -14.615059303960       9.3584478402
2456846.4472222  14.999794433541 -14.615058039451       9.3584577157
2456846.4479167  14.999793431662 -14.615056775170       9.3584675913
2456846.4486111  14.999792429832 -14.615055511109       9.3584774669
2456846.4493056  14.999791428053 -14.615054247276       9.3584873427
2456846.4500000  14.999790426322 -14.615052983663       9.3584972185
2456846.4506944  14.999789424643 -14.615051720279       9.3585070943
2456846.4513889  14.999788423013 -14.615050457114       9.3585169703
2456846.4520833  14.999787421434 -14.615049194177       9.3585268463
2456846.4527778  14.999786419904 -14.615047931460       9.3585367223
2456846.4534722  14.999785418424 -14.615046668972       9.3585465985
2456846.4541667  14.999784416994 -14.615045406702       9.3585564747
2456846.4548611  14.999783415615 -14.615044144662       9.3585663510
2456846.4555556  14.999782414285 -14.615042882841       9.3585762273
2456846.4562500  14.999781413006 -14.615041621249       9.3585861037
2456846.4569444  14.999780411776 -14.615040359876       9.3585959802
2456846.4576389  14.999779410597 -14.615039098731       9.3586058568
2456846.4583333  14.999778409467 -14.615037837806       9.3586157334
2456846.4590278  14.999777408388 -14.615036577110       9.3586256101
2456846.4597222  14.999776407358 -14.615035316633       9.3586354869
2456846.4604167  14.999775406380 -14.615034056385       9.3586453637
2456846.4611111  14.999774405450 -14.615032796356       9.3586552406
2456846.4618056  14.999773404571 -14.615031536556       9.3586651176
2456846.4625000  14.999772403741 -14.615030276975       9.3586749946
2456846.4631944  14.999771402962 -14.615029017623       9.3586848718
2456846.4638889  14.999770402233 -14.615027758490       9.3586947489
2456846.4645833  14.999769401554 -14.615026499586       9.3587046262
2456846.4652778  14.999768400924 -14.615025240902       9.3587145035
2456846.4659722  14.999767400345 -14.615023982446       9.3587243809
2456846.4666667  14.999766399816 -14.615022724209       9.3587342584
2456846.4673611  14.999765399337 -14.615021466201       9.3587441359
2456846.4680556  14.999764398908 -14.615020208413       9.3587540135
2456846.4687500  14.999763398529 -14.615018950853       9.3587638912
2456846.4694444  14.999762398199 -14.615017693513       9.3587737689
2456846.4701389  14.999761397921 -14.615016436401       9.3587836467
2456846.4708333  14.999760397691 -14.615015179508       9.3587935246
2456846.4715278  14.999759397513 -14.615013922845       9.3588034025
