51 & \multicolumn{2}{@{}l||}{$\mu$ Velorum} & $ 2.8$ & \bf            $-$49 & 28.7 & 28.9 & 29.0 & 29.2 & 29.2 & 29.3 & 29.2 & 29.1 & 28.9 & 28.8 & 28.8 & 28.9 \\
52 & \multicolumn{2}{@{}l||}{$\nu$ Hydrae} & $ 3.1$ & \bf             $-$16 & 15.2 & 15.3 & 15.4 & 15.5 & 15.5 & 15.5 & 15.4 & 15.3 & 15.3 & 15.3 & 15.3 & 15.4 \\
53 & $\beta$ UMa. & $Merak$ & $ 2.4$ & \bf                            $+$56 & 19.0 & 19.1 & 19.2 & 19.3 & 19.4 & 19.4 & 19.4 & 19.2 & 19.1 & 18.9 & 18.8 & 18.7 \\
54 & $\alpha$ UMa. & $Dubhe$ & $ 1.8$ & \bf                           $+$61 & 41.1 & 41.2 & 41.3 & 41.4 & 41.5 & 41.5 & 41.4 & 41.3 & 41.2 & 41.0 & 40.8 & 40.8 \\
55 & $\beta$ Leo. & $Denebola$ & $ 2.1$ & \bf                         $+$14 & 30.4 & 30.3 & 30.3 & 30.3 & 30.4 & 30.4 & 30.5 & 30.5 & 30.4 & 30.3 & 30.2 & 30.1 \\[1.7ex]
56 & $\gamma$ Crv. & $Gienah$ & $ 2.6$ & \bf                          $-$17 & 36.3 & 36.4 & 36.5 & 36.5 & 36.6 & 36.6 & 36.5 & 36.5 & 36.4 & 36.4 & 36.4 & 36.5 \\
57 & $\alpha$ Cru. & $Acrux$ & $ 1.3$ & \bf                           $-$63 &  9.5 &  9.6 &  9.8 &  9.9 & 10.1 & 10.2 & 10.2 & 10.1 &  9.9 &  9.8 &  9.7 &  9.7 \\
58 & $\gamma$ Cru. & $Gacrux$ & $*1.6$ & \bf                          $-$57 & 10.4 & 10.5 & 10.7 & 10.8 & 11.0 & 11.0 & 11.0 & 10.9 & 10.8 & 10.7 & 10.6 & 10.6 \\
59 & $\gamma$ Cen. & $Muhlifain$ & $ 2.4$ & \bf                       $-$49 &  1.1 &  1.3 &  1.4 &  1.5 &  1.7 &  1.7 &  1.7 &  1.6 &  1.5 &  1.4 &  1.4 &  1.4 \\
60 & $\beta$ Cru. & $Mimosa$ & $ 1.3$ & \bf                           $-$59 & 44.8 & 44.9 & 45.1 & 45.2 & 45.4 & 45.5 & 45.5 & 45.4 & 45.3 & 45.2 & 45.1 & 45.0 \\[1.7ex]
