6333.02964970999	-3470.94128874875	-4809.27205958965	4935.19603842829	-3470.67911510382	-4809.08661802940	4935.33756694169
6333.02966182999	-3465.31796557199	-4808.28818350989	4940.09995690366	-3465.05585031077	-4808.10243900813	4940.24171298562
6333.02967335999	-3459.96532808265	-4807.34796053135	4944.76078537619	-3459.70326842543	-4807.16192776481	4944.90275758174
6333.03001710999	-3299.03770195533	-4777.42091136183	5081.74095561504	-3298.77733052758	-4777.22625645695	5081.88920717776
6333.03002586999	-3294.90320031288	-4776.61043620406	5085.18127390297	-3294.64287274065	-4776.41556095939	5085.32968134749
6333.03003454999	-3290.80484380253	-4775.80502367228	5088.58767755205	-3290.54455972916	-4775.60993007427	5088.73623925238
6333.03015375000	-3234.36185533497	-4764.50919504163	5135.11467855540	-3234.10217314833	-4764.31110042795	5135.26533825026
6333.03016233000	-3230.28756397605	-4763.67921293695	5138.44548503549	-3230.02792544693	-4763.48090214785	5138.59629428129
6333.03017094000	-3226.19748050016	-4762.84404814731	5141.78547199121	-3225.93788582736	-4762.64552040660	5141.93643111367
6333.03017895999	-3222.38627819484	-4762.06405820531	5144.89436307555	-3222.12672441486	-4761.86532836155	5145.04546162673
6333.03018759000	-3218.28369817030	-4761.22252883078	5148.23731971777	-3218.02418843863	-4761.02358149287	5148.38856811128
6333.03019623999	-3214.17005474035	-4760.37674721050	5151.58552867276	-3213.91058920627	-4760.17758185479	5151.73692705685

