 2456643.5  88.59   0.6   7.0 15.60 14.28 0.999   0.1  0.01  0.902240  0.440192  0.455854  0.500325  0.434148  0.453092  1.896214  6.535816  0.012159
 2456644.5  88.51   0.6   7.0 15.62 14.30 0.999   0.1  0.01  0.902784  2.023767  0.456363  2.085238  0.434336  0.463197  1.894043  6.540786  0.012378
 2456645.5  88.43   0.6   7.0 15.63 14.31 0.999   0.1  0.01  0.903327  3.607374  0.456864  3.670168  0.434523  0.473225  1.891940  6.545909  0.012596
 2456646.5  88.34   0.6   7.0 15.65 14.33 0.999   0.1  0.02  0.903871  5.191011  0.457359  5.255115  0.434709  0.483172  1.889900  6.551183  0.012811
 2456647.5  88.25   0.6   7.0 15.66 14.34 0.999   0.1  0.02  0.904415  0.491494  0.457848  0.556893  0.434896  0.493038  1.887919  6.556609  0.013026
 2456648.5  88.16   0.6   7.0 15.68 14.36 0.999   0.1  0.02  0.904958  2.075193  0.458329  2.141874  0.435083  0.502819  1.885994  6.562187  0.013238
 2456649.5  88.07   0.6   7.0 15.69 14.37 0.999   0.1  0.02  0.905502  3.658924  0.458804  3.726871  0.435269  0.512514  1.884121  6.567915  0.013449
 2456650.5  87.98   0.6   7.0 15.71 14.39 0.999   0.1  0.02  0.906046  5.242687  0.459272  5.311884  0.435456  0.522119  1.882297  6.573794  0.013659
 2456651.5  87.88   0.6   7.0 15.73 14.40 0.999   0.1  0.02  0.906589  0.543296  0.459733  0.613728  0.435642  0.531633  1.880519  6.579823  0.013866
 2456652.5  87.79   0.6   7.0 15.75 14.42 0.999   0.1  0.02  0.907133  2.127122  0.460187  2.198773  0.435828  0.541053  1.878784  6.586001  0.014072
 2456653.5  87.69   0.6   7.0 15.76 14.44 0.999   0.1  0.02  0.907676  3.710980  0.460634  3.783834  0.436014  0.550377  1.877091  6.592328  0.014275
 2456654.5  87.59   0.6   7.0 15.78 14.45 0.999   0.1  0.02  0.908220  5.294870  0.461074  5.368910  0.436200  0.559601  1.875436  6.598803  0.014477
 2456655.5  87.49   0.6   7.0 15.80 14.47 0.999   0.1  0.02  0.908763  0.595608  0.461506  0.670816  0.436386  0.568722  1.873818  6.605426  0.014676
 2456656.5  87.38   0.6   7.0 15.82 14.49 0.999   0.1  0.02  0.909307  2.179564  0.461932  2.255922  0.436571  0.577739  1.872236  6.612196  0.014873
 2456657.5  87.28   0.6   7.0 15.84 14.50 0.999   0.1  0.02  0.909850  3.763552  0.462350  3.841043  0.436757  0.586648  1.870687  6.619111  0.015068
 2456658.5  87.17   0.6   7.0 15.86 14.52 0.999   0.1  0.02  0.910394  5.347573  0.462761  5.426179  0.436942  0.595446  1.869170  6.626172  0.015261
 2456659.5  87.07   0.6   7.0 15.88 14.54 0.998   0.1  0.02  0.910937  0.648442  0.463165  0.728144  0.437127  0.604130  1.867683  6.633377  0.015452
 2456660.5  86.96   0.6   7.0 15.90 14.56 0.998   0.1  0.02  0.911480  2.232530  0.463561  2.313307  0.437312  0.612698  1.866226  6.640724  0.015641
 2456661.5  86.85   0.6   7.0 15.92 14.58 0.998   0.1  0.02  0.912024  3.816651  0.463949  3.898485  0.437497  0.621146  1.864797  6.648213  0.015828
 2456662.5  86.74   0.6   7.0 15.94 14.60 0.998   0.1  0.03  0.912567  5.400805  0.464331  5.483675  0.437682  0.629472  1.863395  6.655841  0.016012
