2460749.3604201  1 Max 99.
2460771.7644826  1 Min 99.
2460873.8074514  1 Max 99.
2460898.2513889  1 Min 99.
2460989.4733264  1 Max 99.
2461009.1363264  1 Min 99.
2460742.7498264  1 Eas 18.
2460787.2775139  1 Wes 27.
2460860.6871077  1 Eas 26.
2460906.9017952  1 Wes 19.
2460978.4102327  1 Eas 24.
2461017.3692952  1 Wes 21.
2460716.0057326  1 Sup 99.
2460759.3253264  1 Inf 99.
2460825.6755451  1 Sup 99.
2460888.4871076  1 Inf 99.
2460931.9527326  1 Sup 99.
2460999.8911389  1 Inf 99.
2460734.6438264  2 Max 99.
2460776.1241701  2 Min 99.
2460685.6989514  2 Eas 47.
2460827.6345139  2 Wes 46.
2460757.5471389  2 Inf 99.
2460730.8986076  4 Max 99.
2460691.6100764  4 Opo 99.
2460711.0463889  5 Min 99.
2460991.3288576  5 Max 99.
2460851.1369514  5 Con 99.
2460870.8309826  6 Max 99.
2461008.5242326  6 Min 99.
2460746.9367014  6 Con 99.
2460939.7399514  6 Opo 99.
2460706.2941701  7 Min 99.
2460924.7051389  7 Max 99.
2460813.4807639  7 Con 99.
2461001.0177014  7 Opo 99.
2460862.1042326  8 Max 99.
2461020.5145764  8 Min 99.
2460754.4756389  8 Con 99.
2460942.0371076  8 Opo 99.
2460801.7424514  9 Max 99.
2460962.8312639  9 Min 99.
2460697.0199826  9 Con 99.
2460881.7727639  9 Opo 99.
2460903.5262014 16 Max 99.
2461007.4693889 16 Min 99.
2460721.3986701 16 Con 99.
2460951.0523264 16 Opo 99.
2460830.3933576 17 Max 99.
2460943.9536076 17 Min 99.
2460678.8242014 17 Con 99.
2460895.3849826 17 Opo 99.
2460757.2298264 18 Max 99.
2460870.9274201 18 Min 99.
2460810.2565451 18 Opo 99.
2461026.7625139 18 Con 99.
2460757.7118576 19 Max 99.
2460845.2847639 19 Min 99.
2460797.7688576 19 Opo 99.
