 2460675.5   5.910720077614   5.916322988049  -0.070149002030  -0.067911729328  2.225480  9.9 2460676.16317290      99.00000000
 2460676.5   5.919400923871   5.925000575366  -0.067211116587  -0.064965912444  2.233005  9.9 2460677.16182112      99.00000000
 2460677.5   5.928112670384   5.933708989828  -0.064245421018  -0.061992518311  2.240487  9.9 2460678.16047413      99.00000000
 2460678.5   5.936855173943   5.942448011089  -0.061252159607  -0.058991806996  2.247925  9.9 2460679.15913202      99.00000000
 2460679.5   5.945627371258   5.951216555003  -0.058231979978  -0.055964417098  2.255319  9.9 2460680.15779452      99.00000000
 2460680.5   5.954429115332   5.960014521305  -0.055185166010  -0.052910597688  2.262668  9.9 2460681.15646170      99.00000000
 2460681.5   5.963259356561   5.968840968042  -0.052112397555  -0.049830977697  2.269972  9.9 2460682.15513331      99.00000000
 2460682.5   5.972117978357   5.977695921025  -0.049013981201  -0.046725808392  2.277231  9.9 2460683.15380943      99.00000000
 2460683.5   5.981003981211   5.986578522219  -0.045890608878  -0.043595738301  2.284445  9.9 2460684.15248980      99.00000000
 2460684.5   5.989917314492   5.995488823554  -0.042742588449  -0.040441054671  2.291615  9.9 2460685.15117452      99.00000000
 2460685.5   5.998857060584   6.004425943650  -0.039570602629  -0.037262450421  2.298739  9.9 2460686.14986336      99.00000000
 2460686.5   6.007823260711   6.013389882893  -0.036374941149  -0.034060253477  2.305820  9.9 2460687.14855642      99.00000000
 2460687.5   6.016815096523   6.022379717755  -0.033156261440  -0.030835179265  2.312856  9.9 2460688.14725349      99.00000000
 2460688.5   6.025832707755   6.031395449427  -0.029914824329  -0.027587549964  2.319848  9.9 2460689.14595468      99.00000000
 2460689.5   6.034875369400   6.040436221485  -0.026651257823  -0.024318044062  2.326797  9.9 2460690.14465978      99.00000000
 2460690.5   6.043943301539   6.049502163012  -0.023365797239  -0.021026924660  2.333702  9.9 2460691.14336895      99.00000000
 2460691.5   6.053035844491   6.058592580941  -0.020059051174  -0.017714803972  2.340564  9.9 2460692.14208196      99.00000000
 2460692.5   6.062153265646   6.067707764327  -0.016731244209  -0.014381889176  2.347383  9.9 2460693.14079897      99.00000000
 2460693.5   6.071294937731   6.076847148060  -0.013382981976  -0.011028756605  2.354159  9.9 2460694.13951979      99.00000000
 2460694.5   6.080461147289   6.086011101991  -0.010014493913  -0.007655601466  2.360892  9.9 2460695.13824454      99.00000000
 2460695.5   6.089651278296   6.095199098362  -0.006626395304  -0.004263006994  2.367582  9.9 2460696.13697305      99.00000000
 2460696.5   6.098865622731   6.104411510525  -0.003218929586  -0.000851189358  2.374228  9.9 2460697.13570545      99.00000000
 2460697.5   6.108103567982   6.113647793494   0.000207272583   0.002579240430  2.380831  9.9 2460698.13444155      99.00000000
 2460698.5   6.117365407453   6.122908289648   0.003651950294   0.006028033365  2.387390  9.9 2460699.13318149      99.00000000
 2460699.5   6.126650529114   6.132192413298   0.007114455298   0.009494543388  2.393905  9.9 2460700.13192509      99.00000000
 2460700.5   6.135959224096   6.141500454310   0.010594506727   0.012978481546  2.400377  9.9 2460701.13067248      99.00000000
 2460701.5   6.145290874407   6.150831761035   0.014091435117   0.016479157697  2.406804  9.9 2460702.12942347      99.00000000
 2460702.5   6.154645758614   6.160186543369   0.017604933811   0.019996232240  2.413186  9.9 2460703.12817820      99.00000000
 2460703.5   6.164023238485   6.169564063974   0.021134304033   0.023528962809  2.419524  9.9 2460704.12693647      99.00000000
 2460704.5   6.173423563342   6.178964458855   0.024679203240   0.027076960235  2.425817  9.9 2460705.12569841      99.00000000
 2460705.5   6.182846058625   6.188386955141   0.028238893098   0.030639447456  2.432064  9.9 2460706.12446382      99.00000000
 2460706.5   6.192290933845   6.197831714059   0.031812987165   0.034216021096  2.438266  9.9 2460707.12323283      99.00000000
 2460707.5   6.201757478047   6.207298051953   0.035400705185   0.037805914086  2.444421  9.9 2460708.12200523      99.00000000
 2460708.5   6.211245875144   6.216786256120   0.039001622413   0.041408744331  2.450531  9.9 2460709.12078114      99.00000000
 2460709.5   6.220755406228   6.226295757977   0.042614931239   0.045023763409  2.456595  9.9 2460710.11956036      99.00000000
 2460710.5   6.230286268447   6.235826905196   0.046240190200   0.048650587409  2.462612  9.9 2460711.11834302      99.00000000
 2460711.5   6.239837777164   6.245379119179   0.049876589602   0.052288445139  2.468585  9.9 2460712.11712891      99.00000000
 2460712.5   6.249410181527   6.254952684500   0.053523695809   0.055936913267  2.474512  9.9 2460713.11591817      99.00000000
 2460713.5   6.259002861372   6.264546942551   0.057180717896   0.059595182093  2.480394  9.9 2460714.11471061      99.00000000
 2460714.5   6.268616137660   6.274162118611   0.060847245277   0.063262800162  2.486231  9.9 2460715.11350638      99.00000000
 2460715.5   6.278249464256   0.000612234140   0.064522515375   0.066938952558  2.492025  9.9 2460716.11230531      99.00000000
 2460716.5   0.004717927584   0.010268173902   0.068206144788   0.070623204251  2.497774  9.9 2460717.11110755      99.00000000
 2460717.5   0.014391663320   0.019944057664   0.071897398931   0.074314779989  2.503481  9.9 2460718.10991294      99.00000000
 2460718.5   0.024085817954   0.029640291334   0.075595917079   0.078013296253  2.509144  9.9 2460719.10872164      99.00000000
 2460719.5   0.033799962768   0.039356449348   0.079300984940   0.081718035817  2.514765  9.9 2460720.10753350      99.00000000
 2460720.5   0.043534590817   0.049093072063   0.083012254159   0.085428664863  2.520344  9.9 2460721.10634869      99.00000000
 2460721.5   0.053289301292   0.058849834640   0.086729019253   0.089144504457  2.525881  9.9 2460722.10516705      99.00000000
