 13    2  9   2 51   3 20   3 44   4  3   4 19   4 47   5 11   5 33   5 54   6 18   6 45   7  1   7 19   7 19   7 28   7 37   7 47   7 58   8 10   8 24   8 40   8 58   9 21   9 51  10 37  ++ ++  ++ ++
 14    3 34   4  8   4 34   4 54   5 11   5 25   5 49   6 10   6 30   6 49   7 10   7 34   7 47   8  3   8  3   8 10   8 18   8 26   8 36   8 46   8 57   9 10   9 24   9 41  10  2  10 28  11  4  12 14
 15    5  3   5 29   5 49   6  5   6 18   6 30   6 49   7  7   7 22   7 38   7 55   8 14   8 25   8 38   8 38   8 43   8 49   8 56   9  3   9 11   9 19   9 29   9 39   9 51  10  5  10 22  10 42  11  8
 16    6 30   6 48   7  2   7 13   7 23   7 31   7 46   7 59   8 10   8 22   8 34   8 48   8 56   9  6   9  6   9 10   9 14   9 19   9 24   9 29   9 35   9 42   9 49   9 57  10  6  10 17  10 29  10 44
 17    7 52   8  2   8 11   8 18   8 24   8 30   8 39   8 47   8 54   9  2   9  9   9 18   9 23   9 29   9 29   9 32   9 34   9 37   9 40   9 43   9 47   9 51   9 55  10  0  10  6  10 12  10 19  10 27
 18    9  9   9 14   9 17   9 20   9 23   9 25   9 29   9 32   9 35   9 38   9 42   9 45   9 47   9 50   9 50   9 51   9 52   9 53   9 54   9 56   9 57   9 59  10  0  10  2  10  4  10  7  10 10  10 13
 19   10 25  10 23  10 22  10 21  10 20  10 19  10 17  10 16  10 15  10 14  10 12  10 11  10 10  10  9  10  9  10  9  10  8  10  8  10  7  10  7  10  6  10  5  10  5  10  4  10  3  10  2  10  1  10  0
 20   11 39  11 32  11 25  11 20  11 16  11 12  11  5  11  0  10 54  10 49  10 43  10 37  10 33  10 29  10 29  10 27  10 25  10 23  10 20  10 18  10 15  10 12  10  9  10  6  10  2   9 57   9 52   9 46
 21   12 55  12 41  12 30  12 20  12 13  12  6  11 54  11 44  11 34  11 25  11 15  11  3  10 57  10 49  10 49  10 46  10 42  10 39  10 34  10 30  10 25  10 20  10 14  10  8  10  0   9 52   9 42   9 31
 22   14 12  13 51  13 35  13 22  13 11  13  1  12 44  12 30  12 16  12  3  11 49  11 32  11 23  11 12  11 12  11  7  11  2  10 57  10 51  10 44  10 37  10 30  10 21  10 11  10  0   9 47   9 31   9 12
 23   15 32  15  4  14 43  14 25  14 11  13 58  13 37  13 19  13  2  12 45  12 26  12  5  11 53  11 39  11 39  11 33  11 26  11 19  11 11  11  3  10 53  10 42  10 30  10 16  10  0   9 40   9 15   8 41
 24   16 53  16 17  15 51  15 30  15 12  14 58  14 32  14 11  13 51  13 30  13  9  12 44  12 30  12 13  12 13  12  5  11 57  11 48  11 38  11 27  11 15  11  2  10 46  10 26  10  3   9 32   8 43  -- --
 25   18  8  17 26  16 56  16 33  16 14  15 57  15 29  15  6  14 43  14 21  13 57  13 30  13 13  12 54  12 54  12 46  12 36  12 26  12 15  12  2  11 48  11 31  11 11  10 46  10 13   9 14  -- --  -- --
 26   19 10  18 27  17 56  17 32  17 12  16 55  16 27  16  2  15 39  15 17  14 52  14 23  14  6  13 46  13 46  13 37  13 27  13 16  13  4  12 51  12 35  12 17  11 55  11 26  10 44  -- --  -- --  -- --
 27   19 53  19 14  18 46  18 24  18  5  17 49  17 22  16 59  16 37  16 15  15 52  15 24  15  8  14 48  14 48  14 40  14 30  14 20  14  8  13 55  13 41  13 23  13  3  12 36  12  0  ** **  -- --  -- --
 28   20 20  19 50  19 26  19  8  18 52  18 38  18 14  17 54  17 34  17 15  16 54  16 30  16 15  15 59  15 59  15 51  15 43  15 34  15 24  15 13  15  1  14 47  14 30  14 10  13 45  13 11  12  6  -- --
 29   20 38  20 16  19 58  19 44  19 31  19 20  19  2  18 45  18 30  18 14  17 57  17 38  17 27  17 13  17 13  17  7  17  1  16 54  16 47  16 38  16 29  16 19  16  7  15 53  15 37  15 17  14 52  14 17
 30   20 50  20 35  20 24  20 14  20  5  19 58  19 45  19 33  19 22  19 11  19  0  18 46  18 38  18 29  18 29  18 25  18 20  18 16  18 11  18  5  17 59  17 52  17 44  17 36  17 26  17 14  17  1  16 44
 31   20 59  20 51  20 45  20 40  20 36  20 32  20 25  20 18  20 12  20  6  20  0  19 53  19 48  19 43  19 43  19 41  19 39  19 36  19 34  19 31  19 28  19 24  19 20  19 16  19 11  19  5  18 59  18 51
 32   21  7  21  6  21  5  21  4  21  4  21  3  21  3  21  2  21  1  21  0  20 59  20 58  20 58  20 57  20 57  20 57  20 57  20 56  20 56  20 55  20 55  20 54  20 54  20 53  20 53  20 52  20 51  20 50
 33   21 14  21 20  21 24  21 28  21 32  21 35  21 40  21 45  21 49  21 54  21 59  22  4  22  7  22 11  22 11  22 12  22 14  22 16  22 18  22 20  22 22  22 24  22 27  22 30  22 34  22 38  22 42  22 48
 34   21 22  21 35  21 45  21 54  22  1  22  8  22 19  22 29  22 39  22 48  22 58  23 10  23 17  23 25  23 25  23 28  23 32  23 36  23 40  23 45  23 50  23 56  ** **  ** **  ** **  ** **  ** **  ** **
 35   21 33  21 53  22  9  22 23  22 34  22 44  23  1  23 16  23 30  23 45  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **   0  2   0  9   0 17   0 27   0 38   0 51
 36   21 48  22 17  22 39  22 57  23 12  23 25  23 47  ** **  ** **  ** **   0  0   0 18   0 28   0 40   0 40   0 45   0 51   0 57   1  4   1 11   1 19   1 29   1 39   1 51   2  5   2 21   2 41   3  8
 37   22 12  22 49  23 17  23 39  23 57  ** **  ** **   0  7   0 25   0 44   1  4   1 26   1 40   1 56   1 56   2  3   2 10   2 19   2 28   2 38   2 49   3  2   3 17   3 34   3 56   4 24   5  5  ** **
 38   22 51  23 35  ** **  ** **  ** **   0 12   0 39   1  2   1 23   1 45   2  8   2 35   2 50   3  9   3  9   3 17   3 26   3 36   3 48   4  0   4 14   4 30   4 50   5 14   5 46   6 41  ++ ++  ++ ++
 39   23 52  ** **   0  6   0 30   0 50   1  7   1 36   2  0   2 23   2 46   3 11   3 39   3 56   4 16   4 16   4 25   4 35   4 46   4 58   5 11   5 27   5 45   6  6   6 34   7 15  ++ ++  ++ ++  ++ ++
 40   ** **   0 36   1  7   1 31   1 51   2  8   2 36   3  0   3 23   3 46   4 10   4 38   4 54   5 13   5 13   5 22   5 32   5 42   5 54   6  6   6 21   6 38   6 58   7 24   7 58   9  2  ++ ++  ++ ++
 41    1 11   1 49   2 17   2 38   2 56   3 12   3 38   4  0   4 20   4 41   5  3   5 28   5 43   6  0   6  0   6  8   6 16   6 25   6 35   6 46   6 58   7 12   7 29   7 48   8 12   8 44   9 37  ++ ++
 42    2 39   3  8   3 31   3 48   4  3   4 16   4 38   4 56   5 14   5 31   5 50   6 11   6 23   6 37   6 37   6 43   6 50   6 57   7  5   7 14   7 23   7 34   7 46   8  0   8 17   8 37   9  2   9 36
 43    4  6   4 27   4 44   4 57   5  8   5 18   5 35   5 49   6  3   6 16   6 31   6 47   6 56   7  7   7  7   7 11   7 16   7 22   7 28   7 34   7 41   7 49   7 57   8  7   8 18   8 31   8 46   9  4
 44    5 30   5 44   5 54   6  3   6 11   6 18   6 29   6 39   6 48   6 57   7  7   7 18   7 24   7 31   7 31   7 35   7 38   7 41   7 45   7 49   7 54   7 59   8  4   8 11   8 17   8 25   8 34   8 45
 45    6 50   6 57   7  2   7  7   7 11   7 14   7 20   7 25   7 30   7 35   7 40   7 46   7 49   7 53   7 53   7 55   7 56   7 58   8  0   8  2   8  5   8  7   8 10   8 13   8 16   8 20   8 25   8 30
 46    8  6   8  7   8  8   8  8   8  9   8  9   8 10   8 10   8 11   8 11   8 12   8 12   8 12   8 13   8 13   8 13   8 13   8 13   8 13   8 14   8 14   8 14   8 14   8 14   8 15   8 15   8 15   8 16
 47    9 21   9 16   9 12   9  8   9  5   9  3   8 58   8 54   8 50   8 46   8 42   8 38   8 35   8 32   8 32   8 31   8 29   8 28   8 26   8 24   8 23   8 21   8 18   8 16   8 13   8 10   8  6   8  2
 48   10 37  10 25  10 16  10  8  10  2   9 56   9 46   9 38   9 30   9 22   9 13   9  4   8 58   8 52   8 52   8 49   8 46   8 43   8 40   8 36   8 32   8 28   8 23   8 18   8 12   8  5   7 57   7 48
 49   11 53  11 35  11 21  11  9  10 59  10 51  10 36  10 23  10 11   9 59   9 46   9 32   9 23   9 14   9 14   9 10   9  5   9  0   8 55   8 49   8 43   8 36   8 29   8 20   8 10   7 59   7 46   7 30
 50   13 12  12 47  12 27  12 12  11 58  11 47  11 27  11 10  10 54  10 39  10 22  10  3   9 52   9 39   9 39   9 33   9 27   9 20   9 13   9  5   8 57   8 47   8 36   8 24   8 10   7 53   7 32   7  6
 51   14 32  13 59  13 35  13 15  12 59  12 45  12 21  12  0  11 41  11 22  11  2  10 38  10 25  10  9  10  9  10  2   9 54   9 46   9 37   9 27   9 16   9  3   8 48   8 32   8 11   7 45   7  9   5 59
 52   15 50  15 10  14 41  14 18  13 59  13 43  13 16  12 53  12 32  12 10  11 47  11 20  11  4  10 46  10 46  10 38  10 29  10 19  10  8   9 56   9 42   9 27   9  8   8 46   8 16   7 32  -- --  -- --
 53   16 57  16 13  15 42  15 18  14 58  14 41  14 13  13 48  13 25  13  2  12 38  12  9  11 52  11 32  11 32  11 23  11 14  11  3  10 51  10 37  10 22  10  4   9 42   9 14   8 34  -- --  -- --  -- --
 54   17 48  17  6  16 36  16 13  15 53  15 37  15  8  14 44  14 21  13 59  13 34  13  6  12 49  12 29  12 29  12 20  12 10  11 59  11 47  11 34  11 18  11  0  10 38  10  9   9 27  -- --  -- --  -- --
 55   18 21  17 46  17 20  16 59  16 42  16 27  16  1  15 39  15 18  14 57  14 35  14  9  13 53  13 35  13 35  13 27  13 18  13  8  12 57  12 45  12 31  12 15  11 56  11 33  11  2  10 12  -- --  -- --
 56   18 43  18 16  17 55  17 39  17 24  17 12  16 51  16 32  16 14  15 57  15 38  15 16  15  3  14 48  14 48  14 41  14 33  14 25  14 17  14  7  13 56  13 44  13 30  13 13  12 52  12 26  11 50  10 28
 57   18 57  18 38  18 23  18 11  18  1  17 52  17 36  17 22  17  9  16 55  16 41  16 24  16 14  16  3  16  3  15 58  15 53  15 47  15 41  15 34  15 26  15 18  15  8  14 57  14 44  14 29  14 10  13 47
 58   19  7  18 56  18 47  18 40  18 33  18 27  18 18  18  9  18  0  17 52  17 43  17 33  17 27  17 20  17 20  17 17  17 13  17 10  17  6  17  2  16 57  16 52  16 46  16 40  16 33  16 24  16 15  16  3
 59   19 15  19 11  19  8  19  5  19  3  19  1  18 57  18 54  18 51  18 48  18 44  18 41  18 38  18 36  18 36  18 35  18 33  18 32  18 31  18 29  18 27  18 26  18 23  18 21  18 19  18 16  18 12  18  8
 60   19 22  19 25  19 28  19 30  19 32  19 33  19 36  19 39  19 41  19 43  19 46  19 48  19 50  19 52  19 52  19 52  19 53  19 54  19 55  19 56  19 57  19 59  20  0  20  2  20  3  20  5  20  8  20 10
 61   19 30  19 40  19 49  19 55  20  1  20  7  20 16  20 24  20 31  20 39  20 47  20 57  21  2  21  8  21  8  21 11  21 14  21 17  21 21  21 24  21 28  21 33  21 38  21 43  21 50  21 57  22  5  22 15
 62   19 40  19 58  20 12  20 24  20 34  20 43  20 58  21 11  21 24  21 37  21 50  22  6  22 15  22 26  22 26  22 31  22 36  22 41  22 47  22 54  23  1  23  9  23 18  23 28  23 40  23 53  ** **  ** **
 63   19 54  20 20  20 40  20 57  21 11  21 23  21 44  22  2  22 19  22 37  22 55  23 17  23 29  23 44  23 44  23 51  23 58  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **  ** **   0 10   0 31
 64   20 15  20 50  21 16  21 37  21 54  22  9  22 35  22 57  23 18  23 38  ** **  ** **  ** **  ** **  ** **  ** **  ** **   0  5   0 14   0 23   0 33   0 45   0 59   1 15   1 34   1 57   2 30   3 24
 65   20 49  21 31  22  2  22 26  22 45  23  2  23 31  23 55  ** **  ** **   0  1   0 27   0 42   1  0   1  0   1  8   1 17   1 27   1 37   1 49   2  2   2 18   2 36   2 59   3 28   4 13  ++ ++  ++ ++
 66   21 43  22 28  23  0  23 24  23 44  ** **  ** **  ** **   0 18   0 41   1  5   1 33   1 50   2 10   2 10   2 19   2 29   2 40   2 51   3  5   3 20   3 38   4  0   4 28   5  8  ++ ++  ++ ++  ++ ++
 67   22 57  23 38  ** **  ** **  ** **   0  1   0 30   0 55   1 18   1 41   2  5   2 34   2 51   3 10   3 10   3 19   3 29   3 40   3 52   4  5   4 20   4 38   4 59   5 26   6  5  ++ ++  ++ ++  ++ ++
 68   ** **  ** **   0  7   0 29   0 48   1  4   1 31   1 54   2 16   2 37   3  0   3 26   3 42   4  0   4  0   4  8   4 17   4 26   4 37   4 48   5  2   5 17   5 35   5 56   6 23   7  3  ++ ++  ++ ++
 69    0 22   0 55   1 19   1 38   1 54   2  8   2 31   2 51   3 10   3 28   3 48   4 10   4 24   4 39   4 39   4 46   4 53   5  1   5  9   5 19   5 29   5 41   5 55   6 11   6 29   6 52   7 23   8 10
 70    1 49   2 13   2 31   2 46   2 59   3 10   3 28   3 44   3 59   4 14   4 30   4 48   4 58   5 10   5 10   5 15   5 21   5 27   5 33   5 41   5 48   5 57   6  7   6 18   6 31   6 46   7  4   7 26
 71    3 13   3 29   3 42   3 53   4  1   4  9   4 23   4 34   4 45   4 56   5  7   5 20   5 27   5 36   5 36   5 39   5 43   5 47   5 52   5 57   6  2   6  8   6 15   6 22   6 30   6 40   6 51   7  4
 72    4 33   4 43   4 50   4 56   5  1   5  6   5 14   5 21   5 27   5 34   5 41   5 48   5 53   5 58   5 58   6  0   6  2   6  5   6  7   6 10   6 13   6 17   6 20   6 25   6 29   6 35   6 41   6 47
 73    5 50   5 53   5 56   5 58   5 59   6  1   6  4   6  6   6  8   6 10   6 12   6 15   6 16   6 18   6 18   6 18   6 19   6 20   6 21   6 22   6 23   6 24   6 25   6 26   6 28   6 29   6 31   6 33
 74    7  6   7  3   7  0   6 58   6 56   6 55   6 52   6 50   6 47   6 45   6 43   6 40   6 39   6 37   6 37   6 36   6 35   6 35   6 34   6 33   6 31   6 30   6 29   6 28   6 26   6 24   6 22   6 20
 75    8 21   8 12   8  4   7 58   7 53   7 48   7 40   7 33   7 27   7 21   7 14   7  6   7  2   6 56   6 56   6 54   6 52   6 49   6 47   6 44   6 41   6 37   6 33   6 29   6 24   6 19   6 13   6  5
 76    9 37   9 21   9  9   8 59   8 50   8 43   8 30   8 18   8  8   7 57   7 46   7 33   7 26   7 17   7 17   7 14   7 10   7  6   7  1   6 56   6 51   6 45   6 38   6 31   6 23   6 13   6  2   5 49
 77   10 55  10 33  10 15  10  1   9 49   9 38   9 20   9  5   8 50   8 36   8 20   8  3   7 53   7 41   7 41   7 36   7 30   7 24   7 18   7 11   7  3   6 55   6 45   6 34   6 22   6  7   5 50   5 28
 78   12 15  11 45  11 22  11  4  10 48  10 35  10 13   9 53   9 35   9 18   8 58   8 36   8 24   8  9   8  9   8  2   7 55   7 48   7 39   7 30   7 20   7  8   6 55   6 40   6 22   6  0   5 31   4 49
 79   13 33  12 55  12 28  12  6  11 48  11 33  11  7  10 45  10 24  10  3   9 41   9 15   9  0   8 43   8 43   8 35   8 26   8 17   8  7   7 56   7 43   7 28   7 11   6 51   6 25   5 49   4 39  -- --
 80   14 44  14  1  13 31  13  7  12 47  12 31  12  2  11 38  11 15  10 53  10 29  10  1   9 44   9 25   9 25   9 16   9  6   8 56   8 44   8 31   8 16   7 59   7 38   7 12   6 35  -- --  -- --  -- --
 81   15 41  14 58  14 27  14  3  13 43  13 26  12 57  12 32  12 10  11 47  11 22  10 53  10 36  10 16  10 16  10  7   9 57   9 46   9 33   9 20   9  4   8 45   8 23   7 54   7  9  -- --  -- --  -- --
 82   16 20  15 42  15 14  14 51  14 33  14 17  13 50  13 27  13  5  12 43  12 19  11 52  11 35  11 16  11 16  11  7  10 58  10 48  10 36  10 23  10  8   9 51   9 30   9  4   8 27  ** **  -- --  -- --
 83   16 46  16 15  15 52  15 33  15 17  15  3  14 40  14 19  14  0  13 40  13 19  12 55  12 41  12 24  12 24  12 17  12  8  11 59  11 50  11 39  11 26  11 12  10 56  10 36  10 11   9 37   8 32  -- --
 84   17  2  16 40  16 22  16  7  15 55  15 44  15 25  15  9  14 53  14 38  14 21  14  1  13 50  13 37  13 37  13 31  13 24  13 18  13 10  13  2  12 52  12 42  12 30  12 16  12  0  11 40  11 15  10 39
 85   17 14  16 59  16 47  16 37  16 29  16 21  16  8  15 56  15 45  15 34  15 23  15  9  15  1  14 52  14 52  14 48  14 43  14 38  14 33  14 28  14 22  14 15  14  7  13 58  13 48  13 37  13 23  13  6
 86   17 22  17 15  17  9  17  4  16 59  16 55  16 48  16 42  16 36  16 30  16 24  16 16  16 12  16  7  16  7  16  5  16  3  16  0  15 58  15 55  15 51  15 48  15 44  15 40  15 35  15 29  15 22  15 15
 87   17 30  17 30  17 29  17 29  17 28  17 28  17 27  17 27  17 26  17 26  17 25  17 25  17 24  17 24  17 24  17 23  17 23  17 23  17 23  17 22  17 22  17 22  17 21  17 21  17 20  17 20  17 19  17 18
 88   17 38  17 44  17 50  17 54  17 58  18  1  18  7  18 13  18 17  18 22  18 28  18 34  18 37  18 41  18 41  18 43  18 45  18 47  18 49  18 51  18 54  18 57  19  0  19  3  19  7  19 12  19 17  19 23
 89   17 47  18  1  18 12  18 22  18 30  18 37  18 49  19  0  19 10  19 21  19 32  19 45  19 52  20  1  20  1  20  4  20  8  20 13  20 18  20 23  20 28  20 35  20 42  20 50  20 59  21  9  21 21  21 36
 90   17 59  18 21  18 39  18 53  19  6  19 16  19 35  19 51  20  7  20 22  20 38  20 58  21  9  21 22  21 22  21 27  21 34  21 40  21 48  21 56  22  5  22 15  22 26  22 39  22 55  23 14  23 38  ** **
 91   18 17  18 48  19 12  19 32  19 48  20  2  20 26  20 47  21  6  21 26  21 47  22 11  22 25  22 42  22 42  22 50  22 58  23  7  23 17  23 27  23 40  23 54  ** **  ** **  ** **  ** **  ** **   0 10
 92   18 46  19 27  19 56  20 19  20 38  20 54  21 22  21 46  22  8  22 30  22 54  23 22  23 38  23 58  23 58  ** **  ** **  ** **  ** **  ** **  ** **  ** **   0 10   0 30   0 55   1 29   2 30  ++ ++
 93   19 34  20 19  20 51  21 16  21 36  21 53  22 22  22 47  23 10  23 33  23 58  ** **  ** **  ** **  ** **   0  6   0 16   0 26   0 38   0 51   1  6   1 23   1 44   2 10   2 47  ** **  ++ ++  ++ ++
 94   20 44  21 27  21 57  22 20  22 40  22 56  23 24  23 48  ** **  ** **  ** **   0 27   0 44   1  4   1  4   1 13   1 23   1 33   1 46   1 59   2 14   2 33   2 55   3 23   4  3  ++ ++  ++ ++  ++ ++
 95   22  8  22 43  23  9  23 29  23 46  ** **  ** **  ** **   0 10   0 32   0 56   1 23   1 39   1 58   1 58   2  6   2 15   2 25   2 36   2 49   3  3   3 19   3 38   4  1   4 32   5 20  ++ ++  ++ ++
 96   23 36  ** **  ** **  ** **  ** **   0  1   0 25   0 46   1  6   1 25   1 46   2 10   2 24   2 40   2 40   2 47   2 55   3  4   3 13   3 23   3 34   3 47   4  2   4 19   4 41   5  7   5 45   7 11
 97   ** **   0  2   0 22   0 38   0 52   1  4   1 24   1 41   1 57   2 13   2 30   2 49   3  1   3 14   3 14   3 19   3 25   3 32   3 39   3 47   3 56   4  5   4 16   4 29   4 43   5  0   5 21   5 47
 98    1  0   1 19   1 33   1 45   1 55   2  4   2 19   2 32   2 44   2 56   3  8   3 23   3 31   3 41   3 41   3 45   3 49   3 54   3 59   4  5   4 11   4 18   4 25   4 34   4 43   4 54   5  7   5 22
 99    2 21   2 32   2 41   2 49   2 55   3  1   3 11   3 19   3 27   3 35   3 43   3 52   3 57   4  3   4  3   4  6   4  9   4 12   4 15   4 19   4 23   4 27   4 31   4 36   4 42   4 49   4 56   5  5
100    3 38   3 43   3 47   3 50   3 53   3 56   4  0   4  4   4  7   4 11   4 15   4 19   4 21   4 24   4 24   4 25   4 26   4 28   4 29   4 31   4 32   4 34   4 36   4 38   4 41   4 44   4 47   4 50
101    4 53   4 52   4 51   4 50   4 50   4 49   4 48   4 48   4 47   4 46   4 45   4 44   4 44   4 43   4 43   4 43   4 43   4 42   4 42   4 41   4 41   4 41   4 40   4 40   4 39   4 38   4 38   4 37
102    6  8   6  1   5 55   5 50   5 46   5 43   5 36   5 31   5 26   5 21   5 16   5 10   5  6   5  2   5  2   5  1   4 59   4 57   4 55   4 52   4 50   4 47   4 44   4 41   4 37   4 33   4 29   4 23
103    7 23   7 10   6 59   6 51   6 43   6 36   6 25   6 15   6  6   5 57   5 47   5 36   5 30   5 23   5 23   5 20   5 16   5 12   5  9   5  4   5  0   4 55   4 49   4 43   4 36   4 28   4 19   4  8
104    8 41   8 21   8  5   7 52   7 41   7 32   7 15   7  1   6 48   6 35   6 21   6  5   5 56   5 45   5 45   5 41   5 36   5 30   5 25   5 18   5 11   5  4   4 55   4 46   4 35   4 22   4  7   3 49
105   10  0   9 32   9 11   8 55   8 40   8 28   8  7   7 49   7 32   7 16   6 58   6 37   6 25   6 12   6 12   6  6   5 59   5 52   5 44   5 36   5 27   5 16   5  4   4 51   4 35   4 16   3 52   3 20
106   11 19  10 44  10 18   9 57   9 40   9 26   9  1   8 40   8 20   8  0   7 39   7 14   7  0   6 43   6 43   6 36   6 28   6 19   6 10   5 59   5 47   5 34   5 18   5  0   4 37   4  7   3 23  -- --
107   12 33  11 51  11 22  10 59  10 40  10 23   9 56   9 32   9 10   8 48   8 24   7 57   7 41   7 22   7 22   7 14   7  4   6 54   6 43   6 31   6 17   6  0   5 41   5 17   4 44   3 51  -- --  -- --
108   13 35  12 51  12 20  11 56  11 36  11 19  10 50  10 26  10  3   9 40   9 15   8 46   8 29   8 10   8 10   8  0   7 51   7 40   7 28   7 14   6 59   6 40   6 18   5 50   5  8  -- --  -- --  -- --
109   14 19  13 38  13  9  12 46  12 27  12 11  11 43  11 19  10 57  10 34  10 10   9 42   9 25   9  6   9  6   8 57   8 47   8 37   8 25   8 11   7 56   7 38   7 17   6 49   6  9  -- --  -- --  -- --
110   14 48  14 15  13 49  13 29  13 12  12 58  12 33  12 11  11 50  11 30  11  8  10 42  10 27  10 10  10 10  10  2   9 53   9 43   9 33   9 21   9  8   8 52   8 34   8 12   7 43   7  0  -- --  -- --
111   15  7  14 42  14 22  14  5  13 51  13 39  13 18  13  0  12 43  12 26  12  7  11 46  11 33  11 18  11 18  11 12  11  5  10 57  10 48  10 39  10 29  10 17  10  3   9 47   9 28   9  3   8 30   7 32
112   15 20  15  2  14 48  14 36  14 26  14 16  14  1  13 47  13 34  13 21  13  7  12 50  12 41  12 30  12 30  12 25  12 20  12 14  12  8  12  1  11 54  11 45  11 36  11 25  11 13  10 58  10 40  10 17
113   15 30  15 19  15 10  15  3  14 56  14 51  14 41  14 32  14 24  14 15  14  6  13 56  13 50  13 43  13 43  13 40  13 36  13 33  13 29  13 25  13 20  13 15  13  9  13  3  12 56  12 48  12 38  12 26
114   15 38  15 34  15 30  15 28  15 25  15 23  15 19  15 16  15 12  15  9  15  6  15  1  14 59  14 56  14 56  14 55  14 54  14 52  14 51  14 49  14 48  14 46  14 43  14 41  14 38  14 35  14 32  14 27
115   15 45  15 48  15 50  15 52  15 54  15 55  15 58  16  0  16  2  16  4  16  6  16  9  16 10  16 12  16 12  16 12  16 13  16 14  16 15  16 16  16 17  16 18  16 19  16 21  16 22  16 24  16 26  16 28
116   15 54  16  3  16 11  16 18  16 24  16 29  16 38  16 46  16 53  17  1  17  9  17 18  17 23  17 29  17 29  17 32  17 35  17 38  17 41  17 45  17 49  17 53  17 58  18  4  18 10  18 17  18 25  18 35
117   16  4  16 22  16 36  16 48  16 58  17  7  17 22  17 36  17 48  18  1  18 15  18 31  18 40  18 50  18 50  18 55  19  0  19  6  19 12  19 18  19 25  19 33  19 42  19 52  20  4  20 18  20 35  20 56
