2456084.3881944   4.957214794180  22.657594979246 1.0147183488   4.974025580563  22.877253476990 0.2887040641 214.174773619678
2456084.3888889   4.957262515185  22.657666249745 1.0147184427   4.973995377557  22.877043948607 0.2887040415 214.425458109824
2456084.3895833   4.957310236263  22.657737517101 1.0147185366   4.973965174475  22.876834418279 0.2887040191 214.676142768061
2456084.3902778   4.957357957350  22.657808781220 1.0147186305   4.973934971625  22.876624886900 0.2887039968 214.926827258199
2456084.3909722   4.957405678480  22.657880042148 1.0147187244   4.973904768855  22.876415354024 0.2887039746 215.177511748333
2456084.3916667   4.957453399651  22.657951299886 1.0147188182   4.973874566030  22.876205819345 0.2887039526 215.428196238463
2456084.3923611   4.957501120863  22.658022554434 1.0147189121   4.973844363417  22.875996283476 0.2887039308 215.678880728590
2456084.3930556   4.957548842118  22.658093805792 1.0147190060   4.973814160883  22.875786746111 0.2887039091 215.929565218712
2456084.3937500   4.957596563413  22.658165053959 1.0147190999   4.973783958428  22.875577207250 0.2887038876 216.180249708832
2456084.3944444   4.957644284751  22.658236298936 1.0147191938   4.973753755919  22.875367666589 0.2887038662 216.430934198947
2456084.3951389   4.957692006130  22.658307540723 1.0147192877   4.973723553623  22.875158124739 0.2887038450 216.681618689060
2456084.3958333   4.957739727551  22.658378779319 1.0147193815   4.973693351406  22.874948581395 0.2887038239 216.932303179168
2456084.3965278   4.957787449014  22.658450014726 1.0147194754   4.973663149268  22.874739036558 0.2887038030 217.182987669273
2456084.3972222   4.957835170550  22.658521246989 1.0147195693   4.973632947057  22.874529489782 0.2887037822 217.433672327471
2456084.3979167   4.957882892095  22.658592476015 1.0147196632   4.973602745079  22.874319941959 0.2887037616 217.684356817569
2456084.3986111   4.957930613683  22.658663701850 1.0147197570   4.973572543181  22.874110392644 0.2887037411 217.935041307662
2456084.3993056   4.957978335312  22.658734924495 1.0147198509   4.973542341363  22.873900841838 0.2887037208 218.185725797752
2456084.4000000   4.958026056983  22.658806143950 1.0147199448   4.973512139492  22.873691289235 0.2887037006 218.436410287839
2456084.4006944   4.958073778695  22.658877360214 1.0147200386   4.973481937833  22.873481735447 0.2887036806 218.687094777922
2456084.4013889   4.958121500449  22.658948573288 1.0147201325   4.973451736256  22.873272180168 0.2887036607 218.937779268000
2456084.4020833   4.958169222244  22.659019783171 1.0147202264   4.973421534758  22.873062623400 0.2887036410 219.188463758076
2456084.4027778   4.958216944082  22.659090989864 1.0147203202   4.973391333208  22.872853064837 0.2887036215 219.439148248148
2456084.4034722   4.958264665960  22.659162193367 1.0147204141   4.973361131871  22.872643505091 0.2887036021 219.689832738217
2456084.4041667   4.958312387881  22.659233393679 1.0147205080   4.973330930615  22.872433943857 0.2887035828 219.940517228281
2456084.4048611   4.958360109843  22.659304590801 1.0147206018   4.973300729439  22.872224381135 0.2887035637 220.191201718341
2456084.4055556   4.958407831879  22.659375784780 1.0147206957   4.973270528192  22.872014816479 0.2887035447 220.441886376496
2456084.4062500   4.958455553924  22.659446975521 1.0147207895   4.973240327178  22.871805250782 0.2887035260 220.692570866549
2456084.4069444   4.958503276011  22.659518163071 1.0147208834   4.973210126245  22.871595683599 0.2887035073 220.943255356599
2456084.4076389   4.958550998140  22.659589347431 1.0147209773   4.973179925394  22.871386114930 0.2887034888 221.193939846645
2456084.4083333   4.958598720310  22.659660528600 1.0147210711   4.973149724490  22.871176544470 0.2887034705 221.444624336688
2456084.4090278   4.958646442522  22.659731706578 1.0147211650   4.973119523801  22.870966972831 0.2887034523 221.695308826727
2456084.4097222   4.958694164775  22.659802881367 1.0147212588   4.973089323194  22.870757399707 0.2887034342 221.945993316761
2456084.4104167   4.958741887070  22.659874052964 1.0147213527   4.973059122667  22.870547825099 0.2887034164 222.196677806793
2456084.4111111   4.958789609407  22.659945221371 1.0147214465   4.973028922223  22.870338249007 0.2887033986 222.447362296820
2456084.4118056   4.958837331785  22.660016386587 1.0147215404   4.972998721727  22.870128671127 0.2887033811 222.698046786844
2456084.4125000   4.958885054205  22.660087548613 1.0147216342   4.972968521446  22.869919092069 0.2887033636 222.948731276865
2456084.4131944   4.958932776698  22.660158707496 1.0147217280   4.972938321226  22.869709511389 0.2887033463 223.199415934978
2456084.4138889   4.958980499201  22.660229863141 1.0147218219   4.972908121109  22.869499929368 0.2887033292 223.450100424991
2456084.4145833   4.959028221746  22.660301015595 1.0147219157   4.972877921074  22.869290345865 0.2887033123 223.700784915000
2456084.4152778   4.959075944332  22.660372164858 1.0147220096   4.972847720988  22.869080760575 0.2887032954 223.951469405006
2456084.4159722   4.959123666960  22.660443310930 1.0147221034   4.972817521117  22.868871174112 0.2887032788 224.202153895007
2456084.4166667   4.959171389629  22.660514453812 1.0147221973   4.972787321329  22.868661586168 0.2887032623 224.452838385005
2456084.4173611   4.959219112340  22.660585593503 1.0147222911   4.972757121623  22.868451996745 0.2887032459 224.703522875000
2456084.4180556   4.959266835093  22.660656730004 1.0147223849   4.972726921866  22.868242405537 0.2887032297 224.954207364991
2456084.4187500   4.959314557887  22.660727863314 1.0147224788   4.972696722326  22.868032813157 0.2887032136 225.204891854977
2456084.4194444   4.959362280723  22.660798993433 1.0147225726   4.972666522868  22.867823219298 0.2887031977 225.455576344960
2456084.4201389   4.959410003600  22.660870120361 1.0147226664   4.972636323493  22.867613623962 0.2887031820 225.706260834940
2456084.4208333   4.959457726552  22.660941244146 1.0147227603   4.972606124180  22.867404027009 0.2887031664 225.956945493012
2456084.4215278   4.959505449512  22.661012364693 1.0147228541   4.972575924971  22.867194428719 0.2887031509 226.207629982984
2456084.4222222   4.959553172514  22.661083482049 1.0147229479   4.972545725712  22.866984828648 0.2887031356 226.458314472953
2456084.4229167   4.959600895558  22.661154596214 1.0147230417   4.972515526670  22.866775227406 0.2887031205 226.708998962917
2456084.4236111   4.959648618643  22.661225707188 1.0147231356   4.972485327711  22.866565624690 0.2887031055 226.959683452877
2456084.4243056   4.959696341770  22.661296814972 1.0147232294   4.972455128835  22.866356020499 0.2887030906 227.210367942834
2456084.4250000   4.959744064939  22.661367919564 1.0147233232   4.972424930043  22.866146414833 0.2887030759 227.461052432788
2456084.4256944   4.959791788149  22.661439020966 1.0147234170   4.972394731201  22.865936807388 0.2887030614 227.711736922736
2456084.4263889   4.959839511401  22.661510119177 1.0147235108   4.972364532576  22.865727198776 0.2887030470 227.962421412683
2456084.4270833   4.959887234694  22.661581214197 1.0147236047   4.972334334035  22.865517588690 0.2887030328 228.213105902625
2456084.4277778   4.959934958029  22.661652306026 1.0147236985   4.972304135578  22.865307977133 0.2887030187 228.463790392563
2456084.4284722   4.959982681437  22.661723394712 1.0147237923   4.972273937185  22.865098363963 0.2887030048 228.714475050594
2456084.4291667   4.960030404855  22.661794480159 1.0147238861   4.972243738896  22.864888749462 0.2887029910 228.965159540525
2456084.4298611   4.960078128314  22.661865562415 1.0147239799   4.972213540558  22.864679133184 0.2887029774 229.215844030452
2456084.4305556   4.960125851816  22.661936641481 1.0147240737   4.972183342438  22.864469515742 0.2887029639 229.466528520375
2456084.4312500   4.960173575358  22.662007717355 1.0147241675   4.972153144402  22.864259896829 0.2887029506 229.717213010294
2456084.4319444   4.960221298942  22.662078790039 1.0147242614   4.972122946451  22.864050276448 0.2887029374 229.967897500210
2456084.4326389   4.960269022568  22.662149859531 1.0147243552   4.972092748584  22.863840654597 0.2887029244 230.218581990122
2456084.4333333   4.960316746235  22.662220925832 1.0147244490   4.972062550802  22.863631031277 0.2887029115 230.469266480030
2456084.4340278   4.960364469944  22.662291988943 1.0147245428   4.972032352972  22.863421406183 0.2887028988 230.719950969934
2456084.4347222   4.960412193695  22.662363048862 1.0147246366   4.972002155360  22.863211779928 0.2887028863 230.970635459834
2456084.4354167   4.960459917487  22.662434105590 1.0147247304   4.971971957832  22.863002152206 0.2887028739 231.221319949732
2456084.4361111   4.960507641320  22.662505159128 1.0147248242   4.971941760390  22.862792523016 0.2887028616 231.472004439624
2456084.4368056   4.960555365228  22.662576209522 1.0147249180   4.971911563013  22.862582892220 0.2887028495 231.722689097611
2456084.4375000   4.960603089144  22.662647256677 1.0147250118   4.971881365742  22.862373260099 0.2887028375 231.973373587496
2456084.4381944   4.960650813102  22.662718300641 1.0147251056   4.971851168423  22.862163626207 0.2887028258 232.224058077377
2456084.4388889   4.960698537102  22.662789341413 1.0147251994   4.971820971322  22.861953991155 0.2887028141 232.474742567255
2456084.4395833   4.960746261144  22.662860378995 1.0147252932   4.971790774307  22.861744354640 0.2887028026 232.725427057129
2456084.4402778   4.960793985226  22.662931413386 1.0147253869   4.971760577378  22.861534716660 0.2887027913 232.976111546999
2456084.4409722   4.960841709351  22.663002444585 1.0147254807   4.971730380534  22.861325077217 0.2887027801 233.226796036865
2456084.4416667   4.960889433517  22.663073472594 1.0147255745   4.971700183777  22.861115436311 0.2887027690 233.477480526728
2456084.4423611   4.960937157724  22.663144497411 1.0147256683   4.971669987105  22.860905793943 0.2887027582 233.728165016587
2456084.4430556   4.960984881973  22.663215519037 1.0147257621   4.971639790519  22.860696150112 0.2887027474 233.978849506441
2456084.4437500   4.961032606264  22.663286537471 1.0147258559   4.971609593887  22.860486504514 0.2887027368 234.229533996292
2456084.4444444   4.961080330628  22.663357552762 1.0147259497   4.971579397454  22.860276857620 0.2887027264 234.480218654237
2456084.4451389   4.961128055002  22.663428564815 1.0147260435   4.971549201127  22.860067209406 0.2887027161 234.730903144080
2456084.4458333   4.961175779417  22.663499573675 1.0147261372   4.971519004887  22.859857559733 0.2887027060 234.981587633920
2456084.4465278   4.961223503874  22.663570579345 1.0147262310   4.971488808734  22.859647908599 0.2887026960 235.232272123756
2456084.4472222   4.961271228372  22.663641581824 1.0147263248   4.971458612667  22.859438256006 0.2887026862 235.482956613588
2456084.4479167   4.961318952912  22.663712581111 1.0147264186   4.971428416687  22.859228601955 0.2887026765 235.733641103416
2456084.4486111   4.961366677493  22.663783577207 1.0147265124   4.971398220794  22.859018946445 0.2887026670 235.984325593241
2456084.4493056   4.961414402116  22.663854570111 1.0147266061   4.971368024854  22.858809289172 0.2887026577 236.235010083061
2456084.4500000   4.961462126780  22.663925559824 1.0147266999   4.971337829135  22.858599630747 0.2887026485 236.485694572878
2456084.4506944   4.961509851486  22.663996546346 1.0147267937   4.971307633503  22.858389970865 0.2887026394 236.736379062690
2456084.4513889   4.961557576233  22.664067529677 1.0147268874   4.971277437959  22.858180309527 0.2887026305 236.987063552499
2456084.4520833   4.961605301054  22.664138509863 1.0147269812   4.971247242481  22.857970646593 0.2887026217 237.237748210401
2456084.4527778   4.961653025885  22.664209486811 1.0147270750   4.971217047112  22.857760982343 0.2887026131 237.488432700203
2456084.4534722   4.961700750757  22.664280460568 1.0147271688   4.971186851829  22.857551316639 0.2887026047 237.739117190001
2456084.4541667   4.961748475670  22.664351431132 1.0147272625   4.971156656635  22.857341649480 0.2887025964 237.989801679794
2456084.4548611   4.961796200625  22.664422398506 1.0147273563   4.971126461528  22.857131980868 0.2887025882 238.240486169583
2456084.4555556   4.961843925622  22.664493362688 1.0147274500   4.971096266376  22.856922310495 0.2887025802 238.491170659369
2456084.4562500   4.961891650660  22.664564323679 1.0147275438   4.971066071445  22.856712638975 0.2887025724 238.741855149151
2456084.4569444   4.961939375739  22.664635281478 1.0147276376   4.971035876602  22.856502966003 0.2887025647 238.992539638930
2456084.4576389   4.961987100860  22.664706236085 1.0147277313   4.971005681848  22.856293291579 0.2887025572 239.243224128704
2456084.4583333   4.962034826023  22.664777187502 1.0147278251   4.970975487181  22.856083615703 0.2887025498 239.493908618474
2456084.4590278   4.962082551227  22.664848135726 1.0147279188   4.970945292603  22.855873938376 0.2887025425 239.744593108241
2456084.4597222   4.962130276504  22.664919080807 1.0147280126   4.970915098093  22.855664259458 0.2887025355 239.995277766100
2456084.4604167   4.962178001791  22.664990022649 1.0147281063   4.970884903692  22.855454579230 0.2887025285 240.245962255859
2456084.4611111   4.962225727120  22.665060961299 1.0147282001   4.970854709379  22.855244897552 0.2887025218 240.496646745614
2456084.4618056   4.962273452490  22.665131896757 1.0147282939   4.970824515156  22.855035214425 0.2887025151 240.747331235365
2456084.4625000   4.962321177901  22.665202829024 1.0147283876   4.970794321021  22.854825529849 0.2887025087 240.998015725112
2456084.4631944   4.962368903354  22.665273758100 1.0147284814   4.970764126842  22.854615843518 0.2887025023 241.248700214855
2456084.4638889   4.962416628849  22.665344683983 1.0147285751   4.970733932885  22.854406156046 0.2887024962 241.499384704595
2456084.4645833   4.962464354385  22.665415606676 1.0147286688   4.970703739017  22.854196467126 0.2887024902 241.750069194330
2456084.4652778   4.962512079962  22.665486526176 1.0147287626   4.970673545239  22.853986776759 0.2887024843 242.000753684062
2456084.4659722   4.962559805581  22.665557442485 1.0147288563   4.970643351550  22.853777084946 0.2887024786 242.251438173790
2456084.4666667   4.962607531242  22.665628355602 1.0147289501   4.970613157950  22.853567391687 0.2887024730 242.502122663514
2456084.4673611   4.962655256944  22.665699265528 1.0147290438   4.970582964440  22.853357696982 0.2887024676 242.752807153233
2456084.4680556   4.962702982719  22.665770172309 1.0147291376   4.970552770999  22.853148000692 0.2887024624 243.003491811046
2456084.4687500   4.962750708504  22.665841075851 1.0147292313   4.970522577668  22.852938303097 0.2887024572 243.254176300759
2456084.4694444   4.962798434331  22.665911976202 1.0147293250   4.970492384427  22.852728604058 0.2887024523 243.504860790467
2456084.4701389   4.962846160198  22.665982873361 1.0147294188   4.970462191276  22.852518903576 0.2887024475 243.755545280171
2456084.4708333   4.962893886108  22.666053767328 1.0147295125   4.970431998215  22.852309201651 0.2887024428 244.006229769872
2456084.4715278   4.962941612059  22.666124658103 1.0147296062   4.970401805244  22.852099498283 0.2887024384 244.256914259569
2456084.4722222   4.962989338051  22.666195545686 1.0147297000   4.970371612363  22.851889793472 0.2887024340 244.507598749260
2456084.4729167   4.963037064085  22.666266430078 1.0147297937   4.970341419573  22.851680087220 0.2887024298 244.758283238949
2456084.4736111   4.963084790160  22.666337311278 1.0147298874   4.970311226873  22.851470379526 0.2887024258 245.008967728634
2456084.4743056   4.963132516277  22.666408189286 1.0147299811   4.970281034130  22.851260670085 0.2887024219 245.259652218315
2456084.4750000   4.963180242435  22.666479064103 1.0147300749   4.970250841612  22.851050959510 0.2887024182 245.510336707991
2456084.4756944   4.963227968667  22.666549935775 1.0147301686   4.970220649163  22.850841247355 0.2887024146 245.761021365762
2456084.4763889   4.963275694908  22.666620804207 1.0147302623   4.970190456826  22.850631533901 0.2887024111 246.011705855430
2456084.4770833   4.963323421191  22.666691669448 1.0147303560   4.970160264579  22.850421819008 0.2887024079 246.262390345095
2456084.4777778   4.963371147515  22.666762531497 1.0147304498   4.970130072424  22.850212102676 0.2887024047 246.513074834757
2456084.4784722   4.963418873880  22.666833390354 1.0147305435   4.970099880360  22.850002384906 0.2887024018 246.763759324414
2456084.4791667   4.963466600287  22.666904246019 1.0147306372   4.970069688386  22.849792665699 0.2887023989 247.014443814067
2456084.4798611   4.963514326736  22.666975098493 1.0147307309   4.970039496505  22.849582945055 0.2887023963 247.265128303716
2456084.4805556   4.963562053226  22.667045947774 1.0147308246   4.970009304714  22.849373222974 0.2887023938 247.515812793362
2456084.4812500   4.963609779757  22.667116793863 1.0147309183   4.969979113015  22.849163499457 0.2887023914 247.766497283003
2456084.4819444   4.963657506330  22.667187636761 1.0147310120   4.969948921408  22.848953774504 0.2887023892 248.017181772640
2456084.4826389   4.963705232944  22.667258476466 1.0147311058   4.969918729892  22.848744048116 0.2887023871 248.267866262274
2456084.4833333   4.963752959632  22.667329313027 1.0147311995   4.969888538448  22.848534320153 0.2887023852 248.518550920002
2456084.4840278   4.963800686329  22.667400146349 1.0147312932   4.969858347116  22.848324590896 0.2887023835 248.769235409627
2456084.4847222   4.963848413068  22.667470976478 1.0147313869   4.969828155876  22.848114860205 0.2887023818 249.019919899248
2456084.4854167   4.963896139848  22.667541803416 1.0147314806   4.969797964728  22.847905128081 0.2887023804 249.270604388866
2456084.4861111   4.963943866669  22.667612627161 1.0147315743   4.969767773672  22.847695394525 0.2887023791 249.521288878480
2456084.4868056   4.963991593532  22.667683447715 1.0147316680   4.969737582709  22.847485659535 0.2887023779 249.771973368089
2456084.4875000   4.964039320437  22.667754265076 1.0147317617   4.969707391838  22.847275923114 0.2887023769 250.022657857695
2456084.4881944   4.964087047382  22.667825079246 1.0147318554   4.969677201059  22.847066185262 0.2887023761 250.273342347297
2456084.4888889   4.964134774370  22.667895890223 1.0147319491   4.969647010373  22.846856445978 0.2887023754 250.524026836895
2456084.4895833   4.964182501398  22.667966698008 1.0147320428   4.969616819779  22.846646705264 0.2887023749 250.774711326489
2456084.4902778   4.964230228469  22.668037502601 1.0147321365   4.969586629279  22.846436963120 0.2887023745 251.025395816078
2456084.4909722   4.964277955612  22.668108304049 1.0147322302   4.969556438851  22.846227219406 0.2887023743 251.276080473762
2456084.4916667   4.964325682765  22.668179102258 1.0147323239   4.969526248536  22.846017474403 0.2887023742 251.526764963343
2456084.4923611   4.964373409960  22.668249897275 1.0147324176   4.969496058314  22.845807727972 0.2887023742 251.777449452922
2456084.4930556   4.964421137196  22.668320689099 1.0147325113   4.969465868186  22.845597980113 0.2887023745 252.028133942495
2456084.4937500   4.964468864473  22.668391477731 1.0147326049   4.969435678150  22.845388230826 0.2887023748 252.278818432065
2456084.4944444   4.964516591792  22.668462263172 1.0147326986   4.969405488208  22.845178480111 0.2887023754 252.529502921631
2456084.4951389   4.964564319152  22.668533045419 1.0147327923   4.969375298360  22.844968727970 0.2887023760 252.780187411193
2456084.4958333   4.964612046553  22.668603824475 1.0147328860   4.969345108605  22.844758974403 0.2887023769 253.030871900751
2456084.4965278   4.964659773996  22.668674600339 1.0147329797   4.969314918943  22.844549219410 0.2887023778 253.281556390305
2456084.4972222   4.964707501481  22.668745373010 1.0147330734   4.969284729376  22.844339462992 0.2887023790 253.532240879855
2456084.4979167   4.964755229007  22.668816142489 1.0147331671   4.969254539902  22.844129705149 0.2887023803 253.782925369401
2456084.4986111   4.964802956574  22.668886908775 1.0147332607   4.969224350522  22.843919945881 0.2887023817 254.033609858943
2456084.4993056   4.964850684215  22.668957671917 1.0147333544   4.969194161216  22.843710185049 0.2887023833 254.284294516578
2456084.5000000   4.964898411865  22.669028431819 1.0147334481   4.969163972025  22.843500422935 0.2887023850 254.534979006112
2456084.5006944   4.964946139556  22.669099188529 1.0147335418   4.969133782927  22.843290659397 0.2887023869 254.785663495642
2456084.5013889   4.964993867289  22.669169942046 1.0147336354   4.969103593924  22.843080894437 0.2887023890 255.036347985168
2456084.5020833   4.965041595064  22.669240692371 1.0147337291   4.969073405016  22.842871128054 0.2887023912 255.287032474690
2456084.5027778   4.965089322879  22.669311439504 1.0147338228   4.969043216201  22.842661360251 0.2887023935 255.537716964207
2456084.5034722   4.965137050737  22.669382183445 1.0147339165   4.969013027482  22.842451591026 0.2887023960 255.788401453722
2456084.5041667   4.965184778635  22.669452924193 1.0147340101   4.968982838857  22.842241820380 0.2887023987 256.039085943231
2456084.5048611   4.965232506575  22.669523661748 1.0147341038   4.968952650327  22.842032048315 0.2887024015 256.289770432737
2456084.5055556   4.965280234556  22.669594396111 1.0147341975   4.968922461892  22.841822274830 0.2887024045 256.540454922239
2456084.5062500   4.965327962579  22.669665127282 1.0147342911   4.968892273552  22.841612499925 0.2887024076 256.791139411736
2456084.5069444   4.965375690675  22.669735855308 1.0147343848   4.968862085287  22.841402723462 0.2887024108 257.041824069327
2456084.5076389   4.965423418781  22.669806580094 1.0147344784   4.968831897138  22.841192945720 0.2887024142 257.292508558817
2456084.5083333   4.965471146928  22.669877301687 1.0147345721   4.968801709083  22.840983166561 0.2887024178 257.543193048302
2456084.5090278   4.965518875116  22.669948020088 1.0147346658   4.968771521124  22.840773385985 0.2887024215 257.793877537784
2456084.5097222   4.965566603346  22.670018735297 1.0147347594   4.968741333394  22.840563604299 0.2887024254 258.044562027261
2456084.5104167   4.965614331617  22.670089447313 1.0147348531   4.968711145626  22.840353820889 0.2887024294 258.295246516735
2456084.5111111   4.965662059930  22.670160156136 1.0147349467   4.968680957954  22.840144036064 0.2887024336 258.545931006204
2456084.5118056   4.965709788284  22.670230861767 1.0147350404   4.968650770378  22.839934249823 0.2887024379 258.796615495669
2456084.5125000   4.965757516679  22.670301564206 1.0147351340   4.968620582897  22.839724462167 0.2887024424 259.047299985131
2456084.5131944   4.965805245116  22.670372263451 1.0147352277   4.968590395513  22.839514673097 0.2887024470 259.297984474588
2456084.5138889   4.965852973594  22.670442959505 1.0147353213   4.968560208225  22.839304882613 0.2887024518 259.548668964040
2456084.5145833   4.965900702145  22.670513652413 1.0147354150   4.968530021012  22.839095090574 0.2887024568 259.799353621587
2456084.5152778   4.965948430706  22.670584342081 1.0147355086   4.968499833916  22.838885297264 0.2887024619 260.050038111032
2456084.5159722   4.965996159308  22.670655028556 1.0147356023   4.968469646917  22.838675502540 0.2887024671 260.300722600473
2456084.5166667   4.966043887952  22.670725711839 1.0147356959   4.968439460014  22.838465706405 0.2887024725 260.551407089909
2456084.5173611   4.966091616637  22.670796391930 1.0147357896   4.968409273208  22.838255908858 0.2887024780 260.802091579343
2456084.5180556   4.966139345363  22.670867068827 1.0147358832   4.968379086498  22.838046109900 0.2887024837 261.052776068771
2456084.5187500   4.966187074131  22.670937742532 1.0147359769   4.968348899885  22.837836309531 0.2887024896 261.303460558195
2456084.5194444   4.966234802940  22.671008413044 1.0147360705   4.968318713369  22.837626507752 0.2887024956 261.554145047616
2456084.5201389   4.966282531791  22.671079080364 1.0147361641   4.968288526950  22.837416704563 0.2887025017 261.804829537033
2456084.5208333   4.966330260682  22.671149744491 1.0147362578   4.968258340761  22.837206900272 0.2887025081 262.055514026445
2456084.5215278   4.966377989616  22.671220405425 1.0147363514   4.968228154536  22.836997094265 0.2887025145 262.306198515853
2456084.5222222   4.966425718622  22.671291063214 1.0147364450   4.968197968389  22.836787286709 0.2887025211 262.556883173355
2456084.5229167   4.966473447638  22.671361717763 1.0147365387   4.968167782358  22.836577477886 0.2887025279 262.807567662755
2456084.5236111   4.966521176695  22.671432369119 1.0147366323   4.968137596426  22.836367667655 0.2887025348 263.058252152151
