2455929.3465500 A
2455944.3914750 P
2455957.2371625 A
2455969.2745375 P
2455985.0840000 A
2455996.9169250 P
2456012.7520000 A
2456025.2077750 P
2456040.0749500 A
2456053.6483750 P
2456067.1760500 A
2456082.0528250 P
2456094.5583126 A
2456110.2522126 P
2456122.1987501 A
2456137.8530751 P
2456149.9524376 A
2456163.3109626 P
2456177.7503501 A
2456189.6176001 P
2456205.5298626 A
2456217.5417876 P
2456233.1453251 A
2456245.9316376 P
2456260.3171001 A
2456274.4679126 P
2456287.3879501 A
