 2455930.378045  1  3  11698.   6.2 I 118. 219.  67. 21  4.4  2.1  1.4  53.
 2455931.360614  1  4  15555.   6.9 I 129. 171.  73. 20 39.3  3.5 99.9 131.
 2455931.574208  1  5  16143.   6.7 I 131. 277.  26.  1 46.9  1.1  0.5  45.
 2455932.535869  1  6  20087.   5.6 I 141. 264.  47.  0 51.6  0.7 -4.1 142.
 2455932.555759  1  6  20186.   5.3 I 142. 268.  41.  1 20.3 99.9 99.9  90.
 2455933.608071  1  7  24512.   6.3 I 153. 272.  37.  2 35.6  1.5  0.2  55.
 2455933.684668  1  7  24822.   5.0 I 154. 286.  15.  4 25.9  0.4 -0.5  67.
 2455937.737045  1 11  44066.   4.3 I 204. 258.  35.  5 41.4  1.0 99.9  98.
 2455937.779179  1 11  44066.   4.3 E 204. 267.  23.  6 42.0  0.2 99.9 316.
 2455939.597917  1 13  51882.   7.8 E 228. 149.  52.  2 21.0 99.9  0.3 275.
 2455940.518394  1 14  55713.   6.8 E 240. 112.  23.  0 26.5  1.0  1.3 268.
 2455940.668180  1 14  56127.   4.8 E 242. 171.  50.  4  2.2  2.4  0.0 275.
 2455942.654151  1 16  64808.   7.8 E 268. 139.  30.  3 42.0  2.0  1.4 261.
 2455952.271164  1 25 110023.   5.8 I  29. 248.  19. 18 30.5  0.3  1.2  27.
 2455957.447747  1 30  10521.   8.0 I  87. 272.  25. 22 44.8 -0.7 99.9 153.
 2455959.501794  2  2  18490.   6.8 I 109. 275.  31.  0  2.6 99.9 99.9  16.
 2455960.483971  2  2  22443.   7.8 I 120. 265.  46. 23 36.9  1.2 -1.6 104.
 2455961.274051  2  3  26328.   6.9 I 130. 103.  54. 18 34.6  1.6  1.1  88.
 2455961.373896  2  3  26616.   6.4 I 131. 169.  75. 20 58.4  2.2 99.9 150.
 2455963.628122  2  6  37300.   5.0 I 157. 268.  34.  3  4.5  1.7  0.2  56.
 2455967.678296  2 10  54910.   6.6 E 210. 221.  44.  4 16.8  1.5 -1.5 298.
 2455968.640291  2 11  59108.   7.1 E 223. 184.  47.  3 22.0  3.6 99.9 244.
 2455969.657376  2 12  63732.   7.9 E 237. 175.  41.  3 46.6  0.8 -2.2 343.
 2455972.735239  2 15  78530.   7.2 E 277. 161.  29.  5 38.8 99.9 99.9 336.
 2455985.286907  2 27  12603.   7.6 I  65. 247.  55. 18 53.1  2.0 -0.8  86.
 2455985.353230  2 27  12784.   6.4 I  65. 266.  37. 20 28.6  1.0 -2.2 110.
 2455986.414747  2 28  16813.   7.5 I  77. 274.  30. 21 57.2  0.5 99.9 110.
 2455987.344305  2 29  20557.   7.1 I  87. 249.  60. 20 15.8 99.9 99.9  18.
 2455987.381194  2 29  20712.   7.4 I  88. 261.  49. 21  8.9  1.5 -1.3  95.
 2455987.429652  2 29  20842.   5.7 I  88. 272.  36. 22 18.7 99.9  0.4  53.
 2455988.370069  3  1  24761.   7.3 I  99. 246.  62. 20 52.9 99.9 99.9 105.
 2455990.300441  3  3  34016.   7.5 I 121. 125.  64. 19 12.6  1.9 99.9 154.
 2455990.381254  3  3  34300.   7.5 I 122. 200.  72. 21  9.0  1.8 -2.1 132.
 2455990.473104  3  3  34594.   7.7 I 123. 253.  52. 23 21.3  1.0 -2.2 128.
 2455990.581556  3  4  35041.   7.7 I 124. 278.  21.  1 57.4  0.3 99.9  97.
 2455991.305398  3  4  38975.   6.0 I 134. 116.  55. 19 19.8  1.8  0.2 104.
 2455991.394676  3  4  39236.   6.0 I 134. 176.  70. 21 28.3  3.3 99.9  57.
 2455991.439567  3  4  39351.   7.8 I 135. 216.  66. 22 33.0  1.1 99.9 152.
 2455992.478767  3  5  44066.   4.3 I 147. 214.  62. 23 29.4  1.5 -1.8 128.
 2455999.574314  3 13  76569.   5.8 E 245. 137.  19.  1 47.0  0.9  0.1 300.
 2456000.665460  3 14  81893.   7.6 E 259. 153.  26.  3 58.3  2.0  0.9 262.
 2456000.672998  3 14  81941.   7.6 E 259. 156.  27.  4  9.1 99.9 -0.6 314.
 2456002.664764  3 16  91849.   7.4 E 285. 129.  13.  3 57.3  0.5 -0.6 318.
 2456002.695617  3 16  91954.   7.3 E 285. 137.  19.  4 41.7  1.3  0.2 297.
 2456002.713944  3 16  92016.   6.3 E 285. 143.  23.  5  8.1  1.6  0.5 286.
 2456012.305508  3 25  11441.   7.2 I  34. 273.  25. 19 19.9  0.6 -1.4  93.
 2456013.307684  3 26  15227.   7.9 I  45. 269.  35. 19 23.1  1.4  0.6  49.
 2456013.385132  3 26  15506.   7.4 I  46. 284.  13. 21 14.6 -0.3 99.9 127.
 2456015.425117  3 28  23497.   4.6 I  68. 281.  22. 22 12.2  1.0  0.2  51.
 2456015.448563  3 28  23589.   6.2 I  68. 285.  16. 22 45.9 -0.2 -1.8 118.
 2456016.461743  3 29  28169.   7.9 I  80. 281.  21. 23  4.9 99.9 99.9  85.
 2456018.444766  3 31  38284.   8.0 I 103. 259.  43. 22 40.5 99.9 99.9 115.
 2456019.433270  4  1  41997.   7.8 I 115. 240.  53. 22 23.9  1.3 -1.9 124.
 2456020.486513  4  2  46454.   5.4 I 128. 242.  46. 23 40.6 99.9 99.9 109.
 2456020.506598  4  3  47303.   7.4 I 128. 248.  40.  0  9.5 99.9 99.9 118.
 2456022.456810  4  4  54910.   6.6 I 154. 185.  52. 22 57.8  1.5 -1.5 135.
 2456026.473348  4  8  74392.   4.5 I 211. 134.  19. 23 21.6  1.5  1.4  79.
 2456026.515081  4  9  74392.   4.5 E 212. 147.  26.  0 21.7  0.9 -0.7 320.
 2456029.590120  4 12  90130.   7.8 E 253. 133.  16.  2  9.8 99.9 99.9 239.
 2456030.640308  4 13  95407.   7.9 E 267. 134.  20.  3 22.1 99.9 99.9 344.
 2456032.663271  4 15 104559.   8.0 E 291. 117.  14.  3 55.1 99.9 99.9 324.
 2456043.321574  4 25  26272.   7.6 I  48. 271.  36. 19 43.1  3.0 99.9  34.
 2456043.355771  4 25  26451.   3.0 I  49. 278.  27. 20 32.3  0.6 -1.1  86.
 2456043.397860  4 25  26451.   3.0 E  49. 285.  15. 21 32.9 -0.2 -1.7 297.
 2456044.346532  4 26  30883.   4.1 I  60. 268.  38. 20 19.0  1.7  0.0  60.
 2456044.417328  4 26  31144.   7.9 I  61. 282.  18. 22  0.9 -0.1 -2.0 127.
 2456044.437902  4 26  31249.   8.0 I  61. 285.  13. 22 30.6  0.1 -0.9  81.
 2456045.344563  4 27  35577.   7.8 I  71. 257.  47. 20 16.2  0.8 99.9 134.
 2456047.384509  4 29  44548.   7.6 I  95. 239.  50. 21 13.7  1.0 -2.3 138.
 2456047.458588  4 29  44798.   5.2 I  96. 261.  30. 23  0.4  0.9 -1.3  93.
 2456048.453632  4 30  48918.   7.3 I 108. 246.  38. 22 53.2  1.3 -1.3  98.
 2456049.497822  5  1  53141.   6.4 I 122. 244.  31. 23 56.9  2.4 99.9  50.
 2456050.468449  5  2  57275.   7.6 I 135. 218.  42. 23 14.6  1.4 -1.8 132.
 2456056.517808  5  9  87819.   6.9 E 221. 139.  19.  0 25.6  1.2  0.4 292.
 2456056.639064  5  9  88281.   7.5 E 222. 180.  32.  3 20.2  2.0  0.7 239.
 2456057.516680  5 10  93118.   6.9 E 234. 127.  12.  0 24.0  1.4  2.5 220.
 2456057.650256  5 10  93581.   7.8 E 235. 169.  33.  3 36.4 99.9  1.0 243.
 2456058.663029  5 11  98589.   7.3 E 249. 158.  34.  3 54.8  2.2  0.5 273.
 2456059.588607  5 12 103037.   6.8 E 261. 121.  16.  2  7.6  1.0  0.8 285.
 2456060.628414  5 13 107379.   7.0 E 273. 119.  21.  3  4.9  1.0  2.6 211.
 2456060.623718  5 13 107382.   5.1 E 273. 118.  20.  2 58.1  0.8  3.3 196.
 2456072.369789  5 24  34464.   7.4 I  42. 281.  17. 20 52.5  0.0 -1.6 111.
 2456073.381236  5 25  39052.   8.0 I  54. 274.  21. 21  9.0 -0.4 -2.9 160.
 2456074.415614  5 26  43519.   7.8 I  66. 271.  19. 21 58.5  0.5 99.9  87.
 2456075.349728  5 27  47303.   7.4 I  77. 243.  43. 20 23.6  0.3 99.9 166.
 2456076.410072  5 28  51538.   6.6 I  90. 246.  33. 21 50.5 99.9 99.9 101.
 2456076.466816  5 28  51711.   7.8 I  91. 260.  17. 23 12.2  0.6 -1.2  86.
 2456078.388711  5 30  59743.   7.3 I 116. 206.  43. 21 19.8  2.2 -0.6  92.
 2456078.426033  5 30  59848.   7.9 I 117. 221.  37. 22 13.5  1.6 -1.4 112.
 2456079.560460  6  1  64808.   7.8 I 132. 245.  11.  1 27.1  1.0 99.9 171.
 2456081.391855  6  2  74392.   4.5 I 158. 157.  30. 21 24.3 99.9 99.9  59.
 2456085.650915  6  7  96496.   5.7 E 217. 191.  35.  3 37.3  2.4 -0.6 279.
 2456086.562382  6  8 101221.   6.1 E 229. 141.  29.  1 29.8  1.6  1.7 236.
 2456088.574156  6 10 109836.   7.8 E 254. 118.  24.  1 46.8  1.3  0.7 288.
 2456104.396917  6 25  54445.   7.5 I  74. 253.  20. 21 31.6  0.7 -1.7 114.
 2456114.493401  7  5 103640.   6.6 E 210. 135.  28. 23 50.5  1.3  2.6 206.
 2456116.468363  7  7 111965.   6.3 E 235. 104.  12. 23 14.4  0.6  1.2 274.
 2456116.500077  7  8 112079.   7.2 E 235. 111.  21.  0  0.1  0.9  1.5 260.
