2457364.0548611  13.984976093521  -9.215398110913 402722.75782
2457364.0555556  13.985516758286  -9.217692085702 402721.34187
2457364.0562500  13.986057434673  -9.219985900126 402719.92550
2457364.0569444  13.986598122696  -9.222279554180 402718.50872
2457364.0576389  13.987138814760  -9.224573012197 402717.09152
2457364.0583333  13.987679526046  -9.226866345296 402715.67390
2457364.0590278  13.988220248976  -9.229159517883 402714.25587
2457364.0597222  13.988760983547  -9.231452529887 402712.83742
2457364.0604167  13.989301729762  -9.233745381261 402711.41855
2457364.0611111  13.989842487618  -9.236038071931 402709.99927
2457364.0618056  13.990383257129  -9.238330601899 402708.57957
2457364.0625000  13.990924038291  -9.240622971089 402707.15945
2457364.0631944  13.991464823501  -9.242915143818 402705.73892
2457364.0638889  13.992005627975  -9.245207191315 402704.31797
2457364.0645833  13.992546444108  -9.247499077894 402702.89660
2457364.0652778  13.993087271898  -9.249790803481 402701.47482
2457364.0659722  13.993628111358  -9.252082368077 402700.05263
2457364.0666667  13.994168962487  -9.254373771613 402698.63001
2457364.0673611  13.994709825280  -9.256665014011 402697.20699
2457364.0680556  13.995250699752  -9.258956095279 402695.78354
2457364.0687500  13.995791585900  -9.261247015339 402694.35968
2457364.0694444  13.996332476108  -9.263537738490 402692.93541
2457364.0701389  13.996873385614  -9.265828335994 402691.51072
2457364.0708333  13.997414306803  -9.268118772147 402690.08561
2457364.0715278  13.997955239679  -9.270409046904 402688.66009
2457364.0722222  13.998496184238  -9.272699160190 402687.23415
2457364.0729167  13.999037140494  -9.274989112006 402685.80780
2457364.0736111  13.999578108445  -9.277278902283 402684.38104
2457364.0743056  14.000119088087  -9.279568530946 402682.95385
2457364.0750000  14.000660071812  -9.281857962350 402681.52626
2457364.0756944  14.001201074860  -9.284147267713 402680.09825
2457364.0763889  14.001742089607  -9.286436411320 402678.66982
2457364.0770833  14.002283116067  -9.288725393169 402677.24098
2457364.0777778  14.002824154237  -9.291014213189 402675.81172
2457364.0784722  14.003365204114  -9.293302871308 402674.38205
2457364.0791667  14.003906265712  -9.295591367526 402672.95197
2457364.0798611  14.004447339029  -9.297879701775 402671.52147
2457364.0805556  14.004988416429  -9.300167838317 402670.09056
2457364.0812500  14.005529513187  -9.302455848473 402668.65923
2457364.0819444  14.006070621672  -9.304743696512 402667.22749
2457364.0826389  14.006611741885  -9.307031382386 402665.79533
2457364.0833333  14.007152873824  -9.309318906023 402664.36276
2457364.0840278  14.007694017502  -9.311606267424 402662.92978
2457364.0847222  14.008235172916  -9.313893466520 402661.49638
2457364.0854167  14.008776340064  -9.316180503232 402660.06257
2457364.0861111  14.009317518959  -9.318467377564 402658.62835
2457364.0868056  14.009858701957  -9.320754053771 402657.19371
2457364.0875000  14.010399904337  -9.323040603126 402655.75866
2457364.0881944  14.010941118471  -9.325326989956 402654.32319
2457364.0888889  14.011482344358  -9.327613214189 402652.88731
2457364.0895833  14.012023581994  -9.329899275757 402651.45102
2457364.0902778  14.012564831394  -9.332185174652 402650.01431
2457364.0909722  14.013106092553  -9.334470910809 402648.57720
2457364.0916667  14.013647365475  -9.336756484180 402647.13966
2457364.0923611  14.014188642506  -9.339041858997 402645.70172
2457364.0930556  14.014729938960  -9.341327106646 402644.26336
2457364.0937500  14.015271247184  -9.343612191360 402642.82459
2457364.0944444  14.015812567176  -9.345897113070 402641.38541
2457364.0951389  14.016353898950  -9.348181871776 402639.94581
2457364.0958333  14.016895242502  -9.350466467403 402638.50580
2457364.0965278  14.017436597830  -9.352750899885 402637.06538
2457364.0972222  14.017977964947  -9.355035169217 402635.62455
2457364.0979167  14.018519343850  -9.357319275327 402634.18330
2457364.0986111  14.019060726874  -9.359603182442 402632.74165
2457364.0993056  14.019602129357  -9.361886961967 402631.29958
2457364.1000000  14.020143543633  -9.364170578128 402629.85709
2457364.1006944  14.020684969701  -9.366454030851 402628.41420
2457364.1013889  14.021226407574  -9.368737320137 402626.97089
