 2458991.829201  1  2 -0.0156
 2458943.138576  1  8 -0.0247
 2458930.242326  1 10  0.0629
 2458961.219826  1 10  0.0543
 2458993.952951  1 10  0.0485
 2459049.662951  1 10 -0.0681
 2459111.411701  1 10 -0.1122
 2459167.364201  1 10 -0.0300
 2458986.869826  1 11  0.1285
 2459114.869826  1 14  0.0053
 2459063.729826  1 15 -0.1159
 2459130.258576  1 18 -0.2093
 2459136.839201  1 18 -0.2097
 2459182.334826  1 18 -0.1423
 2458995.762326  1 19  0.0548
 2459064.721076  1 19 -0.0040
 2458918.106076  2  7  0.0422
 2458876.308576  2  8 -0.0013
 2458876.811701  2 10  0.0712
 2458906.994826  2 10  0.1093
 2458936.943576  2 10  0.1187
 2458966.142326  2 10  0.1056
 2458993.612326  2 10  0.0645
 2459019.871076  2 10 -0.0129
 2459047.809826  2 10 -0.0546
 2459077.042326  2 10 -0.0697
 2459106.696701  2 10 -0.0777
 2459136.497326  2 10 -0.0759
 2459166.396076  2 10 -0.0535
 2459196.361076  2 10 -0.0138
 2458957.325451  2 11  0.1769
 2459042.778576  2 11  0.0168
 2459206.533576  2 12  0.0986
 2459125.487326  2 13 -0.0016
 2459169.057951  2 14  0.0720
 2459094.206701  2 15 -0.1515
 2459199.908576  2 18 -0.1407
 2458956.936701  2 19  0.1122
 2458984.222951  2 19  0.0917
 2459115.894826  2 19 -0.0377
 2458928.765451  4  5 -0.0125
 2458939.957326  4  6 -0.0161
 2459013.016076  4  8 -0.0304
 2458931.719826  4  9 -0.0002
 2458869.300451  4 10 -0.0393
 2458898.054201  4 10 -0.0132
 2458926.846701  4 10  0.0129
 2458955.689826  4 10  0.0349
 2458984.584826  4 10  0.0480
 2459013.496701  4 10  0.0479
 2459042.318576  4 10  0.0341
 2459070.833576  4 10  0.0131
 2459098.699201  4 10 -0.0005
 2459125.642951  4 10  0.0126
 2459152.178576  4 10  0.0519
 2459179.324826  4 10  0.0855
 2459207.272951  4 10  0.0971
 2458865.672326  4 12  0.0841
 2459000.953576  4 16  0.1390
 2458916.736076  4 17 -0.5610
 2459205.064201  5  6 -0.0018
 2458945.934826  5  9  0.0131
 2459029.463576  5  9  0.0121
 2459167.194201  5  9  0.0121
 2458871.612326  5 10  0.0063
 2458899.316701  5 10  0.0162
 2458926.929826  5 10  0.0264
 2458954.461701  5 10  0.0349
 2458981.903576  5 10  0.0393
 2459009.222951  5 10  0.0381
 2459036.402326  5 10  0.0325
 2459063.481701  5 10  0.0265
 2459090.566701  5 10  0.0245
 2459117.783576  5 10  0.0279
 2459145.216701  5 10  0.0351
 2459172.872951  5 10  0.0434
 2459200.687326  5 10  0.0509
 2459210.509201  5 17 -0.3450
 2458900.068576  6 10  0.0305
 2458927.497326  6 10  0.0368
 2458954.887951  6 10  0.0430
 2458982.257951  6 10  0.0467
 2459009.592326  6 10  0.0466
 2459036.860451  6 10  0.0434
 2459064.049201  6 10  0.0397
 2459091.189201  6 10  0.0384
 2459118.360451  6 10  0.0406
 2459145.654201  6 10  0.0452
 2459173.119201  6 10  0.0499
 2459200.721701  6 10  0.0534
 2459207.394826  6 17 -0.3475
 2458853.265451  7 10  0.0815
 2458880.626076  7 10  0.0798
 2458907.994201  7 10  0.0756
 2458935.362951  7 10  0.0715
 2458990.149826  7 10  0.0681
 2459017.575451  7 10  0.0673
 2459044.994826  7 10  0.0654
 2459072.368576  7 10  0.0618
 2459099.662951  7 10  0.0577
 2459126.872951  7 10  0.0554
 2459154.035451  7 10  0.0559
 2459181.207951  7 10  0.0583
 2459208.444201  7 10  0.0597
 2458876.764201  8 10  0.0717
 2458958.797951  8 10  0.0739
 2458986.127326  8 10  0.0770
 2459013.471076  8 10  0.0785
 2459040.811701  8 10  0.0775
 2459068.119201  8 10  0.0750
 2459095.371701  8 10  0.0730
 2459122.572951  8 10  0.0733
 2459149.761701  8 10  0.0759
 2459177.001076  8 10  0.0787
 2459204.337326  8 10  0.0795
 2458899.827951  9 10  0.0130
 2458927.107326  9 10  0.0165
 2458954.401076  9 10  0.0206
 2458981.741701  9 10  0.0233
 2459009.107951  9 10  0.0233
 2459036.452326  9 10  0.0215
 2459063.733576  9 10  0.0198
 2459090.952326  9 10  0.0202
 2459118.156701  9 10  0.0231
 2459145.425451  9 10  0.0270
 2459172.811076  9 10  0.0300
 2459200.292326  9 10  0.0309
 2459182.104201  9 17 -0.4027
 2458856.402326 10 11  0.0527
 2458883.808576 10 11  0.0542
 2458911.158576 10 11  0.0582
 2458938.434201 10 11  0.0628
 2458965.671076 10 11  0.0660
 2459020.227951 10 11  0.0667
 2459047.578576 10 11  0.0672
 2459074.944201 10 11  0.0697
 2459102.281701 10 11  0.0741
 2459129.566701 10 11  0.0785
 2459156.814826 10 11  0.0811
 2459184.070451 10 11  0.0815
 2459211.371076 10 11  0.0814
 2458869.111076 10 12  0.1264
 2458896.337326 10 12  0.1237
 2458923.614826 10 12  0.1193
 2458950.988576 10 12  0.1151
 2458978.424201 10 12  0.1129
 2459005.847326 10 12  0.1126
 2459033.199201 10 12  0.1127
 2459060.465451 10 12  0.1114
 2459087.692326 10 12  0.1080
 2459114.957326 10 12  0.1035
 2459142.320451 10 12  0.0998
 2458862.002326 10 13  0.0670
 2458889.403576 10 13  0.0660
 2458916.867326 10 13  0.0665
 2458944.299826 10 13  0.0692
 2458971.636076 10 13  0.0730
 2458998.883576 10 13  0.0756
 2459026.108576 10 13  0.0761
 2459053.386701 10 13  0.0751
 2459108.179201 10 13  0.0751
 2459135.602326 10 13  0.0781
 2459162.950451 10 13  0.0816
 2459190.207326 10 13  0.0832
 2458865.642951 10 14  0.1349
 2458892.926076 10 14  0.1323
 2458920.321076 10 14  0.1291
 2458947.783576 10 14  0.1276
 2458975.225451 10 14  0.1284
 2459002.581076 10 14  0.1301
 2459029.844826 10 14  0.1304
 2459057.071076 10 14  0.1285
 2459084.342326 10 14  0.1252
 2459111.710451 10 14  0.1222
 2459166.619826 10 14  0.1224
 2459194.001076 10 14  0.1234
 2458859.621076 10 15 -0.0927
 2458887.059826 10 15 -0.0924
 2458914.496076 10 15 -0.0899
 2458941.852951 10 15 -0.0855
 2458969.117326 10 15 -0.0814
 2458996.341701 10 15 -0.0790
 2459023.598576 10 15 -0.0787
 2459078.319201 10 15 -0.0781
 2459105.722326 10 15 -0.0750
 2459133.076076 10 15 -0.0707
 2459160.350451 10 15 -0.0671
 2459187.581076 10 15 -0.0657
 2459214.842326 10 15 -0.0661
 2458901.051076 10 16  0.0465
 2458929.159826 10 16  0.0478
 2458957.211076 10 16  0.0560
 2458985.180451 10 16  0.0739
 2459013.001076 10 16  0.1037
 2459040.562951 10 16  0.1437
 2459067.762326 10 16  0.1830
 2459094.637951 10 16  0.2012
 2459121.463576 10 16  0.1876
 2459148.554826 10 16  0.1540
 2459176.036076 10 16  0.1177
 2459203.857326 10 16  0.0883
 2458870.805451 10 17 -0.4766
 2458898.699201 10 17 -0.5260
 2458926.467951 10 17 -0.5883
 2458954.106076 10 17 -0.6606
 2458981.579201 10 17 -0.7341
 2459008.839826 10 17 -0.7898
 2459035.895451 10 17 -0.8003
 2459062.865451 10 17 -0.7523
 2459089.936076 10 17 -0.6667
 2459117.242951 10 17 -0.5773
 2459144.825451 10 17 -0.5031
 2459172.647951 10 17 -0.4480
 2459200.628576 10 17 -0.4090
 2458865.487326 10 18  0.0487
 2458892.929201 10 18  0.0109
 2458920.171076 10 18 -0.0290
 2458947.278576 10 18 -0.0584
 2458974.386701 10 18 -0.0686
 2459001.621076 10 18 -0.0659
