S  69.0 2459021.7787554744  1.57757733  0.40903586  0.00075661 -0.00000185  0.00004195  0.00457775  1.57757733  0.41102621  0.01025761  0.00084269  0.01643987  0.00447821 2020  6 21
S  69.0 2459198.1793059683  4.58198231 -0.40594855  0.00080450 -0.00003830  0.00004332  0.00472668 -1.70120299 -0.41114046  0.01153466 -0.00153208  0.01750236  0.00476763 2020 12 14
