2457043.6608380  1 Max 99.
2457064.7705567  1 Min 99.
2457161.9467130  1 Max 99.
2457185.3185567  1 Min 99.
2457283.0587130  1 Max 99.
2457304.4219630  1 Min 99.
2457037.3473067  1 Eas 19.
2457078.1747442  1 Wes 27.
2457149.6946192  1 Eas 21.
2457198.2071817  1 Wes 22.
2457269.9228067  1 Eas 27.
2457311.6292755  1 Wes 18.
2457385.6258067  1 Eas 20.
2457053.0730880  1 Inf 99.
2457122.6667442  1 Sup 99.
2457173.2054630  1 Inf 99.
2457227.3079942  1 Sup 99.
2457296.1097442  1 Inf 99.
2457344.1201192  1 Sup 99.
2457226.7656192  2 Max 99.
2457270.8582130  2 Min 99.
2457180.2600880  2 Eas 45.
2457321.7890255  2 Wes 46.
2457250.3065567  2 Inf 99.
2457188.1640567  4 Con 99.
2457121.3329630  5 Min 99.
2457060.2639317  5 Opo 99.
2457261.4182130  5 Con 99.
2457096.4117442  6 Max 99.
2457237.3231505  6 Min 99.
2457165.5659942  6 Opo 99.
2457356.5110255  6 Con 99.
2457230.1741192  7 Max 99.
2457382.9692130  7 Min 99.
2457119.0887130  7 Con 99.
2457307.6593692  7 Opo 99.
2457186.3377130  8 Max 99.
2457345.3952130  8 Min 99.
2457079.7046192  8 Con 99.
2457266.6514005  8 Opo 99.
2457129.7918380  9 Max 99.
2457290.2863380  9 Min 99.
2457026.4820880  9 Con 99.
2457210.1516505  9 Opo 99.
2457180.4300567 16 Max 99.
2457281.2420255 16 Min 99.
2457228.8291192 16 Opo 99.
2457132.4455567 17 Max 99.
2457242.9831192 17 Min 99.
2457185.5512130 17 Opo 99.
2457091.1263380 18 Min 99.
2457052.4468067 18 Opo 99.
2457292.6645567 18 Con 99.
2457250.7471192 19 Max 99.
2457344.1509005 19 Min 99.
2457033.7683692 19 Con 99.
2457294.6447442 19 Opo 99.
