2457032.2622250 A
2457044.3382125 P
2457059.7682375 A
2457072.8114125 P
2457086.8146250 A
2457101.3182500 P
2457114.0422250 A
2457129.6581875 P
2457141.6632000 A
2457157.5127500 P
2457169.4251125 A
2457183.6973126 P
2457197.2085126 A
2457209.2862376 P
2457224.9599376 A
2457236.9187751 P
2457252.6059376 A
2457265.1398751 P
2457279.9768626 A
2457293.5733001 P
2457307.0541001 A
2457322.0425876 P
2457334.4093501 A
2457350.3382001 P
2457362.1223751 A
2457377.8750251 P
