 2458473.5 1   20. W  -0.5
 2458474.5 1   20. W  -0.5
 2458475.5 1   20. W  -0.4
 2458476.5 1   20. W  -0.4
 2458477.5 1   19. W  -0.4
 2458478.5 1   19. W  -0.4
 2458479.5 1   18. W  -0.4
 2458480.5 1   18. W  -0.4
 2458481.5 1   18. W  -0.4
 2458482.5 1   17. W  -0.4
 2458483.5 1   17. W  -0.4
 2458484.5 1   16. W  -0.4
 2458485.5 1   16. W  -0.4
 2458486.5 1   16. W  -0.4
 2458487.5 1   15. W  -0.4
 2458488.5 1   15. W  -0.4
 2458489.5 1   14. W  -0.5
 2458490.5 1   14. W  -0.5
 2458491.5 1   13. W  -0.5
 2458492.5 1   13. W  -0.5
 2458493.5 1   12. W  -0.5
 2458494.5 1   12. W  -0.6
 2458495.5 1   11. W  -0.6
 2458496.5 1   11. W  -0.6
 2458497.5 1   10. W  -0.6
 2458498.5 1   10. W  -0.7
 2458499.5 1    9. W  -0.7
 2458500.5 1    8. W  -0.8
 2458501.5 1    8. W  -0.8
 2458502.5 1    7. W  -0.8
 2458503.5 1    7. W  -0.9
 2458504.5 1    6. W  -0.9
 2458505.5 1    6. W  -1.0
 2458506.5 1    5. W  -1.1
 2458507.5 1    5. W  -1.1
 2458508.5 1    4. W  -1.2
 2458509.5 1    3. W  -1.3
 2458510.5 1    3. W  -1.3
 2458511.5 1    3. W  -1.4
 2458512.5 1    2. W  -1.4
 2458513.5 1    2. E  -1.5
 2458514.5 1    2. E  -1.5
 2458515.5 1    2. E  -1.5
 2458516.5 1    3. E  -1.5
 2458517.5 1    3. E  -1.5
 2458518.5 1    4. E  -1.4
 2458519.5 1    5. E  -1.4
 2458520.5 1    5. E  -1.4
 2458521.5 1    6. E  -1.4
 2458522.5 1    7. E  -1.3
 2458523.5 1    8. E  -1.3
 2458524.5 1    8. E  -1.3
 2458525.5 1    9. E  -1.2
 2458526.5 1   10. E  -1.2
 2458527.5 1   11. E  -1.2
 2458528.5 1   11. E  -1.2
 2458529.5 1   12. E  -1.1
 2458530.5 1   13. E  -1.1
 2458531.5 1   14. E  -1.1
 2458532.5 1   14. E  -1.1
 2458533.5 1   15. E  -1.1
 2458534.5 1   16. E  -1.0
 2458535.5 1   16. E  -1.0
 2458536.5 1   17. E  -0.9
 2458537.5 1   17. E  -0.9
 2458538.5 1   18. E  -0.8
 2458539.5 1   18. E  -0.7
 2458540.5 1   18. E  -0.6
 2458541.5 1   18. E  -0.5
 2458542.5 1   18. E  -0.4
 2458543.5 1   18. E  -0.2
 2458544.5 1   18. E   0.0
 2458545.5 1   17. E   0.2
 2458546.5 1   17. E   0.5
 2458547.5 1   16. E   0.8
 2458548.5 1   15. E   1.2
 2458549.5 1   14. E   1.6
 2458550.5 1   13. E   2.0
 2458551.5 1   11. E   2.5
 2458552.5 1   10. E   3.0
 2458553.5 1    8. E   3.6
 2458554.5 1    7. E   4.2
 2458555.5 1    5. E   4.8
 2458556.5 1    4. E   5.3
 2458557.5 1    4. W  99.0
 2458558.5 1    4. W  99.0
 2458559.5 1    5. W   5.1
 2458560.5 1    6. W   4.6
 2458561.5 1    8. W   4.1
 2458562.5 1   10. W   3.7
 2458563.5 1   11. W   3.2
 2458564.5 1   13. W   2.9
 2458565.5 1   15. W   2.5
 2458566.5 1   16. W   2.2
 2458567.5 1   17. W   2.0
 2458568.5 1   19. W   1.7
 2458569.5 1   20. W   1.5
 2458570.5 1   21. W   1.4
 2458571.5 1   22. W   1.2
 2458572.5 1   23. W   1.1
 2458573.5 1   24. W   0.9
 2458574.5 1   24. W   0.8
 2458575.5 1   25. W   0.7
 2458576.5 1   26. W   0.7
 2458577.5 1   26. W   0.6
 2458578.5 1   26. W   0.5
 2458579.5 1   27. W   0.5
 2458580.5 1   27. W   0.4
 2458581.5 1   27. W   0.4
 2458582.5 1   28. W   0.3
 2458583.5 1   28. W   0.3
 2458584.5 1   28. W   0.3
 2458585.5 1   28. W   0.2
 2458586.5 1   28. W   0.2
 2458587.5 1   28. W   0.2
 2458588.5 1   27. W   0.2
 2458589.5 1   27. W   0.1
 2458590.5 1   27. W   0.1
 2458591.5 1   27. W   0.1
 2458592.5 1   27. W   0.1
 2458593.5 1   26. W   0.0
 2458594.5 1   26. W   0.0
 2458595.5 1   26. W   0.0
 2458596.5 1   25. W  -0.1
 2458597.5 1   25. W  -0.1
 2458598.5 1   24. W  -0.1
 2458599.5 1   24. W  -0.2
 2458600.5 1   23. W  -0.2
 2458601.5 1   23. W  -0.2
 2458602.5 1   22. W  -0.3
 2458603.5 1   21. W  -0.3
 2458604.5 1   21. W  -0.4
 2458605.5 1   20. W  -0.4
 2458606.5 1   19. W  -0.5
 2458607.5 1   18. W  -0.5
 2458608.5 1   18. W  -0.6
 2458609.5 1   17. W  -0.6
 2458610.5 1   16. W  -0.7
 2458611.5 1   15. W  -0.8
 2458612.5 1   14. W  -0.8
 2458613.5 1   13. W  -0.9
 2458614.5 1   12. W  -1.0
 2458615.5 1   11. W  -1.1
 2458616.5 1   10. W  -1.2
 2458617.5 1    9. W  -1.3
 2458618.5 1    8. W  -1.4
 2458619.5 1    7. W  -1.6
 2458620.5 1    5. W  -1.7
 2458621.5 1    4. W  -1.9
 2458622.5 1    3. W  -2.0
 2458623.5 1    2. W  -2.2
 2458624.5 1    1. W  -2.4
 2458625.5 1    1. E  -2.4
 2458626.5 1    2. E  -2.3
 2458627.5 1    3. E  -2.1
 2458628.5 1    4. E  -2.0
 2458629.5 1    6. E  -1.8
 2458630.5 1    7. E  -1.7
 2458631.5 1    8. E  -1.6
 2458632.5 1    9. E  -1.4
 2458633.5 1   10. E  -1.3
 2458634.5 1   11. E  -1.2
 2458635.5 1   12. E  -1.1
 2458636.5 1   13. E  -1.0
 2458637.5 1   14. E  -1.0
 2458638.5 1   15. E  -0.9
 2458639.5 1   16. E  -0.8
 2458640.5 1   17. E  -0.7
 2458641.5 1   18. E  -0.6
 2458642.5 1   19. E  -0.6
 2458643.5 1   20. E  -0.5
 2458644.5 1   20. E  -0.4
 2458645.5 1   21. E  -0.4
 2458646.5 1   22. E  -0.3
 2458647.5 1   22. E  -0.2
 2458648.5 1   23. E  -0.2
 2458649.5 1   23. E  -0.1
 2458650.5 1   24. E  -0.1
 2458651.5 1   24. E   0.0
 2458652.5 1   24. E   0.1
 2458653.5 1   25. E   0.1
 2458654.5 1   25. E   0.2
 2458655.5 1   25. E   0.2
 2458656.5 1   25. E   0.3
 2458657.5 1   25. E   0.4
 2458658.5 1   25. E   0.4
 2458659.5 1   25. E   0.5
 2458660.5 1   25. E   0.6
 2458661.5 1   25. E   0.7
 2458662.5 1   25. E   0.7
 2458663.5 1   24. E   0.8
 2458664.5 1   24. E   0.9
 2458665.5 1   24. E   1.0
 2458666.5 1   23. E   1.1
 2458667.5 1   23. E   1.2
 2458668.5 1   22. E   1.4
 2458669.5 1   21. E   1.5
 2458670.5 1   21. E   1.6
 2458671.5 1   20. E   1.8
 2458672.5 1   19. E   2.0
 2458673.5 1   18. E   2.2
 2458674.5 1   17. E   2.4
 2458675.5 1   16. E   2.6
 2458676.5 1   15. E   2.9
 2458677.5 1   14. E   3.1
 2458678.5 1   12. E   3.4
 2458679.5 1   11. E   3.7
 2458680.5 1   10. E   4.0
 2458681.5 1    9. E   4.4
 2458682.5 1    7. E   4.7
 2458683.5 1    6. E   5.0
 2458684.5 1    5. E   5.3
 2458685.5 1    5. W   5.4
 2458686.5 1    5. W   5.4
 2458687.5 1    6. W   5.2
 2458688.5 1    6. W   4.9
 2458689.5 1    7. W   4.6
 2458690.5 1    9. W   4.2
 2458691.5 1   10. W   3.8
 2458692.5 1   11. W   3.4
 2458693.5 1   12. W   3.0
 2458694.5 1   13. W   2.7
 2458695.5 1   14. W   2.3
 2458696.5 1   15. W   2.0
 2458697.5 1   16. W   1.7
 2458698.5 1   17. W   1.4
 2458699.5 1   17. W   1.2
 2458700.5 1   18. W   0.9
 2458701.5 1   18. W   0.7
 2458702.5 1   19. W   0.5
 2458703.5 1   19. W   0.3
 2458704.5 1   19. W   0.1
 2458705.5 1   19. W   0.0
 2458706.5 1   19. W  -0.2
 2458707.5 1   19. W  -0.3
 2458708.5 1   19. W  -0.4
 2458709.5 1   18. W  -0.6
 2458710.5 1   18. W  -0.7
 2458711.5 1   17. W  -0.8
 2458712.5 1   17. W  -0.8
 2458713.5 1   16. W  -0.9
 2458714.5 1   15. W  -1.0
 2458715.5 1   15. W  -1.1
 2458716.5 1   14. W  -1.1
 2458717.5 1   13. W  -1.2
 2458718.5 1   12. W  -1.2
 2458719.5 1   11. W  -1.3
 2458720.5 1   10. W  -1.4
 2458721.5 1    9. W  -1.4
 2458722.5 1    8. W  -1.5
 2458723.5 1    7. W  -1.5
 2458724.5 1    6. W  -1.6
 2458725.5 1    5. W  -1.7
 2458726.5 1    4. W  -1.7
 2458727.5 1    3. W  -1.8
 2458728.5 1    3. W  -1.9
 2458729.5 1    2. W  -1.9
 2458730.5 1    2. E  -1.9
 2458731.5 1    2. E  -1.8
 2458732.5 1    2. E  -1.7
 2458733.5 1    3. E  -1.6
 2458734.5 1    4. E  -1.5
 2458735.5 1    5. E  -1.4
 2458736.5 1    6. E  -1.3
 2458737.5 1    6. E  -1.2
 2458738.5 1    7. E  -1.1
 2458739.5 1    8. E  -1.0
 2458740.5 1    9. E  -0.9
 2458741.5 1    9. E  -0.9
 2458742.5 1   10. E  -0.8
 2458743.5 1   11. E  -0.7
 2458744.5 1   12. E  -0.7
 2458745.5 1   12. E  -0.6
 2458746.5 1   13. E  -0.6
 2458747.5 1   14. E  -0.5
 2458748.5 1   14. E  -0.5
 2458749.5 1   15. E  -0.4
 2458750.5 1   15. E  -0.4
 2458751.5 1   16. E  -0.4
 2458752.5 1   17. E  -0.3
 2458753.5 1   17. E  -0.3
 2458754.5 1   18. E  -0.3
 2458755.5 1   18. E  -0.2
