S  70.0 2455211.8057432580  5.18315640 -0.36871227  0.00078132  0.00013370  0.00004334  0.00472962 -1.10002891 -0.36217661  0.00890980  0.00233884  0.01573282  0.00428561 2010  1 15
S  70.0 2455389.3269757465  1.93735708  0.38457868  0.00074082 -0.00009893  0.00004194  0.00457641  1.93735708  0.37233806  0.01121784 -0.00249618  0.01755513  0.00478200 2010  7 11
