 2459934.5 1   20. E  -0.6
 2459935.5 1   20. E  -0.6
 2459936.5 1   20. E  -0.5
 2459937.5 1   20. E  -0.5
 2459938.5 1   20. E  -0.4
 2459939.5 1   19. E  -0.3
 2459940.5 1   19. E  -0.2
 2459941.5 1   18. E   0.0
 2459942.5 1   17. E   0.2
 2459943.5 1   16. E   0.5
 2459944.5 1   15. E   0.8
 2459945.5 1   13. E   1.3
 2459946.5 1   12. E   1.8
 2459947.5 1   10. E   2.4
 2459948.5 1    8. E   3.1
 2459949.5 1    6. E   3.9
 2459950.5 1    4. E   4.7
 2459951.5 1    3. E  99.0
 2459952.5 1    3. W  99.0
 2459953.5 1    5. W   4.6
 2459954.5 1    7. W   3.9
 2459955.5 1    9. W   3.2
 2459956.5 1   11. W   2.6
 2459957.5 1   12. W   2.0
 2459958.5 1   14. W   1.6
 2459959.5 1   16. W   1.2
 2459960.5 1   17. W   0.9
 2459961.5 1   19. W   0.7
 2459962.5 1   20. W   0.5
 2459963.5 1   21. W   0.3
 2459964.5 1   22. W   0.2
 2459965.5 1   22. W   0.1
 2459966.5 1   23. W   0.0
 2459967.5 1   23. W   0.0
 2459968.5 1   24. W  -0.1
 2459969.5 1   24. W  -0.1
 2459970.5 1   24. W  -0.1
 2459971.5 1   25. W  -0.1
 2459972.5 1   25. W  -0.1
 2459973.5 1   25. W  -0.2
 2459974.5 1   25. W  -0.2
 2459975.5 1   25. W  -0.2
 2459976.5 1   25. W  -0.2
 2459977.5 1   25. W  -0.2
 2459978.5 1   25. W  -0.2
 2459979.5 1   25. W  -0.2
 2459980.5 1   24. W  -0.1
 2459981.5 1   24. W  -0.1
 2459982.5 1   24. W  -0.1
 2459983.5 1   24. W  -0.1
 2459984.5 1   23. W  -0.1
 2459985.5 1   23. W  -0.1
 2459986.5 1   23. W  -0.2
 2459987.5 1   22. W  -0.2
 2459988.5 1   22. W  -0.2
 2459989.5 1   22. W  -0.2
 2459990.5 1   21. W  -0.2
 2459991.5 1   21. W  -0.2
 2459992.5 1   20. W  -0.2
 2459993.5 1   20. W  -0.2
 2459994.5 1   19. W  -0.2
