 2459895.5   6.184907541639  -0.020784848854 29.9137010
 2459896.5   6.185014019030  -0.020787258530 29.9136787
 2459897.5   6.185120496536  -0.020789667976 29.9136564
 2459898.5   6.185226974156  -0.020792077190 29.9136341
 2459899.5   6.185333451890  -0.020794486173 29.9136117
 2459900.5   6.185439929736  -0.020796894924 29.9135894
 2459901.5   6.185546407696  -0.020799303445 29.9135670
 2459902.5   6.185652885767  -0.020801711733 29.9135447
 2459903.5   6.185759363951  -0.020804119790 29.9135223
 2459904.5   6.185865842246  -0.020806527615 29.9135000
 2459905.5   6.185972320652  -0.020808935208 29.9134776
 2459906.5   6.186078799168  -0.020811342568 29.9134552
 2459907.5   6.186185277794  -0.020813749697 29.9134328
 2459908.5   6.186291756529  -0.020816156593 29.9134104
 2459909.5   6.186398235372  -0.020818563257 29.9133880
 2459910.5   6.186504714323  -0.020820969688 29.9133655
 2459911.5   6.186611193381  -0.020823375886 29.9133431
 2459912.5   6.186717672545  -0.020825781852 29.9133207
 2459913.5   6.186824151815  -0.020828187585 29.9132982
 2459914.5   6.186930631189  -0.020830593084 29.9132758
 2459915.5   6.187037110667  -0.020832998351 29.9132533
 2459916.5   6.187143590247  -0.020835403384 29.9132308
 2459917.5   6.187250069930  -0.020837808184 29.9132083
 2459918.5   6.187356549713  -0.020840212750 29.9131858
 2459919.5   6.187463029595  -0.020842617083 29.9131633
 2459920.5   6.187569509577  -0.020845021182 29.9131408
 2459921.5   6.187675989655  -0.020847425047 29.9131183
 2459922.5   6.187782469830  -0.020849828679 29.9130958
 2459923.5   6.187888950100  -0.020852232076 29.9130732
 2459924.5   6.187995430463  -0.020854635239 29.9130507
 2459925.5   6.188101910918  -0.020857038168 29.9130281
 2459926.5   6.188208391464  -0.020859440863 29.9130056
 2459927.5   6.188314872100  -0.020861843323 29.9129830
 2459928.5   6.188421352822  -0.020864245548 29.9129604
 2459929.5   6.188527833631  -0.020866647539 29.9129378
 2459930.5   6.188634314523  -0.020869049296 29.9129152
 2459931.5   6.188740795497  -0.020871450818 29.9128926
 2459932.5   6.188847276551  -0.020873852105 29.9128700
 2459933.5   6.188953757683  -0.020876253157 29.9128473
 2459934.5   6.189060238891  -0.020878653974 29.9128247
 2459935.5   6.189166720172  -0.020881054557 29.9128020
 2459936.5   6.189273201523  -0.020883454905 29.9127794
 2459937.5   6.189379682943  -0.020885855018 29.9127567
 2459938.5   6.189486164428  -0.020888254896 29.9127340
 2459939.5   6.189592645975  -0.020890654539 29.9127113
 2459940.5   6.189699127583  -0.020893053948 29.9126886
 2459941.5   6.189805609248  -0.020895453122 29.9126659
 2459942.5   6.189912090967  -0.020897852062 29.9126432
 2459943.5   6.190018572738  -0.020900250768 29.9126205
 2459944.5   6.190125054559  -0.020902649239 29.9125978
 2459945.5   6.190231536425  -0.020905047476 29.9125750
 2459946.5   6.190338018337  -0.020907445480 29.9125523
 2459947.5   6.190444500291  -0.020909843249 29.9125295
 2459948.5   6.190550982286  -0.020912240785 29.9125067
 2459949.5   6.190657464320  -0.020914638087 29.9124839
 2459950.5   6.190763946392  -0.020917035156 29.9124611
 2459951.5   6.190870428502  -0.020919431992 29.9124383
 2459952.5   6.190976910648  -0.020921828593 29.9124155
 2459953.5   6.191083392831  -0.020924224962 29.9123927
 2459954.5   6.191189875049  -0.020926621097 29.9123699
 2459955.5   6.191296357303  -0.020929016999 29.9123471
 2459956.5   6.191402839592  -0.020931412667 29.9123242
 2459957.5   6.191509321917  -0.020933808101 29.9123014
 2459958.5   6.191615804277  -0.020936203302 29.9122785
 2459959.5   6.191722286671  -0.020938598268 29.9122556
 2459960.5   6.191828769101  -0.020940993001 29.9122328
 2459961.5   6.191935251566  -0.020943387500 29.9122099
 2459962.5   6.192041734065  -0.020945781764 29.9121870
 2459963.5   6.192148216598  -0.020948175795 29.9121641
 2459964.5   6.192254699165  -0.020950569590 29.9121412
 2459965.5   6.192361181765  -0.020952963152 29.9121182
 2459966.5   6.192467664397  -0.020955356478 29.9120953
 2459967.5   6.192574147061  -0.020957749570 29.9120724
 2459968.5   6.192680629757  -0.020960142426 29.9120494
 2459969.5   6.192787112482  -0.020962535048 29.9120265
 2459970.5   6.192893595238  -0.020964927435 29.9120035
 2459971.5   6.193000078022  -0.020967319586 29.9119805
 2459972.5   6.193106560833  -0.020969711502 29.9119576
 2459973.5   6.193213043672  -0.020972103183 29.9119346
 2459974.5   6.193319526536  -0.020974494628 29.9119116
 2459975.5   6.193426009425  -0.020976885838 29.9118886
 2459976.5   6.193532492338  -0.020979276812 29.9118655
 2459977.5   6.193638975274  -0.020981667551 29.9118425
 2459978.5   6.193745458232  -0.020984058054 29.9118195
 2459979.5   6.193851941210  -0.020986448320 29.9117964
 2459980.5   6.193958424208  -0.020988838352 29.9117734
 2459981.5   6.194064907224  -0.020991228147 29.9117503
 2459982.5   6.194171390258  -0.020993617706 29.9117273
 2459983.5   6.194277873308  -0.020996007029 29.9117042
 2459984.5   6.194384356373  -0.020998396116 29.9116811
 2459985.5   6.194490839453  -0.021000784967 29.9116580
 2459986.5   6.194597322545  -0.021003173582 29.9116349
 2459987.5   6.194703805650  -0.021005561961 29.9116118
 2459988.5   6.194810288766  -0.021007950103 29.9115887
 2459989.5   6.194916771893  -0.021010338010 29.9115656
 2459990.5   6.195023255028  -0.021012725680 29.9115425
 2459991.5   6.195129738171  -0.021015113113 29.9115193
 2459992.5   6.195236221322  -0.021017500311 29.9114962
 2459993.5   6.195342704478  -0.021019887272 29.9114730
 2459994.5   6.195449187640  -0.021022273996 29.9114498
